,KEARNY MESA,66.7,65.5,65.0,64.4,65.4,64.8,68.2,P,76.0,78.8,79.6,79.6,79.4,78.8,79.1,79.0,77.1,72.8,68.3,67.0,66.6,66.5,65.8,64.8,71.3,79.6,10
,OTAY MESA DVN,66.3,66.1,65.7,64.5,64.7,64.8,67.6,71.1,74.3,76.9,77.4,77.3,77.8,77.1,76.5,77.0,76.1,71.7,68.0,66.3,65.2,64.9,64.9,64.4,70.3,77.8,12
,PENDLETON,65.4,65.4,64.7,64.7,64.7,65.0,66.0,66.6,68.3,69.1,70.0,71.2,71.1,69.9,70.4,70.7,71.5,70.7,69.3,68.7,68.1,67.8,67.1,66.9,68.1,71.5,16
17 RELHUM %,ALPINE,79,76,71,69,65,72,63,55,55,54,48,44,43,42,42,44,46,49,58,67,70,71,73,74,60,79,00
,EL CAJON LES,80,83,82,85,88,90,82,73,63,55,50,46,45,44,44,43,42,47,61,68,77,83,86,89,67,90,05
,KEARNY MESA,88,92,95,95,95,95,88,P,69,64,61,64,64,65,63,59,66,80,93,97,98,98,100,100,82,100,22
18 PRES mmHg,EL CAJON LES,747,747,746,746,746,746,747,747,747,746,746,746,746,745,745,745,745,745,746,746,746,747,747,747,746,747,00
,KEARNY MESA,748,748,748,748,748,748,748,P,748,748,748,748,747,747,747,747,747,747,747,748,748,748,748,748,748,748,00
19 SOLAR W/M2,EL CAJON LES,-1,0,0,0,0,26,197,391,593,760,877,932,923,846,710,532,328,111,3,-2,-2,-2,-1,-1,301,932,11
,KEARNY MESA,0,1,1,1,1,34,215,P,644,817,936,991,974,896,764,590,375,152,13,1,1,1,1,1,322,991,11
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,1,9,21,32,42,48,52,52,47,38,28,16,6,0,0,0,0,0,0,16,52,11
25 NOY,EL CAJON LES,7.56,6.31,5.16,5.39,8.36,C,15.20,11.41,14.51,10.22,8.08,5.78,4.82,M,M,M,M,M,M,M,M,M,M,M,8.56,15.20,06
26 NOY-NO,EL CAJON LES,7.26,6.01,4.83,5.02,7.23,C,9.39,6.23,9.24,7.34,6.16,4.47,3.58,M,M,M,M,M,M,M,M,M,M,M,6.39,9.39,06
27 NO Trace,EL CAJON LES,.30,.29,.33,.37,1.12,C,5.81,5.17,5.27,2.88,1.91,1.30,1.24,M,M,M,M,M,M,M,M,M,M,M,2.16,5.81,06
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.1,.1,.1,.1,.0,.0,.0,.0,.0,.0,.0,.1,.0,.0,.0,.0,.0,.1,08
29 CO Tr PPB,EL CAJON LES,182.3,194.4,C,C,C,247.3,302.0,361.0,352.3,312.2,301.8,235.9,217.2,205.3,190.6,188.2,186.5,201.2,290.1,352.9,310.3,318.8,319.7,311.4,265.7,361.0,07
BCarbon ug/m3,10TH AVE MARINE TERM,.15,.12,.09,.12,.19,.90,<,<,.49,.34,<,.24,<,<,<,<,.29,.36,<,.47,.54,.34,.52,.50,.35,.90,05
,BOSTON AVE,.28,.23,.22,.34,.71,.85,.77,1.16,<,<,<,.37,.38,.37,.37,.69,.60,.45,.67,.63,.90,.58,.71,.67,.57,1.16,07
,CHICANO PARK,.21,.14,.18,.23,.31,<,.83,1.00,.62,.47,<,.25,.27,.30,<,<,<,.43,.56,<,.74,.61,.72,<,.46,1.00,07
,DOWNTOWN SES,.15,.20,.13,.18,.22,.48,.44,.58,.53,.39,.35,.34,.33,.43,<,.40,.45,.50,.58,.43,.38,.69,.50,<,.39,.69,21
,OCEANVIEW BLVD,.19,.29,.22,.33,.53,.83,.51,.56,.55,<,.43,<,.42,.41,.35,<,.48,.54,<,.44,.42,<,.58,.52,.45,.83,05
,SAN YSIDRO,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
PM10 STD,ALPINE,13.2,12.0,13.2,13.0,14.0,13.2,14.2,16.1,18.4,17.9,17.5,18.4,23.4,19.6,17.5,19.8,16.9,17.6,16.1,16.3,17.3,17.9,18.0,17.9,16.6,23.4,12
,CARMEL MT RCH,11.8,12.2,12.3,12.6,15.0,12.1,16.3,22.0,20.0,22.9,24.2,22.4,22.9,21.1,18.9,17.9,18.3,20.8,21.6,19.7,20.6,18.3,17.4,16.9,18.2,24.2,10
,CHULA VISTA,13.0,12.3,12.1,11.9,13.5,16.9,17.0,19.2,31.5,26.7,M,M,27.1,27.9,26.1,26.4,27.8,28.6,28.6,24.4,26.9,26.3,23.1,23.8,22.3,31.5,08
,DOWNTOWN SES,14.5,22.3,15.5,17.0,16.4,22.2,21.1,22.4,24.4,24.1,23.2,21.0,21.4,23.3,20.1,21.6,22.8,25.1,24.7,23.7,25.4,38.0,38.8,49.1,24.0,49.1,23
,EL CAJON LES,12.9,13.4,13.1,13.4,12.9,15.2,18.4,23.4,22.4,23.5,23.5,24.6,20.7,19.9,19.9,18.9,15.3,15.1,19.7,23.1,23.7,23.7,24.4,22.4,19.3,24.6,11
,KEARNY MESA,17.4,17.4,16.7,17.8,25.0,28.1,17.0,P,22.9,23.6,21.4,24.0,21.7,22.1,19.2,15.4,19.2,21.2,22.8,19.9,20.8,20.7,21.5,17.7,20.5,28.1,05
,OTAY MESA DVN,20.1,50.8,59.6,47.0,42.1,66.8,132.7,101.8,33.0,28.7,31.2,26.8,27.4,28.6,30.4,26.7,21.7,20.2,23.8,25.7,24.0,24.7,29.8,16.3,39.1,132.7,06
,PENDLETON,21.7,17.2,17.1,15.9,16.1,16.5,17.6,31.7,31.6,22.8,21.1,20.1,26.6,21.6,20.3,19.2,22.2,19.2,20.0,23.3,27.6,26.0,28.4,30.5,22.2,31.7,07
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
