Current Date:,10/16/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
10/15/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.028,.03,.033,.035,.037,.039,.041,.043,.046,.048,.049,.049,.049,.048,.048,.048,.048,.047,.047,.047,.047,.046,.045,.044,0.043,0.049,10
,CHULA VISTA,.005,.007,.011,.013,.017,.022,.028,.034,.039,.042,.044,.044,.044,.042,.039,.036,.033,.031,.029,.029,.027,.024,.02,.017,0.028,0.044,10
,EL CAJON LES,,,,.016,.02,.024,.03,.036,.042,.046,.048,.048,.045,.041,.036,.033,.029,.025,.022,.019,.019,,,,0.032,0.048,10
,KEARNY MESA,.005,.008,.012,.017,.021,.028,.033,.039,.044,.047,.048,.047,.045,.043,.042,.041,.039,.038,.036,.036,.036,.032,.026,.022,0.032,0.048,10
,OTAY MESA DVN,.013,.013,.015,.018,.021,.025,.029,.034,.039,.044,.046,.048,.049,.05,.049,.048,.047,.044,.043,.042,.04,.038,.034,.031,0.035,0.05,13
,PENDLETON,.018,.024,.03,.032,.034,.04,.045,.047,.048,.049,.049,.047,.046,.043,.039,.036,.033,.03,.027,.026,.024,.023,.022,.02,0.034,0.049,09
