Current Date:,10/18/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
10/17/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.039,.037,.036,.037,.038,.038,.039,.04,.041,,,,,,,,,,,,,,,,0.038,0.041,08
,CHULA VISTA,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
,EL CAJON LES,,,,.019,.022,.025,.031,.037,.043,.047,.048,.046,.043,.038,.032,.026,.02,.015,.01,.007,.006,,,,0.028,0.048,10
,KEARNY MESA,.024,.025,.026,.028,.029,.032,.036,.041,.044,.046,.047,.046,.043,.039,.035,.031,.027,.024,.022,.02,.02,.021,.02,.02,0.031,0.047,10
,OTAY MESA DVN,.021,.022,.025,.026,.028,.031,.034,.039,.043,.045,.046,.047,.045,.04,.035,.031,.028,.025,.021,.019,.017,.021,.025,.026,0.03,0.047,11
,PENDLETON,.015,.017,.019,.02,.022,.026,.03,.034,.039,.043,.046,.05,.052,.05,.048,.046,.043,.039,.034,.031,.028,.025,.021,.019,0.033,0.052,12
