Current Date:,10/25/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
10/24/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.043,.041,.041,.042,.043,.044,.049,.053,.059,.063,.064,.064,.064,.063,.06,.058,.056,.054,.055,.055,.056,.057,.057,.056,0.054,0.064,10
,CHULA VISTA,.037,.036,.035,.037,.04,.042,.044,.046,.048,.049,.049,.047,.044,.04,.035,.029,.026,.025,.024,.022,.02,.02,.02,.022,0.034,0.049,09
,EL CAJON LES,,,,.031,.034,.037,.041,.046,.049,.051,.051,.05,.045,.041,.036,.03,.026,.023,.021,.021,.02,,,,0.036,0.051,09
,KEARNY MESA,.042,.04,.038,.039,.04,.043,.046,.048,.051,.052,.052,.05,.047,.041,.035,.03,.026,.021,.019,.018,.016,.017,.017,.016,0.035,0.052,09
,OTAY MESA DVN,.031,.03,.029,.03,.033,.038,.043,.046,.048,.05,.05,.05,.047,.043,.038,.035,.031,.027,.023,.022,.021,.018,.015,.012,0.033,0.05,09
,PENDLETON,.042,.042,.041,.042,.044,.047,.05,.052,.053,.053,.053,.051,.049,.046,.043,.04,.038,.036,.036,.036,.035,.032,.029,.026,0.042,0.053,08
