Current Date:,10/31/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
10/30/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.024,.023,.024,.026,.029,.032,.037,.041,.046,.048,.049,.049,.047,.044,.04,.037,.035,.035,.034,.034,.035,.036,.038,.039,0.036,0.049,10
,CHULA VISTA,.025,.026,.026,.028,.03,.03,.032,.036,.038,.04,.041,.04,.038,.034,.029,.024,.02,.016,.013,.011,.008,.007,.007,.007,0.025,0.041,10
,EL CAJON LES,,,,.028,.031,.032,.036,.039,.042,.043,.044,.044,.043,.04,.036,.032,.028,.024,.02,.017,.014,,,,0.032,0.044,10
,KEARNY MESA,.03,.031,.032,.032,.033,.035,.037,.039,.041,.042,.042,.042,.04,.037,.032,.028,.023,.02,.017,.015,.012,.013,.015,.014,0.029,0.042,09
,OTAY MESA DVN,.018,.018,.022,.024,.026,.029,.032,.036,.039,.041,.042,.041,.04,.038,.035,.031,.027,.024,.021,.019,.016,.014,.013,.013,0.027,0.042,10
,PENDLETON,.027,.027,.028,.03,.031,.033,.035,.038,.039,.04,.042,.044,.045,.043,.04,.038,.035,.032,.028,.024,.021,.019,.019,.019,0.032,0.045,12
