Current Date:,10/24/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
10/23/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.032,.032,.031,.032,.035,.039,.042,.045,.05,.054,.057,.058,.057,.054,.051,.047,.044,.043,.042,.041,.04,.043,.043,.045,0.044,0.058,11
,CHULA VISTA,.023,.026,.032,.032,.034,.037,.039,.043,.047,.051,.054,.054,.053,.053,.053,.052,.051,.049,.048,.048,.048,.047,.044,.04,0.044,0.054,10
,EL CAJON LES,,,,.025,.028,.032,.037,.042,.048,.052,.055,.057,.057,.055,.053,.05,.049,.046,.045,.044,.042,,,,0.045,0.057,11
,KEARNY MESA,.027,.03,,.037,.039,.04,,,,,.057,.058,.057,.055,.054,.053,.052,.05,.049,.049,.049,.049,.048,.046,0.047,0.058,11
,OTAY MESA DVN,.024,,,.028,.031,.034,.038,.043,.047,.048,.051,.052,.053,.052,.05,.049,.048,.045,.043,.042,.041,.038,.035,.032,0.042,0.053,12
,PENDLETON,.018,.019,.023,.026,.029,.032,.04,.047,.051,.054,.056,.057,.057,.056,.054,.052,.051,.05,.049,.048,.048,.046,.044,.043,0.043,0.057,11
