Current Date:,10/9/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
10/8/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.025,.026,.027,.029,.031,.036,.04,.045,.049,.052,.052,.051,.049,.047,.043,.038,.035,.032,.03,.03,.029,.028,.027,.026,0.036,0.052,09
,CHULA VISTA,.009,.011,.014,.018,.022,.027,.031,.036,.039,.04,.041,.04,.038,.035,.031,.027,.022,.019,.015,.013,.01,.011,.014,.017,0.024,0.041,10
,EL CAJON LES,,,,.027,.031,.033,.038,.042,.045,.047,.047,.045,.043,.04,.038,.034,.031,.028,.026,.025,.023,,,,0.035,0.047,09
,KEARNY MESA,.014,.017,.019,.023,.027,.033,.038,.041,.043,.044,.043,.042,.039,.035,.031,.027,.023,.019,.016,.013,.012,.012,.014,.015,0.026,0.044,09
,OTAY MESA DVN,.017,.018,.02,.023,.027,.032,.036,.04,.044,.045,.045,.044,.041,.038,.035,.032,.029,.025,.021,.02,.018,.018,.018,.019,0.029,0.045,09
,PENDLETON,.012,.015,.019,.022,.025,.03,.035,.039,.042,.042,.042,.042,.041,.039,.035,.032,.03,.027,.024,.022,.019,.016,.015,.014,0.028,0.042,08
