Current Date:,10/27/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
10/26/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.056,.055,.054,.055,.055,.055,.057,.058,.06,.061,.062,.063,.063,.063,.064,.065,.064,.064,.063,.063,.064,.064,.062,.06,0.06,0.065,15
,CHULA VISTA,.002,.005,.008,.011,.015,.022,.03,.038,.045,.051,.057,.061,.06,.055,.047,.039,.032,.024,.018,.012,.008,.005,.005,.005,0.027,0.061,11
,EL CAJON LES,,,,.021,.025,.029,.037,.045,.053,.059,.061,.06,.058,.054,.048,.04,.033,.025,.018,.015,.012,,,,0.038,0.061,10
,KEARNY MESA,.006,.005,.009,.013,.018,.024,.032,.041,.05,.058,.061,.062,.061,.056,.05,.044,.036,.03,.026,.023,.021,.019,.017,.016,0.032,0.062,11
,OTAY MESA DVN,.019,.021,.028,.031,.032,.037,.042,.047,.051,.054,.056,.056,.056,.053,.048,.046,.041,.038,.034,.031,.03,.028,.029,.026,0.038,0.056,10
,PENDLETON,.011,.012,.014,.018,.023,.03,.036,.042,.05,.056,.059,.06,.06,.057,.056,.054,.049,.045,.04,.038,.033,.029,.025,.02,0.038,0.06,11
