Current Date:,10/14/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
10/13/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.029,.029,.029,.029,.03,.03,.031,.032,.033,.033,.033,.032,.03,.028,.027,.025,.023,.022,.021,.021,.021,.02,.02,.021,0.027,0.033,08
,CHULA VISTA,.017,.017,.018,.02,.022,.024,.027,.029,.032,.033,.033,.033,.031,.028,.024,.02,.016,.012,.009,.006,.003,.003,.003,.003,0.019,0.033,09
,EL CAJON LES,,,,.025,.026,.027,.029,.031,.032,.033,.033,.033,.032,.029,.025,.021,.017,.013,.011,.008,,,,,0.025,0.033,09
,KEARNY MESA,.02,.018,.017,.019,.021,.024,.026,.029,.031,.033,.033,.033,.031,.029,.026,.022,.017,.014,.012,.009,.007,.004,.004,.004,0.02,0.033,09
,OTAY MESA DVN,.02,.019,.018,.02,.022,.024,.027,.029,.032,.033,.034,.034,.032,.03,.028,.026,.023,.021,.02,.018,.016,.014,.012,.01,0.023,0.034,10
,PENDLETON,,,.028,.029,.03,.032,.034,.035,.036,.035,.035,.035,.034,.031,.028,.025,.021,.018,.016,.013,.01,.008,.007,.006,0.024,0.036,08
