Current Date:,7/21/2022,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
7/20/2022
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.039,.038,.041,.040,.038,.033,.030,.036,.038,.038,.049,.057,.067,.068,.060,.048,.043,.037,.035,.031,.023,.028,.020,.030,.040,.068,13
,CHULA VISTA,.024,.023,C,C,.019,.020,.020,.021,.018,M,M,M,.032,.032,.026,.031,.029,.026,.025,.023,.021,.018,.016,.011,.022,.032,12
,DOWNTOWN SES,.020,.019,C,C,.021,.019,.020,.022,.025,.028,.029,.030,.030,.031,.032,.027,.022,.022,.018,.017,.021,.018,.017,.011,.022,.032,14
,EL CAJON LES,.011,.011,C,C,C,.013,.015,.017,.022,.032,.047,.052,.056,.048,.039,.028,.031,.026,.020,.017,.014,.012,.009,.009,.025,.056,12
,KEARNY MESA,.014,.010,C,C,.014,.015,.017,.019,.022,.029,.034,.038,.044,.039,.038,.034,.030,.021,.024,.023,.021,.020,.021,.015,.024,.044,12
,OTAY MESA DVN,.017,.019,C,C,.017,.014,.014,.015,.018,.023,.031,.042,.040,.040,.032,.025,.028,.029,.025,.020,.021,.017,.016,.014,.023,.042,11
,PENDLETON,.027,.020,C,C,.024,.018,.023,.027,.029,.030,.032,.034,.031,.029,.028,.030,.032,.032,.032,.031,.030,.032,.023,.017,.027,.034,11
03 NO2 PPB,ALPINE,3.5,3.1,2.2,2.2,4.0,9.2,11.7,6.8,5.1,5.2,4.1,2.3,2.2,2.3,3.2,4.7,4.2,6.0,7.0,8.8,12.6,8.9,14.5,6.7,5.8,14.5,22
,CARMEL MT RCH,8.9,8.4,C,C,13.3,16.4,15.6,20.3,21.4,18.6,17.6,13.0,14.5,15.8,12.5,12.9,14.9,13.6,9.5,13.0,12.8,10.7,13.8,13.9,14.1,21.4,08
,CHULA VISTA,1.9,2.1,C,C,2.9,3.6,5.0,5.5,10.2,M,M,M,2.5,1.6,1.6,1.8,2.1,3.6,2.9,4.3,4.9,6.8,7.0,8.6,4.1,10.2,08
,DOWNTOWN SES,5.6,7.5,C,C,5.3,5.7,5.5,3.6,2.8,2.6,4.0,5.1,6.7,6.1,6.1,5.6,7.2,7.2,11.3,12.6,8.1,8.4,8.9,13.0,6.7,13.0,23
