Current Date:,7/17/2022,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
7/16/2022
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.042,.045,C,C,.041,.042,.038,.044,.049,.058,.067,.076,.082,.080,.077,.077,.073,.068,.062,.055,.047,.054,.058,.062,.058,.082,12
,CHULA VISTA,.033,.032,C,C,.033,.032,.034,.034,.036,.043,.048,.050,.049,.051,.053,.043,.039,.038,.037,.035,.032,.028,.025,.018,.037,.053,14
,DOWNTOWN SES,.031,.031,C,C,.028,.027,.031,.028,.035,.040,.045,.049,.048,.052,.041,.039,.041,.036,.032,.027,.024,.020,.019,.020,.033,.052,13
,EL CAJON LES,.026,.024,C,C,C,.016,.019,.027,.036,.045,.053,.063,.065,.067,.065,.060,.055,.052,.047,.038,.032,.028,.026,.024,.041,.067,13
,KEARNY MESA,.036,.032,C,C,.025,.025,.028,.030,.037,.044,.050,.052,.053,.052,.050,.046,.044,.043,.043,.036,.032,.028,.027,.028,.038,.053,12
,OTAY MESA DVN,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
,PENDLETON,.036,.036,.035,.033,.030,.031,.030,.032,.034,.033,.037,.044,.045,.039,.040,.037,.039,.041,.048,.046,.045,.045,.042,.037,.038,.048,18
03 NO2 PPB,ALPINE,4.4,3.0,C,C,3.4,2.9,8.3,4.8,3.6,3.3,3.1,2.8,2.7,2.2,2.0,2.2,2.5,2.5,2.8,3.8,7.1,4.5,3.5,1.9,3.5,8.3,06
,CARMEL MT RCH,8.7,8.5,C,C,12.4,14.4,13.3,12.6,15.2,10.8,9.1,10.3,13.5,10.1,9.6,13.3,12.7,8.8,9.0,9.5,12.7,9.1,10.2,14.9,11.3,15.2,08
,CHULA VISTA,5.3,4.8,C,C,2.2,2.9,3.5,3.8,4.0,3.1,2.4,1.7,1.5,1.4,1.6,1.5,1.4,1.7,2.6,2.7,3.7,5.1,5.8,9.1,3.2,9.1,23
,DOWNTOWN SES,7.7,5.6,C,C,6.2,5.8,5.2,11.5,8.8,4.8,2.7,3.2,3.4,2.0,2.7,2.1,2.4,2.6,6.1,7.2,9.3,15.8,14.1,9.9,6.3,15.8,21
,EL CAJON LES,6.1,5.6,C,C,C,5.9,6.8,6.6,5.6,6.0,6.2,4.3,3.7,3.7,3.7,3.5,2.6,3.1,5.6,8.4,7.2,6.4,7.2,8.1,5.5,8.4,19
,KEARNY MESA,5.6,5.6,C,C,8.4,8.7,9.1,10.5,8.7,9.9,6.4,6.4,6.6,6.1,6.3,4.9,5.1,5.7,8.6,5.8,6.6,7.7,6.9,6.0,7.0,10.5,07
,OTAY MESA DVN,3.9,3.7,C,C,4.1,4.3,4.9,4.5,4.1,3.3,2.4,2.0,1.9,1.6,1.6,1.6,1.8,1.8,2.0,2.4,2.6,2.7,2.9,6.7,3.0,6.7,23
