Current Date:,8/2/2021,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
8/1/2021
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.052,C,C,.049,.051,.051,.045,.044,.048,.053,.056,.059,.056,.046,.045,.044,.044,.043,.043,.040,.035,.035,.038,.039,.046,.059,11
,CHULA VISTA,.021,C,C,.023,.021,.014,.015,.021,.029,.030,.038,.040,.038,.041,.041,.041,.038,.036,.033,.029,.035,.031,.028,.020,.030,.041,13
,DOWNTOWN SES,.026,C,C,.025,.024,.023,.021,.024,.028,.030,.034,.035,.036,.040,.038,.039,.038,.037,.037,.038,.032,.031,.028,.025,.031,.040,13
,EL CAJON LES,.021,C,C,C,.012,.011,.017,.025,.040,.056,.063,.058,.052,.046,.046,.043,.042,.043,.048,.043,.043,.040,.035,.029,.038,.063,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.023,C,C,.017,.020,.018,.018,.023,.037,.050,.052,.049,.043,.045,.044,.044,.051,.054,.043,.038,.034,.030,.029,.021,.035,.054,17
,OTAY MESA DVN,.018,C,C,.016,.010,.014,.013,.017,.030,.044,.052,.051,.045,.043,.045,.043,.041,.037,.032,.029,.025,.024,.021,.016,.030,.052,10
,PENDLETON,.014,C,C,,,.014,.021,.022,.027,.032,.033,.035,.036,.039,.042,.043,.047,.034,.030,.029,.027,.022,.016,.015,.028,.047,16
02 NOX PPM,ALPINE,.002,C,C,.001,.001,.002,.004,.005,.003,.003,.002,.002,.002,.001,.001,.001,.001,.001,.002,.003,.006,.004,.002,.001,.002,.006,20
,CARMEL MT RCH,.018,C,C,.011,.017,.018,.023,.017,.017,.013,.013,.011,.010,.010,.011,.009,.010,.012,.010,.011,.015,.020,.015,.016,.014,.023,06
,CHULA VISTA,.006,C,C,.003,.004,.007,.011,.008,.007,.010,.006,.003,.002,.003,.003,.004,.004,.004,.007,.009,.007,.005,.006,.007,.006,.011,06
,DOWNTOWN SES,.006,C,C,.003,.004,.004,.005,.008,.011,.013,.013,.009,.008,.007,.005,.006,.007,.009,.005,.005,.006,.005,.008,.008,.007,.013,09
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.003,C,C,.004,.003,.003,.003,.004,.004,.003,.003,.003,.002,.002,.001,.001,.002,.002,.002,.002,.002,.003,.004,.006,.003,.006,23
,OTAY MESA DVN,.004,C,C,.004,.007,.007,.005,.005,.006,.006,.005,.005,.003,.003,.003,.003,.003,.003,.003,.003,.004,.006,.008,.013,.005,.013,23
,PENDLETON,.011,C,C,,,.033,.004,.005,.003,.002,.001,.001,.001,.002,.001,.001,.001,.002,.002,.003,.006,.009,.010,.009,.005,.033,05
03 NO2 PPM,ALPINE,.001,C,C,.001,.001,.002,.004,.004,.002,.002,.002,.002,.002,.001,.001,.001,.001,.001,.001,.003,.005,.004,.002,.001,.002,.005,20
,CARMEL MT RCH,.015,C,C,.009,.012,.010,.010,.009,.011,.009,.008,.007,.006,.006,.006,.006,.006,.008,.007,.007,.010,.016,.012,.014,.009,.016,21
,CHULA VISTA,.006,C,C,.003,.004,.006,.008,.005,.005,.007,.005,.002,.002,.002,.002,.004,.003,.003,.007,.009,.007,.005,.006,.007,.005,.009,19
,DOWNTOWN SES,.006,C,C,.003,.004,.003,.004,.005,.007,.009,.009,.006,.006,.005,.004,.005,.005,.008,.005,.005,.006,.005,.007,.008,.006,.009,09
,EL CAJON LES,.009,C,C,C,.008,.008,.007,.007,.006,.005,.004,.003,.003,.002,.002,.002,.002,.002,.003,.004,.004,.005,.006,.007,.005,.009,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.003,C,C,.004,.003,.003,.003,.003,.003,.003,.003,.003,.002,.001,.001,.001,.002,.002,.002,.002,.002,.003,.004,.006,.003,.006,23
,OTAY MESA DVN,.004,C,C,.004,.007,.006,.004,.004,.005,.006,.005,.004,.003,.002,.002,.002,.003,.003,.003,.003,.004,.005,.008,.011,.004,.011,23
,PENDLETON,.011,C,C,,,.001,.003,.004,.002,.002,.001,.001,.001,.002,.001,.001,.001,.002,.002,.004,.006,.009,.010,.009,.004,.011,00
04 NO PPM,ALPINE,.000,C,C,.000,.000,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,06
,CARMEL MT RCH,.003,C,C,.002,.005,.008,.013,.008,.006,.004,.005,.004,.004,.005,.005,.004,.004,.004,.003,.005,.005,.004,.003,.002,.005,.013,06
,CHULA VISTA,.000,C,C,.000,.000,.001,.003,.003,.002,.003,.001,.000,.000,.000,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.001,.003,06
,DOWNTOWN SES,.000,C,C,.000,.000,.000,.001,.003,.004,.004,.004,.003,.002,.002,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.004,08
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,C,C,.000,.000,.000,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,07
,OTAY MESA DVN,.000,C,C,.000,.000,.000,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.000,.001,06
,PENDLETON,.000,C,C,,,.032,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,.032,05
06 CO PPM,CARMEL MT RCH,.6,C,C,.4,.6,.5,.7,.6,.7,.6,.7,.8,.7,.6,.6,.6,.6,.6,.5,.5,.7,.6,.5,.4,.6,.8,11
