,OTAY MESA DVN,.005,.010,C,C,.018,.025,.027,.011,.007,.006,.005,.005,.005,.004,.004,.005,.004,.005,.006,.005,.008,.011,.007,.004,.009,.027,06
,PENDLETON,.000,.001,C,C,.005,.006,.007,.014,.002,.003,.002,.002,.001,.002,.001,.002,.001,.000,.000,.000,.000,.000,.000,.000,.002,.014,07
03 NO2 PPM,ALPINE,.004,.004,C,C,.002,.003,.003,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,.003,.004,00
,CARMEL MT RCH,.001,.001,C,C,.003,.003,.003,.019,.021,.021,.016,.016,.015,.015,.016,.014,.011,.012,.011,.010,.010,.008,.002,.003,.011,.021,08
,CHULA VISTA,.001,.001,C,C,.003,.007,.009,M,M,.001,.001,.001,.002,.001,.001,.001,.001,.001,.001,.002,.002,.001,.001,.001,.002,.009,06
,DOWNTOWN SES,.001,.001,C,C,.003,.005,.005,.003,.004,.004,.001,.001,.001,.002,.002,.002,.002,.002,.001,.002,.001,.002,.001,.000,.002,.005,05
,EL CAJON LES,.001,.001,C,C,C,.002,.002,.006,.003,.002,.002,.002,.002,.002,.002,.002,.003,.002,.002,.003,.003,.002,.002,.002,.002,.006,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.001,.001,C,C,.004,.005,.007,.004,.003,.003,.002,.002,.001,.002,.002,.002,.002,.002,.002,.003,.005,.005,.005,.004,.003,.007,06
,OTAY MESA DVN,.003,.006,C,C,.010,.014,.016,.009,.006,.005,.004,.004,.004,.003,.003,.005,.004,.005,.006,.005,.007,.010,.007,.004,.006,.016,06
,PENDLETON,.000,.001,C,C,.005,.005,.005,.008,.002,.002,.002,.002,.001,.002,.001,.002,.001,.001,.001,.000,.000,.000,.000,.001,.002,.008,07
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.001,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,.000,.001,06
,CARMEL MT RCH,.000,.000,C,C,.000,.001,.001,.015,.017,.018,.014,.013,.011,.011,.014,.013,.009,.009,.008,.006,.005,.003,.000,.000,.008,.018,09
,CHULA VISTA,.000,.000,C,C,.000,.001,.001,M,M,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,05
,DOWNTOWN SES,.000,.000,C,C,.000,.000,.000,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,09
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,00
,OTAY MESA DVN,.001,.004,C,C,.008,.011,.011,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.001,.001,.000,.000,.002,.011,05
,PENDLETON,.000,.000,C,C,.000,.001,.002,.006,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.006,07
06 CO PPM,CARMEL MT RCH,.1,.1,C,C,C,.2,.2,.4,.4,.4,.4,.4,.4,.5,.6,.6,.5,.6,.5,.4,.4,.3,.2,.2,.4,.6,14
10 INTMP °C,ALPINE,25,25,25,25,25,25,25,24,24,23,23,23,23,23,23,23,23,24,24,25,24,25,25,25,24,25,00
,CARMEL MT RCH,26,26,26,26,26,26,26,26,26,26,26,25,26,25,26,26,26,26,26,26,26,26,26,26,26,26,00
,CHULA VISTA,25,25,25,26,25,25,25,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,26,03
,DOWNTOWN SES,26,26,25,26,25,26,26,25,26,25,25,25,25,25,25,25,25,25,25,26,25,26,26,25,25,26,00
,EL CAJON LES,25,25,26,25,25,26,25,25,26,25,25,25,25,24,24,24,25,25,25,25,25,25,25,25,25,26,02
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,27,27,27,27,27,27,27,27,26,27,26,26,26,26,26,26,26,26,26,25,26,26,26,26,26,27,00
,OTAY MESA DVN,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,26,00
,PENDLETON,26,26,26,26,26,26,26,25,25,25,25,24,24,24,25,25,25,25,25,25,25,25,25,25,25,26,00
11 PM2.5 µg/M3,ALPINE,10.4,11.3,6.0,8.7,8.8,7.6,4.3,4.4,3.2,2.8,2.5,5.2,5.7,4.8,5.1,6.6,3.6,-.2,1.7,6.5,3.8,-1.1,-2.7,-1.5,4.4,11.3,01
,DOWNTOWN SES,5.8,7.5,8.2,6.4,6.4,5.3,3.0,3.6,5.1,5.3,5.2,3.2,1.6,5.4,2.3,.8,2.5,2.3,2.0,1.2,1.7,1.4,5.8,4.5,4.0,8.2,02
,EL CAJON LES,6.1,7.5,5.4,10.6,7.9,5.3,6.0,6.0,5.5,3.6,6.0,4.4,5.6,4.7,5.4,4.0,2.0,2.0,5.2,7.6,4.2,1.9,3.2,2.4,5.1,10.6,03
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,7.3,10.1,12.9,9.3,6.5,7.8,6.5,7.5,M,M,6.0,6.1,6.9,6.7,5.6,3.3,6.7,4.8,3.3,2.2,3.1,6.7,6.6,4.3,6.3,12.9,02
,PENDLETON,7.9,10.9,9.6,6.1,4.8,5.9,20.1,5.4,M,6.7,8.0,8.4,7.8,5.4,7.2,5.1,2.9,7.4,6.6,6.6,5.8,5.2,6.5,7.4,7.2,20.1,06
12 VWDR °,ALPINE,190,167,219,184,159,155,146,182,218,230,221,220,225,235,240,246,239,214,220,226,195,181,230,205,0,246,15
,CHULA VISTA,167,158,156,155,139,150,180,214,214,231,232,217,229,223,210,230,235,230,237,203,161,202,176,177,0,237,18
,DOWNTOWN SES,162,158,175,169,139,163,212,226,219,211,215,208,206,195,193,209,221,216,230,237,225,226,226,230,0,237,19
,EL CAJON LES,190,182,193,158,147,145,156,197,230,237,239,230,233,222,233,241,229,224,231,206,201,195,144,118,0,241,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,165,152,153,142,140,141,163,201,218,204,208,206,201,224,214,212,214,215,242,214,156,137,119,117,0,242,18
,OTAY MESA DVN,190,154,153,161,149,151,154,206,232,225,215,222,212,241,238,230,232,230,238,255,180,147,191,183,0,255,19
,PENDLETON,154,146,138,128,132,155,216,235,220,199,187,189,183,218,226,213,227,230,240,239,235,233,221,224,0,240,18
13 SIGTHETA °,ALPINE,22,14,24,18,17,16,15,24,26,25,27,28,32,27,30,28,26,25,21,25,22,20,23,22,23,32,12
,CHULA VISTA,17,17,16,17,16,16,19,21,24,19,25,27,24,23,23,23,20,21,19,24,26,24,18,16,21,27,11
,DOWNTOWN SES,19,20,17,19,22,23,20,21,22,23,24,23,21,20,21,21,21,22,20,23,22,19,21,20,21,24,10
,EL CAJON LES,22,19,21,20,13,15,16,21,20,23,24,22,26,24,22,21,20,24,37,18,22,23,38,35,23,38,22
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,16,13,11,10,10,10,13,14,16,22,20,18,21,18,16,15,16,19,17,27,20,15,18,17,16,27,19
,OTAY MESA DVN,14,16,14,18,13,14,16,14,13,16,18,17,16,14,18,15,12,12,12,10,21,16,15,15,15,21,20
,PENDLETON,14,15,12,12,14,17,17,17,16,16,17,18,17,17,19,16,17,18,19,16,18,19,14,15,16,19,14
14 VWSP MPH,ALPINE,2.9,4.0,3.1,3.4,3.1,4.0,5.3,5.5,4.6,5.8,6.2,6.2,6.5,6.3,5.2,4.6,4.6,4.5,3.9,2.7,3.3,3.1,3.1,2.9,.0,6.5,12
,CHULA VISTA,5.5,5.6,5.2,4.0,5.0,4.4,4.9,3.8,6.0,8.0,6.6,6.5,8.1,7.3,6.9,5.9,6.6,5.0,4.1,2.5,1.7,3.5,4.6,4.2,.0,8.1,12
,DOWNTOWN SES,6.1,6.3,6.3,5.1,5.0,4.9,4.4,6.0,5.6,7.6,7.5,7.6,8.1,9.2,7.3,6.2,5.0,5.0,4.2,3.8,3.7,4.7,4.3,4.5,.0,9.2,13
,EL CAJON LES,5.1,5.2,3.3,3.8,5.7,4.6,6.3,5.6,6.3,6.9,6.7,6.7,6.7,7.5,6.2,5.6,5.5,4.4,2.5,3.0,3.1,2.6,2.1,1.2,.0,7.5,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,8.1,8.3,7.6,8.0,7.4,7.5,7.4,6.6,7.5,7.8,9.8,11.1,10.6,9.4,9.1,7.3,6.7,4.8,4.8,2.5,5.1,3.7,3.5,3.1,.0,11.1,11
,OTAY MESA DVN,7.0,7.9,7.7,5.4,7.3,6.7,6.0,7.5,9.1,9.6,8.3,9.0,10.0,11.1,10.6,7.6,7.2,6.4,4.3,5.6,1.8,2.7,2.8,4.8,.0,11.1,13
,PENDLETON,8.3,7.1,7.8,7.8,6.9,5.8,6.8,6.7,7.2,8.0,9.1,10.0,9.1,8.5,5.6,6.5,6.6,4.8,3.6,4.1,3.9,5.0,4.8,4.1,.0,10.0,11
15 SWSP MPH,ALPINE,3.2,4.1,3.5,3.6,3.2,4.2,5.4,6.0,5.0,6.3,7.1,7.0,7.6,7.0,5.9,5.2,5.2,4.9,4.2,3.3,3.6,3.3,3.4,3.2,4.8,7.6,12
,CHULA VISTA,5.8,5.8,5.4,4.1,5.2,4.6,5.5,4.1,6.5,8.5,7.3,7.2,8.7,7.9,7.4,6.4,7.0,5.4,4.3,2.9,1.9,3.9,4.8,4.4,5.6,8.7,12
,DOWNTOWN SES,6.5,6.7,6.7,5.5,5.4,6.1,4.7,6.4,6.1,8.3,8.2,8.3,8.6,9.8,7.7,6.7,5.5,5.4,4.5,4.1,4.1,5.0,4.6,4.8,6.2,9.8,13
,EL CAJON LES,5.5,5.5,3.6,4.4,5.8,4.8,6.6,6.4,6.8,7.5,7.3,7.2,7.3,8.2,6.7,6.0,5.8,4.7,2.9,3.3,3.4,2.8,2.3,1.5,5.3,8.2,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,8.8,8.6,7.8,8.2,7.6,7.6,8.1,6.9,8.0,8.4,10.5,11.7,11.4,10.3,9.6,7.8,7.0,5.1,5.1,3.0,5.4,3.9,3.7,3.2,7.4,11.7,11
,OTAY MESA DVN,7.3,8.3,8.0,6.0,7.5,7.0,6.3,8.1,9.4,10.0,8.8,9.6,10.5,11.5,11.2,8.0,7.4,6.6,4.4,5.8,2.3,2.9,3.5,5.1,7.3,11.5,13
,PENDLETON,8.5,7.4,8.1,8.0,7.1,6.4,7.1,7.0,7.5,8.5,9.6,10.6,9.5,9.1,5.9,6.8,6.9,5.0,3.8,4.3,4.1,5.2,5.0,4.3,6.9,10.6,11
16 AMBTEMP °F,ALPINE,48.9,49.2,49.0,49.0,49.2,49.5,50.6,51.9,53.0,53.3,54.7,55.2,55.9,54.0,52.8,51.5,50.8,49.8,48.9,48.5,48.4,48.3,47.9,47.7,50.8,55.9,12
,CARMEL MT RCH,55.0,55.0,54.7,54.7,55.0,54.9,56.0,56.9,55.7,58.1,60.3,60.5,61.5,60.9,59.4,57.6,56.6,56.2,55.7,54.9,54.8,54.6,53.5,53.3,56.5,61.5,12
,CHULA VISTA,57.1,57.3,57.3,57.4,56.9,56.9,57.5,56.3,58.0,58.8,59.3,60.4,60.8,59.3,58.9,59.2,58.0,57.4,57.0,55.9,55.8,56.5,56.1,55.8,57.7,60.8,12
,DOWNTOWN SES,57.1,57.0,57.3,57.3,57.2,57.1,56.0,56.6,57.1,58.7,59.1,60.4,60.5,59.2,58.4,58.3,57.6,56.9,56.4,56.3,56.8,57.1,57.4,57.1,57.6,60.5,12
,EL CAJON LES,56.2,55.8,55.7,55.5,55.7,55.9,57.3,58.3,58.2,59.1,59.9,61.0,61.1,60.7,58.3,58.4,57.9,57.1,56.0,55.3,55.2,53.9,54.1,53.8,57.1,61.1,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,56.7,56.4,56.5,56.6,56.5,56.7,56.7,56.0,57.1,58.2,59.9,61.3,61.5,59.6,58.8,57.7,56.9,56.4,56.6,56.4,55.6,55.4,55.7,55.1,57.3,61.5,12
,OTAY MESA DVN,55.2,55.3,55.3,54.5,54.9,55.4,56.4,57.0,57.0,58.2,58.2,59.3,60.0,59.7,59.4,56.9,55.7,54.6,54.3,53.5,53.2,53.8,54.1,54.0,56.1,60.0,12
,PENDLETON,58.6,58.3,58.0,58.1,57.7,57.6,58.3,58.7,59.4,61.2,62.3,63.2,61.5,59.7,58.4,58.7,58.6,58.4,58.3,58.4,58.5,58.8,58.7,58.7,59.1,63.2,11
17 RELHUM %,ALPINE,95,94,93,86,84,83,78,73,71,80,75,71,68,72,77,83,87,93,97,100,99,100,100,100,86,100,19
,EL CAJON LES,73,75,76,76,73,71,66,67,72,66,60,57,57,58,66,68,69,73,76,81,83,92,90,92,72,92,21
,KEARNY MESA,78,78,77,78,78,77,79,82,73,67,61,55,55,63,70,75,78,82,80,82,90,92,91,93,76,93,23
18 PRES mmHg,EL CAJON LES,748,747,747,747,747,747,747,748,748,748,748,748,748,748,747,747,747,747,747,747,748,748,748,748,748,748,00
,KEARNY MESA,749,748,748,748,748,748,748,749,749,749,749,749,749,749,748,748,748,748,748,748,749,749,749,749,749,749,00
19 SOLAR W/M2,EL CAJON LES,-1,-1,-1,-1,-1,12,136,178,370,454,483,558,486,470,160,147,74,36,2,-2,-1,-2,-1,-1,148,558,11
,KEARNY MESA,1,1,1,1,1,8,46,96,186,295,551,700,668,281,212,94,30,14,2,1,1,0,0,1,133,700,11
25 NOY,EL CAJON LES,1.71,1.54,1.83,2.06,1.57,C,C,6.46,3.96,3.63,2.61,2.75,2.91,2.68,2.76,2.71,3.00,3.06,2.57,3.42,3.03,2.66,1.99,1.80,2.75,6.46,07
26 NOY-NO,EL CAJON LES,1.69,1.55,1.84,2.04,1.55,C,C,5.58,3.20,2.99,2.22,2.37,2.45,2.29,2.35,2.27,2.51,2.79,2.43,3.16,2.94,2.42,1.98,1.79,2.47,5.58,07
27 NO Trace,EL CAJON LES,.02,.00,.00,.02,.02,C,C,.87,.75,.64,.38,.38,.46,.39,.40,.44,.48,.27,.13,.25,.08,.24,.01,.00,.28,.87,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,00
29 CO Tr PPB,EL CAJON LES,148.0,151.3,C,C,C,131.2,151.0,197.7,181.4,172.0,156.8,172.7,170.9,173.7,172.6,179.0,180.5,159.4,162.6,170.2,165.6,163.5,151.9,146.7,164.7,197.7,07
BCarbon ug/m3,10TH AVE MARINE TERM,.06,.12,.15,.09,.10,.12,.10,.16,.12,.07,.10,.13,.15,.16,.08,.13,.11,.13,.08,.08,.07,.09,.04,.04,.10,.16,07
,ALPINE,.37,.41,.35,.20,.21,.18,.22,.10,.12,.36,.24,.20,.18,.20,.12,.10,.10,.11,.10,.10,.10,.08,.05,.10,.18,.41,01
,CHICANO PARK,.15,.16,.26,.14,.37,.37,.25,.25,.37,.34,.22,.18,.19,.24,.25,.27,.38,.30,.38,.24,.16,.15,.15,.50,.26,.50,23
,DOWNTOWN SES,.11,.12,.18,.11,.29,.31,.32,.12,.14,.14,.11,.09,.11,.10,.08,.14,.20,.17,.10,.08,.07,.11,.07,.05,.14,.32,06
,OCEANVIEW BLVD,.09,.09,.12,.18,.23,.29,.50,.39,.22,.24,.17,.17,.16,.18,.19,.21,.20,.24,.21,.17,.17,.13,.15,.07,.20,.50,06
,SAN YSIDRO,.31,.13,.19,.26,.38,.58,.62,.43,.25,.15,.21,.17,.14,.24,.21,.21,.15,.13,.14,.15,.13,.20,.23,.92,.27,.92,23
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
