Current Date:,4/18/2021,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
4/17/2021
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.034,.032,C,C,.025,.027,.029,.037,.042,.049,.053,.059,.065,.067,.062,.062,.062,.061,.057,.051,.045,.035,.039,.048,.047,.067,13
,CHULA VISTA,.047,.048,C,C,.049,.046,.047,.047,.049,.052,.054,.053,.053,.056,.056,.055,.056,.051,.048,.047,.046,.043,.037,.025,.048,.056,13
,DOWNTOWN SES,.051,.053,C,C,.049,.049,.048,.047,.048,.051,.052,.053,.053,.055,.056,.057,.052,.050,.046,.047,.046,.044,.042,.033,.049,.057,15
,EL CAJON LES,.043,.044,C,C,C,.037,.036,.038,.043,.051,.058,.063,.060,.058,.058,.059,.060,.053,.047,.041,.040,.037,.035,.032,.047,.063,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.047,.048,C,C,.048,.047,.046,.045,.048,.050,.054,.055,.054,.054,.058,.056,.053,.050,.043,.042,.041,.042,.031,.030,.047,.058,14
,OTAY MESA DVN,.042,.042,C,C,.040,.039,.038,.038,.041,.048,.053,.056,.055,.055,.055,.056,.055,.052,.045,.044,.044,.041,.035,.030,.045,.056,11
,PENDLETON,.046,.048,C,C,.047,.046,.045,.045,.047,.050,.051,.051,.053,.050,.049,.049,.048,.049,.048,.047,.046,.039,.030,.031,.046,.053,12
02 NOX PPM,ALPINE,.004,.004,C,C,.004,.003,.006,.006,.003,.003,.004,.004,.003,.003,.003,.003,.003,.003,.004,.006,.007,.009,.007,.004,.004,.009,21
,CARMEL MT RCH,.004,.007,C,C,.008,.012,.014,.016,.010,.011,.011,.012,.012,.012,.014,.013,.013,.012,.013,.010,.009,.012,.012,.012,.011,.016,07
,CHULA VISTA,.003,.002,C,C,.002,.004,.003,.004,.006,.005,.003,.003,.003,.002,.002,.003,.003,.002,.002,.003,.002,.003,.005,.009,.003,.009,23
,DOWNTOWN SES,.001,.000,C,C,.002,.002,.003,.005,.006,.005,.004,.003,.003,.003,.002,.003,.003,.003,.004,.003,.005,.005,.004,.010,.004,.010,23
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.002,.002,C,C,.001,.002,.002,.003,.004,.005,.004,.003,.002,.002,.002,.002,.002,.002,.005,.004,.003,.003,.007,.006,.003,.007,22
,OTAY MESA DVN,.002,.002,C,C,.002,.002,.002,.002,.003,.003,.004,.003,.003,.002,.002,.003,.002,.003,.002,.002,.003,.003,.004,.007,.003,.007,23
,PENDLETON,.002,.002,C,C,.002,.004,.004,.004,.003,.003,.002,.002,.002,.001,.001,.001,.001,.001,.000,.001,.001,.003,.003,.003,.002,.004,05
03 NO2 PPM,ALPINE,.005,.004,C,C,.004,.003,.005,.004,.003,.003,.003,.003,.003,.003,.003,.003,.003,.003,.004,.006,.006,.009,.007,.004,.004,.009,21
,CARMEL MT RCH,.003,.006,C,C,.006,.009,.009,.010,.007,.007,.007,.007,.007,.008,.008,.008,.008,.008,.009,.007,.007,.009,.010,.012,.008,.012,23
,CHULA VISTA,.003,.002,C,C,.002,.003,.002,.003,.005,.004,.003,.002,.002,.002,.002,.002,.003,.002,.002,.002,.002,.003,.005,.009,.003,.009,23
,DOWNTOWN SES,.001,.001,C,C,.003,.003,.003,.004,.005,.004,.004,.003,.003,.003,.002,.003,.003,.003,.004,.004,.005,.005,.005,.010,.004,.010,23
,EL CAJON LES,.003,.002,C,C,C,.002,.002,.002,.003,.003,.003,.002,.003,.002,.002,.002,.003,.004,.006,.006,.006,.005,.005,.005,.003,.006,18
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.002,.002,C,C,.002,.002,.002,.003,.004,.005,.003,.003,.002,.002,.002,.002,.002,.002,.006,.004,.004,.003,.007,.006,.003,.007,22
,OTAY MESA DVN,.002,.002,C,C,.002,.002,.002,.002,.002,.003,.003,.003,.002,.002,.002,.002,.002,.002,.002,.002,.002,.003,.004,.007,.003,.007,23
,PENDLETON,.002,.002,C,C,.002,.003,.002,.003,.003,.002,.002,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.004,.003,.003,.002,.004,21
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,06
,CARMEL MT RCH,.001,.001,C,C,.002,.003,.005,.006,.003,.004,.004,.004,.005,.005,.005,.005,.005,.004,.004,.003,.002,.003,.001,.001,.003,.006,07
,CHULA VISTA,.000,.000,C,C,.000,.001,.000,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,05
,DOWNTOWN SES,.000,.000,C,C,.000,.000,.000,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.000,.001,08
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.000,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,09
,OTAY MESA DVN,.000,.000,C,C,.000,.000,.000,.000,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,10
,PENDLETON,.000,.000,C,C,.000,.001,.002,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,06
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,C,.3,.4,.5,.3,.3,.4,.5,.5,.6,.5,.5,.6,.6,.6,.5,.4,.5,.4,.6,.4,.6,13
10 INTMP °C,ALPINE,25,25,25,26,25,26,26,25,24,23,23,23,23,23,23,23,23,23,23,24,24,24,25,25,24,26,03
,CARMEL MT RCH,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,00
,CHULA VISTA,25,25,26,26,26,25,25,26,26,26,26,25,26,25,25,25,25,25,26,26,26,26,25,25,26,26,02
,DOWNTOWN SES,25,25,26,25,26,25,26,25,25,25,25,24,24,24,24,24,25,25,25,25,25,26,25,26,25,26,02
,EL CAJON LES,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,25,25,25,25,25,25,25,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,26,26,25,25,25,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,25,26,00
,OTAY MESA DVN,26,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,26,26,26,26,26,26,26,00
,PENDLETON,25,25,26,25,25,25,25,25,25,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,26,02
11 PM2.5 µg/M3,ALPINE,7.3,9.5,8.3,7.9,6.0,6.9,8.7,6.5,4.3,2.1,9.1,11.8,13.1,10.5,12.7,9.9,12.0,10.8,11.1,13.2,13.7,12.5,16.7,11.8,9.8,16.7,22
,DOWNTOWN SES,8.4,8.2,15.1,14.0,9.8,11.9,12.9,14.8,11.0,16.3,14.7,10.2,9.8,14.3,11.3,16.3,12.2,9.4,11.0,15.0,13.2,11.7,11.5,10.8,12.2,16.3,09
,EL CAJON LES,12.5,13.7,9.2,12.2,10.3,15.5,10.5,11.3,11.9,11.3,9.6,13.5,11.6,12.5,10.1,11.6,14.1,10.3,11.2,18.1,15.0,16.9,9.6,9.9,12.1,18.1,19
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,7.6,10.5,10.5,9.2,11.7,15.0,11.4,9.1,11.4,12.7,9.5,12.3,12.1,12.5,14.6,12.2,11.4,9.4,14.8,8.8,14.3,10.0,16.3,20.4,11.9,20.4,23
,PENDLETON,11.1,9.0,12.9,10.1,13.4,13.3,13.0,13.0,14.5,14.2,10.1,9.8,10.7,10.9,12.4,12.7,10.5,10.7,10.3,13.6,9.9,8.1,7.4,8.6,11.2,14.5,08
