,SAN YSIDRO,.2,.3,C,C,1.3,1.1,1.5,1.2,.3,.2,.2,.2,.2,.2,.2,.2,.4,.6,.7,1.3,1.5,1.0,.8,1.0,.7,1.5,06
10 INTMP °C,ALPINE,26,26,26,26,26,26,26,26,25,M,25,25,25,25,25,25,25,25,25,25,25,25,26,26,25,26,00
,CARMEL MT RCH,24,24,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,25,02
,CHULA VISTA,23,24,24,24,24,24,24,25,25,26,26,26,26,26,25,26,25,26,26,26,26,26,25,24,25,26,09
,DOWNTOWN SES,26,26,26,26,26,26,26,26,26,25,25,24,24,24,24,24,25,25,25,25,25,26,26,26,25,26,00
,EL CAJON LES,26,26,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,27,26,27,27,27,02
,KEARNY MESA,24,24,24,24,24,24,23,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,08
,OTAY MESA DVN,23,23,23,23,23,23,23,23,23,23,24,24,25,25,25,25,24,24,23,22,22,23,23,23,23,25,12
,PENDLETON,26,26,26,26,26,26,26,26,25,25,24,25,25,25,25,25,25,25,25,25,26,26,26,26,25,26,00
,SAN YSIDRO,23,23,23,23,23,23,23,23,23,23,23,25,26,24,23,23,24,23,25,25,24,24,23,23,24,26,12
11 PM2.5 µg/M3,ALPINE,3.4,3.3,3.0,3.2,3.5,2.8,2.6,2.6,2.7,2.8,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.9,2.8,2.6,2.4,2.6,2.6,3.5,04
,CARMEL MT RCH,4.4,3.6,3.4,3.1,3.1,3.2,3.9,3.5,3.4,3.5,3.4,3.2,2.7,2.9,3.7,3.8,3.8,2.7,2.6,2.6,2.5,2.7,3.3,4.9,3.3,4.9,23
,CHULA VISTA,7.5,6.7,6.2,5.3,4.7,4.7,5.4,5.0,4.8,4.8,4.7,4.4,4.6,4.0,3.9,4.1,4.3,4.9,8.3,7.2,8.2,9.1,6.9,5.2,5.6,9.1,21
,DOWNTOWN SES,7.5,6.9,6.7,6.3,5.8,5.8,7.4,6.8,7.2,6.9,5.4,4.7,3.8,3.5,3.5,3.8,4.5,6.1,6.0,8.0,9.1,8.3,9.6,9.0,6.3,9.6,22
,EL CAJON LES,6.7,6.8,6.7,6.5,6.6,7.1,8.4,12.4,11.7,8.3,4.5,3.1,3.0,3.3,3.7,3.5,3.6,4.6,4.9,6.7,5.8,5.8,5.7,5.9,6.0,12.4,07
,KEARNY MESA,6.6,5.7,5.1,4.7,4.4,5.3,5.2,4.6,3.8,M,M,M,M,4.0,3.8,3.8,4.2,5.1,5.7,4.6,3.3,4.0,5.2,5.4,4.7,6.6,00
,OTAY MESA DVN,17.0,9.5,5.8,6.9,9.2,15.0,14.2,7.1,4.1,4.3,7.1,8.2,6.5,5.1,5.1,4.3,3.5,7.8,13.4,12.5,7.5,13.0,8.1,15.2,8.7,17.0,00
,PENDLETON,4.2,3.6,3.7,3.8,3.6,3.3,3.9,3.4,3.4,3.2,3.4,3.6,4.8,4.9,6.2,6.5,6.3,8.5,7.7,6.6,5.6,6.7,10.1,9.4,5.2,10.1,22
,SAN YSIDRO,12.5,6.8,6.9,8.4,9.9,8.5,11.2,15.2,11.4,10.4,11.6,10.6,6.0,4.4,4.0,4.3,4.9,6.7,7.3,10.8,17.3,17.5,14.4,13.7,9.7,17.5,21
12 VWDR °,ALPINE,91,99,105,359,15,55,82,92,110,M,102,104,108,77,111,118,119,96,51,49,20,21,51,20,0,359,03
,CHULA VISTA,83,70,99,80,90,94,75,41,33,343,343,321,289,286,290,304,334,334,153,111,88,67,70,75,0,343,09
,DOWNTOWN SES,42,48,44,49,24,39,28,38,183,267,298,295,286,293,315,308,306,322,6,74,82,20,42,17,0,322,17
,EL CAJON LES,106,141,102,135,114,130,122,31,274,291,320,330,293,290,264,254,224,205,167,103,126,117,118,100,0,330,11
,KEARNY MESA,31,20,13,31,48,34,66,81,149,195,201,222,269,275,298,308,311,324,330,37,100,70,53,54,0,330,18
,OTAY MESA DVN,20,27,7,26,37,53,34,9,336,339,104,118,97,110,352,304,292,252,128,116,40,54,95,22,0,352,14
,PENDLETON,80,36,41,37,49,45,69,49,41,35,23,2,298,296,303,306,305,273,109,50,60,75,68,69,0,306,15
13 SIGTHETA °,ALPINE,42,33,57,72,48,45,45,35,32,M,40,36,48,75,38,33,30,32,24,42,34,23,46,16,40,75,13
,CHULA VISTA,28,28,37,34,29,34,25,36,28,24,25,37,22,20,19,19,17,45,18,14,36,46,37,32,29,46,21
,DOWNTOWN SES,46,28,50,21,37,61,38,57,38,25,24,21,21,21,24,23,22,18,45,20,34,21,34,36,32,61,05
,EL CAJON LES,71,51,52,66,66,60,58,75,76,49,31,47,36,24,22,21,21,38,49,42,55,49,64,56,49,76,08
,KEARNY MESA,24,14,12,13,7,15,17,48,35,34,33,25,18,14,14,10,9,7,45,18,13,27,11,9,20,48,07
,OTAY MESA DVN,21,14,30,41,15,32,20,23,27,42,37,15,64,20,28,12,17,34,15,20,67,43,31,31,29,67,20
,PENDLETON,15,14,12,12,11,14,14,14,14,14,19,30,16,15,15,15,16,22,49,15,10,21,15,12,17,49,18
14 VWSP MPH,ALPINE,6.6,7.8,4.1,1.2,2.0,3.0,5.9,6.7,7.2,M,5.1,6.1,4.4,1.5,4.5,5.7,3.6,1.8,1.5,1.0,1.1,1.4,.7,2.3,.0,7.8,01
,CHULA VISTA,1.4,1.5,1.8,1.6,1.7,2.1,1.9,1.7,1.8,3.3,3.9,3.9,6.5,6.5,6.5,5.9,5.0,2.4,1.8,2.4,1.0,1.4,1.5,1.4,.0,6.5,12
,DOWNTOWN SES,1.1,1.2,.9,1.5,1.6,.8,1.2,1.7,1.1,2.8,4.6,6.0,6.5,6.9,6.6,5.2,3.5,2.4,1.4,2.5,1.6,1.4,.7,.9,.0,6.9,13
,EL CAJON LES,.8,.3,1.1,.7,.3,.4,.5,.2,.5,.9,2.4,2.0,3.7,5.7,7.3,5.7,4.1,1.7,3.3,1.3,.5,.7,.5,.4,.0,7.3,14
,KEARNY MESA,2.5,2.7,3.7,3.8,5.0,3.9,3.7,1.0,2.1,2.7,3.9,5.5,8.1,10.0,11.0,10.6,7.4,7.2,1.7,3.7,2.9,2.3,3.8,5.5,.0,11.0,14
,OTAY MESA DVN,3.1,4.6,3.8,3.8,3.8,2.0,3.7,2.8,5.2,5.2,9.5,15.8,3.9,11.3,3.4,8.1,3.6,2.2,3.5,2.4,.8,1.1,1.9,3.6,.0,15.8,11
,PENDLETON,7.6,10.2,11.1,10.2,9.8,9.8,7.6,10.4,11.0,11.7,8.8,4.9,7.1,6.0,5.7,4.7,3.3,1.9,2.5,4.1,5.5,5.3,6.0,7.0,.0,11.7,09
15 SWSP MPH,ALPINE,8.0,9.0,5.5,2.9,2.9,4.2,7.2,7.7,8.1,M,6.2,7.3,5.7,3.8,5.3,6.5,4.1,2.5,1.9,1.3,1.3,1.5,1.1,2.5,4.6,9.0,01
,CHULA VISTA,1.7,1.8,2.2,2.0,2.0,2.4,2.2,1.9,2.0,3.6,4.3,4.5,7.1,6.9,6.9,6.4,5.2,2.6,1.9,2.5,1.2,1.9,1.7,1.6,3.2,7.1,12
,DOWNTOWN SES,1.9,1.7,1.7,1.7,1.9,1.0,1.4,1.9,1.4,3.2,4.9,6.4,7.0,7.5,7.2,5.6,3.8,2.5,2.7,2.6,1.9,1.5,1.1,1.0,3.1,7.5,13
,EL CAJON LES,1.5,1.2,1.4,1.4,.9,.7,.8,.7,1.0,1.4,2.9,3.3,4.4,6.7,8.0,6.3,4.4,2.2,3.9,1.6,1.5,1.4,1.4,.6,2.5,8.0,14
,KEARNY MESA,2.9,2.8,3.8,4.0,5.1,4.1,4.1,1.3,2.4,3.5,4.4,6.1,8.7,10.3,11.4,10.8,7.5,7.2,2.5,4.6,3.2,2.7,3.9,5.6,5.1,11.4,14
,OTAY MESA DVN,3.3,4.8,4.3,4.2,4.0,2.2,3.9,3.1,5.6,6.2,11.1,16.4,8.5,11.7,10.0,8.3,4.1,2.6,3.8,2.5,1.3,1.6,2.7,3.9,5.4,16.4,11
,PENDLETON,8.4,10.6,11.4,10.4,10.0,10.2,8.0,10.7,11.5,12.1,9.4,7.5,7.4,6.2,5.9,4.9,3.5,2.1,3.5,4.5,5.7,5.8,6.2,7.2,7.6,12.1,09
16 AMBTEMP °F,ALPINE,62.7,62.8,61.5,59.9,59.5,61.5,63.1,65.5,68.4,M,73.8,74.8,75.7,76.6,76.2,73.9,70.3,66.3,64.3,63.1,63.0,62.8,62.7,61.6,66.5,76.6,13
,CARMEL MT RCH,63.1,62.3,61.0,62.0,62.2,62.7,62.9,68.4,72.2,75.1,77.7,80.0,81.5,81.1,78.9,76.8,74.6,72.7,71.0,69.7,68.3,67.8,63.6,61.4,69.9,81.5,12
,CHULA VISTA,53.4,52.2,50.8,50.2,50.9,52.2,53.2,59.6,67.7,73.3,76.9,79.0,80.7,80.2,79.1,78.1,75.6,71.7,66.5,64.2,60.9,58.9,56.8,54.8,64.5,80.7,12
,DOWNTOWN SES,54.7,54.3,52.1,52.7,52.8,51.2,52.0,62.0,70.1,73.2,75.8,77.1,77.9,77.8,76.7,75.4,73.3,69.7,66.9,64.3,62.5,60.4,57.5,56.4,64.5,77.9,12
,EL CAJON LES,48.2,46.5,44.7,43.4,42.7,41.9,43.0,49.0,58.2,68.3,76.4,78.8,82.0,83.7,81.8,80.0,75.3,70.1,66.5,62.2,57.5,54.3,51.9,50.1,60.7,83.7,13
,KEARNY MESA,56.6,55.8,57.1,55.9,55.9,54.4,54.4,62.5,70.0,73.7,76.5,78.9,80.2,79.2,77.2,75.3,72.2,67.6,64.2,61.8,62.0,61.6,60.0,57.0,65.4,80.2,12
,OTAY MESA DVN,60.1,59.3,59.1,59.5,60.2,59.9,60.1,64.5,68.1,73.6,77.6,78.9,80.2,80.8,80.5,78.4,74.8,69.8,67.6,67.2,63.4,62.3,63.7,60.9,67.9,80.8,13
,PENDLETON,61.9,66.2,65.5,65.0,65.2,65.8,62.7,68.2,72.3,76.5,79.5,78.6,71.4,70.4,71.6,70.7,68.6,67.2,65.2,62.7,62.3,59.5,59.3,59.6,67.3,79.5,10
,SAN YSIDRO,60.6,58.2,54.8,51.7,49.9,49.0,50.6,62.3,73.3,77.8,79.8,81.4,81.5,80.9,79.4,77.4,73.5,68.5,65.2,62.2,59.6,57.4,55.5,53.6,65.2,81.5,12
17 RELHUM %,ALPINE,8,9,10,10,10,10,10,10,10,M,9,8,8,7,7,6,6,7,9,13,12,10,9,10,9,13,19
,EL CAJON LES,32,36,41,43,45,47,47,39,27,17,10,9,8,9,10,14,17,23,22,26,31,34,37,40,28,47,05
,KEARNY MESA,14,15,13,14,15,17,19,15,11,8,8,8,8,9,17,17,27,31,37,28,15,21,25,25,17,37,18
18 PRES mmHg,EL CAJON LES,750,750,750,750,750,750,751,751,751,751,750,750,749,748,748,748,748,749,749,749,749,750,750,750,750,751,06
,KEARNY MESA,751,751,750,750,751,751,751,752,752,752,751,751,750,750,749,749,749,750,750,750,750,750,750,750,750,752,07
19 SOLAR W/M2,EL CAJON LES,-3,-2,-3,-2,-2,-1,18,42,228,594,699,726,697,600,444,251,42,-6,-5,-5,-4,-3,-3,-3,179,726,11
,KEARNY MESA,0,0,0,0,0,0,61,268,480,651,758,793,753,650,491,290,76,0,0,0,0,0,0,0,220,793,11
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,0,3,8,15,30,36,37,35,29,21,11,3,0,0,0,0,0,0,0,10,37,11
25 NOY,EL CAJON LES,8.31,8.80,9.26,9.79,12.26,C,C,54.35,41.50,23.53,4.00,1.78,1.81,1.63,2.41,2.31,3.62,4.48,4.42,4.80,6.32,5.78,6.02,4.64,10.08,54.35,07
26 NOY-NO,EL CAJON LES,8.06,8.58,9.03,9.43,11.71,C,C,23.94,20.63,10.33,1.43,.97,.93,.87,1.54,1.62,2.77,4.25,4.23,4.74,5.86,5.60,5.35,4.49,6.65,23.94,07
27 NO Trace,EL CAJON LES,.24,.21,.22,.36,.55,C,C,30.41,20.86,13.20,2.56,.80,.87,.76,.86,.69,.84,.23,.19,.05,.45,.18,.66,.14,3.42,30.41,07
28 SO2 Tr PPB,EL CAJON LES,.1,.0,C,C,C,.1,.2,.4,.3,M,M,M,M,M,.2,M,.2,.2,.2,.2,.1,.1,.1,.1,.1,.4,07
29 CO Tr PPB,EL CAJON LES,227.3,235.0,C,C,C,434.7,644.9,854.4,718.4,M,C,C,M,M,197.1,195.2,243.5,326.3,312.3,398.4,411.3,412.7,416.3,438.6,404.1,854.4,07
BCarbon ug/m3,10TH AVE MARINE TERM,.64,.82,.46,.45,.52,1.12,<,1.77,<,<,<,.41,.29,<,.28,.34,.34,.54,.77,<,1.49,1.64,1.50,1.63,.83,1.77,07
,BOSTON AVE,1.01,.88,.61,.91,1.62,1.98,2.00,1.68,1.29,1.94,1.16,.81,.52,.65,.57,.64,.74,.70,1.70,1.43,1.83,1.68,1.84,1.31,1.23,2.00,06
,CHICANO PARK,.62,.56,.51,.49,.97,1.28,1.93,1.70,<,1.68,1.01,.57,.40,.34,.36,.35,.45,.69,.73,1.00,1.39,1.46,1.45,<,.91,1.93,06
,DOWNTOWN SES,.38,.32,.24,.23,.41,.78,1.43,.96,.75,.91,.80,.49,<,<,<,.39,.54,.88,.60,.99,1.09,1.27,<,1.23,.73,1.43,06
,OCEANVIEW BLVD,1.00,<,.57,<,.54,<,1.06,<,.73,.83,<,.46,.43,.51,.26,<,<,<,<,<,1.49,1.30,<,1.05,.79,1.49,20
,SAN YSIDRO,.87,.31,.42,.81,1.25,1.10,1.47,1.89,<,.46,<,<,.31,<,.28,.27,.41,.73,<,1.61,<,4.04,2.33,2.57,1.17,4.04,21
PM10 STD,ALPINE,31.9,25.5,19.6,17.5,22.2,14.6,14.7,14.4,15.5,19.4,10.8,11.9,10.3,11.4,10.7,11.3,10.1,9.3,9.2,14.3,12.8,10.4,9.6,10.9,14.5,31.9,00
,CARMEL MT RCH,25.8,19.7,16.1,10.9,11.5,13.4,25.0,18.7,19.3,21.7,19.1,21.8,15.2,15.9,26.2,30.5,25.6,13.8,12.1,10.6,9.7,11.8,14.3,26.4,18.1,30.5,15
,CHULA VISTA,38.5,34.3,30.8,26.4,21.9,24.6,36.8,29.5,27.3,32.0,31.2,23.0,30.8,24.0,26.4,26.6,30.7,27.5,36.4,36.3,38.6,41.8,27.8,19.4,30.1,41.8,21
,DOWNTOWN SES,41.4,38.3,36.8,36.3,32.2,32.5,46.1,41.7,48.8,47.2,39.1,33.5,27.0,28.1,22.9,27.8,29.4,30.9,30.9,35.3,37.1,33.6,37.5,35.4,35.4,48.8,08
,EL CAJON LES,37.5,37.9,36.1,34.1,33.7,34.9,58.2,85.8,66.4,45.9,23.6,17.8,19.5,25.5,29.7,27.8,26.7,29.1,27.2,28.9,25.2,23.0,20.9,20.2,33.9,85.8,07
,KEARNY MESA,53.0,40.8,38.2,35.0,28.4,37.8,35.3,29.3,22.2,M,M,M,M,33.3,32.7,29.0,24.8,33.2,39.1,23.9,13.9,21.5,33.9,28.8,31.7,53.0,00
,OTAY MESA DVN,209.1,88.4,49.4,85.8,111.9,174.6,159.6,77.9,31.3,46.4,119.9,155.5,98.4,56.5,55.9,39.2,23.2,80.4,123.3,92.7,54.3,138.5,78.2,170.1,96.6,209.1,00
,PENDLETON,27.6,29.9,33.5,32.5,29.2,22.3,31.6,26.8,25.3,24.5,25.6,27.9,33.8,30.1,35.6,35.0,30.1,48.0,39.9,26.5,25.4,27.9,31.9,26.9,30.3,48.0,17
,SAN YSIDRO,69.7,37.8,34.2,41.9,50.2,48.5,84.2,119.7,99.1,147.7,168.5,139.8,59.2,31.6,23.7,24.2,30.9,47.1,42.2,51.9,70.0,76.2,53.5,55.4,66.9,168.5,10
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
