Current Date:,10/13/2023,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
10/12/2023
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.032,.032,C,C,.023,.028,.022,.025,.035,.040,.044,.048,.055,.061,.062,.057,.048,.041,.036,.037,.034,.036,.033,.023,.038,.062,14
,CHULA VISTA,.007,.012,C,C,.001,.006,.003,.012,.029,.035,.041,.043,.043,.041,.041,.041,.039,.038,.043,.043,.040,.039,.033,.028,.029,.043,11
,DOWNTOWN SES,.019,.017,.016,.014,.008,.001,.005,.020,.025,.025,.039,M,.045,.040,.037,.037,.037,.037,.033,.035,.037,.031,.035,.034,.027,.045,12
,EL CAJON LES,.023,.020,C,C,C,.002,.004,.013,.024,.040,.046,.050,.052,.054,.049,.044,.042,.039,.035,.035,.035,.032,.032,.030,.033,.054,13
,KEARNY MESA,.022,.015,.012,.013,.010,.005,.011,.032,.038,.039,.043,.047,.051,.055,.046,.045,.044,.042,.041,.036,.031,.038,.041,.043,.033,.055,13
,OTAY MESA DVN,.017,.016,C,C,.007,.009,M,M,M,.040,.046,.052,.054,M,.050,.046,.043,.040,.039,.040,.040,.040,.038,.031,.036,.054,12
,PENDLETON,.014,.017,C,C,.006,.005,.007,.014,.026,.032,.042,.046,.045,.047,.045,.053,.049,.048,.047,.044,.041,.043,.046,.046,.034,.053,15
03 NO2 PPB,ALPINE,2.2,2.7,C,C,3.1,2.3,6.3,7.2,3.1,2.0,2.2,2.1,2.0,3.1,3.0,3.5,4.1,5.0,5.6,3.8,3.6,3.0,3.1,6.2,3.6,7.2,07
,CARMEL MT RCH,<,C,C,C,<,5.9,2.8,M,M,M,M,M,M,16.0,18.0,15.0,15.4,12.0,12.0,11.8,13.3,11.8,7.0,8.0,11.4,18.0,14
,CHULA VISTA,12.7,8.9,C,C,14.3,11.2,15.3,11.5,5.1,6.4,4.2,3.3,2.1,1.8,1.7,1.8,2.1,2.8,1.9,1.9,3.0,3.1,5.7,6.2,5.7,15.3,06
,DOWNTOWN SES,9.8,10.4,9.9,11.3,16.4,23.8,23.0,14.0,13.9,16.6,6.3,M,3.2,2.5,2.6,2.2,3.4,5.3,9.1,8.1,8.9,12.3,5.4,5.9,9.7,23.8,05
,EL CAJON LES,3.3,3.8,C,C,C,10.6,9.9,5.6,7.6,2.9,2.7,4.1,4.9,4.2,3.5,3.1,3.6,4.1,5.6,4.7,3.6,4.2,3.4,3.3,4.7,10.6,05
,KEARNY MESA,8.0,10.4,13.6,12.3,15.3,22.7,16.1,4.3,4.3,6.5,4.9,4.0,3.0,2.2,2.0,1.8,2.3,3.1,3.2,5.6,7.3,3.7,3.1,2.7,6.7,22.7,05
,OTAY MESA DVN,14.2,15.0,C,C,23.2,15.1,M,M,M,M,M,M,M,M,-1.0,1.5,3.0,3.0,3.1,2.4,2.7,2.1,2.7,3.5,6.4,23.2,04
,PENDLETON,8.1,6.4,C,C,9.2,10.4,9.7,7.3,6.1,8.4,2.3,1.7,1.3,3.9,7.5,3.7,2.9,2.6,1.6,1.3,2.9,1.6,2.4,2.2,4.7,10.4,05
,SAN YSIDRO,14.9,20.2,C,C,18.2,18.9,19.1,30.2,31.7,14.3,6.3,4.6,5.0,6.4,6.7,6.6,7.0,10.3,10.4,10.3,9.3,5.3,5.3,9.0,12.2,31.7,08
04 NO PPB,ALPINE,.0,.0,C,C,.4,.3,2.3,3.6,1.0,.3,.3,.2,.1,.3,.3,.3,.2,.0,.0,.0,.0,.0,.0,.0,.4,3.6,07
,OTAY MESA DVN,.2,.2,C,C,17.4,1.6,M,M,M,.9,.8,.9,.4,M,.8,.9,.4,.2,.3,.2,.2,.1,.3,.7,1.4,17.4,04
,PENDLETON,.4,.2,C,C,2.2,3.7,4.6,5.2,3.1,7.6,.5,.3,.2,1.6,4.1,2.1,.2,.0,.0,.0,.0,.2,.3,.0,1.6,7.6,09
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,.2,.4,.6,.6,.6,M,C,C,M,.5,.5,.4,.3,.5,.5,.4,.4,.4,.2,.3,.4,.6,06
