,OCEANVIEW BLVD,.68,.36,.34,.27,.30,.53,1.61,2.05,1.06,.32,<,<,.13,<,.13,.16,.17,.23,.22,.27,.39,.26,.25,<,.49,2.05,07
,SAN YSIDRO,.19,.29,1.92,3.38,4.93,<,3.34,2.85,<,.12,.09,<,.12,.08,.09,.10,.09,.12,.19,.26,.45,.41,.47,.87,.97,4.93,04
PM10 STD,ALPINE,12.3,11.7,11.3,10.7,10.7,9.8,7.6,5.9,4.5,8.3,11.4,14.8,19.1,16.3,15.7,15.8,15.4,16.2,14.5,16.3,18.6,18.6,17.0,16.6,13.2,19.1,12
,CARMEL MT RCH,14.9,12.6,9.9,8.8,8.9,8.2,7.9,7.3,10.5,14.5,15.9,13.7,12.6,15.1,15.4,16.6,17.5,18.6,16.3,16.0,13.4,14.5,14.5,13.0,13.1,18.6,17
,CHULA VISTA,11.9,12.6,12.6,22.8,38.7,25.3,39.8,55.2,31.7,25.9,14.7,15.3,17.4,16.1,19.0,18.0,17.6,20.1,20.4,19.6,15.5,15.7,16.8,17.3,21.6,55.2,07
,DOWNTOWN SES,18.4,16.8,15.1,15.2,15.9,19.3,25.0,46.7,33.1,21.9,12.2,13.3,13.5,15.1,15.5,15.6,16.3,15.9,15.6,14.4,13.5,15.3,17.0,17.4,18.2,46.7,07
,EL CAJON LES,14.3,14.8,14.7,12.7,10.5,8.1,10.0,11.6,14.5,M,M,M,14.0,16.8,18.1,17.0,16.5,16.4,17.4,17.4,18.1,17.5,16.3,15.7,14.8,18.1,14
,KEARNY MESA,10.6,11.6,10.7,8.8,7.8,7.6,9.1,14.5,19.5,19.1,12.4,11.9,12.8,14.4,14.2,15.9,16.6,16.4,17.1,15.4,12.8,13.0,12.2,12.0,13.1,19.5,08
,OTAY MESA DVN,33.4,18.0,16.7,15.6,44.2,52.8,46.4,113.5,112.3,30.0,18.3,16.8,18.4,24.7,22.3,22.3,21.9,18.9,15.4,20.1,21.0,35.0,21.9,17.7,32.4,113.5,07
,PENDLETON,9.1,10.9,10.6,11.6,10.5,12.7,11.0,8.1,10.3,14.1,14.8,10.2,11.8,13.7,12.5,15.3,19.3,16.9,18.4,20.5,17.5,14.5,15.3,15.3,13.5,20.5,19
,SAN YSIDRO,14.2,14.6,37.1,60.4,90.6,72.3,47.2,32.0,35.6,15.8,12.7,14.5,17.0,15.4,18.9,19.5,18.6,17.2,20.5,22.5,22.9,27.1,20.8,25.6,28.8,90.6,04
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
