,OTAY MESA DVN,.004,.005,C,C,.005,.007,.009,.010,M,.007,.006,.005,.005,.007,.007,.005,.006,.003,.003,.003,.007,.008,.007,.003,.006,.010,07
,PENDLETON,.002,.002,C,C,.004,.006,.006,.004,.004,.008,.006,M,M,.007,.006,.004,.000,.000,.001,.000,.005,.010,.008,.005,.004,.010,21
04 NO PPM,ALPINE,.000,.000,.000,.078,.000,.001,.001,.001,.001,M,M,M,M,M,M,M,M,.000,.000,.000,.000,.000,.000,.000,.005,.078,03
,CARMEL MT RCH,.000,.000,C,C,.002,.007,.020,.011,.012,.014,.008,.012,.012,.015,.009,.009,.010,.009,.011,.011,.007,.006,.000,.000,.008,.020,06
,CHULA VISTA,.000,.000,C,C,.000,.001,.000,.001,.001,.001,<,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,05
,DOWNTOWN SES,.000,.000,C,C,.000,.000,.001,.001,.001,.001,.001,.001,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,06
,EL CAJON LES,.000,.000,C,C,C,.000,.000,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.001,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.000,.000,.001,.001,.001,M,M,M,.000,.000,,.000,.000,.000,.000,.000,.000,.000,.000,.001,08
,OTAY MESA DVN,.001,.001,C,C,.002,.003,.004,.005,M,.003,.002,.002,.002,.003,.002,.002,.002,.001,.001,.001,.002,.001,.001,.001,.002,.005,07
,PENDLETON,.000,.000,C,C,.000,.000,.000,.001,.001,.006,.004,M,M,.009,.008,.006,.000,.000,.000,.000,.000,.000,.001,.000,.002,.009,13
06 CO PPM,CARMEL MT RCH,.1,.1,C,C,C,.3,.5,.3,.3,.3,.3,.4,.4,.5,.4,.3,.5,.5,.5,.5,.4,.3,.1,.1,.3,.5,06
10 INTMP °C,ALPINE,25,25,25,25,25,26,25,25,24,23,23,23,23,23,24,23,24,24,24,25,25,25,25,25,24,26,05
,CARMEL MT RCH,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,25,26,00
,CHULA VISTA,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,03
,DOWNTOWN SES,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,00
,EL CAJON LES,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,25,24,25,25,25,25,25,25,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,,24,24,25,25,25,25,25,25,25,00
,OTAY MESA DVN,27,28,28,28,28,28,28,27,27,27,27,26,26,25,25,25,25,24,24,26,27,27,27,27,27,28,01
,PENDLETON,26,26,26,26,26,26,26,26,26,26,25,25,24,25,25,25,25,25,25,26,26,26,26,26,26,26,00
11 PM2.5 µg/M3,ALPINE,3.5,9.7,9.0,4.4,2.8,12.8,8.8,10.9,11.1,8.3,7.9,12.4,13.8,10.8,10.8,8.4,11.3,8.2,7.5,12.3,7.2,4.9,8.8,6.2,8.8,13.8,12
,DOWNTOWN SES,12.1,13.3,9.2,9.3,10.1,13.7,10.1,8.7,9.8,10.5,11.5,10.7,8.7,6.6,8.4,9.8,9.1,10.1,9.3,10.3,9.4,11.3,8.7,10.0,10.0,13.7,05
,EL CAJON LES,10.1,16.0,11.7,18.0,16.7,16.6,18.3,15.1,15.2,18.6,14.4,10.1,10.7,13.3,9.5,9.1,8.5,9.1,6.3,9.1,9.7,7.2,9.3,9.9,12.1,18.6,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,16.9,16.8,18.5,14.6,15.9,18.1,20.6,11.8,15.9,17.7,13.2,9.9,8.4,7.3,12.4,9.4,11.3,13.1,11.0,8.0,15.8,11.9,12.0,13.2,13.4,20.6,06
,PENDLETON,8.9,10.9,13.3,12.9,16.5,13.4,14.5,10.4,14.0,14.3,11.8,10.3,9.0,8.2,11.1,12.0,8.0,7.5,6.3,8.4,8.0,6.9,6.6,6.5,10.4,16.5,04
12 VWDR °,ALPINE,121,136,123,315,223,159,125,184,246,242,260,251,264,244,265,238,249,270,232,319,312,320,107,188,225,320,21
,CHULA VISTA,170,175,141,154,187,155,143,141,179,235,237,245,250,242,244,236,242,247,212,214,199,120,100,122,191,250,12
,DOWNTOWN SES,158,153,145,180,183,170,156,169,182,205,210,218,204,217,231,212,210,190,187,195,202,189,168,87,184,231,14
,EL CAJON LES,136,145,154,172,129,173,151,157,118,315,263,241,211,234,239,231,224,223,204,214,210,164,153,132,191,315,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,129,137,141,154,149,168,164,120,144,148,234,243,221,196,242,209,,193,178,170,183,154,76,69,166,243,11
,OTAY MESA DVN,179,175,153,185,184,138,131,170,146,186,235,262,277,211,230,239,266,304,351,4,21,19,49,129,177,351,18
,PENDLETON,114,120,137,138,119,90,95,114,146,185,226,217,223,237,225,219,223,200,168,221,263,15,36,35,157,263,20
13 SIGTHETA °,ALPINE,49,23,21,52,24,50,33,51,40,38,40,35,41,37,33,30,31,26,26,17,29,25,45,53,35,53,23
,CHULA VISTA,21,19,21,18,21,17,19,22,29,35,22,22,27,21,22,24,23,26,25,21,20,13,13,18,22,35,09
,DOWNTOWN SES,20,24,24,16,14,19,22,22,21,21,22,26,23,22,22,23,23,21,25,19,20,24,24,18,21,26,11
,EL CAJON LES,38,42,26,22,31,38,35,35,50,56,41,32,34,24,26,24,27,24,18,24,27,39,19,48,33,56,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,16,19,14,20,14,18,14,15,29,34,29,18,22,24,18,18,,16,15,10,13,18,6,7,18,34,09
,OTAY MESA DVN,33,20,16,14,15,17,18,17,22,44,33,26,33,38,24,19,19,15,20,14,10,36,17,41,23,44,09
,PENDLETON,15,16,21,17,16,13,14,18,25,23,23,18,17,16,18,19,19,25,18,19,33,36,18,14,20,36,21
14 VWSP MPH,ALPINE,1.0,1.5,.5,.7,1.7,1.1,1.6,1.9,2.8,3.2,3.7,4.4,4.4,4.2,5.4,5.3,4.4,3.3,1.7,1.0,1.3,1.5,.3,.5,2.4,5.4,14
,CHULA VISTA,2.9,4.8,3.4,3.8,3.5,3.9,3.3,3.7,3.4,4.7,8.1,8.3,6.9,8.3,8.9,6.9,6.2,4.4,2.3,2.6,2.4,1.2,2.3,1.2,4.5,8.9,14
,DOWNTOWN SES,4.8,4.8,4.5,7.0,7.9,6.3,5.5,5.9,7.3,8.8,8.3,7.7,7.5,8.4,8.4,7.6,6.4,4.4,3.4,3.9,4.0,2.1,2.4,3.1,5.9,8.8,09
,EL CAJON LES,2.3,2.0,2.9,3.1,1.1,2.3,2.6,2.5,1.8,1.6,4.3,5.7,5.4,6.5,7.3,6.6,5.6,4.9,4.0,2.9,2.0,1.6,2.3,1.2,3.4,7.3,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,7.0,5.3,6.0,5.8,4.9,5.4,6.0,7.1,5.5,4.5,6.7,9.6,8.3,7.8,10.9,8.5,,6.3,5.1,5.7,4.4,2.3,4.1,4.4,6.2,10.9,14
,OTAY MESA DVN,2.9,3.7,5.5,5.8,6.4,5.8,5.0,5.5,5.8,3.9,4.8,8.6,6.0,5.8,7.6,7.9,6.3,7.1,2.8,2.4,3.1,.7,1.8,1.8,4.9,8.6,11
,PENDLETON,5.7,5.7,4.6,4.8,4.1,4.4,5.0,4.9,3.9,3.4,3.8,7.3,7.8,8.5,7.0,6.7,5.3,3.0,3.5,3.1,1.1,1.6,3.4,3.6,4.7,8.5,13
15 SWSP MPH,ALPINE,1.4,1.7,1.2,1.4,2.2,1.7,1.9,2.6,3.6,3.9,4.7,5.4,5.6,5.1,6.3,6.0,5.1,3.7,2.1,1.1,1.5,1.7,1.3,1.4,3.0,6.3,14
,CHULA VISTA,3.1,5.0,3.9,4.2,3.8,4.2,3.5,4.0,3.8,5.6,8.8,8.9,7.6,8.8,9.5,7.5,6.6,4.8,2.6,2.8,2.6,1.3,2.4,1.3,4.9,9.5,14
,DOWNTOWN SES,5.4,5.4,5.0,7.2,8.1,6.6,5.9,6.3,7.9,9.5,9.0,8.6,8.2,9.0,9.0,8.3,6.9,4.7,3.8,4.2,4.3,2.4,2.9,3.3,6.3,9.5,09
,EL CAJON LES,2.9,2.4,3.4,3.4,1.3,2.7,3.1,3.2,3.6,3.1,5.4,6.5,6.5,7.3,8.1,7.3,6.4,5.6,4.2,3.2,2.3,1.9,2.4,1.8,4.1,8.1,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,7.4,5.7,6.7,6.2,5.4,5.7,6.5,7.4,6.1,5.9,7.5,10.1,9.1,8.8,11.5,9.4,,6.7,5.4,5.8,4.6,2.9,4.2,4.4,6.7,11.5,14
,OTAY MESA DVN,3.1,4.0,5.9,6.0,6.6,6.0,5.3,5.7,6.3,5.3,6.3,9.6,7.2,7.0,8.5,8.3,7.4,7.4,3.0,2.4,3.2,1.1,2.0,2.3,5.4,9.6,11
,PENDLETON,6.0,5.9,5.0,5.3,4.5,4.5,5.2,5.2,4.5,3.8,4.1,7.7,8.2,8.8,7.4,7.0,5.5,3.4,3.7,3.4,2.4,1.9,3.6,3.8,5.0,8.8,13
16 AMBTEMP °F,ALPINE,59.0,58.5,57.2,57.5,57.4,57.3,58.7,62.6,64.9,68.3,71.8,74.9,77.2,77.8,77.6,74.5,71.1,66.7,62.2,60.7,58.9,58.8,59.3,59.2,64.7,77.8,13
,CARMEL MT RCH,64.6,64.2,64.3,64.6,64.5,65.1,65.9,66.4,68.0,69.5,73.7,74.4,76.6,77.6,74.8,74.3,73.7,69.6,67.5,65.9,64.3,64.6,64.7,64.8,68.5,77.6,13
,CHULA VISTA,66.9,66.8,67.1,66.9,66.7,66.8,67.4,68.2,70.1,72.5,72.9,72.5,73.3,73.2,72.6,72.0,70.5,68.3,66.9,66.3,65.9,65.8,65.9,66.3,68.8,73.3,12
,DOWNTOWN SES,67.0,67.0,67.0,67.2,66.8,67.1,67.5,68.5,69.3,70.6,70.9,70.8,71.3,71.4,71.0,70.4,69.2,68.0,67.1,66.6,66.4,66.8,67.3,66.2,68.4,71.4,13
,EL CAJON LES,65.3,65.3,65.3,65.1,65.3,65.6,66.0,66.8,69.0,72.4,75.3,75.6,77.0,77.3,76.5,74.3,72.9,69.6,66.9,65.8,64.8,64.3,64.7,65.4,69.0,77.3,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,66.3,66.2,66.3,66.5,66.7,66.6,66.8,67.7,69.4,71.7,72.6,72.8,73.8,74.9,73.4,72.6,,69.1,67.4,66.4,65.8,65.1,62.3,61.8,68.4,74.9,13
,OTAY MESA DVN,65.8,66.0,66.2,65.9,65.6,66.0,66.5,67.4,69.8,73.2,76.3,77.3,76.9,78.8,78.3,76.2,73.8,69.2,66.5,65.8,64.6,64.6,65.6,66.1,69.7,78.8,13
,PENDLETON,68.6,68.0,68.2,68.0,67.9,67.9,68.3,68.9,69.5,70.2,72.0,74.4,74.2,73.7,73.7,72.9,71.8,69.8,68.3,68.2,68.2,68.0,67.6,66.8,69.8,74.4,11
17 RELHUM %,ALPINE,95,93,94,95,93,89,83,72,67,59,51,45,43,43,45,52,58,69,80,85,90,93,91,89,74,95,00
,EL CAJON LES,78,77,77,77,75,71,69,67,61,54,49,53,51,50,52,56,59,67,74,76,79,81,80,76,67,81,21
,KEARNY MESA,77,76,75,74,72,70,69,66,62,58,58,61,60,56,60,61,,68,72,76,79,80,85,87,70,87,23
18 PRES mmHg,EL CAJON LES,746,746,746,746,746,746,747,747,747,747,747,747,746,746,746,746,746,746,746,746,747,747,747,747,746,747,06
,KEARNY MESA,743,743,743,743,743,744,744,745,745,745,745,745,744,744,744,744,,744,744,744,745,745,745,745,744,745,07
19 SOLAR W/M2,EL CAJON LES,3,3,3,3,3,7,47,124,478,770,889,939,940,853,700,499,262,61,0,-1,-1,1,3,3,275,940,12
,KEARNY MESA,0,0,0,0,0,5,50,153,425,726,731,841,959,867,728,535,,86,0,-1,-1,-1,-1,-1,265,959,12
25 NOY,EL CAJON LES,7.39,6.96,5.62,5.63,5.26,C,C,6.65,5.63,6.48,7.87,4.70,5.40,3.78,4.29,4.01,3.98,4.24,3.87,4.80,5.22,4.47,3.35,5.44,5.22,7.87,10
26 NOY-NO,EL CAJON LES,7.40,6.99,5.64,5.54,5.28,C,C,5.84,4.82,5.09,6.61,4.04,3.97,3.24,3.51,3.18,3.04,3.79,3.35,4.01,4.82,4.46,3.36,5.44,4.70,7.40,00
27 NO Trace,EL CAJON LES,.00,-.02,-.01,.09,-.01,C,C,.81,.80,1.39,1.26,.65,1.42,.53,.77,.82,.93,.45,.52,.79,.39,.00,-.01,.00,.52,1.42,12
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.1,.1,.1,.1,.1,.1,.0,.0,.0,.0,.0,.0,.0,.0,.0,.1,10
29 CO Tr PPB,EL CAJON LES,213.1,213.1,C,C,C,187.1,196.3,208.5,183.0,197.4,217.9,175.2,176.1,174.1,177.7,168.9,173.2,168.8,173.2,182.2,191.1,170.8,164.2,204.4,186.4,217.9,10
BCarbon ng/m3,DOWNTOWN SES,240.6,228.2,258.9,304.9,172.0,218.1,374.3,325.5,259.5,158.3,131.3,105.8,102.3,120.0,115.0,106.7,97.6,195.6,137.8,142.7,183.7,213.5,139.5,223.9,189.8,374.3,06
