03 NO2 PPM,ALPINE,.005,.004,C,C,.005,.005,.005,.008,.006,M,.002,.003,.003,.002,.001,.001,.002,.002,.002,.003,.004,.005,.006,.003,.004,.008,07
,CARMEL MT RCH,.016,.015,C,C,.015,.014,.018,.020,.017,.018,.012,.012,.011,.009,.009,.007,.006,.010,.011,.011,.017,.013,.012,.009,.013,.020,07
,CHULA VISTA,.005,.005,C,C,.013,.014,.015,.015,.011,.006,.004,.003,.002,.002,.003,.002,.003,.002,.002,.004,.004,.004,.004,.005,.006,.015,06
,DOWNTOWN SES,.010,.011,C,C,.011,.017,.018,.015,.012,.009,.007,M,.007,.005,.006,.006,.009,.009,.010,.008,.017,.014,.008,.008,.010,.018,06
,EL CAJON LES,.007,.006,C,C,C,.013,.015,.018,.018,.010,.009,.005,.003,.003,.003,.003,.003,.004,.005,.006,.009,.010,.011,.010,.008,.018,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.010,.008,C,C,.011,.017,.012,.008,M,M,.005,.004,.003,.003,.003,.002,.002,.004,.005,.008,.007,.009,.006,.006,.007,.017,05
,OTAY MESA DVN,.007,.015,C,C,.019,.025,.025,.018,.025,.011,.007,.005,.004,.004,.003,.002,.003,.006,.007,.006,.005,.009,.017,.011,.011,.025,05
,PENDLETON,.008,.007,C,C,.010,.013,.010,.003,.002,.002,.001,M,M,.001,.000,.000,.000,.000,.000,.000,.007,.007,.009,.009,.004,.013,05
04 NO PPM,ALPINE,.000,.000,C,C,.001,.000,.001,.002,.002,M,.005,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.005,10
,CARMEL MT RCH,.004,.010,C,C,.004,.011,.022,.035,.019,.019,.012,.013,.011,.011,.009,.010,.008,.010,.007,.007,.009,.009,.006,.005,.011,.035,07
,CHULA VISTA,.000,.000,C,C,.005,.008,.014,.014,.009,.003,.001,.000,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.003,.014,06
,DOWNTOWN SES,.000,.000,C,C,.002,.005,.011,.012,.008,.004,.002,M,.003,.002,.003,.002,.003,.001,.001,.000,.001,.001,.000,.000,.003,.012,07
,EL CAJON LES,.000,.000,C,C,C,.006,.014,.013,.011,.004,.003,.001,.001,.001,.002,.001,.001,.001,.000,.000,.000,.000,.000,.000,.003,.014,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.001,.010,.009,.003,M,M,.001,.001,.001,.001,.001,.001,.001,.000,.000,.002,.001,.000,.000,.000,.002,.010,05
,OTAY MESA DVN,.001,.002,C,C,.008,.017,.041,.013,.024,.005,.003,.002,.001,.002,.002,.002,.001,.002,.001,.001,.001,.002,.003,.002,.006,.041,06
,PENDLETON,.000,.000,C,C,.003,.006,.005,.002,.001,.001,.000,M,M,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.001,.006,05
06 CO PPM,CARMEL MT RCH,.4,.4,C,C,C,.4,.7,.7,.5,.5,.4,.5,.5,.5,.4,.3,.4,.6,.5,.5,.5,.4,.3,.3,.5,.7,06
10 INTMP °C,ALPINE,24,24,24,24,24,24,24,24,23,22,22,23,23,23,23,23,23,23,23,23,24,24,23,24,23,24,00
,CARMEL MT RCH,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,CHULA VISTA,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,24,23,23,24,24,24,24,24,24,24,24,00
,DOWNTOWN SES,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,00
,EL CAJON LES,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,24,24,25,25,24,25,25,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,02
,OTAY MESA DVN,26,26,26,26,26,26,26,26,25,25,24,24,24,24,24,24,24,23,23,24,25,26,26,26,25,26,00
,PENDLETON,25,25,26,26,26,25,25,25,25,25,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,26,02
11 PM2.5 µg/M3,ALPINE,8.1,6.6,9.0,5.2,5.8,7.8,5.8,6.9,M,7.3,6.2,5.4,9.0,8.9,8.2,4.9,5.0,4.8,4.4,4.8,6.9,7.6,7.4,6.8,6.6,9.0,02
,DOWNTOWN SES,10.9,10.2,9.5,11.1,11.7,9.4,9.6,10.3,11.9,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.5,11.9,08
,EL CAJON LES,8.4,7.0,8.0,6.0,5.7,9.9,10.1,12.4,12.2,9.7,8.3,12.5,M,M,7.8,4.9,3.8,5.2,9.5,7.2,9.1,9.2,8.5,8.1,8.3,12.5,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,12.7,20.4,25.7,41.0,40.3,36.9,42.4,18.8,20.6,14.2,10.0,9.9,16.0,11.5,10.4,7.1,5.4,5.8,6.6,7.5,5.8,3.1,9.4,12.6,16.4,42.4,06
,PENDLETON,8.3,7.6,7.1,6.1,6.6,7.4,5.4,6.5,10.9,8.8,7.9,12.8,9.4,5.4,9.6,7.8,6.5,7.5,5.1,5.4,6.9,6.4,8.9,8.2,7.6,12.8,11
12 VWDR °,ALPINE,315,80,47,11,61,101,135,244,264,281,285,301,298,275,270,267,265,267,300,343,278,80,97,93,207,343,19
,CHULA VISTA,121,202,120,68,85,129,308,249,244,256,250,263,262,258,258,252,244,250,268,188,216,222,174,183,211,308,06
,DOWNTOWN SES,174,323,334,344,353,358,160,320,260,275,265,272,281,284,277,276,272,272,313,313,323,331,326,320,293,358,05
,EL CAJON LES,123,255,286,110,162,229,243,297,270,271,248,254,250,257,250,258,248,257,280,311,196,123,205,136,230,311,19
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,99,132,336,351,351,334,309,296,295,254,268,275,289,290,287,294,285,290,295,310,277,311,313,316,286,351,03
,OTAY MESA DVN,41,128,45,10,106,133,129,314,306,298,296,294,293,296,298,297,292,308,319,320,334,132,137,359,229,359,23
,PENDLETON,346,347,7,19,7,349,354,269,275,257,263,271,266,268,271,266,256,257,241,273,341,306,347,3,244,354,06
13 SIGTHETA °,ALPINE,40,16,22,27,22,19,28,29,27,28,32,30,27,30,24,24,25,26,21,30,35,24,37,22,27,40,00
,CHULA VISTA,28,50,57,56,69,33,35,39,43,23,21,20,20,22,25,26,20,21,20,42,26,25,21,22,32,69,04
,DOWNTOWN SES,39,29,23,25,41,29,59,32,43,23,28,22,17,22,20,19,18,21,21,38,21,18,18,23,27,59,06
,EL CAJON LES,28,71,28,52,34,38,66,45,34,31,31,27,25,25,23,21,23,21,18,32,51,34,31,33,34,71,01
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,7,38,8,14,7,14,13,19,38,26,23,21,15,17,15,15,12,11,9,15,41,22,9,8,17,41,20
,OTAY MESA DVN,22,16,30,21,28,42,41,19,25,17,13,12,13,13,12,16,16,15,16,19,45,36,43,47,24,47,23
,PENDLETON,13,15,8,16,29,21,29,16,16,14,14,14,14,13,14,13,15,15,20,34,20,15,14,11,17,34,19
14 VWSP MPH,ALPINE,.1,1.3,.7,.6,.7,1.6,1.0,1.4,3.3,4.0,4.7,5.5,6.0,6.0,6.5,6.0,5.3,3.9,1.8,1.9,.2,1.2,.8,1.0,2.7,6.5,14
,CHULA VISTA,.3,.4,.3,.4,.2,.7,.3,1.3,2.0,4.5,5.8,6.8,7.3,6.1,5.2,4.7,5.4,4.2,3.0,1.8,1.5,1.0,1.5,1.6,2.8,7.3,12
,DOWNTOWN SES,.5,.5,1.6,1.0,1.2,.5,.5,1.8,2.5,5.1,5.4,6.9,8.6,7.7,7.7,7.0,5.5,4.7,4.5,2.6,2.2,2.8,2.2,1.7,3.5,8.6,12
,EL CAJON LES,1.1,.1,.8,.2,.4,1.0,.3,1.1,2.2,3.7,4.7,5.7,6.5,7.0,7.0,6.8,5.7,4.8,4.0,2.1,1.2,1.0,.8,.5,2.9,7.0,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.8,.8,3.7,2.7,3.6,2.4,3.0,3.5,2.7,5.7,7.0,7.0,10.2,9.3,9.6,9.6,8.9,6.4,5.7,4.2,3.0,3.5,4.0,4.2,5.1,10.2,12
,OTAY MESA DVN,1.6,1.7,1.2,1.5,1.1,1.9,.5,2.3,3.2,6.0,7.9,10.2,10.7,10.1,10.0,8.2,6.7,6.0,6.0,4.0,1.8,1.2,.8,1.5,4.4,10.7,12
,PENDLETON,2.8,2.6,2.9,2.2,.8,2.6,.6,1.9,3.2,3.9,4.9,4.7,4.8,4.8,4.7,4.9,5.2,3.6,2.6,.9,1.5,1.7,2.9,2.7,3.1,5.2,16
15 SWSP MPH,ALPINE,.4,1.3,1.2,.9,1.2,1.6,1.1,2.0,3.8,4.8,5.4,6.2,6.6,6.8,7.0,6.7,5.9,4.2,2.2,2.3,1.7,1.3,.9,1.1,3.2,7.0,14
,CHULA VISTA,.7,.6,.5,.5,.5,1.0,.5,1.5,2.6,4.8,6.2,7.2,7.7,6.5,5.7,5.2,5.7,4.6,3.3,2.8,1.7,1.1,1.6,1.8,3.1,7.7,12
,DOWNTOWN SES,.7,.6,1.7,1.1,1.3,.9,1.0,2.3,3.0,5.6,6.1,7.4,9.0,8.3,8.1,7.4,5.8,5.0,5.0,3.2,2.4,3.0,2.3,1.9,3.9,9.0,12
,EL CAJON LES,1.4,.6,1.1,.7,.6,1.2,.6,1.4,2.7,4.2,5.4,6.4,7.2,7.6,7.6,7.3,6.2,5.1,4.4,3.0,1.5,1.2,1.1,1.0,3.3,7.6,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.8,1.6,3.8,2.9,3.7,2.5,3.0,3.7,3.4,6.3,7.7,7.5,10.6,10.0,10.1,9.9,9.1,6.6,5.8,4.4,3.3,3.8,4.0,4.2,5.4,10.6,12
,OTAY MESA DVN,1.8,1.7,1.4,1.7,1.2,2.2,2.2,2.5,3.5,6.3,8.1,10.5,10.9,10.4,10.2,8.6,7.0,6.3,6.2,5.3,2.3,2.6,1.8,1.9,4.9,10.9,12
,PENDLETON,2.9,2.7,2.9,2.3,1.1,2.8,1.0,2.1,3.3,4.1,5.0,4.9,4.9,4.9,4.9,5.0,5.3,3.7,2.9,1.2,1.7,1.8,3.1,2.8,3.2,5.3,16
16 AMBTEMP °F,ALPINE,74.9,75.0,76.1,76.1,75.3,75.1,78.4,82.2,86.1,89.2,91.8,93.7,94.8,94.8,93.5,91.9,88.7,84.2,79.8,78.0,77.3,76.9,76.4,76.4,82.8,94.8,12
,CARMEL MT RCH,73.2,73.3,72.7,72.5,72.5,72.8,76.6,80.3,83.6,86.1,86.8,88.5,88.0,88.0,88.4,87.3,86.1,83.1,78.2,76.6,77.6,75.8,74.0,73.4,79.8,88.5,11
,CHULA VISTA,73.5,73.0,72.3,72.1,71.9,71.9,72.5,73.8,76.4,79.1,80.2,80.8,80.5,81.3,82.4,81.7,78.6,75.6,73.7,73.7,73.8,73.4,73.2,72.5,75.7,82.4,14
,DOWNTOWN SES,73.9,73.8,73.3,72.5,72.8,73.2,74.4,75.9,78.7,80.2,81.6,81.2,81.3,82.1,83.2,83.4,81.9,78.3,76.4,76.0,77.3,76.0,74.9,74.7,77.4,83.4,15
,EL CAJON LES,74.8,74.3,73.9,73.4,72.9,72.7,76.3,81.0,84.8,88.8,91.2,92.5,93.4,94.4,93.6,92.8,90.6,88.1,85.4,83.1,80.9,79.7,79.2,78.1,83.2,94.4,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,72.4,72.9,71.7,71.7,71.7,72.6,74.0,77.8,83.3,87.1,87.9,87.6,87.5,87.9,87.9,87.4,85.4,82.2,77.5,75.8,75.4,74.7,74.2,73.2,79.2,87.9,10
,OTAY MESA DVN,75.1,75.4,75.1,74.9,74.5,75.0,75.9,77.8,82.6,85.2,85.6,86.2,85.3,85.4,86.0,86.2,85.4,82.3,77.8,74.6,73.5,74.4,74.6,73.5,79.3,86.2,11
,PENDLETON,72.0,71.7,71.3,71.2,71.5,70.7,72.8,74.3,75.5,77.5,79.0,78.7,79.4,79.3,79.3,78.4,78.5,76.9,75.6,75.4,74.9,74.7,73.7,73.0,75.2,79.4,12
17 RELHUM %,ALPINE,62,62,60,60,62,62,56,51,45,40,36,34,35,35,35,36,39,45,52,55,56,57,58,59,50,62,00
,EL CAJON LES,56,58,59,58,60,62,56,51,48,43,43,43,42,39,39,37,38,40,43,46,57,61,62,63,50,63,23
,KEARNY MESA,69,72,73,85,87,83,85,76,60,55,54,52,51,50,44,43,44,48,58,68,72,76,79,82,65,87,04
18 PRES mmHg,EL CAJON LES,747,747,747,747,747,747,747,747,747,747,747,746,746,745,745,745,745,745,746,746,746,746,746,745,746,747,00
,KEARNY MESA,745,745,745,745,744,745,745,745,745,745,745,745,744,744,743,743,743,743,743,744,744,744,743,743,744,745,00
19 SOLAR W/M2,EL CAJON LES,1,2,2,2,2,16,186,237,580,750,874,925,916,844,701,497,276,78,1,0,1,0,1,0,287,925,11
,KEARNY MESA,0,0,0,0,0,12,134,310,539,783,910,842,946,868,738,552,333,113,4,0,0,0,0,0,295,946,12
25 NOY,EL CAJON LES,8.05,7.95,9.06,9.36,13.41,C,C,32.49,30.75,15.21,13.61,8.01,5.90,6.52,7.71,5.99,5.98,6.27,6.08,7.49,11.21,11.35,12.11,11.82,11.19,32.49,07
26 NOY-NO,EL CAJON LES,8.01,7.94,8.73,9.29,11.86,C,C,19.98,19.33,11.38,10.92,7.10,5.21,5.63,6.67,4.92,4.93,5.54,5.69,7.25,10.95,11.32,12.05,11.70,9.38,19.98,07
27 NO Trace,EL CAJON LES,.04,.00,.33,.07,1.55,C,C,12.50,11.42,3.82,2.69,.90,.68,.89,1.04,1.07,1.05,.73,.38,.23,.26,.03,.05,.12,1.81,12.50,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.1,.2,.2,.1,.2,.2,.1,.1,.1,.1,.0,.0,.0,.1,.1,.1,.1,.0,.0,.2,07
29 CO Tr PPB,EL CAJON LES,235.4,216.1,C,C,C,369.2,510.4,516.4,533.0,377.1,385.8,264.2,230.4,208.7,182.0,184.9,174.6,179.0,187.7,247.2,295.9,301.3,310.9,300.5,295.7,533.0,08
BCarbon ng/m3,DOWNTOWN SES,750.2,695.3,571.1,339.0,537.3,680.6,1095.5,1489.1,1033.1,899.7,<,<,<,<,<,<,552.6,608.6,576.1,360.8,607.5,649.4,483.5,492.5,690.1,1489.1,07
