,CARMEL MT RCH,.008,.006,C,C,.016,.016,.014,.014,M,M,M,M,M,.008,.010,.008,.008,.009,.007,.006,.007,.012,.017,.011,.010,.017,22
,CHULA VISTA,.011,.012,C,C,.008,.011,.008,.006,.004,.003,.003,.001,.002,.002,.002,.002,.004,.004,.003,.004,.003,.003,.003,.004,.005,.012,01
,DOWNTOWN SES,.003,.003,C,C,.006,.005,.006,.004,.005,.004,.003,.003,.003,.004,.002,.002,.003,.003,.002,.003,.003,.004,.004,.004,.004,.006,04
,EL CAJON LES,.004,C,C,C,.006,.005,.007,.005,.005,.003,.004,.003,.002,.002,.002,.002,M,.002,.003,.003,.003,.004,.004,.003,.004,.007,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.004,.004,C,C,.006,.012,.004,.004,.005,.004,.003,.002,.002,.002,.002,.002,.001,.002,.002,.002,.003,.004,.007,.008,.004,.012,05
,OTAY MESA DVN,.004,.003,C,C,.006,.006,.003,M,M,.004,.003,.002,.001,.001,.001,.001,.001,.002,.001,.001,.002,.003,.003,.002,.003,.006,04
,PENDLETON,.005,.005,C,C,.009,.012,.009,.007,.004,.012,.003,.004,.002,.002,.001,.001,.000,.001,.001,.000,.001,.000,.000,.004,.004,.012,05
04 NO PPM,ALPINE,.000,.000,C,C,.000,.001,.003,.003,.002,.001,.001,.000,.000,.000,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.003,06
,CARMEL MT RCH,.003,.003,C,C,.012,.011,.013,.014,M,M,M,M,M,.010,.011,.008,.009,.009,.005,.006,.005,.006,.004,.001,.008,.014,07
,CHULA VISTA,.000,.000,C,C,.000,.001,.002,.002,.001,.001,.001,.000,.000,.000,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.002,06
,DOWNTOWN SES,.000,.000,C,C,.000,.000,.001,.001,.001,.001,.001,.001,.001,.001,.001,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,06
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.003,.001,.001,.002,.001,.001,.000,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.003,05
,OTAY MESA DVN,.000,.000,C,C,.001,.001,.001,M,M,.001,.001,.000,.000,.000,.000,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.001,04
,PENDLETON,.000,.000,C,C,.001,.003,.004,.003,.002,.013,.001,.002,.001,.001,.000,.000,.000,.002,.000,.000,.002,.000,.000,.000,.002,.013,09
06 CO PPM,CARMEL MT RCH,.3,.2,C,C,C,.5,.5,.5,M,M,C,C,M,.4,.4,.4,.5,.5,.4,.4,.4,.4,.4,.3,.4,.5,05
10 INTMP °C,ALPINE,26,27,26,26,26,26,26,25,24,24,24,24,24,24,24,24,24,24,25,25,25,26,26,26,25,27,01
,CARMEL MT RCH,26,26,26,27,26,26,26,26,26,26,26,26,26,25,25,25,25,25,26,26,26,26,26,26,26,27,03
,CHULA VISTA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,25,25,25,25,24,24,25,25,25,00
,DOWNTOWN SES,24,24,24,24,24,24,23,23,23,23,23,23,22,22,23,23,23,23,23,23,23,23,23,24,23,24,00
,EL CAJON LES,25,24,24,24,25,24,25,24,24,24,24,24,24,24,24,23,23,24,23,24,24,24,24,24,24,25,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,26,25,26,25,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,25,25,26,00
,OTAY MESA DVN,26,25,26,26,26,26,26,26,25,25,25,24,24,24,24,24,24,24,24,25,25,25,25,25,25,26,00
,PENDLETON,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,24,25,00
11 PM2.5 µg/M3,ALPINE,4.9,10.2,6.0,4.9,5.8,3.7,3.4,2.7,-.8,1.4,2.7,5.7,7.4,5.6,6.3,7.3,4.9,4.2,2.5,1.8,8.3,6.9,6.4,4.3,4.8,10.2,01
,DOWNTOWN SES,5.8,7.2,5.0,6.1,7.3,6.3,5.3,6.3,M,M,6.3,6.0,3.9,3.4,4.9,6.6,4.0,4.3,4.1,5.1,5.5,6.1,7.4,7.8,5.6,7.8,23
,EL CAJON LES,6.1,4.0,4.0,5.5,3.6,5.8,14.2,7.7,9.5,7.4,8.2,8.7,9.6,11.3,8.4,3.4,.3,2.5,3.2,4.9,5.8,6.9,4.8,2.7,6.1,14.2,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,7.9,9.6,8.6,8.9,16.4,15.2,2.3,2.5,5.7,14.4,10.6,11.7,7.0,6.9,12.3,8.4,4.5,5.0,7.5,6.9,7.9,7.4,3.9,5.7,8.2,16.4,04
,PENDLETON,5.5,5.0,2.9,5.4,5.8,5.3,7.2,7.1,6.6,8.8,6.1,6.3,4.4,3.4,7.4,4.7,7.1,8.0,5.5,6.3,7.2,5.6,5.7,3.8,5.8,8.8,09
12 VWDR °,ALPINE,112,333,74,96,321,115,200,260,258,274,254,259,248,263,264,259,268,273,259,263,249,245,160,34,0,333,01
,CHULA VISTA,359,343,2,15,318,20,360,306,270,265,270,268,265,270,268,278,278,286,289,296,319,326,327,340,0,360,06
,DOWNTOWN SES,338,346,335,340,340,339,316,306,286,289,279,286,289,291,284,287,292,289,289,313,321,328,334,337,0,346,01
,EL CAJON LES,338,345,332,9,293,117,317,330,270,223,259,257,250,268,263,275,261,256,253,270,291,301,298,324,0,345,01
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,336,342,341,355,315,26,314,313,295,316,287,280,286,288,289,287,291,278,277,311,311,302,307,350,0,355,03
,OTAY MESA DVN,0,337,339,303,112,16,325,326,289,299,295,290,290,287,283,282,290,299,283,287,294,23,6,347,0,347,23
,PENDLETON,20,24,37,57,60,61,73,268,249,267,268,271,271,268,265,263,270,282,280,276,272,281,293,317,0,317,23
13 SIGTHETA °,ALPINE,24,56,55,30,51,47,43,41,32,43,34,38,29,31,34,33,28,29,28,26,24,24,51,29,36,56,01
,CHULA VISTA,19,18,17,32,52,25,32,39,25,23,22,20,21,23,21,23,19,20,19,20,21,18,17,13,23,52,04
,DOWNTOWN SES,15,19,17,22,23,31,30,50,21,30,21,21,22,24,21,21,26,21,26,23,21,19,20,17,23,50,07
,EL CAJON LES,18,15,25,55,23,40,47,60,45,41,42,30,21,24,24,20,23,28,22,18,19,22,16,20,29,60,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,12,10,19,26,11,45,18,26,33,37,20,21,17,16,14,17,16,15,15,9,8,7,7,9,18,45,05
,OTAY MESA DVN,27,16,13,41,39,21,18,38,31,21,17,16,15,16,15,13,13,16,12,10,15,13,16,15,19,41,03
,PENDLETON,9,10,13,11,12,13,33,21,14,16,16,15,15,15,15,15,16,15,16,15,14,16,16,16,15,33,06
14 VWSP MPH,ALPINE,.9,.8,.4,1.8,.8,.6,.4,2.3,3.6,3.3,4.5,4.7,6.5,6.6,5.8,5.7,5.4,4.1,2.6,1.8,1.9,1.5,.3,.3,.0,6.6,13
,CHULA VISTA,1.1,1.5,2.2,1.1,.5,1.1,2.2,2.7,5.8,6.8,8.9,9.2,9.2,8.7,9.1,8.4,8.2,7.6,6.6,4.7,2.9,2.7,2.7,2.0,.0,9.2,11
,DOWNTOWN SES,2.6,2.6,3.0,2.3,2.4,2.3,2.9,2.8,5.9,5.1,7.8,8.4,8.6,8.4,8.9,8.3,6.7,7.7,5.8,5.3,4.3,3.6,3.0,2.5,.0,8.9,14
,EL CAJON LES,1.5,2.1,1.2,.4,1.1,.6,.3,1.6,2.4,2.7,3.7,5.7,8.4,7.3,7.0,8.3,7.4,4.3,4.2,4.8,3.8,2.4,2.6,1.6,.0,8.4,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,2.9,3.4,1.5,1.9,2.7,.6,4.0,4.0,4.3,4.7,8.5,9.9,11.5,10.6,10.9,10.4,9.1,8.3,6.7,7.8,5.7,4.4,4.0,2.3,.0,11.5,12
,OTAY MESA DVN,.1,1.6,4.2,.9,.2,1.2,3.3,1.9,3.9,6.2,8.5,10.4,10.9,11.0,11.0,11.4,11.1,8.5,8.4,5.5,2.2,2.4,3.0,3.2,.0,11.4,15
,PENDLETON,5.3,5.7,3.9,4.2,3.8,3.4,1.7,3.2,5.1,6.5,8.4,8.4,9.3,9.6,10.0,8.9,6.6,6.3,6.3,6.6,7.2,5.3,4.4,3.6,.0,10.0,14
15 SWSP MPH,ALPINE,1.0,1.1,1.2,2.0,1.5,1.2,1.9,2.9,4.1,4.3,5.2,5.9,7.4,7.6,6.8,6.8,6.0,4.7,3.0,2.0,2.1,1.6,.4,.9,3.4,7.6,13
,CHULA VISTA,1.1,1.6,2.3,1.6,.6,1.2,2.5,3.3,6.5,7.3,9.5,9.7,9.8,9.4,9.7,9.0,8.7,8.0,6.9,5.0,3.1,2.8,2.8,2.1,5.2,9.8,12
,DOWNTOWN SES,2.7,2.7,3.2,2.5,2.6,2.6,3.2,3.6,6.3,5.8,8.3,9.0,9.3,9.0,9.5,8.8,7.3,8.2,6.5,5.7,4.6,3.8,3.2,2.6,5.5,9.5,14
,EL CAJON LES,1.6,2.2,1.3,1.0,1.1,.7,1.4,2.3,3.2,3.6,4.5,6.5,9.0,8.0,7.7,8.8,8.0,4.8,4.6,5.1,4.1,2.6,2.7,1.7,4.0,9.0,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.9,3.5,1.6,2.1,2.8,1.7,4.2,4.4,5.0,5.8,8.9,10.5,12.1,11.1,11.3,10.8,9.6,8.6,6.9,8.0,5.8,4.4,4.0,2.4,6.2,12.1,12
,OTAY MESA DVN,.2,1.7,4.4,2.4,.3,1.5,3.5,2.2,4.4,6.5,8.8,10.8,11.4,11.5,11.4,11.7,11.5,8.9,8.5,5.6,2.5,2.5,3.2,3.3,5.8,11.7,15
,PENDLETON,5.4,5.8,4.0,4.3,4.0,3.5,2.2,3.6,5.3,6.7,8.7,8.7,9.6,9.9,10.3,9.2,6.8,6.5,6.5,6.9,7.4,5.5,4.6,4.3,6.2,10.3,14
16 AMBTEMP °F,ALPINE,56.3,57.2,56.0,56.7,56.8,57.3,60.0,62.1,65.6,68.0,71.4,73.4,75.2,72.8,71.8,70.1,66.8,63.7,61.4,59.7,56.8,54.3,53.4,52.8,62.5,75.2,12
,CARMEL MT RCH,58.2,58.0,58.0,57.6,58.1,58.8,60.5,63.0,65.2,68.8,72.1,71.9,70.6,71.4,70.0,69.3,67.6,68.2,64.1,60.7,59.5,58.3,56.8,55.6,63.4,72.1,10
,CHULA VISTA,61.2,60.8,60.8,60.6,60.4,61.1,63.1,65.5,66.8,68.4,68.7,68.4,69.2,69.4,68.8,68.1,67.1,66.2,64.1,62.8,62.4,61.9,60.9,59.9,64.4,69.4,13
,DOWNTOWN SES,60.9,61.0,61.2,60.9,61.1,61.9,62.9,64.2,65.2,67.0,67.2,67.0,67.4,67.5,66.4,65.4,65.2,64.1,62.9,62.0,61.9,61.2,60.5,59.7,63.5,67.5,13
,EL CAJON LES,60.7,60.5,60.1,59.7,59.8,60.2,62.2,65.7,68.8,71.3,75.4,76.8,76.3,75.8,75.7,72.9,70.3,69.4,67.3,63.6,62.2,61.1,60.1,59.6,66.5,76.8,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,58.5,58.7,58.9,58.6,59.2,59.9,62.3,64.2,66.7,69.1,71.0,70.8,70.0,70.6,68.5,67.9,66.5,65.6,63.2,61.7,60.0,58.7,58.1,57.2,63.6,71.0,10
,OTAY MESA DVN,58.3,58.1,58.0,57.9,57.7,58.6,59.9,62.5,66.8,69.2,70.6,70.0,70.1,70.3,70.0,68.2,67.3,65.7,61.9,59.4,58.5,58.3,57.4,57.1,63.0,70.6,10
,PENDLETON,58.7,58.0,58.2,57.9,58.0,59.2,62.8,64.8,66.2,67.0,67.4,67.9,67.9,67.4,67.7,67.6,67.0,66.8,65.5,63.8,63.2,63.0,62.7,61.7,63.8,67.9,11
17 RELHUM %,ALPINE,88,87,89,87,88,86,79,76,69,66,51,45,44,50,48,46,48,49,45,42,61,87,93,94,67,94,23
,EL CAJON LES,79,79,80,81,82,82,78,69,63,57,49,48,48,46,42,42,40,37,42,61,69,68,71,73,62,82,04
,KEARNY MESA,90,90,91,91,92,91,86,78,71,66,64,62,60,52,57,56,53,60,73,77,80,81,84,85,75,92,04
18 PRES mmHg,EL CAJON LES,750,750,750,750,750,750,751,751,751,751,751,751,751,751,751,751,752,752,752,752,752,752,752,752,751,752,16
,KEARNY MESA,751,751,751,751,751,751,752,752,752,752,752,753,753,753,753,753,753,753,753,753,753,754,753,753,752,754,21
19 SOLAR W/M2,EL CAJON LES,-5,-5,-5,-5,-1,81,215,477,588,737,890,943,936,869,679,498,305,202,40,-6,-7,-7,-7,-7,309,943,11
,KEARNY MESA,-1,0,0,-1,3,75,156,330,538,808,913,1070,946,906,586,520,408,267,73,0,-1,-1,-1,-1,316,1070,11
25 NOY,EL CAJON LES,4.40,4.02,4.39,4.46,6.99,C,C,6.04,6.50,5.13,5.82,5.47,3.92,3.57,3.48,3.39,M,3.24,3.72,3.01,3.51,4.25,3.60,3.22,4.38,6.99,04
26 NOY-NO,EL CAJON LES,4.36,3.94,4.39,4.44,6.86,C,C,4.56,4.75,4.22,4.67,4.73,3.30,3.05,3.02,2.70,M,2.74,3.39,2.83,3.30,4.07,3.53,3.22,3.90,6.86,04
27 NO Trace,EL CAJON LES,.04,.08,.00,.02,.12,C,C,1.48,1.75,.90,1.14,.73,.62,.52,.45,.69,M,.49,.33,.17,.21,.18,.07,.00,.47,1.75,08
28 SO2 Tr PPB,EL CAJON LES,.0,C,C,C,.1,.0,.1,M,M,.1,.1,.1,.1,.1,.1,.1,M,.0,.0,.0,.0,.0,.0,.0,.0,.1,04
29 CO Tr PPB,EL CAJON LES,184.0,C,C,C,193.9,195.7,229.5,212.0,238.5,209.0,213.6,207.4,181.1,169.3,162.6,148.4,C,138.5,160.9,153.8,158.9,156.1,150.8,151.2,180.7,238.5,08
BCarbon ug/m3,10TH AVE MARINE TERM,.20,1.46,.23,.12,.12,.20,.28,.28,.17,.18,.23,.18,.12,.25,.12,.11,.13,.16,.12,.13,.18,.15,.12,.11,.22,1.46,01
,ALPINE,.19,.14,.19,.18,.19,.26,.44,.29,.23,.23,.20,.21,.25,.15,.13,.13,.13,.10,.10,.09,.11,.12,.12,.11,.18,.44,06
,CHICANO PARK,.17,.38,.16,.15,.41,.51,.45,.49,.32,.34,.28,.19,.21,.25,.26,.20,.17,.16,.16,.22,.36,.27,.23,.19,.27,.51,05
,DOWNTOWN SES,.15,.18,.13,.15,.25,.53,.24,.24,.27,.27,.23,.20,.20,.26,.16,.12,.15,.14,.12,.16,.25,.22,.21,.18,.21,.53,05
,OCEANVIEW BLVD,.28,.15,.13,.15,.27,.31,.26,.20,.33,.31,.29,.23,.25,.28,.25,.21,.19,.25,.21,.19,.27,.30,.21,.38,.25,.38,23
,SAN YSIDRO,.22,.25,.16,.17,.21,.42,.28,.53,.22,.14,.18,.15,.18,.09,.10,.10,.11,.07,.08,.16,.54,.15,.17,.14,.20,.54,20
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
