Current Date:,6/14/2021,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
6/13/2021
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.052,C,C,.052,.053,.052,.052,.054,.060,.064,.068,.077,.076,.068,.067,.065,.064,.060,.052,.042,.036,.033,.041,.043,.055,.077,11
,CHULA VISTA,.021,C,C,.028,.028,.027,.026,.025,.032,.040,.044,.044,.044,.041,.041,.037,.036,.037,.037,.028,.024,.022,.019,.014,.031,.044,10
,DOWNTOWN SES,.028,C,C,.025,.027,.026,.026,.027,.028,.038,.041,.040,.040,.040,.041,.036,.036,.034,.032,.025,.026,.030,.029,.031,.032,.041,10
,EL CAJON LES,.017,C,C,C,.017,.018,.019,.026,.037,.054,.065,.069,.068,.066,.064,.058,.050,.043,.037,.032,.027,.028,.025,.019,.039,.069,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.011,C,C,.016,.023,.024,.022,.022,.035,.045,.044,.048,.049,.050,.050,.044,.039,.036,.032,.026,.024,.025,.018,.018,.031,.050,13
,OTAY MESA DVN,.020,C,C,.018,.018,.017,.016,.022,.031,.041,.051,.050,.051,.053,.048,.045,.037,.036,.033,.031,.027,.021,.020,.017,.031,.053,13
,PENDLETON,.015,C,C,.014,.012,.011,.019,.029,.035,.036,.037,.034,.029,.027,.027,.027,.027,.040,.042,.030,.032,.034,.031,.026,.027,.042,18
02 NOX PPM,ALPINE,.003,C,C,.003,.002,.002,.003,.002,.002,.003,.003,.003,.003,.003,.002,.002,.003,.003,.004,.004,.006,.007,.005,.003,.003,.007,21
,CARMEL MT RCH,.010,C,C,.006,.005,.003,.004,.010,.016,.012,.013,.014,.011,.014,.012,.010,.010,.010,.010,.014,.015,.017,.014,.018,.011,.018,23
,CHULA VISTA,.004,C,C,.002,.002,.003,.008,.004,.006,.004,.003,.002,.002,.002,.002,.002,.002,.002,.003,.005,.006,.008,.008,.011,.004,.011,23
,DOWNTOWN SES,.003,C,C,.005,.004,.004,.005,.006,.013,.007,.006,.007,.007,.006,.005,.004,.003,.005,.004,.006,.007,.005,.006,.006,.006,.013,08
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.011,C,C,.007,.005,.005,.006,.007,.005,.005,.004,.003,.002,.003,.003,.002,.003,.002,.002,.003,.006,.007,.009,.009,.005,.011,00
,OTAY MESA DVN,.004,C,C,.004,.004,.006,.006,.004,.004,.004,.004,.003,.002,.002,.002,.002,.002,.002,.002,.002,.003,.003,.003,.004,.003,.006,05
,PENDLETON,.005,C,C,.003,.003,.007,.007,.004,.003,.007,.003,.003,.013,.005,.013,.017,.006,.001,.001,.002,.000,.001,.004,.006,.005,.017,15
03 NO2 PPM,ALPINE,.003,C,C,.002,.002,.002,.002,.001,.002,.003,.003,.003,.003,.002,.002,.002,.002,.002,.004,.004,.005,.007,.004,.003,.003,.007,21
,CARMEL MT RCH,.007,C,C,.004,.004,.003,.003,.006,.008,.007,.007,.007,.006,.007,.007,.006,.006,.005,.006,.008,.009,.012,.012,.014,.007,.014,23
,CHULA VISTA,.004,C,C,.002,.002,.002,.003,.004,.004,.003,.002,.002,.002,.002,.002,.002,.002,.002,.002,.005,.006,.008,.008,.010,.004,.010,23
,DOWNTOWN SES,.003,C,C,.005,.004,.004,.004,.004,.008,.005,.005,.005,.005,.005,.004,.003,.003,.004,.004,.006,.007,.005,.006,.007,.005,.008,08
,EL CAJON LES,.006,C,C,C,.004,.005,.004,.004,.005,.003,.003,.003,.002,.002,.002,.002,.003,.004,.004,.005,.007,.006,.007,.007,.004,.007,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.010,C,C,.006,.005,.004,.005,.005,.004,.004,.004,.002,.002,.002,.002,.002,.003,.002,.002,.003,.006,.007,.009,.009,.004,.010,00
,OTAY MESA DVN,.003,C,C,.003,.004,.005,.005,.003,.003,.003,.003,.002,.002,.002,.002,.002,.001,.002,.002,.002,.002,.003,.003,.004,.003,.005,05
,PENDLETON,.005,C,C,.003,.003,.005,.005,.004,.003,.004,.002,.002,.005,.002,.005,.006,.003,.001,.001,.002,.001,.001,.004,.006,.003,.006,15
04 NO PPM,ALPINE,.000,C,C,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.000,.000,.000,.000,.001,20
,CARMEL MT RCH,.003,C,C,.002,.001,.001,.001,.005,.008,.005,.006,.006,.005,.006,.005,.005,.004,.004,.004,.006,.006,.004,.002,.005,.004,.008,08
,CHULA VISTA,.000,C,C,.000,.000,.001,.007,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.007,06
,DOWNTOWN SES,.000,C,C,.000,.000,.000,.001,.002,.004,.002,.001,.002,.002,.002,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.004,08
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
