Current Date:,7/29/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
7/28/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.022,.025,.028,.032,.037,.041,.049,.057,.063,.066,.066,.064,.06,.053,.046,.04,.036,.034,.032,.031,.031,.033,.034,.034,0.042,0.066,09
,CHULA VISTA,.027,.028,.03,.031,.032,.032,.033,.033,.034,.034,.033,.032,.031,.03,.029,.028,.026,.025,.025,.024,.024,.023,.023,.024,0.028,0.034,08
,EL CAJON LES,,,,.035,.037,.039,.042,.045,.047,.048,.047,.045,.041,.038,.034,.03,.027,.025,.023,.021,,,,,0.036,0.048,09
,KEARNY MESA,.031,.032,.032,.034,.035,.037,.039,.04,.04,.04,.039,.037,.034,.031,.029,.027,.025,.024,.023,.022,.021,.02,.018,.018,0.03,0.04,07
,OTAY MESA DVN,.023,.023,.025,.029,.032,.035,.038,.039,.041,.042,.041,.038,.035,.032,.029,.027,.026,.024,.023,.022,.022,.022,.022,.022,0.029,0.042,09
,PENDLETON,.036,.034,.035,.035,.036,.036,.036,.035,.036,.036,.035,.034,.033,.032,.031,.029,.027,.025,.024,.023,.022,.02,.019,.019,0.03,0.036,00
