Current Date:,7/23/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
7/22/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.018,C,C,.023,.024,.027,.027,.033,.045,.049,.054,.057,.055,.051,.049,.048,.051,.047,.045,.042,.037,.036,.041,.045,.041,.057,11
,CHULA VISTA,.016,C,C,.015,.011,.011,.016,.021,.023,.026,.029,.031,.034,.032,.034,.034,.031,.030,.026,.022,.020,.020,.022,.018,.023,.034,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.021,C,C,C,.015,.013,.017,.023,.036,.040,.045,.045,.044,.041,.043,.046,.045,.047,.041,.038,.035,.032,.028,.024,.034,.047,17
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.018,C,C,.017,.016,.017,.021,.024,.028,.032,.036,.035,.034,.040,.043,.041,.044,.037,.033,.031,.028,.025,.023,.019,.029,.044,16
,OTAY MESA DVN,.017,C,C,.014,.012,.010,.014,.019,.030,.035,.036,.037,.037,.038,.040,.039,.034,.031,.028,.025,.021,.019,.014,.009,.025,.040,14
,PENDLETON,.013,C,C,.013,.011,.013,.014,.016,.019,.024,.024,.032,.035,.036,.037,.039,.033,.028,.023,.023,.023,.019,.014,.011,.022,.039,15
02 NOX PPM,ALPINE,.005,C,C,.004,.004,.004,.006,.006,.003,.003,.003,.003,.002,.002,.002,.002,.001,.001,.002,.003,.004,.004,.002,.002,.003,.006,06
,CARMEL MT RCH,.006,C,C,C,.011,.018,.022,.013,.012,.010,.013,.010,.010,.010,.008,.009,.008,.010,.011,.014,.012,.014,.014,.020,.012,.022,06
,CHULA VISTA,.005,C,C,.003,.006,.006,.004,.004,.007,.004,.003,.003,.003,.005,.004,.003,.002,.003,.004,.005,.004,.005,.005,.006,.004,.007,08
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.001,C,C,C,.002,.003,.003,.003,.002,.001,.001,.000,.000,.000,-.001,-.001,-.001,.000,.000,.001,.001,.002,.002,.004,.001,.004,23
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.002,C,C,.002,.002,.003,.002,.002,.003,.002,.002,.002,.001,.002,.002,.001,.001,.002,.002,.002,.002,.002,.003,.003,.002,.003,05
,OTAY MESA DVN,.002,C,C,.003,.003,.006,.004,.003,.002,.003,.002,.002,.001,.002,.002,.001,.001,.001,.002,.002,.003,.003,.007,.012,.003,.012,23
,PENDLETON,.004,C,C,.003,.005,.004,.004,.003,.002,.001,.003,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.004,.007,.009,.003,.009,23
03 NO2 PPM,ALPINE,.004,C,C,.004,.004,.003,.005,.005,.003,.003,.003,.003,.002,.002,.001,.001,.001,.001,.002,.003,.004,.004,.002,.002,.003,.005,06
,CARMEL MT RCH,.003,C,C,C,.008,.009,.009,.006,.006,.006,.007,.005,.005,.005,.004,.005,.005,.006,.007,.008,.008,.008,.009,.015,.007,.015,23
,CHULA VISTA,.004,C,C,.003,.005,.005,.003,.003,.004,.003,.002,.002,.002,.003,.003,.002,.001,.002,.003,.004,.004,.005,.005,.006,.003,.006,23
