Current Date:,7/9/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
7/8/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.046,C,C,.044,.045,.046,.043,.042,.052,.064,.074,.081,.069,.064,.063,.064,.053,.047,.045,.040,.040,.025,.030,.031,.050,.081,11
,CHULA VISTA,.006,C,C,.026,.020,.019,.023,.027,.035,.034,.038,.040,.038,.038,.039,.037,.040,.046,.033,.026,.024,.022,.019,.019,.029,.046,17
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.013,C,C,C,.008,.012,.020,.036,.051,.065,.070,.065,.060,.054,.052,.051,.049,.049,.047,.050,.041,.026,.024,.022,.041,.070,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.018,C,C,.007,.011,.012,.022,.028,.038,.051,.059,.060,.056,.057,.054,.053,.047,.047,.047,.030,.021,.019,.016,.011,.034,.060,11
,OTAY MESA DVN,.027,C,C,.015,.020,.022,.022,.031,.046,.059,.058,.061,.053,.050,.054,.054,.051,.048,.048,.038,.030,.028,.031,.029,.039,.061,11
,PENDLETON,.034,C,C,.024,.021,.017,.022,.029,.030,.033,.034,.040,.042,.040,.039,.035,.032,.029,.027,.025,.025,.025,.024,.018,.029,.042,12
02 NOX PPM,ALPINE,.002,C,C,.002,.002,.001,.005,.010,.003,.004,.004,.004,.003,.003,.003,.003,.002,.002,.003,.004,.005,.012,.007,.007,.004,.012,21
,CARMEL MT RCH,.028,C,C,C,.016,.036,.029,.020,.019,.018,.015,.012,.013,.014,.015,.018,.013,.013,.013,.014,.016,.014,.014,.016,.017,.036,05
,CHULA VISTA,.021,C,C,.002,.005,.006,.006,.009,.007,.007,.005,.003,.002,.003,.003,.002,.002,.002,.002,.002,.003,.005,.007,.005,.005,.021,00
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.014,C,C,C,.015,.015,.015,.010,.007,.006,.004,.001,.001,.000,.001,.002,.002,.002,.004,.003,.003,.002,.002,.002,.005,.015,04
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.015,C,C,.018,.017,.018,.013,.012,.010,.011,.006,.004,.002,.003,.004,.004,.006,.004,.003,.007,.007,.006,.008,.011,.009,.018,03
,OTAY MESA DVN,.005,C,C,.008,.005,.004,.007,.015,.013,.006,.004,.003,.002,.003,.002,.002,.002,.003,.002,.001,.001,.002,.001,.001,.004,.015,07
,PENDLETON,.006,C,C,.006,.009,.011,.010,.007,.005,.004,.004,.002,.002,.001,.001,.001,.000,.000,.001,.002,.002,.002,.001,.004,.004,.011,05
03 NO2 PPM,ALPINE,.002,C,C,.002,.002,.001,.005,.008,.003,.004,.004,.004,.003,.003,.003,.003,.002,.002,.003,.004,.005,.012,.007,.007,.004,.012,21
,CARMEL MT RCH,.025,C,C,C,.013,.025,.019,.015,.015,.014,.012,.010,.010,.011,.011,.013,.009,.009,.010,.009,.012,.009,.010,.013,.013,.025,00
,CHULA VISTA,.020,C,C,.002,.004,.005,.005,.006,.006,.005,.003,.002,.002,.002,.003,.001,.002,.002,.001,.002,.003,.005,.006,.005,.004,.020,00
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.014,C,C,C,.015,.012,.011,.008,.006,.005,.003,.001,.000,.000,.000,.001,.001,.002,.003,.002,.003,.002,.001,.002,.004,.015,04
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.015,C,C,.018,.016,.015,.010,.009,.008,.009,.005,.003,.002,.002,.004,.004,.006,.004,.003,.007,.007,.006,.007,.010,.008,.018,03
,OTAY MESA DVN,.005,C,C,.008,.005,.004,.005,.012,.011,.006,.003,.003,.002,.003,.002,.002,.002,.002,.002,.001,.001,.001,.001,.001,.004,.012,07
,PENDLETON,.006,C,C,.005,.008,.010,.008,.005,.004,.003,.003,.001,.001,.001,.001,.001,.000,.000,.001,.002,.002,.002,.001,.004,.003,.010,05
04 NO PPM,ALPINE,.000,C,C,.000,.000,.000,.001,.002,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,07
,CARMEL MT RCH,.004,C,C,C,.003,.011,.010,.005,.004,.004,.003,.002,.003,.003,.004,.005,.004,.004,.003,.005,.004,.004,.004,.003,.004,.011,05
,CHULA VISTA,.001,C,C,.000,.001,.001,.001,.002,.001,.002,.001,.001,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.002,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,C,C,C,.000,.002,.004,.002,.001,.001,.001,.000,.000,.000,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.004,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,C,C,.000,.001,.003,.003,.003,.002,.002,.001,.001,.000,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.001,.003,05
,OTAY MESA DVN,.000,C,C,.000,.000,.001,.001,.003,.002,.001,.001,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.003,07
,PENDLETON,.000,C,C,.000,.001,.001,.002,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,06
06 CO PPM,CARMEL MT RCH,.8,C,C,C,.4,.9,.8,.6,.6,.6,.6,.5,.6,.6,.6,.6,.6,.5,.5,.5,.5,.4,.3,.3,.6,.9,05
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
