Current Date:,7/16/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
7/15/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.019,.021,.025,.03,.036,.042,.047,.05,.052,.052,.052,.05,.046,.041,.036,.031,.028,.024,.022,.02,.02,.02,.021,.02,0.033,0.052,08
,CHULA VISTA,.022,.021,.022,.023,.024,.025,.026,.027,.028,.029,.029,.028,.027,.026,.025,.024,.024,.024,.023,.023,.023,.021,.02,.019,0.024,0.029,09
,EL CAJON LES,,,.022,.024,.027,.03,.034,.037,.039,.039,.038,.037,.034,.032,.029,.026,.024,.023,.021,.021,.02,,,,0.029,0.039,08
,KEARNY MESA,.019,,.021,.023,.024,.027,.029,.031,.033,.033,.033,.032,.031,.029,.027,.025,.023,.021,.021,.02,.019,.018,.017,.016,0.024,0.033,08
,OTAY MESA DVN,.018,.019,.021,.023,.026,.028,.03,.032,.033,.033,.032,.031,.028,.027,.025,.024,.022,.021,.02,.019,.019,.019,.018,.017,0.024,0.033,08
,PENDLETON,.022,.022,.023,.023,.024,.024,.025,.026,.028,.028,.028,.028,.029,.029,.028,.028,.028,.027,.027,.027,.026,.026,.025,.024,0.026,0.029,12
