Current Date:,7/24/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
7/23/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.045,.046,.048,.051,.053,.057,.06,.062,.064,.065,.065,.062,.059,.053,.048,.046,.045,.043,.041,.041,.041,.044,.047,.048,0.051,0.065,09
,CHULA VISTA,.012,.014,.016,.019,.02,.023,.026,.027,.029,.029,.03,.03,.029,.029,.029,.029,.029,.028,.027,.027,.027,.026,.025,.024,0.025,0.03,10
,EL CAJON LES,,,,.03,.035,.038,.045,.049,.052,.053,.053,.05,.046,.041,.037,.033,.029,.026,.023,.022,.021,,,,0.037,0.053,09
,KEARNY MESA,.013,.014,.017,.02,.023,.028,.033,.035,.037,.039,.04,.039,.037,.035,.033,.031,.029,.026,.023,.021,.019,.017,.014,.013,0.026,0.04,10
,OTAY MESA DVN,.013,.015,.018,.022,.025,.029,.033,.036,.038,.038,.038,.036,.034,.032,.03,.028,.027,.026,.025,.024,.023,.022,.02,.019,0.027,0.038,08
,PENDLETON,.009,.012,.015,.017,.019,.023,.026,.029,.029,.03,.032,.033,.034,.034,.034,.034,.033,.031,.029,.027,.026,.024,.023,.022,0.026,0.034,12
