Current Date:,7/14/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
7/13/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.026,.027,.029,.032,.035,.039,.042,.046,.05,.052,.052,.051,.047,.043,.038,.033,.028,.025,.02,.017,.014,.011,.01,.01,0.032,0.052,09
,CHULA VISTA,.016,.016,.018,.02,.02,.022,.025,.027,.029,.03,.03,.029,.028,.027,.026,.025,.023,.023,.023,.022,.022,.022,.022,.022,0.023,0.03,09
,EL CAJON LES,,,,.024,.028,.03,.034,.037,.04,.042,.042,.04,.036,.033,.029,.027,.024,.021,.02,.019,.019,,,,0.03,0.042,09
,KEARNY MESA,.018,.019,.022,.024,.025,.027,.029,.031,.032,.033,.032,.031,.029,.029,.027,.026,.025,.024,.024,.024,,.024,.025,.025,0.026,0.033,09
,OTAY MESA DVN,.015,.016,.018,.02,.023,.026,.03,.032,.034,.035,.036,.035,.033,.03,.028,.026,.024,.022,.021,.02,.02,.019,.018,.017,0.024,0.036,10
,PENDLETON,.015,.015,.016,.018,.02,.023,.026,.028,.029,.03,.03,.029,.028,.029,.03,.03,.031,.032,.032,.033,.033,.032,.031,.03,0.027,0.033,19
