Current Date:,7/5/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
7/4/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.017,.021,.025,.029,.033,.039,.046,.052,.057,.06,.062,.061,.06,.056,.052,.049,.047,.045,.045,.044,.044,.046,.048,.05,0.045,0.062,10
,CHULA VISTA,.025,.026,.027,.029,.03,.033,.034,.036,.037,.037,.037,.036,.034,.033,.031,.028,.027,.024,.022,.021,.019,.017,.016,.015,0.028,0.037,08
,EL CAJON LES,,,,.036,.039,.042,.045,.049,.052,.053,.053,.052,.048,.044,.039,.035,.032,.029,.026,.024,.023,,,,0.04,0.053,09
,KEARNY MESA,.027,.03,.033,.035,.036,.038,.04,.042,.043,.043,.043,.042,.04,.038,.035,.032,.03,.029,.027,.026,.025,.025,.026,.026,0.033,0.043,08
,OTAY MESA DVN,.024,.025,.028,.031,.033,.037,.04,.043,.045,.046,.045,.044,.041,.038,.035,.032,.03,.027,.024,.023,.021,.019,.017,.015,0.031,0.046,09
,PENDLETON,.031,.032,.033,.034,.034,.035,.037,.038,.039,.039,.038,.037,.036,.035,.033,.031,.028,.027,.025,.024,.023,.019,.016,.014,0.03,0.039,08
