Current Date:,7/15/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
7/14/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.011,.013,.017,.022,.028,.036,.042,.048,.052,.053,.053,.051,.049,.045,.041,.037,.033,.03,.026,.022,.019,.016,.015,.017,0.032,0.053,09
,CHULA VISTA,.023,.024,.025,.026,.027,.028,.03,.031,.031,.031,.03,.029,.028,.027,.026,.025,.025,.025,.025,.024,.024,.023,.023,.022,0.026,0.031,07
,EL CAJON LES,,,,.03,.033,.036,.04,.044,.046,.047,.046,.044,.04,.035,.031,.028,.025,.023,.021,.02,,,,,0.034,0.047,09
,KEARNY MESA,.025,.027,,.029,.03,.032,.034,.035,.035,.035,.035,.034,.032,.03,.027,.025,.024,.022,.021,.019,.018,.018,.018,.018,0.027,0.035,07
,OTAY MESA DVN,.017,.019,.021,.024,.027,.03,.033,.035,.038,.038,.038,.036,.034,.031,.029,.027,.025,.024,.023,.022,.021,.02,.019,.018,0.027,0.038,08
,PENDLETON,.029,.028,.028,.028,.029,.029,.03,.03,.031,.03,.03,.029,.028,.028,.027,.027,.026,.026,.027,.027,.026,.025,.024,.023,0.027,0.031,08
