,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.007,C,C,.006,.009,.008,.009,.007,.011,.011,.009,.009,.008,.005,.006,.011,.016,.029,.023,.015,.015,.019,.015,.012,.029,18
,OTAY MESA DVN,.011,.010,C,C,.009,.010,.008,.015,.020,.017,.018,.009,.007,.005,.005,.006,.007,.008,.013,.012,.016,.020,.018,.006,.011,.020,08
,PENDLETON,.016,.014,C,C,.009,.008,.009,.009,.009,.007,.008,.008,.008,.008,.008,.008,.009,.012,.034,.021,.011,.016,.015,.012,.012,.034,18
04 NO PPM,ALPINE,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
,CARMEL MT RCH,.010,.003,C,C,.006,.017,.028,.040,.029,.015,.010,.013,.011,.008,.007,.007,.009,.007,.007,.004,.003,.005,.007,.002,.011,.040,07
,CHULA VISTA,.000,.000,C,C,.000,.000,.000,.004,.020,.006,.004,.001,.001,.001,.001,.000,.000,.000,.004,.002,.003,.003,.001,.001,.002,.020,08
,DOWNTOWN SES,.004,.000,C,C,.000,.001,.006,.011,.015,.020,.011,.004,.004,.003,.001,.001,.000,.003,.009,.021,.018,.014,.006,.005,.007,.021,19
,EL CAJON LES,.013,.015,C,C,C,.023,.033,.036,M,.009,.005,.003,.002,.001,.003,.001,.001,.002,.002,.003,.006,.017,.019,.018,.011,.036,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.000,.001,.001,.002,.003,.002,.002,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.003,10
,OTAY MESA DVN,.000,.000,C,C,.001,.002,.001,.004,.008,.007,.006,.003,.001,.001,.001,.000,.000,.000,.001,.000,.000,.001,.000,.000,.002,.008,08
,PENDLETON,.000,.000,C,C,.000,.000,.000,.001,.002,.001,.002,.002,.002,.002,.001,.001,.000,.000,.001,.002,.000,.000,.000,.000,.001,.002,08
06 CO PPM,CARMEL MT RCH,.8,.5,C,C,C,.9,1.1,1.2,.9,.6,.6,.7,.7,.7,.7,.7,.9,.8,1.0,.9,1.0,1.1,1.1,.6,.8,1.2,07
10 INTMP °C,ALPINE,28,28,27,28,28,28,28,28,27,25,25,25,25,25,25,25,25,26,27,26,28,27,28,28,27,28,00
,CARMEL MT RCH,26,26,26,26,26,25,25,25,26,25,25,25,25,25,25,25,25,25,26,26,27,27,26,26,26,27,20
,CHULA VISTA,24,25,24,24,25,25,25,25,25,25,25,24,24,24,24,25,24,24,24,24,23,24,24,24,24,25,01
,DOWNTOWN SES,26,26,25,26,26,26,26,25,24,24,24,23,23,23,22,22,23,23,25,24,25,25,25,25,24,26,00
,EL CAJON LES,28,27,28,28,28,28,28,28,28,27,27,27,27,27,26,26,26,26,26,27,27,27,27,27,27,28,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,24,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,25,25,26,19
,OTAY MESA DVN,27,28,27,28,28,27,27,28,28,27,27,27,26,26,26,25,25,26,26,27,27,27,27,27,27,28,01
,PENDLETON,26,25,25,25,25,24,24,24,24,25,25,24,24,24,25,25,25,25,26,26,26,27,27,26,25,27,21
11 PM2.5 µg/M3,ALPINE,.9,1.8,-3.8,-3.6,-1.9,-2.3,-3.2,-1.4,-2.8,-8.4,-7.4,-2.9,.1,.3,-1.1,-.2,-.1,-.1,8.9,5.5,5.4,4.3,2.3,3.5,-.2,8.9,18
,DOWNTOWN SES,19.3,9.8,9.1,12.6,7.1,8.0,5.4,6.3,5.0,9.0,7.0,6.6,11.2,10.5,6.4,6.2,5.6,12.0,22.0,27.7,34.0,30.3,27.8,32.1,13.7,34.0,20
,EL CAJON LES,25.0,17.8,19.6,20.3,16.7,12.8,12.1,16.1,19.3,16.8,4.9,4.2,2.3,.6,.9,3.8,5.6,11.3,36.3,37.8,39.4,33.5,38.1,32.4,17.8,39.4,20
,ESCONDIDO,25.0,17.8,19.6,20.3,16.7,12.8,12.1,16.1,19.3,16.8,4.9,4.2,2.3,.6,.9,3.8,5.6,11.3,36.3,37.8,39.4,33.5,38.1,32.4,17.8,39.4,20
,OTAY MESA DVN,14.0,12.7,14.6,12.5,11.6,6.3,23.5,34.0,17.6,12.8,7.7,6.5,6.4,5.4,6.9,8.0,8.7,10.7,20.7,13.5,19.4,17.8,25.9,5.5,13.4,34.0,07
,PENDLETON,12.2,9.8,7.4,4.8,5.1,4.5,2.4,3.3,4.7,7.2,7.3,11.0,10.3,13.5,10.1,12.6,13.3,18.9,22.0,15.6,11.3,12.4,17.0,15.6,10.5,22.0,18
12 VWDR °,ALPINE,87,46,348,96,98,97,92,98,121,182,305,308,259,240,283,295,352,14,83,348,90,353,94,11,0,353,21
,CHULA VISTA,98,69,95,91,58,69,79,56,1,300,255,260,272,268,264,245,218,190,103,87,78,83,19,85,0,300,09
,DOWNTOWN SES,37,30,306,38,36,78,10,327,241,311,297,201,228,233,235,264,317,7,73,56,356,342,346,22,0,356,20
,EL CAJON LES,214,188,225,233,109,104,215,132,280,25,299,19,345,312,259,262,256,127,108,105,235,242,266,125,0,345,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,58,57,47,55,51,50,54,55,59,282,286,231,242,264,308,286,309,330,51,74,44,26,17,44,0,330,17
,OTAY MESA DVN,358,102,123,82,94,46,40,116,334,316,309,314,308,297,289,287,307,13,44,85,110,98,25,17,0,358,00
,PENDLETON,61,65,68,72,58,63,62,60,358,304,270,263,267,262,277,280,257,193,93,49,41,48,66,48,0,358,08
13 SIGTHETA °,ALPINE,22,26,44,16,14,26,41,18,20,43,26,27,31,42,27,21,20,44,29,67,21,28,25,23,29,67,19
,CHULA VISTA,37,20,25,25,50,36,26,30,28,30,21,25,21,23,18,17,18,23,10,20,42,34,39,27,27,50,04
,DOWNTOWN SES,29,39,55,42,16,48,39,27,31,30,27,25,28,25,19,20,27,37,20,20,12,13,17,50,29,55,02
,EL CAJON LES,56,26,39,57,48,16,55,55,<,65,62,53,33,55,24,22,29,40,22,32,33,64,56,27,42,65,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,4,8,7,9,5,15,6,12,53,21,28,28,39,25,17,10,7,28,34,8,9,17,15,21,18,53,08
,OTAY MESA DVN,18,54,52,53,27,49,51,59,40,13,13,18,16,17,16,12,17,29,52,21,13,27,34,29,30,59,07
,PENDLETON,9,21,17,33,17,9,9,12,17,18,13,16,15,11,16,17,15,34,5,8,18,11,7,7,15,34,17
14 VWSP MPH,ALPINE,2.9,2.1,1.0,1.8,1.6,1.6,2.1,3.2,3.1,1.8,4.7,3.3,2.2,2.8,3.3,3.1,1.2,.9,1.0,.8,.9,.6,.8,1.2,.0,4.7,10
,CHULA VISTA,1.2,2.0,1.7,2.4,1.1,1.5,1.7,1.4,1.7,1.4,4.0,2.8,3.8,3.8,4.9,3.9,1.6,.6,1.2,1.1,.5,1.1,.9,1.5,.0,4.9,14
,DOWNTOWN SES,2.9,2.4,.2,1.5,4.2,.7,1.1,1.0,1.3,.8,2.0,4.0,3.8,4.4,5.0,4.2,1.7,.8,2.0,1.3,1.6,2.2,3.3,1.8,.0,5.0,14
,EL CAJON LES,.2,.3,.4,.4,1.0,.4,.1,.3,.5,.3,.7,.8,2.7,1.4,4.2,3.6,2.4,.3,1.5,.8,.7,.2,.3,.6,.0,4.2,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,5.1,5.2,6.8,6.5,6.7,4.9,7.3,4.1,1.7,5.1,3.5,4.0,4.0,5.3,7.0,6.8,4.0,1.5,1.7,2.6,3.4,2.5,3.0,4.8,.0,7.3,06
,OTAY MESA DVN,3.7,1.0,1.0,1.0,1.7,.6,1.3,1.3,1.5,5.3,6.7,5.8,5.0,6.5,7.3,7.3,3.0,2.9,1.7,2.4,2.6,1.3,1.7,3.7,.0,7.3,14
,PENDLETON,6.6,3.9,7.3,7.0,5.7,8.5,7.8,7.9,4.0,3.5,2.7,2.7,3.6,3.7,3.0,2.5,1.5,.1,2.4,4.7,5.0,3.9,5.8,6.0,.0,8.5,05
15 SWSP MPH,ALPINE,3.1,2.5,1.3,1.9,1.7,1.7,2.4,3.4,3.4,3.6,5.2,3.7,2.7,3.6,3.9,3.3,1.7,1.2,1.2,1.1,1.1,.7,1.2,1.7,2.4,5.2,10
,CHULA VISTA,1.3,2.1,1.9,2.6,1.6,1.8,2.0,1.7,1.8,1.9,4.3,3.1,4.0,4.1,5.1,4.1,2.0,.8,1.2,1.1,.6,1.2,1.2,1.6,2.2,5.1,14
,DOWNTOWN SES,3.1,2.6,1.1,1.9,4.3,1.9,1.4,1.3,1.7,2.0,3.4,4.4,4.3,4.9,5.3,4.6,1.9,1.3,2.1,1.4,1.6,2.4,3.4,2.4,2.7,5.3,14
,EL CAJON LES,.4,.9,1.0,.6,1.1,.5,.2,.5,.7,.8,1.3,1.5,3.1,2.4,4.5,3.9,2.8,.4,1.6,1.0,1.1,.5,.4,.9,1.3,4.5,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,5.1,5.3,6.9,6.6,6.8,5.1,7.3,4.2,2.9,5.4,4.8,4.5,4.8,5.9,7.4,6.9,4.0,1.8,2.2,2.7,3.4,3.1,3.7,5.6,4.9,7.4,14
,OTAY MESA DVN,4.0,2.0,1.6,1.6,2.0,1.1,1.9,1.5,2.1,5.6,6.9,6.3,5.3,6.9,7.6,7.5,3.5,3.1,2.1,2.5,2.7,1.5,2.4,4.1,3.6,7.6,14
,PENDLETON,6.7,4.2,7.4,7.3,5.8,8.6,7.9,8.1,4.9,3.6,2.8,2.8,3.8,3.8,3.1,2.6,1.6,.7,2.4,4.8,5.2,4.1,5.8,6.2,4.8,8.6,05
16 AMBTEMP °F,ALPINE,55.1,57.1,57.9,57.5,57.4,57.9,58.3,59.7,63.9,68.4,66.1,65.0,65.2,68.4,68.2,65.2,62.7,60.7,58.6,58.9,58.7,57.9,58.0,57.5,61.0,68.4,09
,CARMEL MT RCH,49.3,48.5,48.2,46.9,46.4,46.8,48.5,52.2,59.0,66.8,66.3,69.8,70.7,71.5,69.8,68.9,64.6,61.6,59.1,56.1,54.6,52.8,52.5,50.0,57.5,71.5,13
,CHULA VISTA,48.7,48.7,47.3,50.0,48.4,47.6,47.7,51.8,58.7,63.6,64.6,64.7,65.8,68.2,66.7,63.4,60.5,57.9,55.2,53.5,51.7,50.0,47.8,48.1,55.4,68.2,13
,DOWNTOWN SES,51.6,51.4,48.7,48.9,51.3,47.6,47.4,51.5,59.3,62.1,64.8,65.6,65.5,67.6,67.8,67.0,64.5,61.0,58.4,55.9,53.8,53.2,54.0,51.5,57.1,67.8,14
,EL CAJON LES,42.2,40.5,38.8,37.6,36.4,36.0,35.3,38.1,47.0,57.9,65.1,68.5,73.0,74.7,71.1,73.1,67.3,59.7,54.3,51.5,48.9,47.0,45.0,43.1,52.2,74.7,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,51.3,51.3,51.8,50.7,51.0,50.6,51.5,56.6,64.7,66.2,67.3,69.4,71.1,72.0,72.8,69.4,63.7,59.4,55.7,54.5,55.9,52.1,49.0,49.3,58.6,72.8,14
,OTAY MESA DVN,54.8,52.3,53.5,51.6,54.1,55.3,55.6,57.1,62.3,66.5,65.6,68.7,68.5,70.9,70.7,68.0,62.8,59.8,58.1,58.3,58.1,58.5,56.2,54.9,60.1,70.9,13
,PENDLETON,47.0,46.1,45.7,46.7,47.2,48.0,48.8,50.7,55.9,60.9,62.2,61.8,62.2,62.5,62.0,61.2,59.9,57.8,55.7,53.8,53.3,49.5,48.4,47.3,53.9,62.5,13
17 RELHUM %,ALPINE,8,8,7,7,6,5,5,6,7,6,6,8,9,6,7,10,13,13,14,13,13,13,13,11,9,14,18
,EL CAJON LES,51,55,59,62,64,64,65,60,43,23,15,11,9,8,17,17,23,35,48,50,56,54,54,52,41,65,06
,KEARNY MESA,28,26,25,25,23,22,20,16,11,13,15,13,11,12,10,12,18,23,26,22,18,26,30,30,20,30,22
18 PRES mmHg,EL CAJON LES,754,754,754,754,754,754,755,755,755,756,756,755,754,754,754,754,754,754,755,755,755,755,755,755,755,756,09
,KEARNY MESA,755,755,755,754,755,755,755,756,756,757,757,756,756,755,755,755,755,755,756,756,756,756,756,756,756,757,09
19 SOLAR W/M2,EL CAJON LES,-1,-1,-1,-1,-1,0,6,42,315,507,395,619,631,491,245,190,22,-6,-3,-2,-1,-1,-1,-1,143,631,12
,KEARNY MESA,0,0,0,0,0,0,10,160,377,318,594,523,511,486,427,209,34,0,0,0,0,0,0,0,152,594,10
25 NOY,EL CAJON LES,46.46,48.73,44.55,49.05,47.88,C,C,67.85,M,M,M,M,M,M,M,M,M,M,34.57,29.79,34.50,46.55,49.98,48.74,45.72,67.85,07
26 NOY-NO,EL CAJON LES,32.02,32.30,30.14,28.99,27.87,C,C,27.26,M,M,M,M,M,M,M,M,M,M,32.45,28.46,30.26,33.69,32.40,31.96,30.65,33.69,21
27 NO Trace,EL CAJON LES,14.43,16.43,14.40,20.06,20.01,C,C,40.58,M,M,M,M,M,M,M,M,M,M,2.11,1.33,4.23,12.86,17.58,16.77,15.06,40.58,07
28 SO2 Tr PPB,EL CAJON LES,.2,.2,C,C,C,.2,.2,.3,M,.1,.1,.1,.1,.1,.3,.2,.2,.2,.4,.3,.3,.3,.3,.3,.2,.4,18
29 CO Tr PPB,EL CAJON LES,805.0,836.1,C,C,C,640.5,756.1,783.7,M,497.8,420.8,301.0,294.9,233.4,374.4,374.3,390.0,615.3,818.5,921.9,887.3,1010.9,1028.3,937.6,646.3,1028.3,22
BCarbon ug/m3,10TH AVE MARINE TERM,4.07,2.51,2.69,2.38,1.37,1.82,1.61,2.13,2.39,2.13,1.24,1.10,1.01,.85,.61,.85,1.15,1.65,2.80,3.70,5.19,5.79,3.72,2.91,2.32,5.79,21
,ALPINE,.16,.13,.08,.08,.06,.07,.06,.13,.14,.09,.15,.23,.29,.18,.22,.36,.54,.61,.71,.51,.47,.56,.41,.23,.27,.71,18
,CHICANO PARK,2.51,2.21,6.34,2.49,.76,.80,1.52,1.81,2.31,2.56,1.29,1.17,1.01,.82,.70,.68,.86,1.35,3.09,5.75,6.62,6.52,5.06,5.13,2.64,6.62,20
,DOWNTOWN SES,3.13,1.49,1.45,3.14,.58,.72,1.01,1.24,1.19,2.03,1.37,1.07,1.00,.93,.71,.72,.81,1.47,4.04,4.10,5.16,5.08,3.65,4.45,2.11,5.16,20
,OCEANVIEW BLVD,2.86,1.76,1.40,1.65,1.48,1.11,1.68,2.34,1.43,1.39,1.37,.89,1.06,.94,.76,.76,.94,1.75,2.70,4.59,4.94,5.25,7.51,7.06,2.40,7.51,22
,SAN YSIDRO,11.492,9.082,7.099,5.800,6.386,3.611,3.658,5.201,4.289,1.409,.911,.684,.587,.608,.658,.802,1.059,1.507,1.890,2.141,<,3.254,6.691,7.121,3.737,11.492,00
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
