Current Date:,3/7/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
3/6/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.052,C,C,.053,.053,.051,.048,.046,.046,.047,.047,.051,.054,.056,.059,.057,.051,.049,.042,.038,.047,.048,.051,.051,.049,.059,14
,CHULA VISTA,.032,C,C,.023,.021,.008,.002,.011,.035,.040,.039,.032,.039,.046,.051,.049,.049,.049,.037,.026,.004,.015,.026,.027,.030,.051,14
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.004,C,C,C,.003,.002,.003,.005,.010,.021,.044,.050,.055,.056,.055,.052,.055,.050,.028,.021,.019,.009,.006,.008,.026,.056,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.035,C,C,.034,.029,.013,.010,.025,.042,.046,M,.045,.050,.052,.054,.055,.056,.048,.030,.009,.018,.024,.028,.031,.034,.056,16
,OTAY MESA DVN,.035,C,C,.043,.039,.042,.038,.033,.044,.046,.047,.049,.045,.048,.052,.054,.054,.053,.048,.045,.041,.035,.026,.037,.043,.054,15
,PENDLETON,.026,C,C,.033,.030,.029,.029,.031,.032,.036,.049,.049,.042,M,.051,.040,.035,.035,.030,.031,.022,.012,.014,.019,.032,.051,14
02 NOX PPM,ALPINE,.000,C,C,.000,.000,.001,.005,.006,.006,.004,.005,.004,.002,.002,.001,.004,.009,.009,.013,.013,.007,.005,.002,.001,.005,.013,18
,CARMEL MT RCH,.026,C,C,C,.026,.075,.037,.028,.034,.051,.036,.033,.032,.030,.032,.025,.022,.033,.063,.068,.050,.042,.023,.022,.038,.075,05
,CHULA VISTA,.010,C,C,.012,.016,.037,.063,.066,.016,.012,.016,.032,.019,.011,.006,.008,.008,.009,.017,.023,.052,.032,.018,.015,.023,.066,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.031,C,C,C,.025,.032,.047,.060,.067,.042,.010,.008,.002,.001,.005,.009,.007,.009,.023,.025,.025,.033,.035,.027,.025,.067,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.006,C,C,.006,.010,.030,.044,.023,.007,.005,M,.010,.006,.005,.004,.005,.006,.012,.026,.045,.034,.025,.018,.010,.016,.045,19
,OTAY MESA DVN,.009,C,C,.004,.007,.004,.008,.017,.003,.003,.004,.003,.012,.011,.007,.005,.005,.004,.007,.006,.009,.014,.022,.008,.008,.022,22
,PENDLETON,.010,C,C,.006,.009,.011,.014,.013,.014,.013,.007,.006,.010,M,.009,.019,.023,.021,.022,.017,.027,.037,.028,.018,.016,.037,21
03 NO2 PPM,ALPINE,.000,C,C,.000,.000,.001,.003,.004,.004,.003,.003,.003,.001,.001,.001,.003,.008,.009,.012,.012,.006,.005,.002,.001,.004,.012,18
,CARMEL MT RCH,.023,C,C,C,.022,.039,.027,.022,.021,.028,.019,.018,.019,.017,.018,.014,.015,.023,.043,.048,.040,.033,.021,.019,.025,.048,19
,CHULA VISTA,.010,C,C,.011,.015,.030,.037,.032,.011,.008,.011,.022,.014,.008,.005,.006,.006,.008,.017,.023,.046,.031,.018,.015,.017,.046,20
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.025,C,C,C,.020,.019,.019,.021,.026,.021,.006,.006,.001,.000,.004,.007,.006,.009,.021,.024,.023,.030,.029,.024,.016,.030,21
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.006,C,C,.006,.010,.027,.030,.017,.005,.004,M,.007,.004,.004,.003,.004,.005,.011,.025,.042,.033,.025,.018,.010,.014,.042,19
,OTAY MESA DVN,.008,C,C,.003,.006,.004,.006,.013,.002,.002,.003,.002,.009,.009,.005,.004,.004,.004,.007,.006,.009,.013,.022,.008,.007,.022,22
,PENDLETON,.010,C,C,.006,.008,.010,.012,.010,.010,.009,.005,.005,.007,M,.007,.015,.019,.020,.022,.017,.026,.034,.027,.018,.014,.034,21
04 NO PPM,ALPINE,.000,C,C,.000,.000,.000,.002,.002,.002,.001,.002,.001,.000,.000,.000,.001,.001,.000,.001,.001,.001,.000,.000,.000,.001,.002,06
,CARMEL MT RCH,.003,C,C,C,.004,.035,.010,.006,.013,.023,.017,.015,.014,.013,.014,.011,.007,.010,.020,.020,.011,.010,.001,.002,.012,.035,05
,CHULA VISTA,.000,C,C,.001,.001,.007,.027,.034,.005,.004,.005,.010,.005,.002,.001,.002,.001,.001,.001,.001,.006,.001,.000,.000,.005,.034,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.006,C,C,C,.006,.013,.027,.039,.040,.021,.004,.003,.001,.001,.002,.002,.001,.001,.002,.001,.001,.002,.006,.003,.009,.040,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,C,C,.000,.000,.002,.014,.006,.002,.001,M,.002,.001,.001,.001,.001,.001,.000,.001,.003,.000,.000,.000,.000,.002,.014,06
,OTAY MESA DVN,.000,C,C,.000,.001,.001,.002,.005,.001,.001,.001,.001,.003,.003,.002,.001,.001,.000,.000,.000,.000,.000,.001,.000,.001,.005,07
,PENDLETON,.000,C,C,.000,.000,.001,.002,.003,.004,.004,.002,.001,.003,M,.002,.004,.004,.001,.000,.000,.001,.003,.001,.000,.002,.004,08
06 CO PPM,CARMEL MT RCH,.6,C,C,C,.4,.7,.5,.4,.4,.5,.5,.5,.5,.5,.6,.6,.4,.8,1.1,1.0,.8,.7,.5,.5,.6,1.1,18
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,26,26,26,26,26,26,26,26,26,25,25,24,24,24,24,25,25,25,25,26,26,26,27,26,25,27,22
,CARMEL MT RCH,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,CHULA VISTA,25,25,25,25,24,26,25,26,26,26,25,25,24,23,24,25,24,24,24,24,24,24,25,25,25,26,05
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,27,26,26,27,27,26,27,27,26,26,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,27,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,24,24,24,24,25,25,25,25,24,24,24,24,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,24,25,25,25,25,25,24,24,25,25,25,24,24,24,23,23,23,23,23,24,24,25,25,25,24,25,01
,PENDLETON,24,24,24,23,24,24,24,23,24,25,25,25,25,25,25,25,26,26,27,27,27,26,26,25,25,27,18
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,2.0,3.0,2.0,.7,1.1,-.1,-1.4,2.1,4.5,2.7,-.5,-2.5,-1.3,5.2,4.2,2.1,4.6,3.1,7.9,8.4,5.2,4.4,2.9,1.4,2.5,8.4,19
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,12.3,12.5,12.3,8.7,7.6,12.2,10.0,10.1,12.3,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.8,12.5,01
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,9.7,7.3,5.8,5.8,6.6,6.8,7.2,14.4,5.1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.6,14.4,07
,PENDLETON,5.9,7.6,5.9,5.8,7.4,10.6,7.2,5.5,3.6,3.9,4.3,3.4,3.3,6.5,6.1,7.1,5.6,5.9,6.6,9.6,8.4,11.1,11.8,9.8,6.7,11.8,22
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,330,278,344,282,334,296,297,70,290,235,287,299,284,255,280,246,215,186,84,117,91,29,91,61,220,344,02
,CHULA VISTA,48,51,61,71,51,41,71,71,91,283,310,302,243,246,243,247,271,213,232,104,90,95,98,95,151,310,10
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,233,109,216,111,122,114,118,91,264,216,330,326,352,22,270,241,250,322,222,104,108,143,122,219,193,352,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,64,68,64,73,75,81,89,73,44,313,354,336,314,311,317,290,301,329,250,90,59,74,74,63,171,354,10
,OTAY MESA DVN,25,8,8,26,38,61,14,33,305,315,320,315,256,280,279,265,307,309,331,25,81,111,113,31,161,331,18
,PENDLETON,67,67,71,66,66,68,70,73,81,125,219,256,285,299,310,279,302,309,198,174,131,49,66,55,154,310,14
13 SIGTHETA °,ALPINE,14,42,35,48,38,30,59,52,51,57,27,31,48,51,40,44,23,53,34,26,27,26,14,25,37,59,06
,CHULA VISTA,11,12,13,16,15,18,36,20,39,42,42,26,19,17,16,17,27,28,24,12,14,30,14,47,23,47,23
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,43,27,47,47,39,52,35,64,47,56,37,39,56,77,26,24,19,33,49,36,23,40,36,41,41,77,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,10,10,7,7,6,8,17,10,25,63,34,20,22,12,13,12,11,14,29,15,13,6,8,6,16,63,09
,OTAY MESA DVN,29,23,29,30,33,16,18,36,21,29,25,43,24,14,13,16,15,17,47,9,21,20,27,51,25,51,23
,PENDLETON,13,11,12,12,12,12,11,12,12,19,14,16,14,15,11,14,13,16,15,9,14,10,9,9,13,19,09
14 VWSP MPH,ALPINE,2.6,1.2,1.9,.9,2.1,2.3,1.3,.5,1.7,1.7,4.3,4.5,3.2,3.1,3.5,5.8,5.1,.7,.8,1.4,.7,1.1,2.0,1.8,2.3,5.8,15
,CHULA VISTA,4.5,4.8,3.3,1.7,1.7,1.4,.8,1.7,1.1,.6,3.2,5.8,8.3,8.7,8.8,8.5,2.9,1.2,1.5,1.0,1.0,1.2,5.8,3.0,3.4,8.8,14
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.5,1.8,.8,.7,.7,.7,.8,.2,1.2,.6,2.3,3.2,2.1,1.1,6.2,6.8,6.1,2.6,.8,2.2,1.8,.4,.7,.6,1.9,6.8,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,5.3,3.9,5.9,5.3,4.2,3.1,3.3,3.9,3.3,.9,3.6,6.4,7.2,10.9,10.1,12.4,8.1,3.9,1.5,1.8,2.6,3.1,4.0,5.6,5.0,12.4,15
,OTAY MESA DVN,2.7,3.6,2.0,2.1,1.6,3.5,2.8,2.4,2.7,3.2,4.3,4.3,8.2,10.6,8.5,9.3,5.8,4.9,1.3,3.3,1.9,1.7,2.3,1.8,4.0,10.6,13
,PENDLETON,6.7,6.4,7.4,8.6,6.8,7.6,8.6,8.5,7.2,4.0,6.1,3.9,4.4,7.3,11.3,5.8,6.1,5.6,3.8,5.1,3.5,3.5,4.3,5.6,6.2,11.3,14
15 SWSP MPH,ALPINE,2.7,1.7,2.1,1.8,2.6,2.6,2.2,1.0,2.6,4.2,4.9,5.1,4.2,4.4,4.3,6.7,5.5,1.5,1.0,1.6,1.2,1.4,2.0,2.4,2.9,6.7,15
