Current Date:,3/3/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
3/2/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.042,.042,.041,.041,.04,.04,.04,.04,.041,.041,.041,.041,.04,.038,.036,.034,.031,.029,.027,.026,.025,.025,.025,.026,0.035,0.042,00
,CHULA VISTA,.01,.013,.016,.019,.023,.025,.029,.033,.036,.038,.037,.036,.033,.03,.027,.023,.019,.014,.012,.01,.008,.009,.009,.009,0.021,0.038,09
,EL CAJON LES,,,.011,.015,.018,.023,.028,.033,.037,.04,.04,.039,.037,.035,.033,.031,.03,.028,.027,.026,.026,,,,0.029,0.04,09
,KEARNY MESA,.014,.015,.018,.02,.023,.026,.029,.033,.036,.037,.037,.035,.034,.032,.029,.028,.026,.023,.022,.021,.02,.02,.02,.019,0.025,0.037,09
,OTAY MESA DVN,.016,.014,.017,.021,.023,.027,.031,.034,.038,.041,.04,.038,.036,.034,.031,.03,.028,.026,.024,.023,.023,.022,.02,.017,0.027,0.041,09
,PENDLETON,.016,.015,.018,.018,.021,.025,.029,.035,.039,.043,.044,.043,.042,.041,.04,.037,.034,.032,.03,.029,.028,.025,.023,.021,0.03,0.044,10
