Current Date:,3/14/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
3/13/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.023,.025,.027,.027,.028,.029,.031,.033,.036,.037,.038,.039,.039,.038,.036,.033,.031,.029,.028,.026,.025,.024,.024,.024,0.03,0.039,11
,CHULA VISTA,.013,.01,.009,.011,.011,.014,.017,.021,.025,.028,.029,.029,.028,.026,.025,.024,.023,.022,.022,.022,.022,.022,.022,.021,0.02,0.029,10
,EL CAJON LES,,,,.008,.011,.014,.019,.024,.028,.031,.034,.036,.036,.034,.032,.028,.025,.023,.021,.02,,,,,0.024,0.036,11
,KEARNY MESA,.021,.02,.019,.02,.022,.022,.024,.028,.03,.032,.033,.034,.032,.03,.028,.026,.024,.022,.02,.018,.018,.019,.02,.02,0.024,0.034,11
,OTAY MESA DVN,.014,.012,,,.012,.015,.02,.024,.028,.031,.03,.029,.029,.025,.022,.02,.019,.018,.017,.016,.015,.017,.018,.017,0.02,0.031,09
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
