Current Date:,3/16/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
3/15/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.039,.039,C,C,.046,.046,.043,.040,.042,.044,.046,.048,.050,.050,.050,.049,.048,.044,.042,.034,.032,.031,.037,.034,.042,.050,12
,CHULA VISTA,.036,.038,C,C,.044,.042,.038,.041,.044,.045,.046,.046,.046,M,.046,.046,.045,.046,.044,.040,.027,.019,.016,.019,.038,.046,10
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.036,.038,C,C,C,.043,.036,.041,.044,.046,.047,.048,.049,.049,.049,.048,.047,.045,.041,.040,.036,.036,.029,.028,.041,.049,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.040,.039,C,C,.040,.037,.035,.040,.043,.046,.046,.048,.047,.047,.047,.046,.045,.042,.039,.034,.022,.023,.022,.024,.038,.048,11
,OTAY MESA DVN,.034,.035,C,C,.040,.041,.032,.038,.044,.045,.046,.048,.048,.048,.048,.048,.047,.044,.040,.033,.033,.032,.029,.033,.040,.048,11
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
02 NOX PPM,ALPINE,.000,.000,C,C,.000,.001,.001,.002,.002,.001,.002,.002,.001,.001,.002,.002,.002,.002,.003,.007,.006,.005,.001,.001,.002,.007,19
,CARMEL MT RCH,.014,.009,C,C,C,.021,.019,.017,.023,.022,.025,.026,.025,.023,.023,.020,.020,.025,.022,.024,.025,.008,.011,.014,.020,.026,11
,CHULA VISTA,.001,.001,C,C,.002,.002,.004,.004,.002,.002,.002,.003,.002,M,.002,.002,.002,.002,.003,.004,.012,.019,.020,.014,.005,.020,22
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,-.001,-.001,C,C,C,.001,.005,.003,.001,.000,.001,.001,.001,.002,.002,.001,.001,.003,.005,.003,.004,.002,.003,.003,.002,.005,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.003,.005,.005,.004,.002,.002,.001,.001,.001,.001,.001,.001,.001,.003,.003,.006,.013,.012,.009,.007,.004,.013,20
,OTAY MESA DVN,.002,.002,C,C,.003,.002,.004,.003,.001,.001,.001,.001,.001,.001,.001,.001,.001,.000,.002,.008,.005,.006,.009,.005,.003,.009,22
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
03 NO2 PPM,ALPINE,.000,.000,C,C,.000,.001,.001,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.003,.006,.006,.005,.001,.001,.002,.006,19
,CARMEL MT RCH,.010,.007,C,C,C,.011,.009,.009,.011,.010,.012,.013,.012,.011,.012,.010,.011,.014,.013,.016,.019,.008,.009,.012,.011,.019,20
,CHULA VISTA,.001,.000,C,C,.001,.002,.003,.003,.002,.001,.001,.001,.001,M,.001,.001,.002,.002,.002,.004,.011,.018,.019,.013,.004,.019,22
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,-.001,-.001,C,C,C,.001,.005,.002,.000,.000,.000,.000,.000,.000,.000,.000,.001,.002,.004,.003,.004,.002,.003,.003,.001,.005,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.002,.005,.005,.003,.002,.001,.001,.000,.001,.001,.001,.001,.001,.002,.003,.006,.013,.012,.009,.007,.003,.013,20
,OTAY MESA DVN,.002,.002,C,C,.003,.002,.004,.002,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.008,.005,.005,.009,.004,.002,.009,22
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,00
,CARMEL MT RCH,.004,.002,C,C,C,.010,.009,.009,.012,.011,.012,.013,.013,.012,.011,.010,.009,.011,.009,.008,.007,.000,.001,.002,.008,.013,11
,CHULA VISTA,.001,.001,C,C,.001,.001,.001,.001,.001,.001,.001,.001,.001,M,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,00
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.000,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.001,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.001,.001,.001,.001,.001,.000,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,06
,OTAY MESA DVN,.000,.000,C,C,.000,.000,.001,.001,.001,.001,.001,.000,.001,.001,.001,.001,.000,.000,.000,.000,.001,.001,.000,.000,.001,.001,06
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,C,.3,.3,.3,.3,.3,.3,.4,.4,.5,.4,.5,.5,.6,.5,.5,.5,.3,.3,.3,.4,.6,17
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,25,25,25,25,25,25,25,25,25,24,25,25,25,26,27,26,26,26,26,26,26,26,25,25,25,27,14
,CARMEL MT RCH,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,27,28,28,28,28,28,27,28,19
,CHULA VISTA,26,26,26,27,26,26,26,25,25,25,25,25,25,24,25,25,25,25,25,26,25,25,25,25,25,27,03
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,26,26,26,26,26,26,26,26,26,26,25,26,25,25,25,25,25,25,25,25,26,26,26,26,26,26,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,26,26,26,25,25,25,25,25,25,25,25,24,25,25,25,25,25,25,25,25,24,24,25,26,02
,OTAY MESA DVN,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,24,24,23,24,24,24,25,25,25,25,25,00
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,4.3,3.6,1.6,.4,1.8,.6,1.7,2.4,1.7,1.2,1.7,4.4,8.6,6.4,7.4,5.9,1.6,.0,4.6,6.4,5.6,4.4,2.7,.0,3.2,8.6,12
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,-4.7,-5.3,-2.5,-1.7,-1.1,-1.4,.2,1.0,-.5,2.4,3.3,3.0,4.0,2.5,1.8,3.4,2.8,4.4,6.7,5.8,11.2,7.9,6.5,5.1,2.2,11.2,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,2.8,4.0,4.0,3.0,1.5,-.6,.5,3.7,3.8,1.6,3.1,6.6,M,2.4,2.1,2.4,1.9,4.2,3.3,4.6,4.2,10.2,8.6,8.7,3.7,10.2,21
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,188,200,211,225,246,247,253,258,277,284,275,268,259,257,264,267,268,270,218,128,128,115,102,102,221,284,09
,CHULA VISTA,204,198,203,227,245,264,280,286,288,281,281,284,274,269,263,269,263,261,243,205,139,141,109,105,233,288,08
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,178,185,195,228,208,240,230,267,267,273,264,266,280,272,255,260,255,249,196,177,147,141,104,111,219,280,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,215,206,215,230,236,255,271,277,276,280,274,282,283,265,281,286,280,282,254,220,163,150,131,114,239,286,15
,OTAY MESA DVN,166,171,183,193,201,261,254,272,282,278,271,273,271,263,270,272,272,264,267,151,57,77,87,96,215,282,08
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
13 SIGTHETA °,ALPINE,17,22,22,27,27,29,29,27,23,25,25,26,27,28,28,31,26,27,34,23,35,16,16,25,26,35,20
,CHULA VISTA,20,18,19,21,18,19,18,18,19,21,21,25,23,24,20,22,23,23,23,25,15,14,12,14,20,25,11
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,23,20,17,20,20,22,21,18,19,20,20,22,21,25,25,24,22,26,22,19,21,11,35,59,23,59,23
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,13,12,12,11,14,11,10,10,12,15,14,17,18,16,16,17,16,13,9,44,47,39,50,23,19,50,22
,OTAY MESA DVN,12,16,11,11,13,16,21,12,10,12,13,15,18,19,16,16,15,9,21,39,46,16,12,7,17,46,20
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
14 VWSP MPH,ALPINE,6.1,5.8,7.5,9.0,7.8,8.0,6.1,6.7,6.1,5.9,6.4,6.6,6.7,6.6,6.5,6.2,5.8,4.0,2.0,2.1,1.3,2.4,1.7,1.6,5.4,9.0,03
,CHULA VISTA,4.7,5.8,7.4,8.7,9.1,8.4,8.6,9.6,9.5,9.6,9.3,7.9,8.9,8.0,8.6,7.4,6.5,4.5,3.0,1.6,1.9,1.5,2.8,3.0,6.5,9.6,07
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,4.2,4.8,7.5,7.7,5.5,6.5,4.1,8.7,8.3,8.1,7.8,7.7,8.0,7.2,7.2,7.5,6.5,4.3,3.4,3.4,3.6,3.9,2.5,1.7,5.8,8.7,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,7.9,9.2,10.5,9.6,11.0,9.6,11.2,13.5,12.8,12.6,12.4,11.6,10.8,9.1,10.0,9.9,8.2,6.2,4.9,2.1,2.2,2.3,2.4,2.3,8.4,13.5,07
,OTAY MESA DVN,5.9,5.9,8.9,11.9,7.6,9.0,4.4,10.1,12.7,13.0,11.8,11.1,11.4,10.1,10.9,10.8,9.3,6.8,1.8,.1,1.2,1.5,2.3,2.9,7.6,13.0,09
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
15 SWSP MPH,ALPINE,6.4,6.3,8.1,10.8,8.8,9.1,7.0,7.6,6.5,6.4,7.1,7.3,7.5,7.4,7.3,7.0,6.4,4.4,2.6,2.2,1.4,2.5,1.8,1.8,6.0,10.8,03
,CHULA VISTA,5.0,6.0,7.7,9.5,9.9,8.9,9.1,10.1,10.1,10.2,10.0,8.7,9.6,8.7,9.2,8.0,7.1,4.9,3.3,2.1,2.1,1.6,2.8,3.1,7.0,10.2,09
