Current Date:,3/31/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
3/30/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.049,.048,.047,.048,.05,.051,.053,.057,.059,.06,.06,.058,.055,.053,.05,.048,.046,.046,.046,.047,.049,.049,.049,.047,0.051,0.06,09
,CHULA VISTA,.023,.023,.024,.025,.027,.029,.031,.034,.037,.04,.042,.044,.043,.041,.038,.035,.031,.026,.023,.02,.018,.018,.018,.018,0.029,0.044,11
,EL CAJON LES,,,,.021,.025,.03,.036,.042,.046,.05,.051,.05,.048,.042,.037,.031,.027,.022,.018,.016,.013,,,,0.033,0.051,10
,KEARNY MESA,.014,.017,.019,.021,.024,.028,.033,.039,.043,.046,.049,.049,.047,.043,.039,.033,.028,.022,.018,.016,.014,.012,.012,.012,0.028,0.049,10
,OTAY MESA DVN,.017,.018,.021,.025,.027,.032,.036,.041,.045,.049,.051,.05,.048,.045,.042,.037,.032,.029,.026,.024,.023,.02,.017,.017,0.032,0.051,10
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
