Current Date:,3/28/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
3/27/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.049,.049,C,C,.047,.044,.042,.038,.042,.043,.049,.051,.054,.056,.058,.060,.059,.058,.055,.054,.053,.053,.056,.055,.051,.060,15
,CHULA VISTA,.020,.020,C,C,.019,.009,.011,.016,.025,M,.041,.045,.048,.054,.059,.056,.055,.052,.045,.035,.027,.019,.004,.007,.031,.059,14
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.033,.032,C,C,C,.003,.006,.017,.030,.041,.045,.049,.051,.054,.058,.060,.059,.059,.056,.043,.030,.028,.023,.032,.038,.060,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.028,.027,.032,.029,.023,.018,.020,.028,.041,.043,.046,M,M,.055,.058,.058,.059,.058,.048,.042,.037,.037,.031,.038,.038,.059,16
,OTAY MESA DVN,.036,.038,C,C,.021,.009,.013,M,M,.041,.046,.046,.048,.054,.059,.060,.058,.055,.052,.048,.041,.035,.030,.034,.041,.060,15
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
02 NOX PPM,ALPINE,.001,.001,C,C,.002,.004,.007,.011,.005,.005,.003,.002,.002,.002,.002,.002,.003,.003,.004,.004,.003,.003,.001,.001,.003,.011,07
,CARMEL MT RCH,.023,.039,C,C,C,.060,.085,.075,.025,.037,M,.024,.029,.025,.022,.018,.018,.021,.025,.034,.043,.030,.016,.017,.033,.085,06
,CHULA VISTA,.017,.015,C,C,.014,.028,.031,.036,.031,M,.012,.008,.008,.005,.004,.006,.007,.007,.013,.016,.019,.023,.038,.033,.018,.038,22
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.002,.001,C,C,C,.033,.043,.026,.013,.007,.005,.004,.004,.004,.003,.003,.002,.002,.004,.012,.016,.013,.015,.007,.010,.043,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.007,.009,.003,.006,.010,.014,.015,.013,.008,.006,.003,M,M,.004,.003,.003,.003,.003,.007,.009,.011,.010,.010,.005,.007,.015,06
,OTAY MESA DVN,.007,.002,C,C,.011,.030,.034,M,M,.011,.004,.007,.008,.005,.003,.003,.005,.006,.005,.006,.009,.015,.017,.012,.010,.034,06
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
03 NO2 PPM,ALPINE,.001,.001,C,C,.002,.003,.005,.008,.004,.003,.002,.002,.001,.001,.001,.002,.002,.003,.004,.004,.003,.002,.001,.001,.003,.008,07
,CARMEL MT RCH,.021,.030,C,C,C,.029,.032,.032,.015,.019,M,.013,.016,.015,.013,.011,.011,.014,.018,.030,.034,.027,.015,.015,.021,.034,20
,CHULA VISTA,.016,.014,C,C,.013,.023,.023,.021,.018,M,.009,.005,.006,.004,.003,.004,.005,.007,.012,.015,.019,.022,.035,.031,.015,.035,22
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.002,.001,C,C,C,.021,.021,.014,.008,.005,.003,.002,.003,.003,.002,.002,.002,.002,.004,.012,.016,.013,.015,.006,.007,.021,05
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.006,.009,.003,.006,.009,.013,.012,.009,.006,.004,.002,M,M,.003,.003,.003,.002,.003,.007,.009,.011,.010,.010,.005,.007,.013,05
,OTAY MESA DVN,.007,.002,C,C,.010,.024,.021,M,M,.008,.003,.005,.006,.004,.002,.002,.004,.005,.005,.005,.009,.015,.017,.012,.008,.024,05
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 NO PPM,ALPINE,.000,.000,C,C,.000,.001,.002,.003,.002,.002,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.003,07
,CARMEL MT RCH,.002,.009,C,C,C,.031,.053,.043,.010,.018,M,.012,.013,.011,.009,.007,.006,.007,.006,.004,.009,.003,.001,.002,.013,.053,06
,CHULA VISTA,.001,.000,C,C,.001,.005,.009,.015,.014,M,.004,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.003,.002,.003,.015,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.012,.022,.012,.005,.003,.002,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.003,.022,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,.000,.000,.000,.001,.003,.004,.002,.002,.001,M,M,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.001,.004,07
,OTAY MESA DVN,.000,.000,C,C,.001,.005,.013,M,M,.003,.001,.002,.002,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.002,.013,06
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
06 CO PPM,CARMEL MT RCH,.5,.5,C,C,C,1.0,1.2,.9,.5,.6,M,.5,.5,.5,.5,.4,.4,.6,.6,.8,.7,.5,.4,.4,.6,1.2,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,25,25,25,25,24,24,24,24,24,24,25,25,24,24,25,25,25,25,26,27,27,27,27,27,25,27,19
,CARMEL MT RCH,27,27,27,27,27,27,27,27,26,26,26,25,25,26,25,25,25,25,26,26,26,26,26,26,26,27,00
,CHULA VISTA,25,24,24,25,25,26,25,25,27,26,25,25,24,24,25,25,25,25,25,25,24,24,24,23,25,27,08
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,26,26,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,26,26,26,26,26,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,23,23,22,25,23,22,25,25,25,25,26,25,25,25,25,25,25,25,26,26,26,25,25,25,25,26,10
,OTAY MESA DVN,24,25,25,25,25,25,26,26,25,25,25,25,24,24,24,24,24,23,23,24,24,25,25,25,25,26,06
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,5.7,3.5,3.3,5.0,4.7,4.6,3.3,2.6,4.0,4.3,4.4,3.2,2.8,2.0,.2,3.4,5.4,6.4,6.4,5.1,5.6,10.7,7.1,5.9,4.5,10.7,21
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,7.9,6.0,5.5,6.1,4.2,5.6,6.3,6.2,M,M,M,-.9,3.2,6.6,5.1,3.6,2.3,3.4,4.1,4.0,7.0,8.1,8.1,9.2,5.3,9.2,23
