Current Date:,3/19/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
3/18/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.038,.039,.04,.04,.041,.042,.043,.045,.047,.047,.048,.047,.047,.045,.044,.042,.041,.04,.039,.039,.038,.039,.04,.04,0.042,0.048,10
,CHULA VISTA,.02,.021,.024,.026,.029,.033,.038,.041,.043,.044,.043,.043,.041,.039,.036,.035,.03,.027,.024,.022,,,,.011,0.031,0.044,09
,EL CAJON LES,,,.021,.025,.027,.032,.037,.043,.046,.047,.048,.047,.046,.044,.04,.036,.032,.028,.023,.021,.018,,,,0.034,0.048,10
,KEARNY MESA,.021,.023,.026,.028,.032,.035,.039,.042,.045,.045,.045,.045,.044,.042,.039,.035,.031,.028,.024,.022,.02,.016,.014,.013,0.031,0.045,08
,OTAY MESA DVN,.031,.032,.033,.034,.036,.038,.041,.043,.045,.046,.046,.046,.045,.044,.041,.039,.037,.035,.033,.032,.031,.029,.029,.027,0.037,0.046,09
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
