Current Date:,3/27/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
3/26/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.038,.039,.04,.041,.042,.044,.046,.05,.051,.052,.052,.053,.053,.052,.051,.05,.048,.048,.047,.047,.046,.046,.046,.046,0.047,0.053,11
,CHULA VISTA,.025,.026,.028,.03,.032,.035,.039,.043,.046,.048,.048,.048,.047,.044,.04,.035,.03,.026,.023,.02,.016,.015,.015,.015,0.032,0.048,09
,EL CAJON LES,,,,.033,.035,.037,.041,.046,.049,.051,.052,.052,.052,.049,.046,.043,.039,.037,.034,.032,.03,,,,0.042,0.052,10
,KEARNY MESA,.023,.025,.025,.028,.031,.035,.04,.045,.048,.05,.05,.05,.049,.046,.043,.04,.038,.035,.032,.03,.029,.029,.028,.026,0.036,0.05,09
,OTAY MESA DVN,.037,.037,.037,.038,.04,.041,.043,.047,.049,.05,.051,.051,.05,.05,.049,.047,.045,.042,.041,.04,.04,.036,.029,.025,0.042,0.051,10
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
