Current Date:,3/9/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
3/8/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.041,.04,.041,.043,.044,.045,.047,.05,.053,.057,.058,.057,.057,.057,.057,.057,.056,.057,.058,.058,.06,.061,.06,.058,0.053,0.061,21
,CHULA VISTA,.002,.005,.008,.01,.014,.016,.024,.031,.037,.041,.044,.046,.047,.044,.039,.032,.027,.021,.017,.013,.009,.007,.007,.008,0.022,0.047,12
,EL CAJON LES,,,.011,.015,.019,.024,.031,.039,.046,.051,.053,.053,.052,.048,.043,.036,.03,.024,.019,.016,.013,,,,0.032,0.053,10
,KEARNY MESA,.008,.008,.01,.014,.018,.023,.03,.037,.044,.048,.051,.052,.051,.048,.044,.04,.036,.031,.028,.026,.023,.022,.018,.014,0.03,0.052,11
,OTAY MESA DVN,.012,.013,.018,.021,.023,.026,.03,.036,.042,.045,.048,.048,.048,.047,.044,.04,.037,.034,.032,.03,.029,.024,.021,.02,0.032,0.048,10
,PENDLETON,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
