Current Date:,8/12/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
8/11/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.022,.024,.026,.029,.032,.036,.04,.042,.043,.043,.042,.039,.036,.031,.028,.025,.022,.02,.019,.018,.017,.015,.014,.014,0.028,0.043,08
,CHULA VISTA,.018,.018,.019,.021,.023,.025,.028,.031,.031,.031,.029,.027,.026,.023,.021,.019,.018,.017,.016,.016,.015,.014,.014,.014,0.021,0.031,07
,EL CAJON LES,,,,.027,.03,.031,.034,.036,.037,.037,.035,.032,.029,.026,.024,.023,.021,.02,.019,.018,,,,,0.028,0.037,08
,KEARNY MESA,.019,.021,.025,.026,.027,.029,.032,.032,.031,.03,.029,.026,.025,.023,.021,.019,.018,.016,.016,.015,.012,.011,.01,.011,0.021,0.032,06
,OTAY MESA DVN,.018,.019,.021,.024,.027,.029,.032,.035,.035,.035,.034,.031,.028,.025,.023,.02,.018,.016,.016,.015,.014,.013,.012,.012,0.023,0.035,07
,PENDLETON,.026,.025,.027,.029,.031,.033,.035,.038,.04,.04,.038,.035,.032,.03,.028,.025,.022,.02,.02,.019,.018,.017,.016,.015,0.027,0.04,08
