Current Date:,8/2/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
8/1/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.021,.025,.03,.033,.037,.043,.048,.053,.055,.056,.055,.052,.048,.042,.036,.032,.028,.024,.021,.019,.018,.018,.018,.019,0.034,0.056,09
,CHULA VISTA,.021,.021,.021,.024,.026,.028,.03,.031,.032,.033,.032,.031,.029,.028,.027,.027,.027,.026,.026,.026,.026,.023,.02,.019,0.026,0.033,09
,EL CAJON LES,,,,,,.026,.032,.037,.04,.043,.041,.039,.035,.034,.03,.028,.025,.023,.021,.02,.02,,,,0.03,0.043,09
,KEARNY MESA,.018,.02,.022,.024,.027,.03,.032,.034,.036,.036,.036,.035,.033,.03,.029,.027,.025,.023,.021,.02,.02,.018,.016,.016,0.026,0.036,08
,OTAY MESA DVN,.019,.019,.022,.024,.027,.031,.034,.035,.037,.038,.037,.036,.033,.03,.028,.027,.025,.024,.023,.023,.023,.021,.019,.018,0.027,0.038,09
,PENDLETON,.015,.016,,,,,,,,,,.032,.031,.031,.031,.031,.031,.03,.028,.028,.027,.023,.02,.018,0.026,0.032,11
