Current Date:,8/11/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
8/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.024,.025,.028,.031,.033,.036,.04,.043,.044,.044,.043,.04,.036,.033,.03,.027,.024,.022,.021,.021,.021,.02,.021,.02,0.03,0.044,08
,CHULA VISTA,.015,.017,,.019,.021,.025,.029,.033,.034,.033,.032,.031,.029,.028,.028,.027,.027,.027,.027,.027,.028,.026,.023,.02,0.026,0.034,08
,EL CAJON LES,,,,.026,.028,.029,.032,.035,.036,.035,.033,.03,.028,.027,.025,.023,.021,.02,.019,.019,.019,,,,0.026,0.036,08
,KEARNY MESA,.011,.014,.019,.021,.022,.026,.03,.032,.032,.032,.03,.029,.028,.028,.028,.027,.026,.026,.024,.024,.024,.021,.019,.018,0.024,0.032,07
,OTAY MESA DVN,.012,.014,.017,.021,.022,.026,.029,.031,.031,.031,.029,.025,.023,.022,.021,.021,.021,.02,.02,.02,.02,.019,.018,.017,0.022,0.031,07
,PENDLETON,.019,.019,.021,.024,.026,.03,.032,.036,.04,.042,.043,.044,.045,.045,.046,.046,.044,.043,.041,.04,.039,.035,.031,.028,0.035,0.046,14
