Current Date:,8/14/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
8/13/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.012,.014,.019,.023,.026,.032,.038,.043,.047,.049,.049,.047,.044,.039,.034,.029,.024,.02,.017,.015,.013,.012,.011,.01,0.027,0.049,09
,CHULA VISTA,.016,.016,.017,.019,.02,.022,.024,.026,.026,.026,.025,.023,.022,.021,.02,.019,.018,.018,.017,.017,.017,.015,.013,.012,0.019,0.026,07
,EL CAJON LES,,,,.025,.028,.029,.033,.037,.039,.04,.039,.037,.034,.03,.026,.023,.02,.019,.018,.017,.017,,,,0.028,0.04,09
,KEARNY MESA,.013,.014,.016,.018,.02,.024,.027,.03,.031,.031,.031,.029,.027,.025,.022,.02,.019,.017,.015,.014,.013,.011,.008,.008,0.02,0.031,08
,OTAY MESA DVN,.018,.018,.021,.023,.024,.027,.029,.031,.032,.032,.031,.029,.027,.024,.022,.02,.018,.017,.016,.015,.015,.015,.015,.015,0.022,0.032,08
,PENDLETON,.014,.015,.015,.017,.018,.02,.022,.023,.024,.024,.024,.024,.024,.024,.024,.024,.023,.022,.021,.02,.019,.016,.013,.012,0.02,0.024,08
