,DOWNTOWN SES,20,27,33,43,55,34,47,23,54,32,24,23,21,18,23,23,22,28,20,36,32,66,45,42,33,66,21
,EL CAJON LES,49,74,78,64,55,65,62,69,45,37,50,57,31,26,23,21,21,17,17,38,37,12,29,67,44,78,02
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,14,12,15,14,19,22,18,20,23,32,27,26,17,15,12,17,12,11,6,28,8,8,15,21,17,32,09
,OTAY MESA DVN,49,54,44,43,38,36,44,42,42,26,21,43,12,12,13,12,14,15,20,17,13,46,16,29,29,54,01
,PENDLETON,11,32,59,42,13,10,19,19,37,17,14,16,15,<,17,16,22,27,27,21,19,15,26,10,22,59,02
14 VWSP MPH,ALPINE,.8,2.3,2.6,1.8,2.3,1.7,3.6,.4,2.7,3.1,3.3,4.4,5.2,5.3,5.4,5.9,4.4,3.5,1.5,.9,1.2,2.1,2.3,2.4,.0,5.9,15
,CHULA VISTA,.9,2.2,1.9,1.6,1.2,1.2,1.1,.2,1.4,.8,4.4,6.0,6.4,6.5,5.1,3.8,2.7,3.0,1.3,.7,1.3,.4,1.0,1.5,.0,6.5,13
,DOWNTOWN SES,2.4,2.0,1.9,2.0,1.0,2.0,1.0,2.2,1.1,3.3,4.1,5.8,6.8,7.6,5.7,5.4,4.5,2.3,3.1,1.9,1.1,.9,.8,1.8,.0,7.6,13
,EL CAJON LES,.6,.3,.1,.8,.6,.8,.1,.4,.8,1.1,2.2,2.5,5.8,6.9,7.8,6.7,6.0,5.2,2.8,.1,2.4,3.7,1.3,.9,.0,7.8,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,3.9,3.4,2.9,3.3,3.7,3.1,2.3,2.8,4.2,3.2,4.3,6.4,8.3,11.4,10.3,8.9,7.6,4.1,4.6,2.6,4.0,3.8,4.1,2.7,.0,11.4,13
,OTAY MESA DVN,2.6,1.0,2.6,1.5,1.5,1.3,.8,.8,1.1,2.3,8.0,5.0,10.5,9.4,8.4,7.7,5.9,5.2,3.6,3.5,5.1,2.8,2.8,1.8,.0,10.5,12
,PENDLETON,6.3,1.6,1.9,2.0,3.6,4.1,3.7,4.6,.9,3.7,3.8,4.6,4.8,<,4.7,3.7,3.6,2.4,1.1,2.1,1.4,2.6,2.2,5.3,.0,6.3,00
15 SWSP MPH,ALPINE,1.9,2.4,2.8,2.2,3.0,2.5,3.8,1.9,3.2,3.6,3.8,5.1,6.0,6.1,6.1,6.9,5.0,3.9,1.7,1.6,1.8,2.2,2.4,2.6,3.4,6.9,15
,CHULA VISTA,1.5,2.3,2.2,1.8,1.3,1.4,1.5,.9,2.3,1.6,4.9,6.4,6.9,7.0,5.6,4.2,3.1,3.5,1.4,.9,1.4,1.4,1.2,1.8,2.8,7.0,13
,DOWNTOWN SES,2.5,2.3,2.3,2.5,1.8,3.1,1.3,2.3,2.2,3.7,4.9,6.3,7.3,8.1,6.3,5.9,5.0,2.9,3.5,2.2,1.7,1.5,1.8,3.1,3.5,8.1,13
,EL CAJON LES,1.1,1.0,.2,1.4,1.2,1.4,1.7,1.4,1.6,1.4,2.9,4.4,6.5,7.6,8.4,7.3,6.4,5.5,3.0,1.3,2.7,3.8,1.6,1.5,3.1,8.4,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,4.1,4.5,3.9,3.9,4.1,3.3,2.6,3.0,4.4,3.7,4.8,7.1,8.9,11.9,10.7,9.7,7.7,4.3,4.6,3.2,4.2,3.9,4.3,3.2,5.3,11.9,13
,OTAY MESA DVN,3.2,1.9,3.0,1.7,1.6,1.8,1.4,1.0,1.4,4.5,8.9,6.6,10.8,9.7,8.7,7.9,6.2,5.7,3.9,3.9,5.4,4.4,2.9,2.5,4.5,10.8,12
,PENDLETON,6.5,1.9,2.1,2.3,3.9,4.1,3.9,4.9,3.4,4.1,4.0,4.8,5.0,<,4.9,3.8,4.0,2.7,1.7,2.5,2.0,2.9,2.4,5.4,3.6,6.5,00
16 AMBTEMP °F,ALPINE,59.8,60.6,61.9,62.2,61.9,61.6,63.5,66.7,69.8,71.9,74.4,76.6,78.0,80.0,79.0,76.9,75.1,71.5,68.5,66.4,64.8,65.0,64.9,65.1,68.6,80.0,13
,CARMEL MT RCH,54.9,54.2,54.0,54.1,53.5,54.1,54.8,60.7,67.7,74.2,76.7,78.9,81.1,80.8,79.9,78.9,77.3,74.2,71.3,68.6,67.4,65.6,63.5,61.3,67.0,81.1,12
,CHULA VISTA,56.6,55.6,55.6,54.8,54.4,54.3,55.4,61.0,67.4,73.3,77.2,76.1,76.6,77.9,76.7,74.7,75.7,75.2,71.0,69.1,68.4,64.6,63.4,63.0,66.6,77.9,13
,DOWNTOWN SES,57.6,57.1,55.8,56.5,55.4,55.7,56.6,62.3,68.3,72.7,75.1,77.4,78.8,77.9,76.8,75.4,75.1,75.7,74.0,71.8,69.5,66.7,65.2,64.1,67.6,78.8,12
,EL CAJON LES,54.4,53.3,52.3,51.2,50.4,49.8,51.5,57.7,65.5,72.8,80.3,83.6,84.6,85.7,85.1,84.5,82.5,78.8,74.7,70.5,67.0,65.3,62.5,59.8,67.7,85.7,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,55.6,54.9,55.3,54.0,55.1,56.0,56.7,61.9,68.5,74.6,77.9,79.5,81.1,81.4,80.3,78.4,75.4,73.7,70.5,68.2,65.6,65.5,64.7,61.8,67.4,81.4,13
,OTAY MESA DVN,56.5,56.3,56.6,55.7,56.1,55.6,56.9,62.0,68.1,75.4,80.8,81.8,79.3,79.4,77.6,76.9,76.9,74.3,70.5,69.0,70.2,69.7,67.3,66.2,68.3,81.8,11
,PENDLETON,55.6,55.3,53.9,53.0,53.7,52.2,54.8,58.9,65.1,65.2,66.4,67.5,67.7,<,71.0,69.7,70.2,67.7,65.4,64.1,63.6,61.9,61.4,61.1,62.0,71.0,14
17 RELHUM %,ALPINE,47,40,36,35,32,29,26,25,22,22,20,19,18,15,21,22,22,22,22,28,31,31,31,28,27,47,00
,EL CAJON LES,88,89,90,92,92,93,90,73,51,38,25,20,23,19,17,17,17,20,26,33,38,38,44,51,49,93,05
,KEARNY MESA,88,90,89,92,87,81,79,70,50,36,31,34,24,23,23,27,32,33,35,39,41,38,38,45,51,92,03
18 PRES mmHg,EL CAJON LES,750,750,750,750,750,750,751,751,751,751,751,751,750,750,749,749,749,750,750,751,751,751,751,751,750,751,06
,KEARNY MESA,751,751,751,751,751,751,752,752,752,752,752,752,752,751,751,751,751,751,751,752,752,752,752,752,752,752,06
19 SOLAR W/M2,EL CAJON LES,0,-1,0,0,0,2,103,344,563,717,849,898,896,820,688,494,270,62,-3,-3,-2,-1,-1,-1,279,898,11
,KEARNY MESA,0,0,0,0,0,2,104,330,554,743,866,927,929,861,722,538,318,96,1,0,0,1,0,0,291,929,12
25 NOY,EL CAJON LES,14.52,14.95,16.72,17.66,18.34,C,C,51.98,30.57,20.16,8.65,6.54,9.08,5.91,4.42,4.50,5.07,7.70,13.23,19.08,15.64,4.49,7.10,10.12,13.92,51.98,07
26 NOY-NO,EL CAJON LES,13.97,14.23,14.69,14.69,14.97,C,C,18.29,16.49,13.10,6.52,5.41,7.64,5.02,3.91,4.02,4.53,6.83,13.02,18.75,15.43,4.49,7.11,10.06,10.59,18.75,19
27 NO Trace,EL CAJON LES,.55,.71,2.02,2.96,3.36,C,C,33.68,14.07,7.05,2.13,1.13,1.44,.88,.51,.47,.53,.86,.21,.33,.20,.00,-.01,.05,3.32,33.68,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,C,C,C,.1,.0,.1,.2,.1,.0,.0,.1,.1,.1,.1,.1,.0,.0,.0,.0,.2,12
29 CO Tr PPB,EL CAJON LES,397.4,359.3,C,C,C,462.6,C,C,C,401.4,257.5,226.2,288.8,217.8,184.2,177.4,175.6,197.5,292.8,450.7,365.8,186.8,218.3,249.4,283.8,462.6,05
BCarbon ug/m3,10TH AVE MARINE TERM,.90,1.54,.67,.64,.71,1.20,1.70,2.56,2.50,2.11,1.89,1.00,.73,1.00,.88,.57,.48,.69,1.83,.65,1.87,1.54,1.23,1.51,1.27,2.56,07
,ALPINE,.16,.12,.12,.12,.11,.11,.13,.12,.14,.14,.08,.10,.07,.04,.19,.18,.19,.16,.21,.23,.18,.15,.13,.09,.14,.23,19
,CHICANO PARK,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
,DOWNTOWN SES,.75,.59,.49,.44,.67,.92,1.78,1.05,1.19,1.23,1.57,1.01,.84,.68,.66,.51,.54,.55,.59,.54,1.07,1.16,1.12,.94,.87,1.78,06
,OCEANVIEW BLVD,.78,.62,.71,.71,.96,1.55,1.34,1.15,1.11,1.09,1.47,.90,.63,.65,.59,.50,.55,.55,.51,.56,1.17,1.21,1.31,.95,.90,1.55,05
,SAN YSIDRO,3.08,3.21,3.48,2.99,3.29,2.94,2.90,2.28,2.09,1.95,2.22,1.24,.83,.59,.51,.43,.50,.56,.64,1.00,.88,.95,.84,2.28,1.74,3.48,02
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
