07 H2S PPB,SAN YSIDRO,.0,.0,.0,.0,.0,1.0,3.0,2.7,2.6,1.3,.0,.0,.0,.0,.0,.0,.0,1.1,2.4,6.1,4.7,3.9,1.0,.0,1.2,6.1,19
10 INTMP °C,ALPINE,26,26,26,26,26,26,25,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,26,25,26,00
,CARMEL MT RCH,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,25,24,25,25,25,25,25,25,00
,CHULA VISTA,25,25,26,26,26,26,26,26,26,26,26,26,26,26,25,26,26,26,25,25,25,25,24,24,26,26,02
,DOWNTOWN SES,26,26,26,26,26,26,26,26,26,26,25,25,26,24,24,23,24,24,25,25,25,25,25,25,25,26,00
,EL CAJON LES,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,00
,KEARNY MESA,25,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,24,24,25,25,00
,OTAY MESA DVN,24,24,25,26,25,26,25,25,24,24,25,25,25,25,25,25,25,25,24,24,24,25,25,24,25,26,03
,PENDLETON,26,26,26,26,25,25,25,25,25,25,25,25,24,24,24,24,25,25,25,25,25,25,25,25,25,26,00
,SAN YSIDRO,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-45,24,25,24,24,24,24,23,23,23,23,23,-16,25,14
11 PM2.5 µg/M3,ALPINE,8.1,7.8,7.5,5.7,5.9,7.1,7.1,7.0,4.9,6.5,7.2,7.6,7.3,7.4,6.8,8.6,6.9,6.3,6.9,7.6,9.4,9.3,10.0,8.5,7.3,10.0,22
,CARMEL MT RCH,8.7,8.8,10.1,5.8,8.0,8.9,11.3,10.2,10.7,7.9,7.6,6.6,5.8,6.1,6.3,5.2,5.2,6.1,6.9,7.5,8.4,8.4,10.1,8.0,7.8,11.3,06
,CHULA VISTA,15.9,15.3,17.6,17.1,24.1,23.7,19.0,16.0,15.8,12.4,9.0,7.9,8.5,7.4,9.3,10.6,10.5,12.0,13.5,10.3,9.4,9.6,9.6,9.9,13.1,24.1,04
,DOWNTOWN SES,28.2,20.8,19.4,22.6,21.5,19.6,19.2,17.4,16.6,13.0,9.9,M,M,6.5,9.0,8.6,9.1,8.4,9.5,10.8,12.2,13.8,15.5,16.3,14.9,28.2,00
,EL CAJON LES,26.7,23.7,20.1,10.6,11.0,9.5,7.7,6.9,9.7,10.9,11.5,11.1,8.6,9.5,6.8,5.8,7.2,8.0,9.3,10.1,11.3,12.4,14.0,13.2,11.4,26.7,00
,KEARNY MESA,9.2,18.0,18.2,15.2,14.0,11.1,13.6,11.1,9.6,7.6,8.0,8.9,8.8,6.3,5.0,6.1,6.9,7.5,8.6,8.2,7.6,7.1,7.2,6.9,9.6,18.2,02
,OTAY MESA DVN,19.9,35.0,33.8,50.1,84.0,30.8,20.8,19.8,28.3,31.5,44.5,31.4,8.9,6.7,7.2,8.1,10.6,12.4,13.5,11.7,9.1,8.6,8.8,13.3,22.8,84.0,04
,PENDLETON,14.4,11.2,12.8,15.7,16.6,17.1,12.9,11.8,12.3,9.7,6.6,5.8,5.9,7.0,6.0,6.9,7.8,9.2,10.3,11.8,8.4,7.9,8.8,9.3,10.2,17.1,05
,SAN YSIDRO,13.9,24.0,35.5,36.2,44.0,62.3,83.9,89.7,79.9,53.0,18.4,10.3,7.4,7.6,8.0,7.2,8.5,10.6,12.6,15.0,12.2,13.6,9.7,8.6,28.0,89.7,07
12 VWDR °,ALPINE,83,351,90,224,300,93,102,359,203,275,270,262,273,285,273,271,276,297,289,239,258,356,119,88,0,359,07
,CHULA VISTA,91,75,47,92,78,69,98,106,101,107,276,267,268,264,267,269,281,283,3,46,56,61,85,85,0,283,17
,DOWNTOWN SES,72,76,77,56,51,76,63,73,101,116,248,240,262,265,262,275,274,323,346,359,344,83,79,351,0,359,19
,EL CAJON LES,91,84,93,96,108,101,36,84,99,7,268,276,267,239,248,266,265,262,283,295,206,298,122,128,0,298,21
,KEARNY MESA,58,49,72,65,62,74,76,79,90,132,232,222,256,266,268,274,284,296,323,33,75,89,92,47,0,323,18
,OTAY MESA DVN,124,120,96,142,128,49,70,26,169,176,252,269,283,287,281,281,297,324,344,348,353,22,118,92,0,353,20
,PENDLETON,40,52,66,79,81,67,64,69,70,67,90,255,239,221,241,M,268,274,309,344,23,63,47,52,0,344,19
13 SIGTHETA °,ALPINE,28,47,25,29,41,52,27,39,30,26,29,33,33,36,32,35,30,19,26,29,28,36,21,27,32,52,05
,CHULA VISTA,33,18,28,22,56,52,14,16,14,37,55,23,24,20,20,22,18,18,29,16,24,17,13,38,26,56,04
,DOWNTOWN SES,22,29,21,49,31,30,22,20,19,39,66,24,28,24,24,20,28,21,19,30,34,32,28,40,29,66,10
,EL CAJON LES,19,18,38,51,47,37,41,21,21,48,68,61,37,28,30,22,18,14,27,24,43,37,40,72,36,72,23
,KEARNY MESA,7,9,6,9,10,7,9,12,11,39,69,29,23,22,18,16,10,8,18,41,19,18,14,9,18,69,10
,OTAY MESA DVN,41,12,26,14,36,14,25,24,42,48,46,40,28,20,15,11,10,12,12,12,14,25,51,14,25,51,22
,PENDLETON,13,11,13,11,9,11,12,11,11,12,35,17,11,12,11,M,12,15,11,24,15,11,10,7,13,35,10
14 VWSP MPH,ALPINE,.8,.6,.7,.1,.3,.2,1.4,1.0,1.1,2.5,2.8,3.8,4.0,4.3,3.7,3.3,2.7,1.4,1.6,1.1,1.3,.3,1.1,.9,.0,4.3,13
,CHULA VISTA,1.2,1.3,1.2,3.3,1.6,1.2,3.9,3.6,4.4,1.6,2.1,5.4,5.7,6.1,5.4,5.2,3.6,1.4,.9,1.4,.9,.8,1.9,2.3,.0,6.1,13
,DOWNTOWN SES,2.7,2.4,2.7,1.7,1.5,1.7,2.7,3.3,3.2,2.3,1.7,6.0,5.7,5.0,5.8,5.4,3.4,3.2,2.3,1.5,.9,1.4,1.8,1.6,.0,6.0,11
,EL CAJON LES,1.8,1.5,1.1,.5,1.3,1.5,.4,1.7,2.3,.5,1.0,1.7,3.4,3.6,4.1,4.7,4.3,3.3,1.4,.8,.4,.3,.7,.2,.0,4.7,15
,KEARNY MESA,4.5,4.1,3.9,4.2,4.0,3.9,4.2,3.5,4.6,2.0,1.9,4.9,6.2,7.6,7.0,6.2,6.0,4.7,2.2,.8,1.6,1.8,2.4,3.5,.0,7.6,13
,OTAY MESA DVN,1.1,2.7,1.3,3.4,1.1,2.9,4.2,1.1,2.8,1.9,2.3,3.5,6.6,6.5,7.6,8.0,5.8,3.9,3.3,3.6,3.3,1.7,1.1,2.4,.0,8.0,15
,PENDLETON,4.6,5.0,4.6,5.0,6.5,5.9,5.8,6.0,6.4,6.2,3.6,4.4,6.3,6.3,5.8,M,5.0,4.3,4.3,2.6,3.9,4.1,5.2,4.9,.0,6.5,04
15 SWSP MPH,ALPINE,1.2,.7,1.2,.5,.4,.5,1.6,1.7,1.4,2.8,3.3,4.5,4.7,5.2,4.3,3.9,3.2,1.5,1.8,1.4,1.5,.4,1.1,1.1,2.1,5.2,13
,CHULA VISTA,1.3,1.6,1.4,3.5,1.9,1.4,4.0,3.7,4.6,2.1,2.9,5.8,6.1,6.5,5.8,5.6,3.8,1.5,1.2,1.5,1.0,.9,1.9,3.1,3.0,6.5,13
,DOWNTOWN SES,2.8,2.7,2.9,2.1,1.7,1.8,2.9,3.5,3.4,3.2,2.8,6.6,6.6,5.6,6.5,5.7,3.8,3.4,2.4,1.8,1.1,1.6,1.9,1.7,3.3,6.6,11
,EL CAJON LES,1.9,1.7,1.2,.6,1.4,1.6,.6,1.8,2.5,1.2,2.1,2.5,4.1,4.0,4.7,5.1,4.5,3.4,1.6,1.2,.6,1.0,.8,.4,2.1,5.1,15
,KEARNY MESA,4.6,4.2,3.9,4.3,4.1,3.9,4.3,3.6,4.7,3.9,3.3,5.6,6.6,8.2,7.4,6.4,6.1,4.8,2.5,1.4,1.7,1.9,2.5,3.6,4.3,8.2,13
,OTAY MESA DVN,1.4,2.8,1.6,3.5,1.5,3.0,4.6,2.2,3.1,2.9,2.9,4.6,7.1,6.9,7.9,8.2,5.9,4.2,3.4,3.7,3.6,1.9,1.3,2.9,3.8,8.2,15
,PENDLETON,5.0,5.3,4.8,5.1,6.6,6.1,5.9,6.1,6.5,6.3,4.1,4.5,6.6,6.4,5.9,M,5.1,4.5,4.4,3.1,4.2,4.3,5.3,4.9,5.3,6.6,04
16 AMBTEMP °F,ALPINE,54.7,54.2,52.4,52.6,50.3,47.7,46.1,50.1,54.4,56.1,58.4,60.5,61.2,61.1,60.6,59.4,56.5,53.3,52.4,52.2,51.8,51.2,50.5,49.6,54.1,61.2,12
,CARMEL MT RCH,53.0,53.2,52.3,51.4,51.3,51.3,51.8,53.1,55.2,58.8,61.7,62.6,63.4,64.8,64.7,62.5,59.5,57.7,56.8,57.6,57.4,57.0,55.0,54.2,56.9,64.8,13
,CHULA VISTA,54.5,52.8,52.2,53.3,54.2,54.4,55.0,56.2,58.5,62.1,63.7,64.9,65.0,65.6,65.0,63.7,61.6,60.3,58.8,58.3,59.4,58.5,57.1,55.9,58.8,65.6,13
,DOWNTOWN SES,54.9,53.9,53.4,53.1,53.2,53.3,54.4,55.6,58.2,62.2,64.6,65.1,65.2,65.5,64.5,63.3,61.9,60.8,59.9,59.4,59.3,58.9,57.3,55.6,58.9,65.5,13
,EL CAJON LES,52.3,50.7,48.8,47.4,49.1,49.9,50.9,51.9,56.3,59.2,62.1,65.1,66.9,66.9,66.7,65.4,61.9,59.6,58.5,57.9,57.9,57.3,54.2,52.2,57.0,66.9,12
,KEARNY MESA,51.2,51.6,50.2,50.9,52.0,52.2,52.6,53.8,57.4,61.2,63.3,65.1,65.6,65.2,63.9,63.3,60.5,57.9,57.1,57.8,57.9,57.3,54.9,54.7,57.4,65.6,12
,OTAY MESA DVN,53.0,53.2,51.9,51.9,52.1,53.7,53.8,53.4,56.8,59.1,62.1,64.2,64.7,64.0,64.0,62.1,59.3,57.5,57.6,57.4,57.0,56.9,55.0,54.7,57.3,64.7,12
,PENDLETON,56.1,56.8,55.3,54.9,54.6,54.3,55.2,55.7,56.6,58.8,62.3,63.1,63.4,63.6,63.5,63.1,61.9,61.7,61.4,60.1,58.5,56.2,54.8,54.8,58.6,63.6,13
,SAN YSIDRO,53.0,52.3,51.9,53.9,54.9,55.4,54.9,55.7,58.2,62.1,65.2,66.4,66.7,66.8,66.0,64.2,62.0,60.3,58.8,57.6,58.7,58.4,55.6,54.5,58.9,66.8,13
17 RELHUM %,ALPINE,58,59,62,57,64,73,74,67,52,56,57,57,56,60,62,69,77,84,87,88,91,93,92,86,70,93,21
,EL CAJON LES,95,97,100,94,89,85,79,75,73,73,68,62,56,58,59,62,71,79,83,86,86,87,93,95,79,100,02
,KEARNY MESA,100,100,100,100,100,100,100,97,89,74,68,63,63,64,66,67,77,87,89,87,87,88,93,92,85,100,00
18 PRES mmHg,EL CAJON LES,751,751,751,751,751,751,751,751,751,752,751,751,750,750,749,749,750,750,750,750,750,751,750,750,751,752,09
,KEARNY MESA,752,752,752,751,751,752,752,752,752,752,752,752,751,751,750,750,751,751,751,751,751,751,751,751,751,752,00
19 SOLAR W/M2,EL CAJON LES,-1,-3,-3,-2,1,-1,4,62,70,332,508,549,524,383,322,154,17,-4,-2,-1,0,-2,-4,-3,121,549,11
,KEARNY MESA,0,0,0,0,1,1,4,54,183,388,631,639,608,521,373,188,28,0,0,1,1,0,0,0,151,639,11
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,0,0,4,11,20,27,30,28,21,16,8,1,0,0,0,0,0,0,0,7,30,11
25 NOY,EL CAJON LES,14.00,10.60,9.62,9.07,9.85,C,C,7.17,7.93,5.28,7.18,8.67,7.22,9.59,5.71,5.77,7.13,9.90,10.70,14.69,12.05,15.24,17.39,18.96,10.16,18.96,23
26 NOY-NO,EL CAJON LES,13.66,10.27,9.29,8.73,9.49,C,C,6.33,6.47,4.50,5.61,6.88,5.88,7.85,4.77,4.94,6.46,9.37,10.34,14.24,11.68,14.73,16.70,17.17,9.33,17.17,23
27 NO Trace,EL CAJON LES,.34,.32,.33,.34,.36,C,C,.83,1.46,.78,1.56,1.78,1.34,1.74,.94,.82,.67,.52,.36,.44,.36,.50,.69,1.78,.83,1.78,11
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,M,M,M,M,M,M,M,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,00
29 CO Tr PPB,EL CAJON LES,360.7,328.4,C,C,C,293.7,287.6,244.8,278.8,M,C,C,M,M,M,M,240.0,304.1,318.8,378.1,362.1,396.4,423.1,417.1,330.9,423.1,22
BCarbon ug/m3,10TH AVE MARINE TERM,.85,.77,.79,<,.86,.95,1.09,1.09,1.05,.91,.54,.52,<,<,.71,.58,.75,.56,.53,.88,.88,<,1.60,1.90,.89,1.90,23
,BOSTON AVE,.97,.83,.98,.92,1.04,1.19,1.33,1.37,1.14,.51,<,.70,.51,.64,.89,.81,.86,.82,.87,1.09,1.33,1.41,1.63,1.74,1.03,1.74,23
,CHICANO PARK,.91,.72,.69,<,<,<,1.36,1.23,<,.53,.99,.51,.31,<,.67,<,<,<,.90,.78,1.11,1.17,1.62,1.57,.94,1.62,22
,DOWNTOWN SES,<,.68,<,.62,.66,<,.92,.85,.69,.36,.37,.39,.20,.30,.51,.46,<,.62,.57,.52,.61,<,.99,1.33,.61,1.33,23
,OCEANVIEW BLVD,.63,.59,.63,.67,.69,.78,.87,.89,.66,.36,.37,.57,<,.37,.61,.58,.80,.64,.98,.83,<,.93,1.22,1.28,.73,1.28,23
,SAN YSIDRO,1.01,2.06,4.08,4.33,5.41,9.80,14.03,12.59,<,4.55,1.13,<,.36,.39,<,.42,.82,1.03,1.58,1.96,1.42,1.56,.83,.61,3.33,14.03,06
PM10 STD,ALPINE,16.5,16.6,15.7,12.8,13.1,14.2,15.3,16.4,20.6,18.2,16.9,17.8,18.0,17.1,16.2,20.0,18.6,16.5,16.8,16.0,17.8,16.9,18.9,15.9,16.7,20.6,08
,CARMEL MT RCH,16.2,15.9,16.8,8.5,13.4,16.6,22.2,20.1,19.9,16.6,15.9,16.3,14.3,16.5,19.8,17.5,13.6,14.2,15.7,16.8,16.7,17.7,18.9,15.8,16.4,22.2,06
,CHULA VISTA,23.8,23.3,26.1,27.2,38.8,37.2,30.1,25.4,26.5,28.6,20.3,22.1,22.5,19.4,21.8,25.1,23.1,26.3,30.4,20.5,19.0,18.8,17.9,18.5,24.6,38.8,04
,DOWNTOWN SES,42.0,28.2,27.9,34.6,33.6,30.4,30.9,29.9,31.6,22.9,18.7,M,M,15.9,23.1,20.4,20.6,19.6,21.9,22.9,22.5,25.3,28.9,28.0,26.3,42.0,00
,EL CAJON LES,50.1,40.9,32.8,17.8,18.2,17.0,14.2,14.6,19.4,20.2,23.0,23.8,18.3,22.2,18.9,19.0,20.5,20.4,23.3,22.3,22.0,23.7,24.6,22.2,22.8,50.1,00
,KEARNY MESA,13.4,28.1,28.1,23.4,21.7,17.0,21.9,19.4,18.9,15.2,19.5,22.0,22.5,18.2,14.1,16.5,17.1,20.7,24.2,18.3,16.5,15.1,14.5,15.6,19.2,28.1,01
,OTAY MESA DVN,34.5,59.4,57.5,78.7,130.3,55.2,44.0,38.5,76.6,81.4,115.4,74.3,25.4,18.1,20.2,23.2,24.3,27.1,29.5,24.9,19.5,20.2,22.8,31.5,47.1,130.3,04
,PENDLETON,22.0,18.0,19.8,24.3,27.1,27.3,20.1,18.3,21.5,17.6,13.9,17.8,14.1,18.9,14.4,17.3,24.6,28.5,36.1,40.5,20.8,18.9,18.4,17.3,21.5,40.5,19
,SAN YSIDRO,22.2,41.3,57.7,57.9,72.0,99.1,134.7,147.1,151.9,108.5,38.3,24.1,19.5,17.1,20.2,20.3,21.7,29.2,32.0,35.7,29.0,28.2,19.7,17.5,51.8,151.9,08
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
