Current Date:,7/18/2024,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
7/17/2024
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.020,.018,.018,.017,.016,.014,.015,.019,.030,.039,.051,.057,.062,.063,.061,.061,.057,.049,.041,.033,.029,.024,.021,.016,.034,.063,13
,CHULA VISTA,.034,.033,C,C,.035,.035,.034,.034,.035,.036,.038,.042,.041,.040,.038,.039,.038,.036,.036,.035,.035,.035,.034,.034,.036,.042,11
,DOWNTOWN SES,.033,.035,C,C,.034,.033,.031,.029,.031,.034,M,M,M,.037,.038,.037,.036,.033,.033,.034,.033,.031,.030,.032,.033,.038,14
,EL CAJON LES,.023,.023,C,C,C,.024,.023,.025,.028,.035,.044,.051,.054,.053,.054,.051,.043,.036,.031,.029,.028,.027,.025,.024,.034,.054,12
,KEARNY MESA,.024,.028,C,C,.031,.030,.030,.030,.031,.036,.039,.042,.042,.043,.045,.040,.037,.033,.033,.033,.032,.030,.027,.028,.033,.045,14
,OTAY MESA DVN,.029,.028,C,C,.028,.028,.029,.028,.032,.039,.042,.044,.048,.049,.047,.045,.043,.038,.034,.032,.032,.032,.029,.029,.035,.049,13
,PENDLETON,.031,.033,C,C,.034,.035,.035,.035,.032,.033,.034,.035,.034,.035,.034,.035,.033,.033,.034,.033,.033,.034,.033,.034,.033,.035,05
03 NO2 PPB,ALPINE,5.0,5.1,4.3,4.8,4.6,6.0,5.2,4.2,3.7,3.8,3.5,2.5,2.6,2.7,2.6,2.6,3.2,4.0,4.8,5.7,5.7,5.8,6.7,9.7,4.5,9.7,23
,CARMEL MT RCH,10.8,9.2,C,C,12.3,5.8,11.7,12.5,15.3,M,M,M,10.9,11.6,12.8,9.9,10.1,10.6,13.9,15.3,12.1,12.4,9.3,8.8,11.3,15.3,08
,CHULA VISTA,2.5,2.6,C,C,2.7,2.9,3.3,4.3,3.7,3.5,3.2,3.2,3.1,3.2,3.0,2.6,2.4,2.7,2.5,2.3,2.3,2.7,3.1,2.9,2.9,4.3,07
,DOWNTOWN SES,5.1,4.5,C,C,3.6,4.8,7.1,9.4,7.8,5.6,M,M,M,6.2,5.2,5.0,3.5,4.3,4.2,4.7,5.2,6.8,7.6,5.9,5.6,9.4,07
