Current Date:,8/5/2022,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
8/4/2022
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.019,.028,C,C,.027,.026,.032,.030,.036,.039,M,M,C,C,C,C,C,.041,.034,.027,.023,.024,.020,.017,.028,.041,17
,CHULA VISTA,.015,.015,C,C,.020,.018,.016,.022,.025,.029,.033,.029,.027,.026,.024,.026,.027,.028,.026,.023,.020,.017,.016,.014,.022,.033,10
,DOWNTOWN SES,.020,.020,C,C,.019,.017,.016,.020,.024,.027,.031,.026,.022,.020,.020,.020,.021,.022,.021,.017,.020,.021,.019,.015,.020,.031,10
,EL CAJON LES,.013,.012,C,C,C,.011,.015,.017,.022,.035,.044,P,.026,.023,.026,.027,.030,.026,.024,.018,.019,.018,.016,.015,.021,.044,10
,KEARNY MESA,.018,.019,C,C,.019,.020,.020,.021,.023,.029,.038,.033,.027,.028,.028,.030,.030,.030,.026,.024,.021,.020,.020,.021,.024,.038,10
,OTAY MESA DVN,.017,.017,C,C,.012,.013,.014,.016,.019,.028,.039,.033,.026,.024,.024,.025,.025,.026,.026,.023,.019,.018,.016,.014,.021,.039,10
,PENDLETON,.026,.024,C,C,.014,.017,.025,.024,.025,M,M,M,M,M,M,.027,.027,.027,.026,.027,.028,.031,.023,.023,.024,.031,21
03 NO2 PPB,ALPINE,13.3,6.6,C,C,8.2,7.5,5.3,8.9,5.6,5.5,M,M,C,C,C,C,C,6.8,8.4,9.0,9.6,7.4,9.7,11.0,8.1,13.3,00
,CARMEL MT RCH,7.6,7.8,C,C,12.2,13.3,14.3,15.4,13.4,12.4,14.8,13.3,12.2,16.8,12.0,9.9,10.7,11.4,14.1,13.5,8.5,9.2,7.3,6.7,11.6,16.8,13
,CHULA VISTA,8.5,6.4,C,C,4.2,7.3,9.4,7.9,7.8,10.2,6.5,4.8,5.1,6.1,8.6,7.4,7.1,5.3,4.9,4.6,6.3,9.7,11.8,9.5,7.2,11.8,22
,DOWNTOWN SES,2.3,2.5,C,C,3.8,5.6,11.0,9.3,8.2,9.3,4.7,3.3,5.3,9.6,8.3,9.8,9.6,6.3,7.1,8.3,4.4,4.8,4.5,6.9,6.5,11.0,06
,EL CAJON LES,6.7,6.4,C,C,C,6.2,7.4,5.4,5.1,5.2,5.0,P,7.5,7.5,5.9,8.1,8.0,8.7,9.4,10.2,6.9,6.3,7.1,6.6,6.9,10.2,19
,KEARNY MESA,4.8,5.1,C,C,7.2,6.5,7.5,8.2,10.1,12.4,8.5,5.4,5.1,5.7,6.1,5.5,6.8,6.2,5.7,4.0,4.6,5.2,5.1,4.9,6.3,12.4,09
,OTAY MESA DVN,2.4,2.7,C,C,3.7,4.0,3.8,5.1,5.7,6.5,5.2,3.8,3.6,3.9,4.5,4.4,5.1,5.4,3.8,2.2,2.8,3.1,4.5,4.0,4.1,6.5,09
,PENDLETON,.5,.9,C,C,7.9,7.2,1.2,3.9,3.2,M,M,M,M,M,M,1.2,1.7,.4,.6,.5,1.0,.7,5.5,3.5,2.4,7.9,04
04 NO PPB,ALPINE,.0,.0,C,C,.4,.6,1.0,3.8,1.7,1.6,M,M,C,C,C,C,C,.5,.1,.0,.1,.0,.0,.1,.6,3.8,07
,OTAY MESA DVN,.2,.1,C,C,.6,.6,.7,2.6,3.7,3.3,1.4,.4,.6,.7,1.4,1.4,1.2,1.0,.3,.2,.3,.3,1.0,.3,1.0,3.7,08
,PENDLETON,.0,.0,C,C,.3,.3,.4,4.4,3.4,M,M,M,M,M,M,.6,.4,.0,.0,.0,.0,.7,.0,.0,.6,4.4,07
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,.4,.6,.6,.5,.4,.4,.5,.4,.4,.6,.5,.5,.7,.6,.5,.4,.4,.4,.3,.3,.4,.7,16
10 INTMP °C,ALPINE,25,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,01
,CARMEL MT RCH,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,24,24,24,23,24,24,00
,CHULA VISTA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,DOWNTOWN SES,25,25,25,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,03
,EL CAJON LES,26,26,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,02
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,26,26,26,26,26,26,26,26,26,25,25,24,25,25,26,25,25,25,25,25,26,26,26,26,26,26,00
,PENDLETON,26,26,26,26,26,26,25,26,27,28,29,28,27,26,26,25,26,26,26,26,26,26,26,26,26,29,10
11 PM2.5 µg/M3,ALPINE,5.4,7.9,9.8,9.0,8.7,10.3,8.7,10.7,9.3,6.0,10.8,7.5,7.9,9.4,16.5,12.7,8.3,9.2,13.7,15.7,16.3,7.8,8.9,10.6,10.0,16.5,14
,DOWNTOWN SES,8.3,8.9,9.3,8.5,8.3,9.1,9.9,10.4,10.7,10.9,10.3,9.3,9.7,10.2,10.0,10.4,9.8,9.5,8.6,8.2,16.4,10.1,9.7,9.4,9.8,16.4,20
,EL CAJON LES,5.9,5.4,6.9,8.6,5.5,4.3,7.3,7.5,9.7,10.5,9.1,9.2,9.2,8.1,6.1,7.4,8.2,11.0,12.4,10.5,9.2,7.5,5.4,4.5,7.8,12.4,18
,OTAY MESA DVN,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.4,12.0,10.7,9.4,9.5,9.5,10.0,10.8,10.5,12.4,16
,PENDLETON,7.1,3.7,4.8,7.4,5.2,4.1,4.2,M,M,6.0,3.3,5.4,6.9,6.7,9.2,5.4,5.8,6.2,5.2,5.5,10.4,8.4,6.1,6.4,6.0,10.4,20
12 VWDR °,ALPINE,62,92,114,100,108,355,291,246,279,295,290,240,266,315,283,292,294,289,311,299,11,304,93,27,0,355,05
,CHULA VISTA,297,313,336,266,289,304,317,268,308,269,258,260,265,256,249,261,262,247,276,279,279,311,331,334,0,336,02
,DOWNTOWN SES,321,339,331,300,322,348,340,244,251,253,271,283,284,301,299,290,285,258,286,292,334,339,354,349,0,354,22
,EL CAJON LES,122,191,221,168,185,348,317,237,263,286,253,224,205,251,247,261,260,240,226,226,260,255,256,228,0,348,05
,KEARNY MESA,312,310,302,283,305,291,295,262,279,294,311,295,302,312,299,314,307,302,301,297,314,313,355,22,0,355,22
,OTAY MESA DVN,295,297,341,312,4,341,329,280,302,295,290,290,300,301,310,292,302,289,288,313,295,345,353,14,0,353,22
,PENDLETON,245,269,323,334,1,303,182,210,205,205,253,279,268,268,266,251,263,256,237,251,288,318,335,308,0,335,22
13 SIGTHETA °,ALPINE,30,26,41,36,53,35,39,24,30,35,29,28,31,24,30,30,28,26,29,25,53,28,33,40,33,53,04
,CHULA VISTA,21,30,27,44,18,22,42,40,58,31,20,18,22,29,28,25,21,22,18,19,19,22,20,44,28,58,08
,DOWNTOWN SES,23,21,22,25,30,21,28,42,45,32,27,19,25,28,28,25,26,26,21,23,22,22,23,41,27,45,08
,EL CAJON LES,30,27,36,16,20,31,40,53,58,45,57,23,21,25,32,28,33,23,20,25,20,18,29,53,32,58,08
,KEARNY MESA,6,8,8,8,26,19,21,41,60,43,36,11,16,19,22,21,19,17,12,10,10,13,12,17,20,60,08
,OTAY MESA DVN,30,13,32,29,16,22,27,33,25,17,20,12,13,16,19,21,20,21,13,14,17,11,19,23,20,33,07
,PENDLETON,16,15,23,27,13,32,18,17,19,20,16,17,15,15,17,18,18,15,15,16,16,10,21,15,18,32,05
14 VWSP MPH,ALPINE,.6,1.1,.6,.7,.5,.8,1.2,2.5,3.2,3.4,4.4,3.7,1.9,3.2,2.8,3.7,3.8,3.5,2.2,2.1,.9,1.4,1.1,.6,.0,4.4,10
,CHULA VISTA,1.2,1.1,.6,1.0,2.7,2.3,1.8,2.8,1.7,4.2,6.4,6.7,4.8,2.9,2.8,4.0,3.9,4.4,4.5,3.8,2.5,2.2,1.5,.3,.0,6.7,11
,DOWNTOWN SES,2.4,2.9,2.6,2.3,2.2,3.1,2.8,2.5,2.4,4.1,6.7,7.2,5.2,3.4,3.3,4.3,3.9,4.8,5.1,4.0,4.2,3.4,1.9,1.0,.0,7.2,11
,EL CAJON LES,.9,1.3,1.2,1.9,1.6,.6,1.7,2.2,1.4,2.5,2.2,4.9,5.3,3.6,2.6,3.7,3.2,4.1,3.8,2.9,3.4,2.6,1.0,.4,.0,5.3,12
,KEARNY MESA,3.7,3.3,2.3,3.0,2.4,2.5,3.2,1.7,1.4,3.6,5.0,10.4,7.1,4.4,4.3,5.5,5.6,4.9,6.9,5.4,4.2,2.7,1.8,1.0,.0,10.4,11
,OTAY MESA DVN,1.5,1.8,.9,1.3,1.9,2.1,2.5,2.8,4.2,5.8,6.9,8.7,6.2,4.7,4.3,4.0,6.0,4.3,6.1,4.6,3.3,3.1,1.8,.1,.0,8.7,11
,PENDLETON,3.4,2.7,1.4,1.3,1.8,.1,2.6,3.2,4.3,5.0,5.4,4.6,6.5,4.8,4.3,3.7,4.2,4.4,4.3,2.9,3.7,5.9,2.1,2.2,.0,6.5,12
15 SWSP MPH,ALPINE,.7,1.3,.7,.9,.8,1.2,1.5,2.8,3.9,4.1,5.0,4.2,2.3,3.4,3.2,4.2,4.2,3.9,2.9,2.4,1.6,1.6,1.6,1.1,2.5,5.0,10
,CHULA VISTA,1.3,1.2,.6,1.2,2.8,2.5,2.2,3.3,2.5,4.7,6.7,7.0,5.1,3.3,3.2,4.5,4.2,5.0,4.8,4.0,2.7,2.4,1.7,.4,3.2,7.0,11
,DOWNTOWN SES,2.6,3.1,2.8,2.6,2.6,3.3,3.1,3.1,3.1,5.3,7.4,7.6,5.7,4.0,3.8,4.9,4.3,5.4,5.4,4.3,4.5,3.6,2.1,1.1,4.0,7.6,11
,EL CAJON LES,1.2,1.5,1.4,2.0,1.8,1.3,2.1,2.9,2.5,3.2,3.3,5.6,5.7,4.2,3.1,4.1,4.0,4.6,4.0,3.2,3.6,2.7,1.1,1.1,2.9,5.7,12
,KEARNY MESA,3.7,3.4,2.3,3.1,2.7,2.7,3.4,2.5,2.8,4.9,6.6,10.6,7.4,4.6,4.7,5.9,6.0,5.3,7.1,5.5,4.3,2.8,1.9,1.0,4.4,10.6,11
,OTAY MESA DVN,2.0,2.3,1.2,1.7,2.0,2.3,3.0,3.3,4.6,6.1,7.3,9.0,6.4,4.9,4.6,4.4,6.7,4.9,6.3,4.9,3.7,3.1,2.0,.1,4.0,9.0,11
