Current Date:,3/6/2019,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
3/5/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.038,.039,.041,.041,.041,.041,.041,.041,.041,.043,.042,.042,.041,.041,.041,.04,.038,.036,.035,.035,.035,.032,.028,.028,0.038,0.043,09
,CHULA VISTA,.007,.007,.009,.011,.013,.017,.023,.027,.031,.034,.037,.038,.039,.038,.037,.035,.034,.032,.03,.029,.028,.028,.028,.028,0.026,0.039,12
,EL CAJON LES,,,,.013,.017,.02,.026,.031,.035,.038,.04,.041,.041,.041,.038,.034,.03,.026,.022,.019,.016,,,,0.029,0.041,11
,KEARNY MESA,.01,.011,.013,.015,.017,.021,.026,.029,.031,.033,.035,.036,.036,.036,.035,.036,.035,.034,.032,.032,.031,.029,.027,.022,0.027,0.036,11
,OTAY MESA DVN,.018,.016,.017,.018,.02,.022,.025,.027,.03,.033,.035,.036,.037,.038,.037,.036,.036,.035,.033,.032,.031,.029,.027,.027,0.028,0.038,13
,PENDLETON,.01,.01,.011,.013,.015,.019,.023,.027,.031,.034,.037,.039,.039,.039,.038,.037,.036,.034,.032,.031,.03,.029,.026,.022,0.027,0.039,11
