Current Date:,3/5/2019,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
3/4/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.03,,,,,,,,,,,,.036,.034,.033,.031,.03,.029,.028,.027,.027,.03,.033,.036,0.031,0.036,12
,CHULA VISTA,.028,.027,.026,.026,.027,.028,.029,.031,.033,.034,.034,.035,.033,.031,.028,.025,.023,.021,.018,.016,.014,.012,.01,.009,0.024,0.035,11
,EL CAJON LES,,,,.025,.027,.028,.03,.032,.034,.035,.036,.036,.035,.032,.028,.025,.023,.021,.018,.015,.014,,,,0.027,0.036,10
,KEARNY MESA,.025,.025,.026,.027,.028,.029,.03,.032,.033,.034,.035,.035,.034,.032,.029,.027,.024,.023,.02,.018,.017,.015,.013,.011,0.025,0.035,10
,OTAY MESA DVN,.025,.025,.026,.026,.027,.028,.029,.03,.031,.032,.032,.032,.032,.03,.029,.028,.027,.026,.024,.023,.022,.021,.021,.02,0.026,0.032,09
,PENDLETON,.024,.023,.024,.025,.026,.028,.029,.031,.033,.034,.035,.036,.034,.031,.028,.025,.022,.019,.016,.013,.012,.012,.011,.01,0.024,0.036,11
