Current Date:,3/2/2019,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,PENDLETON,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,00
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,9.7,10.0,9.4,6.3,4.5,2.5,5.6,6.3,6.5,4.4,3.4,9.1,8.0,6.4,9.8,7.9,5.4,6.5,9.5,10.6,10.2,11.2,8.9,7.2,7.4,11.2,21
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,10.1,7.3,3.2,6.9,6.7,8.7,5.9,8.1,8.8,9.8,7.1,5.3,2.7,1.7,2.3,2.1,5.2,5.4,M,7.9,14.3,8.9,10.5,15.8,7.1,15.8,23
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,11.9,12.4,8.7,7.9,8.9,7.0,3.9,6.7,8.3,12.0,13.4,10.7,14.2,7.4,4.9,4.1,2.6,3.1,8.8,9.1,9.5,13.3,8.7,21.6,9.1,21.6,23
,PENDLETON,-1.5,-1.4,-1.5,1.7,4.8,3.4,3.5,2.0,.2,.1,1.3,1.7,.7,.4,1.8,3.5,2.5,1.5,1.3,2.2,1.9,.8,1.5,3.6,1.5,4.8,04
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,93,117,91,86,98,84,353,322,284,218,222,287,267,252,256,279,290,258,257,139,111,6,89,108,190,353,06
,CHULA VISTA,328,29,37,65,97,5,19,18,26,4,279,261,268,275,271,283,262,270,295,201,177,180,139,103,162,328,00
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,76,86,102,102,82,61,133,345,335,308,255,270,256,252,273,287,291,281,288,274,165,327,94,114,211,345,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,313,350,46,109,89,336,314,338,341,360,325,310,296,287,295,293,286,295,304,302,308,1,325,55,262,360,09
,OTAY MESA DVN,352,352,75,87,103,4,348,349,344,308,278,286,285,285,282,284,281,326,319,164,121,21,27,98,224,352,00
,PENDLETON,306,326,31,77,98,316,334,318,1,5,257,273,270,265,272,272,282,290,271,253,260,257,19,55,213,334,06
13 SIGTHETA °,ALPINE,20,40,15,22,18,44,42,49,51,56,38,32,34,33,35,29,26,28,31,14,13,29,36,44,32,56,09
,CHULA VISTA,18,18,21,29,18,42,20,19,20,35,37,22,19,19,20,21,20,19,19,18,23,25,18,16,22,42,05
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,26,36,13,21,52,40,39,30,38,37,48,41,31,30,27,20,20,20,19,23,47,32,47,65,33,65,23
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,9,12,12,16,7,23,12,12,15,28,33,26,19,18,13,14,9,9,15,35,46,27,21,31,19,46,20
,OTAY MESA DVN,17,34,15,35,44,29,15,12,17,26,32,18,14,13,13,13,12,13,14,39,14,34,37,37,23,44,04
,PENDLETON,18,28,17,14,22,25,16,16,14,53,13,15,14,13,15,14,18,18,15,15,19,31,32,14,20,53,09
14 VWSP MPH,ALPINE,.9,.7,2.1,1.5,3.2,1.4,.9,1.2,1.1,1.7,2.7,4.4,4.2,4.5,3.9,4.1,3.0,1.9,.9,3.0,3.2,.6,.7,.9,2.2,4.5,13
,CHULA VISTA,2.2,2.7,2.2,.6,1.7,.6,1.2,2.3,2.8,2.1,3.5,6.4,7.6,7.4,7.6,5.2,5.1,4.6,3.7,1.1,1.3,.9,.6,1.4,3.1,7.6,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,1.2,1.4,2.9,2.3,1.2,1.0,.6,.7,2.6,2.9,2.4,3.7,4.7,4.7,5.7,5.9,4.2,4.4,4.5,1.3,1.1,.8,1.1,.8,2.6,5.9,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,4.3,4.7,3.8,1.5,3.3,2.9,3.3,4.2,4.4,3.0,2.8,5.4,7.7,7.4,8.4,7.1,7.7,7.5,3.9,1.5,.5,1.1,1.5,1.1,4.1,8.4,14
,OTAY MESA DVN,2.3,2.2,3.7,1.6,1.2,3.0,4.1,3.6,3.6,3.5,3.9,7.3,9.4,8.9,9.8,8.5,5.3,5.1,4.9,.3,3.2,1.6,1.2,.8,4.1,9.8,14
,PENDLETON,.2,.6,.8,2.8,1.9,1.1,1.7,2.9,2.8,.9,3.0,3.8,4.6,5.4,5.1,4.2,4.1,4.1,3.4,2.7,1.8,.6,.5,1.1,2.5,5.4,13
15 SWSP MPH,ALPINE,1.0,.8,2.3,1.6,3.3,1.7,1.7,1.6,2.0,2.3,3.2,5.6,5.1,5.4,4.8,4.8,3.4,2.2,1.1,3.3,3.3,.7,.8,1.0,2.6,5.6,11
,CHULA VISTA,2.4,3.0,2.4,1.0,1.7,1.7,1.3,2.4,3.0,2.5,4.1,6.8,8.0,7.8,8.1,5.7,5.4,4.9,4.0,1.3,1.7,1.0,.7,1.5,3.4,8.1,14
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,1.2,1.6,3.0,2.4,1.6,1.6,.8,.9,3.2,3.5,3.1,4.5,5.2,5.4,6.3,6.7,4.6,4.8,4.8,1.4,1.5,1.5,1.3,1.0,3.0,6.7,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,4.4,4.9,4.3,1.7,3.4,3.3,3.4,4.3,4.5,3.3,3.7,6.0,8.3,7.7,8.7,7.3,7.7,7.6,3.9,1.6,.5,1.6,1.6,1.3,4.4,8.7,14
,OTAY MESA DVN,2.5,2.7,4.1,2.4,1.8,3.9,4.4,3.7,3.7,3.9,4.5,7.7,9.7,9.2,10.1,8.7,5.5,5.3,5.2,2.1,3.3,1.8,1.6,1.1,4.5,10.1,14
,PENDLETON,.2,.7,.9,3.1,2.0,1.2,1.9,3.1,2.8,2.2,3.1,3.9,4.7,5.6,5.3,4.3,4.4,4.3,3.5,2.8,1.9,.6,.6,1.3,2.7,5.6,13
16 AMBTEMP °F,ALPINE,50.0,50.3,48.6,48.7,49.4,52.4,53.0,53.3,55.2,60.3,64.6,66.2,67.4,67.4,67.5,65.1,61.3,58.5,56.3,54.6,53.9,54.0,53.8,53.9,56.9,67.5,14
,CARMEL MT RCH,56.6,56.4,55.7,54.6,53.9,54.2,54.7,55.8,56.4,57.6,60.4,62.3,64.6,66.3,66.0,64.1,61.5,58.4,57.2,56.2,56.1,55.6,54.9,54.2,58.1,66.3,13
,CHULA VISTA,58.8,57.9,56.5,54.2,54.2,55.2,55.3,57.4,59.7,62.1,65.7,66.0,65.3,65.5,66.6,65.7,62.5,59.2,58.2,57.0,56.0,55.5,54.9,54.8,59.3,66.6,14
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,56.6,56.9,56.2,54.6,54.2,54.1,53.9,55.5,57.9,59.6,62.9,67.4,69.8,69.9,70.7,68.6,66.8,64.4,61.1,59.9,58.5,57.9,56.7,55.7,60.4,70.7,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,57.3,57.5,57.1,56.8,55.5,55.3,55.8,57.5,58.3,59.4,61.2,63.6,64.1,63.9,63.9,62.8,60.7,58.4,57.3,56.9,56.9,55.9,56.0,55.2,58.6,64.1,12
,OTAY MESA DVN,57.3,56.8,57.2,55.6,54.6,54.8,54.2,55.8,57.5,61.0,64.2,64.8,64.4,63.2,63.9,62.9,61.4,58.6,56.4,55.7,55.9,55.6,55.3,55.5,58.4,64.8,11
,PENDLETON,56.8,56.7,56.8,56.7,56.7,56.8,56.8,57.5,57.9,59.0,59.8,60.4,61.1,61.8,61.1,59.7,59.1,58.9,58.6,58.3,58.3,58.1,57.7,57.4,58.4,61.8,13
17 RELHUM %,ALPINE,99,100,100,100,90,60,65,64,75,61,53,54,51,44,45,55,66,71,78,84,86,84,81,67,72,100,01
,EL CAJON LES,89,88,89,90,89,87,88,85,83,80,71,60,54,53,50,52,57,61,70,74,78,83,87,89,75,90,03
,KEARNY MESA,99,99,98,94,95,94,94,93,90,85,80,77,77,77,76,77,83,88,91,92,92,94,94,94,89,99,00
18 PRES mmHg,KEARNY MESA,750,750,749,748,748,748,749,749,750,750,749,749,749,748,748,748,748,748,748,748,748,748,748,748,749,750,00
19 SOLAR W/M2,KEARNY MESA,1,1,0,0,0,0,14,62,111,205,586,710,690,683,516,286,112,18,1,1,0,0,0,0,167,710,11
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,00
29 CO Tr PPB,EL CAJON LES,349.6,224.2,C,C,C,251.9,346.9,406.8,319.0,279.8,249.3,245.2,268.8,227.7,209.9,210.7,235.4,221.1,216.2,214.1,336.1,393.1,375.8,411.5,285.3,411.5,23
