,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.011,.008,C,C,C,.027,.030,.023,.010,.010,.008,.007,M,M,.003,.003,.004,.003,.003,.008,.010,.012,.009,.008,.010,.030,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.012,.017,.020,.022,.036,.046,.061,.031,.021,.010,M,M,M,M,.003,.004,.004,.003,.004,.005,.004,.009,.010,.009,.017,.061,06
,OTAY MESA DVN,.019,.018,C,C,.016,.021,.058,.033,.044,.042,.047,.015,.010,.008,.009,.009,.008,.007,.011,.011,.007,.007,.007,.010,.019,.058,06
,PENDLETON,.011,.005,C,C,.011,.018,.029,.034,.009,.008,.007,.004,.004,.002,.001,.001,.001,.001,.001,.001,.001,.001,.004,.008,.007,.034,07
03 NO2 PPM,ALPINE,.002,.002,C,C,.003,.003,.003,.007,.004,.004,.004,.004,.005,.005,.004,.004,.004,.005,.006,.006,.004,.004,.003,.003,.004,.007,07
,CARMEL MT RCH,.027,.030,C,C,C,.024,.031,.024,.028,.025,.024,.023,.022,.019,.016,.017,.014,.017,.008,.013,.007,.004,.005,.009,.018,.031,06
,CHULA VISTA,.019,.017,C,C,.017,.020,.018,.021,.015,.016,.008,.004,.002,.002,.002,.003,.002,.003,.008,.007,.007,.010,.011,.012,.010,.021,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.011,.008,C,C,C,.014,.014,.012,.008,.007,.006,.005,M,M,.002,.002,.003,.002,.002,.008,.010,.012,.009,.008,.008,.014,05
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.012,.016,.019,.017,.019,.019,.022,.021,.016,.008,M,M,M,M,.003,.003,.003,.003,.004,.005,.004,.009,.010,.009,.011,.022,06
,OTAY MESA DVN,.018,.017,C,C,.014,.018,.026,.017,.022,.025,.032,.012,.008,.007,.007,.007,.007,.007,.011,.011,.007,.007,.007,.009,.013,.032,10
,PENDLETON,.010,.005,C,C,.010,.013,.017,.020,.008,.007,.006,.003,.003,.002,.001,.001,.001,.001,.001,.001,.001,.001,.004,.008,.006,.020,07
04 NO PPM,ALPINE,.000,.000,C,C,.002,.001,.001,.002,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.002,04
,CARMEL MT RCH,.007,.007,C,C,C,.006,.046,.030,.040,.028,.018,.016,.015,.013,.011,.010,.008,.011,.002,.004,.001,.000,.000,.001,.013,.046,06
,CHULA VISTA,.002,.002,C,C,.005,.007,.003,.005,.006,.008,.003,.002,.001,.001,.001,.002,.001,.001,.001,.001,.001,.001,.001,.001,.003,.008,09
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.001,.000,C,C,C,.013,.016,.011,.002,.003,.002,.002,M,M,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.003,.016,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.001,.002,.005,.017,.027,.038,.011,.004,.002,M,M,M,M,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.006,.038,06
,OTAY MESA DVN,.000,.001,C,C,.002,.003,.031,.017,.022,.016,.015,.003,.002,.001,.002,.001,.001,.000,.000,.000,.000,.000,.000,.001,.005,.031,06
,PENDLETON,.002,.000,C,C,.001,.005,.013,.014,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,.014,07
06 CO PPM,CARMEL MT RCH,.6,.5,C,C,C,.4,.9,.7,.8,.6,.5,.5,.5,.5,.5,.4,.5,.5,.3,.3,.2,.2,.2,.3,.5,.9,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,26,26,26,26,26,26,26,25,24,23,23,23,24,23,23,24,24,25,24,25,26,26,26,26,25,26,00
,CARMEL MT RCH,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,00
,CHULA VISTA,25,25,24,24,24,24,23,23,24,26,26,26,26,26,25,25,26,27,27,27,27,27,27,27,25,27,17
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,27,27,27,27,27,27,27,27,27,27,27,27,26,27,26,26,26,26,26,26,26,27,26,27,27,27,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,26,26,26,26,26,26,26,26,26,26,24,24,24,24,24,25,25,25,25,25,26,25,25,25,25,26,00
,OTAY MESA DVN,27,27,27,27,27,27,26,26,27,27,28,27,27,26,26,26,25,24,25,25,26,26,26,26,26,28,10
,PENDLETON,25,25,26,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,25,25,25,25,25,25,25,26,02
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,7.9,6.0,5.6,7.0,3.9,3.2,2.6,2.1,.1,-.4,2.1,M,13.5,13.5,14.4,12.6,11.7,12.3,8.6,12.4,13.4,12.4,10.0,11.7,8.1,14.4,14
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,15.0,9.7,10.9,11.3,11.0,11.3,12.9,12.0,28.5,25.3,20.7,18.4,12.3,M,M,6.4,10.0,6.8,10.3,10.5,14.4,10.0,11.4,13.3,13.2,28.5,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,28.9,26.0,20.6,26.6,32.5,34.1,57.7,26.8,31.9,38.9,38.8,22.7,11.3,7.4,12.7,12.6,11.8,12.5,14.1,13.3,18.2,22.2,14.0,12.3,22.8,57.7,06
,PENDLETON,9.3,7.9,8.6,8.2,7.2,6.8,9.1,14.5,10.0,10.4,12.2,8.0,6.9,4.4,7.2,6.3,8.4,5.7,5.8,6.5,6.1,6.4,6.1,5.6,7.8,14.5,07
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,43,62,82,88,101,104,140,287,264,246,262,259,263,266,250,233,269,275,215,267,243,152,97,37,188,287,07
,CHULA VISTA,122,110,62,98,127,150,155,191,68,320,250,245,237,235,230,251,226,206,159,205,134,108,116,104,171,320,09
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,210,133,219,113,111,237,128,245,178,274,225,238,267,255,250,239,246,250,195,229,177,105,117,167,200,274,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,63,246,48,65,104,128,137,154,143,128,208,204,213,213,197,181,207,188,176,205,173,107,90,50,151,246,01
,OTAY MESA DVN,116,110,71,97,108,126,109,352,328,255,255,259,260,246,228,186,226,171,143,174,138,82,57,30,172,352,07
,PENDLETON,46,32,47,59,70,72,32,59,132,166,183,193,199,185,174,176,208,182,165,173,167,162,121,91,129,208,16
13 SIGTHETA °,ALPINE,32,44,46,61,28,28,44,38,26,40,42,40,42,27,31,34,33,29,61,44,37,19,32,41,37,61,03
,CHULA VISTA,20,28,46,48,24,20,19,48,53,49,27,22,19,20,21,17,19,21,22,31,22,15,19,25,27,53,08
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,66,49,41,58,48,54,50,54,37,61,51,25,22,22,25,43,22,32,50,22,49,40,53,20,41,66,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,16,37,35,25,15,18,13,25,22,27,26,17,21,20,21,22,14,18,25,15,19,26,11,19,21,37,01
,OTAY MESA DVN,12,30,20,40,31,17,33,45,25,51,32,30,32,18,25,32,13,15,11,20,22,29,33,16,26,51,09
,PENDLETON,11,10,19,18,18,22,14,34,26,22,16,19,18,16,17,16,12,18,14,13,13,13,13,10,17,34,07
14 VWSP MPH,ALPINE,.9,.5,.6,.6,.7,1.5,.5,1.6,2.8,2.5,3.1,4.6,4.0,5.3,4.1,3.1,3.8,3.8,.6,1.2,.7,2.4,.5,.4,2.1,5.3,13
,CHULA VISTA,.6,.5,.4,.5,.5,1.1,1.6,1.2,1.4,1.5,6.0,7.5,10.0,9.7,7.4,7.9,10.0,4.9,2.8,3.3,1.6,2.1,1.9,1.1,3.6,10.0,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.2,.8,.6,.9,1.5,.7,.4,1.3,2.5,.7,2.8,5.7,8.1,7.8,6.1,2.9,6.4,3.9,.7,1.8,.5,1.1,.6,.9,2.5,8.1,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.7,.6,.9,1.5,1.8,2.1,2.9,3.9,3.7,4.4,5.7,8.4,9.1,8.7,7.2,6.9,10.9,7.6,5.0,6.1,5.2,2.4,2.6,1.5,4.6,10.9,16
,OTAY MESA DVN,2.6,1.5,2.4,2.4,1.2,2.5,1.7,1.1,2.4,1.9,4.1,5.1,5.7,7.8,6.2,4.3,7.6,9.1,7.4,3.5,3.4,2.6,1.7,2.4,3.8,9.1,17
,PENDLETON,3.5,4.7,2.7,1.9,2.7,2.0,2.6,1.1,2.6,5.1,6.4,7.1,7.2,7.0,7.6,8.1,10.9,6.4,7.1,7.7,7.1,6.8,3.8,3.5,5.2,10.9,16
15 SWSP MPH,ALPINE,1.6,1.1,.9,.8,.7,1.6,1.4,1.8,3.1,3.3,4.1,5.5,4.8,6.1,4.8,4.0,4.4,4.2,1.4,1.3,1.4,2.7,1.0,.9,2.6,6.1,13
,CHULA VISTA,.7,.6,.5,.8,.6,1.2,1.9,1.7,2.0,2.2,6.5,8.0,10.6,10.3,7.9,8.2,10.7,5.8,3.2,4.0,2.0,2.2,2.1,1.2,4.0,10.7,16
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.6,1.0,.8,.9,2.0,1.0,.9,2.2,3.2,2.0,3.7,6.4,8.7,8.4,6.7,3.9,7.0,4.5,1.4,1.9,.8,1.3,1.1,1.3,3.0,8.7,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.8,1.6,1.1,2.1,1.9,2.4,3.0,4.4,4.1,4.9,6.4,8.8,9.7,9.3,7.8,7.4,11.3,8.2,5.6,6.3,5.6,2.9,2.7,1.7,5.0,11.3,16
,OTAY MESA DVN,2.7,2.0,3.4,2.5,1.5,2.7,1.8,2.6,2.8,2.4,4.6,5.8,6.3,8.2,6.8,5.0,8.2,9.7,7.6,4.3,3.7,2.7,1.7,2.5,4.2,9.7,17
,PENDLETON,3.6,4.8,2.8,2.0,2.9,2.4,2.8,1.8,3.2,5.6,6.8,7.5,7.6,7.4,8.0,8.4,11.1,7.1,7.3,8.0,7.2,7.0,4.2,3.6,5.5,11.1,16
16 AMBTEMP °F,ALPINE,58.7,58.5,58.2,56.7,56.7,56.5,59.9,61.1,61.5,64.8,67.8,68.5,69.9,69.2,67.0,66.7,65.0,58.6,53.5,52.6,52.7,52.5,51.1,50.2,59.9,69.9,12
,CARMEL MT RCH,54.3,54.2,53.2,52.6,51.9,52.5,53.8,56.3,55.1,58.9,64.2,67.4,68.2,67.5,67.8,67.8,65.5,59.7,57.4,56.6,56.4,55.5,54.7,53.5,58.5,68.2,12
,CHULA VISTA,53.9,52.9,52.6,51.5,50.7,49.3,52.0,52.7,55.2,60.4,64.1,66.4,66.0,66.0,66.1,65.9,63.2,61.2,60.6,59.5,58.6,57.8,57.1,55.6,58.3,66.4,11
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,53.6,52.2,51.2,50.1,48.9,48.5,50.0,55.0,55.8,61.4,66.6,68.5,68.3,67.5,67.3,67.6,65.8,60.4,58.6,57.6,56.5,55.1,54.1,52.9,58.1,68.5,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,53.7,54.9,53.4,51.2,50.7,50.5,51.5,53.9,55.7,60.0,64.3,63.8,63.9,64.1,64.0,64.4,62.1,59.8,58.8,58.3,58.0,56.0,54.6,53.8,57.6,64.4,15
,OTAY MESA DVN,55.8,55.6,53.7,54.7,53.5,52.6,52.8,54.1,57.0,63.0,67.7,69.1,70.2,69.5,68.5,68.5,66.5,60.5,58.4,57.2,56.8,55.8,55.6,54.4,59.6,70.2,12
,PENDLETON,53.6,52.1,52.4,53.4,52.2,49.9,50.8,53.3,55.9,57.5,58.8,60.8,63.3,63.3,63.4,62.3,61.3,59.9,59.5,59.6,59.6,59.4,58.8,57.7,57.5,63.4,14
17 RELHUM %,ALPINE,51,44,40,44,42,41,33,38,41,39,36,41,40,47,51,54,58,77,93,95,97,96,96,97,58,97,20
,EL CAJON LES,84,84,85,87,88,88,86,74,86,69,55,52,54,54,55,56,64,75,79,82,84,87,88,90,75,90,23
,KEARNY MESA,88,87,90,92,93,93,96,99,98,85,68,71,71,70,70,68,75,79,80,85,86,89,91,91,84,99,07
18 PRES mmHg,KEARNY MESA,746,746,746,746,746,746,746,747,747,747,747,747,746,746,746,745,746,746,747,747,747,747,748,748,747,748,22
19 SOLAR W/M2,KEARNY MESA,0,0,0,0,0,1,36,71,180,648,785,842,840,772,624,475,244,49,1,0,0,0,0,0,232,842,11
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.1,.1,.1,.1,.2,.2,.1,.1,.0,.1,.1,.0,.0,.0,.0,.0,.0,.0,.0,.2,10
29 CO Tr PPB,EL CAJON LES,351.7,289.4,C,C,C,495.7,626.9,522.9,388.7,388.8,355.4,277.0,232.1,204.6,210.2,210.4,235.3,196.7,207.4,279.4,326.2,365.1,315.5,290.0,322.3,626.9,06
