Current Date:,3/2/2019,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
3/1/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.025,.027,,,,,,,,,,,,.031,.031,.03,.028,.028,.028,.028,.028,.031,.031,.033,0.029,0.033,23
,CHULA VISTA,.008,.007,.008,.011,.013,.016,.019,.023,.027,.029,.03,.03,.029,.028,.026,.024,.022,.018,.015,.013,.012,.01,.008,.007,0.018,0.03,10
,EL CAJON LES,,,,.018,.02,.022,.025,.029,.033,.035,.036,.037,.036,.034,.032,.028,.024,.021,.018,.015,.012,,,,0.026,0.037,11
,KEARNY MESA,.013,.013,.014,.016,.016,.017,,,,,,,.03,.029,.028,.026,.023,.021,.019,.018,.016,.014,.012,.012,0.018,0.03,12
,OTAY MESA DVN,.017,.017,.019,.02,.021,.023,.025,.026,.028,.029,.029,.029,.028,.026,.023,.021,.017,.014,.011,.009,.007,.005,.004,.005,0.018,0.029,09
,PENDLETON,.021,.019,.019,.02,.021,.022,.024,.027,.03,.033,.035,.036,.037,.037,.037,.036,.034,.031,.029,.028,.027,.023,.019,.017,0.027,0.037,12
