11 PM2.5 µg/M3,ALPINE,11.0,9.8,7.7,5.5,5.2,6.7,5.5,3.7,3.2,3.7,4.3,M,M,M,M,M,M,M,M,M,M,M,M,M,6.0,11.0,00
,DOWNTOWN SES,17.6,23.7,20.1,24.5,23.6,23.9,20.5,19.3,11.4,M,M,8.7,9.1,12.6,15.8,13.5,11.1,11.0,11.5,13.8,11.3,13.5,18.9,18.1,16.0,24.5,03
,EL CAJON LES,20.1,17.4,10.6,14.7,14.0,16.0,12.0,14.6,20.3,13.1,17.0,10.9,7.8,9.6,14.6,12.5,13.9,16.8,13.0,11.2,12.6,15.7,15.4,13.8,14.0,20.3,08
,ESCONDIDO,20.1,17.4,10.6,14.7,14.0,16.0,12.0,14.6,20.3,13.1,17.0,10.9,7.8,9.6,14.6,12.5,13.9,16.8,13.0,11.2,12.6,15.7,15.4,13.8,14.0,20.3,08
,OTAY MESA DVN,28.5,34.1,28.4,35.5,38.8,28.0,38.7,40.8,31.9,32.1,18.7,18.6,21.0,15.9,14.6,14.7,14.1,10.2,15.9,23.1,15.4,17.0,29.3,16.4,24.2,40.8,07
,PENDLETON,11.5,9.5,7.3,8.0,8.7,10.9,8.0,19.2,11.0,8.6,9.9,8.6,7.0,11.5,7.6,5.0,3.4,3.6,8.4,11.3,12.0,15.8,17.1,17.9,10.0,19.2,07
12 VWDR °,ALPINE,132,87,79,173,15,144,146,181,290,335,359,346,341,321,1,11,9,34,77,94,2,149,131,92,0,359,10
,CHULA VISTA,63,49,55,44,19,349,46,17,257,277,254,262,254,261,252,252,260,263,266,127,124,103,105,81,0,349,05
,DOWNTOWN SES,8,311,71,80,13,64,25,329,300,286,296,225,252,285,244,279,292,310,337,336,338,90,87,48,0,338,20
,EL CAJON LES,156,159,210,266,270,278,281,319,321,310,320,296,313,308,296,301,295,269,352,302,167,174,152,282,0,352,18
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,11,42,62,89,189,349,33,328,332,272,233,292,224,252,248,296,305,296,335,350,18,68,126,23,0,350,19
,OTAY MESA DVN,122,103,104,104,86,97,62,336,279,299,295,296,294,289,302,289,294,319,342,87,112,116,118,25,0,342,18
,PENDLETON,29,39,62,48,43,39,25,71,257,289,254,253,246,248,262,273,293,309,9,28,64,68,52,58,0,309,17
13 SIGTHETA °,ALPINE,27,48,47,37,18,21,14,56,23,29,32,29,36,32,30,24,20,32,27,34,54,14,45,34,32,56,07
,CHULA VISTA,29,39,24,19,26,21,23,49,32,29,34,59,23,22,25,19,19,21,33,17,12,12,35,49,28,59,11
,DOWNTOWN SES,23,50,39,64,44,38,42,55,25,30,43,33,21,26,26,24,22,27,24,38,38,36,19,46,35,64,03
,EL CAJON LES,27,57,44,47,41,53,65,70,52,38,54,69,30,26,22,25,20,23,44,18,35,42,51,34,41,70,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,13,44,23,14,21,37,34,14,22,30,28,62,21,16,24,19,8,10,10,43,20,15,16,11,23,62,11
,OTAY MESA DVN,23,55,58,46,22,30,38,21,22,19,21,33,23,16,18,12,12,14,30,21,20,15,55,40,28,58,02
,PENDLETON,10,11,13,12,12,38,9,25,51,24,18,19,13,13,16,15,17,14,43,9,14,13,12,10,18,51,08
14 VWSP MPH,ALPINE,1.2,.5,.7,.6,1.4,1.6,1.5,.6,2.1,3.4,3.2,3.9,4.4,4.7,4.4,3.9,3.2,1.5,1.3,.5,.7,1.7,.7,1.2,.0,4.7,13
,CHULA VISTA,1.8,.8,1.4,1.0,1.0,.9,1.2,.3,2.2,2.6,2.2,1.6,5.4,5.2,3.2,4.4,3.9,2.6,.2,.4,1.1,1.4,1.1,.6,.0,5.4,12
,DOWNTOWN SES,2.2,.8,1.2,1.0,.4,.4,1.4,.5,3.0,3.2,2.7,4.3,5.3,4.8,3.1,5.1,4.5,3.3,2.3,1.0,1.0,.5,1.0,.7,.0,5.3,12
,EL CAJON LES,.6,.6,.2,.3,.6,.6,.4,.2,.7,2.3,2.1,1.2,3.9,5.1,4.6,3.2,3.8,2.8,1.0,1.0,1.1,.2,.4,.6,.0,5.1,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,2.5,.9,1.7,2.0,.3,1.3,1.7,2.7,3.7,3.9,3.6,2.3,6.3,7.1,4.8,5.6,7.2,4.6,3.4,.9,1.0,1.9,1.0,1.7,.0,7.2,16
,OTAY MESA DVN,1.7,.2,1.3,1.1,1.8,1.4,.9,1.1,3.0,5.0,4.9,3.6,4.5,7.4,6.6,7.0,6.9,4.7,1.1,.6,1.3,1.4,1.2,1.0,.0,7.4,13
,PENDLETON,4.1,4.1,4.7,5.4,4.4,2.2,3.3,2.0,.3,3.0,3.4,3.3,6.2,5.9,3.7,3.5,3.9,4.2,.5,2.8,2.2,2.5,2.2,2.9,.0,6.2,12
15 SWSP MPH,ALPINE,1.2,1.0,1.4,1.1,1.6,1.6,1.5,.9,2.6,4.2,3.7,4.4,5.3,5.5,5.0,4.2,3.4,1.8,1.5,.9,1.1,1.7,1.0,1.7,2.4,5.5,13
,CHULA VISTA,2.1,1.0,1.6,1.2,1.1,.9,1.3,.7,2.5,3.0,2.8,2.3,5.9,5.8,3.5,4.6,4.1,2.8,.7,.5,1.1,1.5,1.2,.7,2.2,5.9,12
,DOWNTOWN SES,2.5,1.3,1.6,1.5,1.2,.7,1.6,1.1,3.9,3.6,3.6,4.8,5.8,5.4,3.6,5.4,4.8,3.8,2.6,1.2,1.0,.7,1.0,.9,2.7,5.8,12
,EL CAJON LES,.7,.7,1.2,.4,.8,.7,.6,.4,1.1,2.7,3.1,2.3,4.3,5.7,5.0,3.5,4.1,3.1,1.9,1.3,1.2,.4,.5,.7,1.9,5.7,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.7,1.3,1.7,2.0,.9,1.7,2.3,2.9,4.1,4.6,4.3,3.9,6.7,7.8,5.5,6.0,7.4,4.7,3.6,1.3,1.3,2.0,1.1,1.9,3.4,7.8,13
,OTAY MESA DVN,2.0,1.1,1.6,1.5,3.2,3.0,1.8,1.6,3.2,5.3,5.3,4.1,5.0,7.7,7.0,7.2,7.1,5.0,2.0,.9,1.5,1.4,1.4,1.4,3.4,7.7,13
,PENDLETON,4.1,4.2,4.8,5.5,4.5,2.4,3.4,2.4,2.1,3.4,3.5,3.5,6.3,6.1,3.9,3.7,4.1,4.3,1.1,2.9,2.4,2.6,2.3,3.0,3.6,6.3,12
16 AMBTEMP °F,ALPINE,65.1,66.4,64.3,63.6,64.8,64.6,65.8,69.6,72.0,72.1,72.4,74.6,77.0,77.2,76.0,74.1,71.6,67.9,65.4,65.1,64.8,66.4,65.9,68.0,68.9,77.2,13
,CARMEL MT RCH,57.1,56.8,55.9,55.4,55.7,56.2,56.5,60.1,63.6,65.6,66.6,72.0,77.9,77.5,75.5,73.3,68.5,64.8,63.5,62.5,61.5,60.6,59.6,59.0,63.6,77.9,12
,CHULA VISTA,61.8,60.8,59.3,57.4,56.5,55.5,55.7,58.1,61.3,62.8,65.9,70.5,70.8,69.9,69.6,68.6,66.9,65.4,64.6,63.5,62.4,61.7,60.9,59.5,62.9,70.8,12
,DOWNTOWN SES,62.9,62.2,61.6,61.5,60.5,60.2,59.1,62.7,63.6,64.5,68.0,70.9,72.2,71.8,72.4,71.3,67.7,66.2,65.3,64.8,64.3,63.6,62.8,62.1,65.1,72.4,14
,EL CAJON LES,58.1,56.7,55.3,54.6,53.8,52.8,53.1,55.9,62.9,69.5,72.7,75.5,79.8,80.9,79.0,79.0,75.3,68.9,65.9,64.4,62.3,61.1,60.3,59.0,64.9,80.9,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,59.6,57.4,56.3,54.8,54.1,54.1,54.4,58.4,61.5,66.2,70.1,73.9,76.5,75.6,75.1,75.2,67.8,63.7,62.8,62.0,61.0,58.7,58.4,59.5,63.2,76.5,12
,OTAY MESA DVN,59.0,58.0,57.6,59.4,59.6,57.7,59.6,61.9,66.0,67.9,68.8,71.1,75.6,74.7,73.3,72.6,67.0,63.6,62.1,61.8,61.5,60.8,60.8,60.2,64.2,75.6,12
,PENDLETON,60.9,60.2,59.2,56.9,55.3,54.9,55.7,57.9,61.3,63.8,66.3,67.3,68.4,68.8,68.8,68.2,66.5,65.9,65.4,64.0,62.9,61.8,60.9,60.8,62.6,68.8,13
17 RELHUM %,ALPINE,48,43,47,48,46,46,42,37,33,35,37,33,32,34,39,44,49,55,62,62,62,55,52,45,45,62,18
,EL CAJON LES,98,95,96,97,100,100,100,96,73,64,61,56,43,42,50,47,55,75,83,84,89,91,94,96,79,100,04
,KEARNY MESA,100,100,100,100,100,100,97,95,96,82,68,59,53,58,57,57,76,90,94,95,96,95,96,97,86,100,00
18 PRES mmHg,EL CAJON LES,750,750,749,749,749,749,749,750,750,751,750,750,749,748,748,748,748,749,749,750,750,750,750,750,749,751,09
,KEARNY MESA,751,751,750,750,750,750,750,751,752,752,752,751,750,750,750,749,750,750,751,751,751,751,751,751,751,752,08
19 SOLAR W/M2,EL CAJON LES,-3,-3,-3,-2,-2,-2,18,169,339,519,634,702,667,592,400,239,42,-5,-5,-4,-4,-3,-2,-3,178,702,11
,KEARNY MESA,0,0,0,0,0,0,48,178,317,581,648,725,693,584,427,254,60,0,0,0,0,0,0,0,188,725,11
25 NOY,EL CAJON LES,11.96,10.90,11.42,11.71,16.79,C,C,32.91,28.07,19.00,15.32,13.62,10.57,9.53,9.16,8.67,13.08,14.25,11.46,11.29,12.02,14.68,13.02,15.42,14.31,32.91,07
26 NOY-NO,EL CAJON LES,11.84,10.75,11.07,11.13,15.98,C,C,17.45,17.81,14.26,12.07,11.28,9.32,8.57,8.06,7.76,12.57,13.82,11.06,10.65,11.84,14.44,12.91,14.93,12.25,17.81,08
27 NO Trace,EL CAJON LES,.11,.15,.35,.58,.80,C,C,15.45,10.25,4.74,3.24,2.33,1.25,.96,1.09,.90,.51,.42,.39,.64,.17,.24,.11,.48,2.05,15.45,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.1,.1,.1,.2,.2,.1,.2,.2,.1,.1,.2,.1,.1,.1,.1,.0,.0,.0,.0,.2,09
29 CO Tr PPB,EL CAJON LES,405.2,391.8,C,C,C,516.1,618.6,673.6,614.3,528.7,462.5,437.7,402.3,333.1,329.0,358.0,415.3,435.0,434.7,370.3,452.8,501.6,470.8,472.0,458.2,673.6,07
BCarbon ug/m3,10TH AVE MARINE TERM,.84,.78,.92,.82,.89,1.28,1.18,1.72,.94,.51,.49,.75,.68,.59,1.25,.90,.59,.41,.44,.55,.91,.94,1.79,2.25,.93,2.25,23
,ALPINE,.59,.49,.50,.37,.30,.32,.41,.69,.60,.63,.71,.69,.61,.59,.64,.68,.51,.62,.74,.65,.64,.52,.44,.40,.56,.74,18
,CHICANO PARK,.88,.69,.71,.78,.80,1.19,1.25,1.25,.97,.57,.55,.71,.64,.68,.80,.84,.43,.50,.53,.56,.66,1.04,1.62,1.79,.85,1.79,23
,DOWNTOWN SES,.81,.82,.82,.88,.89,.89,1.06,1.22,.72,.65,.62,.77,.67,.67,.89,.82,.56,.51,.52,.66,.74,.97,1.37,1.59,.84,1.59,23
,OCEANVIEW BLVD,.72,.76,.77,.77,.83,.95,1.17,1.70,1.02,.75,.67,.75,.66,.79,1.20,1.15,.72,.70,.72,.67,1.11,1.11,1.34,1.53,.94,1.70,07
,SAN YSIDRO,.80,1.44,3.07,4.94,5.23,2.65,1.74,2.21,1.72,.82,.51,.59,.70,.66,.59,.72,.62,.50,.77,.89,.95,.79,.81,1.26,1.46,5.23,04
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
