Current Date:,11/23/2020,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
11/22/2020
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.048,C,C,.045,.042,.042,.045,.040,.039,.043,.048,.051,.058,.065,.070,.068,.053,.045,.042,.047,.052,.057,.056,.053,.050,.070,14
,CHULA VISTA,.003,C,C,.008,.005,.002,.002,.005,.010,.029,.041,.048,.041,.046,.045,.042,.043,.038,.028,.017,.025,.023,.009,.012,.023,.048,11
,DOWNTOWN SES,.003,C,C,.003,.003,.003,.003,.005,.010,.024,.030,.043,.053,.049,.045,.046,.044,.039,.035,.029,.028,.027,.025,.023,.025,.053,12
,EL CAJON LES,.005,C,C,C,.002,.002,.002,.005,.015,.029,.043,.059,.069,.071,.059,.048,.043,.030,.022,.016,.010,.006,.005,.007,.026,.071,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.018,C,C,.024,.025,.018,.017,.013,.024,.035,.051,.055,.063,.056,.053,.049,.042,.037,.031,.020,.017,.010,.007,.008,.030,.063,12
,OTAY MESA DVN,.003,C,C,.003,.011,.008,.021,.018,.030,.036,.037,.055,.067,.060,.055,.050,.040,.035,.028,.020,.014,.011,.017,.017,.028,.067,12
,PENDLETON,.013,C,C,.014,.010,.009,.011,.010,.019,.026,.039,.046,.049,.046,.042,.041,.038,.035,.029,.022,.016,.017,.015,.014,.025,.049,12
02 NOX PPM,ALPINE,.003,C,C,.003,.002,.002,.002,.003,.004,.004,.004,.004,.005,.006,.007,.015,.012,.010,.010,.012,.010,.007,.005,.005,.006,.015,15
,CARMEL MT RCH,.030,C,C,.031,.031,.019,.033,.027,.015,.015,.025,.024,.023,.019,.015,.014,.019,.022,.029,.022,.030,.022,.034,.025,.024,.034,22
,CHULA VISTA,.027,C,C,.020,.028,.033,.033,.042,.057,.037,.025,.033,.033,.013,.011,.009,.003,.005,.009,.013,.010,.010,.018,.013,.022,.057,08
,DOWNTOWN SES,.039,C,C,.027,.028,.037,.043,.040,.054,.038,.041,.032,.020,.011,.008,.008,.008,.007,.009,.013,.012,.011,.012,.014,.023,.054,08
,EL CAJON LES,.028,C,C,C,.023,.021,.028,.029,.026,.014,.010,.008,.013,.017,.020,.013,.009,.011,.013,.014,.018,.021,.019,.015,.018,.029,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.020,C,C,.011,.012,.014,.016,.017,.021,.020,.018,.022,.015,.013,.009,.004,.004,.007,.009,.013,.014,.018,.018,.017,.014,.022,11
,OTAY MESA DVN,.060,C,C,.052,.029,.035,.014,.022,.015,.016,.042,.021,.017,.017,.011,.011,.009,.009,.011,.018,.027,.029,.025,.022,.023,.060,00
,PENDLETON,.013,C,C,.010,.010,.012,.013,.012,.010,.010,.006,.004,.003,.002,.001,.001,.001,.003,.008,.014,.014,.010,.010,.010,.008,.014,19
03 NO2 PPM,ALPINE,.003,C,C,.002,.002,.002,.002,.003,.004,.004,.004,.003,.005,.006,.006,.014,.012,.010,.010,.011,.009,.007,.005,.005,.006,.014,15
,CARMEL MT RCH,.028,C,C,.028,.026,.018,.026,.018,.012,.011,.019,.018,.018,.014,.011,.009,.013,.016,.021,.020,.024,.019,.024,.020,.019,.028,00
,CHULA VISTA,.024,C,C,.020,.026,.025,.024,.024,.034,.027,.020,.028,.027,.011,.009,.008,.003,.006,.009,.013,.010,.010,.018,.012,.018,.034,08
,DOWNTOWN SES,.027,C,C,.018,.022,.021,.021,.021,.035,.026,.031,.026,.018,.010,.008,.008,.007,.008,.009,.013,.012,.011,.012,.014,.017,.035,08
,EL CAJON LES,.026,C,C,C,.019,.018,.018,.018,.018,.011,.009,.007,.012,.016,.018,.012,.009,.011,.013,.014,.017,.018,.018,.014,.015,.026,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.020,C,C,.011,.012,.014,.016,.013,.017,.016,.015,.019,.014,.012,.008,.005,.005,.007,.009,.014,.014,.017,.017,.017,.013,.020,00
,OTAY MESA DVN,.049,C,C,.043,.029,.031,.014,.019,.013,.014,.033,.019,.015,.015,.009,.009,.006,.006,.009,.015,.024,.026,.022,.020,.020,.049,00
,PENDLETON,.013,C,C,.010,.011,.012,.013,.011,.008,.008,.005,.005,.004,.002,.002,.002,.001,.003,.009,.015,.014,.010,.010,.009,.008,.015,19
04 NO PPM,ALPINE,.000,C,C,.000,.000,.000,.000,.000,.001,.001,.001,.000,.000,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,08
,CARMEL MT RCH,.002,C,C,.004,.005,.001,.006,.009,.003,.003,.006,.006,.005,.004,.004,.004,.006,.007,.008,.002,.006,.003,.009,.005,.005,.009,07
,CHULA VISTA,.003,C,C,.000,.002,.008,.009,.018,.023,.010,.004,.006,.006,.002,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.004,.023,08
,DOWNTOWN SES,.012,C,C,.009,.006,.016,.022,.019,.019,.011,.011,.006,.002,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.006,.022,06
,EL CAJON LES,.002,C,C,C,.003,.003,.010,.011,.009,.003,.002,.001,.001,.001,.001,.001,.000,.000,.000,.000,.001,.002,.001,.001,.003,.011,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,C,C,.000,.000,.000,.001,.003,.004,.004,.002,.003,.001,.001,.000,.000,.000,.000,.000,.000,.000,.001,.000,.000,.001,.004,08
,OTAY MESA DVN,.010,C,C,.009,.001,.004,.001,.003,.002,.002,.009,.003,.001,.001,.002,.002,.002,.002,.003,.003,.003,.003,.003,.002,.003,.010,00
,PENDLETON,.000,C,C,.000,.000,.000,.000,.002,.002,.002,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.000,.000,.001,.000,.002,07
06 CO PPM,CARMEL MT RCH,.8,C,C,.7,.7,.5,.9,.8,.4,.6,.8,.7,.8,.8,.6,.6,.7,.7,.9,.7,.9,.6,1.0,.7,.7,1.0,22
10 INTMP °C,ALPINE,26,26,27,26,26,27,26,26,25,25,25,25,25,25,25,25,25,25,26,26,26,27,26,26,26,27,02
,CARMEL MT RCH,26,26,26,26,26,26,27,26,26,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,27,06
,CHULA VISTA,23,23,23,24,24,24,23,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,25,08
,DOWNTOWN SES,25,25,25,25,25,26,25,25,25,24,23,23,23,23,23,23,24,24,24,24,24,24,25,24,24,26,05
,EL CAJON LES,27,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,01
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,26,26,26,26,26,26,26,26,26,25,25,24,25,25,25,25,25,25,25,26,25,26,26,25,25,26,00
,OTAY MESA DVN,26,26,26,26,27,27,27,26,26,26,27,28,29,29,30,31,31,31,31,31,31,31,30,30,28,31,15
,PENDLETON,26,26,27,26,26,26,26,26,26,25,25,24,24,24,25,25,25,26,26,26,26,26,26,26,26,27,02
11 PM2.5 µg/M3,ALPINE,3.7,4.5,3.5,2.3,2.1,2.6,3.6,2.7,2.7,-.5,-2.3,2.3,4.7,8.4,10.8,24.4,11.0,14.7,19.2,19.8,20.8,25.5,9.2,12.7,8.6,25.5,21
,DOWNTOWN SES,27.0,25.7,22.0,25.7,30.2,27.2,29.9,24.7,32.7,39.6,47.1,41.8,31.1,9.8,8.0,12.6,12.4,9.6,14.5,13.9,17.5,21.3,17.5,13.4,23.1,47.1,10
,EL CAJON LES,40.6,38.9,33.7,19.2,26.5,20.8,21.9,22.5,26.9,13.5,8.9,15.0,27.4,21.3,30.7,19.5,11.1,15.7,20.1,24.5,24.4,25.7,32.4,17.0,23.2,40.6,00
,ESCONDIDO,40.6,38.9,33.7,19.2,26.5,20.8,21.9,22.5,26.9,13.5,8.9,15.0,27.4,21.3,30.7,19.5,11.1,15.7,20.1,24.5,24.4,25.7,32.4,17.0,23.2,40.6,00
