Current Date:,11/19/2020,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
11/18/2020
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.036,.038,C,C,.037,.036,.033,.032,.034,M,M,M,M,M,.054,.054,.043,.032,.030,.032,.031,.035,.039,.041,.037,.054,14
,CHULA VISTA,.024,.021,C,C,.004,.002,.002,.004,.016,.033,.039,.041,.041,.042,.043,.042,.035,.025,.022,.019,.009,.009,.007,.013,.022,.043,14
,DOWNTOWN SES,.012,.030,C,C,.010,.007,.011,.023,.023,.034,.036,.039,.038,.041,.043,.039,.030,.029,.026,.020,.014,.021,.015,.016,.025,.043,14
,EL CAJON LES,M,C,C,C,C,M,M,.005,.014,.024,.037,.048,.055,.054,.048,.040,.035,.027,.026,.020,.012,.005,.002,.002,.026,.055,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.012,.021,C,C,.014,.007,.010,.019,.036,.040,.042,.044,.043,.044,.045,.039,.031,.028,.024,.021,.015,.018,.011,.012,.026,.045,14
,OTAY MESA DVN,.023,.016,C,C,.004,.006,.015,.011,.028,.027,.037,.041,.044,.040,.038,.039,.036,.028,.023,.021,.005,.002,.002,.005,.022,.044,12
,PENDLETON,.026,.018,C,C,.006,.014,.011,.011,.017,.029,.035,M,M,M,M,.031,.030,.032,.027,.018,.014,.013,.014,.010,.019,.035,10
02 NOX PPM,ALPINE,.004,.003,C,C,.005,.005,.010,.015,.008,M,M,M,M,M,.005,.005,.008,.013,.013,.009,.009,.007,.004,.003,.007,.015,07
,CARMEL MT RCH,.033,.018,C,C,.017,.051,.051,.042,.041,.025,.040,.027,.026,.024,.023,.025,.026,.019,.024,.029,.023,.036,.036,.015,.030,.051,05
,CHULA VISTA,.014,.012,C,C,.022,.025,.042,.037,.025,.011,.007,.011,.007,.005,.005,.006,.008,.010,.011,.013,.021,.020,.019,.012,.016,.042,06
,DOWNTOWN SES,.022,.010,C,C,.017,.020,.020,.016,.020,.011,.010,.008,.007,.006,.006,.008,.008,.006,.007,.011,.016,.009,.013,.012,.012,.022,00
,EL CAJON LES,M,C,C,C,C,M,M,.045,.030,.025,.018,.012,.006,.007,.008,.010,.010,.010,.007,.014,.014,.018,.021,.020,.016,.045,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.026,.015,C,C,.017,.023,.018,.018,.007,.006,.007,.006,.005,.005,.005,.005,.004,.005,.008,.009,.012,.010,.015,.012,.011,.026,00
,OTAY MESA DVN,.019,.031,C,C,.046,.034,.019,.026,.013,.020,.009,.008,.008,.010,.007,.006,.006,.008,.008,.007,.034,.049,.039,.027,.020,.049,21
,PENDLETON,.011,.011,C,C,.025,.017,.024,.031,.015,.010,.011,M,M,M,M,.009,.005,.002,.005,.012,.013,.012,.011,.012,.013,.031,07
03 NO2 PPM,ALPINE,.004,.003,C,C,.005,.004,.008,.013,.007,M,M,M,M,M,.005,.005,.008,.012,.013,.009,.009,.007,.005,.003,.007,.013,07
,CARMEL MT RCH,.030,.017,C,C,.016,.026,.025,.023,.022,.016,.023,.015,.015,.014,.013,.013,.013,.010,.014,.021,.015,.021,.020,.012,.018,.030,00
,CHULA VISTA,.014,.012,C,C,.020,.021,.023,.025,.019,.009,.006,.009,.006,.004,.004,.006,.008,.010,.011,.012,.019,.019,.017,.012,.013,.025,07
,DOWNTOWN SES,.021,.010,C,C,.017,.018,.018,.015,.016,.009,.008,.006,.005,.005,.005,.007,.007,.006,.007,.011,.016,.009,.013,.011,.011,.021,00
,EL CAJON LES,M,C,C,C,C,M,M,.023,.019,.018,.014,.010,.005,.006,.007,.009,.010,.009,.007,.012,.013,.016,.017,.017,.012,.023,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.026,.014,C,C,.017,.020,.016,.016,.006,.006,.006,.005,.004,.004,.005,.004,.004,.005,.008,.009,.012,.010,.015,.012,.010,.026,00
,OTAY MESA DVN,.019,.030,C,C,.038,.030,.018,.020,.012,.015,.008,.007,.007,.008,.006,.005,.006,.008,.008,.007,.024,.030,.026,.022,.016,.038,04
,PENDLETON,.010,.011,C,C,.019,.015,.018,.016,.010,.007,.006,M,M,M,M,.005,.004,.002,.005,.011,.012,.010,.010,.011,.010,.019,04
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.002,.002,.001,M,M,M,M,M,.000,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.002,06
,CARMEL MT RCH,.004,.001,C,C,.001,.025,.026,.019,.019,.009,.016,.012,.011,.010,.010,.013,.013,.009,.010,.009,.008,.014,.016,.002,.012,.026,06
,CHULA VISTA,.000,.000,C,C,.002,.005,.019,.012,.006,.002,.001,.002,.001,.001,.001,.001,.000,.001,.000,.000,.002,.001,.002,.000,.003,.019,06
,DOWNTOWN SES,.001,.000,C,C,.000,.002,.003,.002,.004,.002,.002,.001,.001,.001,.001,.001,.000,.000,.000,.000,.001,.000,.001,.000,.001,.004,08
,EL CAJON LES,M,C,C,C,C,M,M,.021,.011,.008,.004,.002,.001,.001,.001,.001,.000,.001,.000,.002,.001,.002,.003,.003,.004,.021,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.001,.000,C,C,.000,.003,.002,.002,.000,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.003,05
,OTAY MESA DVN,.000,.001,C,C,.008,.003,.001,.006,.002,.005,.001,.001,.001,.002,.001,.001,.000,.000,.000,.000,.010,.019,.013,.005,.004,.019,21
,PENDLETON,.000,.000,C,C,.006,.003,.006,.015,.005,.003,.004,M,M,M,M,.004,.000,.000,.000,.000,.001,.002,.001,.001,.003,.015,07
06 CO PPM,CARMEL MT RCH,.8,.4,C,C,C,1.0,.9,.8,.6,.5,.6,.5,.5,.5,.6,.7,.5,.5,.7,.7,.6,.6,.6,.3,.6,1.0,05
10 INTMP °C,ALPINE,26,26,27,27,27,27,27,27,26,25,24,24,24,24,25,25,24,25,26,27,27,27,27,27,26,27,02
,CARMEL MT RCH,26,26,26,27,26,26,26,26,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,27,03
,CHULA VISTA,25,25,25,25,24,23,22,22,23,25,25,25,25,25,25,25,25,25,25,25,24,24,24,23,24,25,00
,DOWNTOWN SES,25,25,25,26,25,25,25,25,25,24,23,23,23,23,23,23,24,25,25,25,25,25,25,26,25,26,03
,EL CAJON LES,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,26,25,26,26,26,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
