,CARMEL MT RCH,25,25,25,25,25,25,25,25,26,26,25,25,25,26,25,25,25,25,26,26,26,26,26,26,25,26,08
,CHULA VISTA,25,24,25,25,25,25,25,24,26,26,25,26,26,26,25,26,25,25,25,24,24,24,24,24,25,26,08
,DOWNTOWN SES,26,26,26,26,26,26,26,25,25,25,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,26,00
,EL CAJON LES,25,25,25,26,25,25,26,25,25,25,25,24,25,24,24,24,25,24,25,25,25,25,25,25,25,26,03
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,24,24,24,25,24,24,24,24,25,26,25,25,25,25,25,25,25,26,26,26,26,26,26,25,26,10
,OTAY MESA DVN,26,26,26,26,26,27,27,27,26,26,26,26,25,25,25,25,24,24,24,25,26,26,26,26,26,27,05
,PENDLETON,25,25,25,25,24,24,24,24,24,25,24,24,24,24,24,24,24,25,25,25,25,26,26,26,25,26,21
11 PM2.5 µg/M3,ALPINE,-1.6,-2.5,-1.7,1.8,1.0,-.3,-.8,-.7,5.7,2.7,-3.6,.4,1.6,.7,4.2,4.8,5.9,8.6,9.8,8.7,8.1,9.7,7.9,4.6,3.1,9.8,18
,DOWNTOWN SES,11.5,9.7,8.6,6.1,4.7,3.4,4.2,4.8,5.9,5.7,8.2,6.3,4.4,1.7,4.6,5.7,4.2,7.3,5.8,3.5,5.5,5.5,7.6,11.9,6.1,11.9,23
,EL CAJON LES,5.6,4.4,5.7,5.0,4.8,4.8,1.3,1.6,6.5,4.6,3.1,7.7,5.6,3.0,5.2,7.8,6.2,9.8,6.2,6.0,6.7,7.6,6.5,6.5,5.5,9.8,17
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,3.9,2.7,.7,5.7,4.9,13.3,12.6,17.2,10.1,6.9,5.9,4.6,6.5,6.0,10.2,7.1,8.4,8.2,5.3,3.2,4.3,6.3,4.7,5.9,6.8,17.2,07
,PENDLETON,.9,1.1,3.7,1.5,-.2,3.6,4.2,2.6,2.3,4.2,3.3,4.2,5.7,3.6,1.9,1.4,2.4,2.6,3.9,3.4,3.5,4.6,4.0,4.5,3.0,5.7,12
12 VWDR °,ALPINE,34,70,70,79,78,279,100,273,239,269,269,265,265,251,290,288,262,277,255,146,44,7,57,317,0,317,23
,CHULA VISTA,60,59,101,87,71,57,55,94,47,340,266,276,268,271,270,271,257,266,293,338,319,27,57,50,0,340,09
,DOWNTOWN SES,38,41,46,49,57,102,64,73,46,293,276,286,280,283,289,277,289,285,319,343,333,4,1,360,0,360,23
,EL CAJON LES,108,98,104,82,105,82,72,40,342,294,307,231,212,262,283,270,254,265,265,314,296,116,104,149,0,342,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,65,67,66,66,65,61,64,64,41,329,313,310,314,297,301,295,298,297,308,337,334,30,15,3,0,337,19
,OTAY MESA DVN,73,48,134,112,81,129,119,173,165,192,292,306,288,278,276,278,285,294,294,24,44,29,88,23,0,306,11
,PENDLETON,48,48,50,52,47,49,59,52,62,248,263,275,286,287,289,273,280,285,278,323,20,43,29,46,0,323,19
13 SIGTHETA °,ALPINE,17,39,45,16,26,60,37,44,61,37,35,41,37,39,29,31,32,24,37,24,38,17,26,37,35,61,08
,CHULA VISTA,40,32,48,50,44,23,16,16,29,53,31,21,21,20,23,20,18,19,20,14,15,15,15,30,26,53,09
,DOWNTOWN SES,14,16,17,17,36,28,25,24,28,55,34,24,15,19,24,18,17,17,24,17,20,17,34,16,23,55,09
,EL CAJON LES,10,23,35,23,30,61,23,56,71,41,41,56,47,30,27,28,26,20,20,18,15,37,21,56,34,71,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,4,3,5,6,6,4,5,11,28,39,48,32,20,14,15,15,14,8,8,9,7,16,10,11,14,48,10
,OTAY MESA DVN,11,47,52,10,34,34,35,29,27,44,47,38,18,13,14,15,14,12,14,13,27,12,14,18,25,52,02
,PENDLETON,11,11,11,11,10,10,12,12,13,36,15,15,18,17,19,16,16,18,16,14,13,13,7,8,14,36,09
14 VWSP MPH,ALPINE,.1,.5,.8,1.0,1.0,.1,.2,1.2,.9,2.8,3.6,3.4,3.6,3.8,4.6,3.5,3.0,3.0,.9,1.0,1.1,2.1,.7,1.2,.0,4.6,14
,CHULA VISTA,1.0,2.3,.2,1.5,1.1,1.6,1.7,3.5,3.2,2.2,4.4,6.5,8.3,9.6,7.6,7.1,6.2,5.8,3.5,2.0,1.5,1.4,1.2,.7,.0,9.6,13
,DOWNTOWN SES,3.5,3.4,3.7,3.2,1.7,.8,2.0,3.5,3.2,1.7,4.7,6.5,8.9,9.6,7.2,7.6,6.3,7.3,4.1,2.4,1.7,1.5,1.2,1.0,.0,9.6,13
,EL CAJON LES,2.2,1.0,1.2,1.2,.5,.3,.5,.5,.5,2.2,2.0,1.7,2.6,4.5,5.5,3.5,3.9,5.3,3.8,2.7,2.5,.2,.9,.1,.0,5.5,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,3.9,4.0,4.3,4.5,4.3,4.6,3.9,4.5,3.8,3.3,2.8,6.6,8.1,11.3,9.0,7.6,7.2,8.8,5.0,2.9,2.7,1.3,2.0,2.7,.0,11.3,13
,OTAY MESA DVN,2.4,.3,.2,2.3,.3,.2,.9,1.3,2.5,1.6,2.9,4.3,9.5,12.1,10.1,8.9,6.0,6.7,4.1,2.2,.5,2.7,1.6,2.8,.0,12.1,13
,PENDLETON,5.5,5.4,5.5,5.6,5.7,5.7,5.2,6.6,6.3,2.6,5.5,4.6,5.9,5.9,4.7,4.3,5.0,4.9,3.8,3.5,2.1,2.3,5.4,4.0,.0,6.6,07
15 SWSP MPH,ALPINE,.1,.6,.8,1.1,1.1,.7,.3,1.7,1.9,3.4,4.5,4.6,4.4,4.7,5.3,4.1,3.8,3.3,1.3,1.3,1.5,2.4,1.1,1.7,2.3,5.3,14
,CHULA VISTA,1.2,2.5,.6,1.8,1.7,1.7,1.8,3.7,3.7,3.2,5.0,7.0,9.0,10.1,8.2,7.5,6.5,6.1,3.8,2.0,1.6,1.5,1.3,.7,3.8,10.1,13
,DOWNTOWN SES,3.6,3.5,3.8,3.3,1.9,.9,2.2,3.7,4.1,3.4,5.5,7.2,9.3,10.1,7.9,8.0,6.6,7.7,4.6,2.5,1.8,1.6,1.3,1.1,4.4,10.1,13
,EL CAJON LES,2.3,1.2,1.3,1.2,1.1,.4,.6,.6,.9,3.0,3.2,3.0,3.3,5.2,6.1,4.2,4.3,5.6,4.0,2.8,2.6,.5,1.0,.3,2.4,6.1,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,3.9,4.0,4.4,4.6,4.3,4.6,4.0,4.6,4.9,4.1,4.2,7.3,8.7,11.7,9.4,7.9,7.4,8.9,5.1,3.0,2.7,1.5,2.1,2.8,5.3,11.7,13
,OTAY MESA DVN,2.6,.4,.3,2.5,.4,.2,1.0,1.6,2.9,2.8,3.9,5.0,10.0,12.5,10.4,9.2,6.2,6.9,4.2,2.2,.6,2.8,1.9,3.3,3.9,12.5,13
,PENDLETON,5.6,5.5,5.6,5.7,5.8,5.8,5.3,6.8,6.5,4.1,5.7,4.8,6.3,6.3,4.9,4.5,5.3,5.1,3.9,3.8,2.3,2.5,5.4,4.0,5.1,6.8,07
16 AMBTEMP °F,ALPINE,40.9,40.4,40.6,40.6,40.5,40.3,41.9,44.5,48.3,52.2,56.3,57.4,58.9,61.9,62.0,59.8,60.0,57.5,52.8,50.0,49.6,50.3,50.3,49.8,50.3,62.0,14
,CARMEL MT RCH,43.1,42.3,41.9,41.5,41.7,41.3,42.2,47.7,51.2,53.6,57.6,60.0,61.1,61.8,61.3,62.8,61.1,56.2,52.6,51.6,51.0,50.6,49.3,48.1,51.3,62.8,15
,CHULA VISTA,46.4,45.9,44.3,44.1,43.9,43.2,44.5,48.7,53.6,56.4,58.9,59.6,60.3,60.4,60.0,60.0,58.9,57.1,55.5,54.5,53.5,52.6,51.5,49.7,52.6,60.4,13
,DOWNTOWN SES,48.5,47.6,46.9,46.3,45.6,44.4,45.4,50.0,54.5,56.9,58.8,59.6,58.8,59.5,58.7,59.7,59.1,56.3,55.0,54.2,53.6,53.1,52.0,51.1,53.2,59.7,15
,EL CAJON LES,43.0,42.3,41.4,41.2,39.9,39.2,41.1,46.0,51.6,56.1,60.7,63.2,65.8,68.2,66.2,66.2,65.9,62.3,56.4,54.1,52.9,51.4,49.3,48.3,53.0,68.2,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,44.2,43.4,42.9,42.7,42.5,42.0,43.8,49.7,54.0,56.3,59.3,61.0,61.2,60.9,59.7,60.8,59.6,55.8,52.5,52.4,51.5,49.6,48.5,47.0,51.7,61.2,12
,OTAY MESA DVN,47.1,47.2,45.5,44.0,44.1,42.8,43.9,48.0,51.3,55.4,58.5,61.2,62.7,61.5,60.6,60.5,59.3,56.3,52.6,52.0,51.4,50.7,49.8,48.4,52.3,62.7,12
,PENDLETON,45.3,44.5,44.1,43.5,43.1,43.4,44.3,46.8,52.9,57.2,57.4,57.0,57.7,58.0,57.8,58.6,58.5,57.5,56.2,54.8,53.7,52.3,50.0,50.0,51.9,58.6,15
17 RELHUM %,ALPINE,86,87,86,85,85,85,77,72,64,60,50,52,47,40,42,53,53,60,78,88,89,86,85,84,71,89,20
,EL CAJON LES,84,84,86,85,88,89,85,74,63,54,46,42,41,40,46,47,48,54,66,73,76,79,84,86,68,89,05
,KEARNY MESA,88,90,91,91,91,91,89,80,70,62,58,57,58,61,63,61,63,73,82,82,84,87,89,92,77,92,23
18 PRES mmHg,EL CAJON LES,752,752,752,752,752,752,753,753,753,752,752,752,751,750,750,750,750,751,751,751,752,752,752,752,752,753,06
,KEARNY MESA,753,753,753,753,753,753,753,754,754,753,753,753,752,752,752,752,752,752,752,753,753,753,753,753,753,754,07
19 SOLAR W/M2,EL CAJON LES,-3,-3,-3,-3,-2,-1,75,309,601,771,888,815,758,882,450,497,284,56,-4,-4,-3,-3,-3,-2,265,888,10
,KEARNY MESA,0,0,0,0,0,2,100,296,528,718,855,921,809,778,567,530,324,83,1,0,0,0,0,0,271,921,11
25 NOY,EL CAJON LES,5.67,5.52,6.31,5.72,10.81,C,C,17.26,20.72,10.04,6.74,4.92,5.65,5.76,5.92,6.07,7.06,8.09,6.97,7.65,7.32,9.69,11.27,12.20,8.51,20.72,08
26 NOY-NO,EL CAJON LES,5.51,5.16,5.86,5.50,9.14,C,C,9.25,11.60,6.88,4.60,4.18,4.79,4.57,5.13,5.06,6.18,7.49,6.65,7.55,7.17,9.41,10.82,12.01,7.02,12.01,23
27 NO Trace,EL CAJON LES,.16,.35,.44,.22,1.66,C,C,8.00,9.11,3.15,2.14,.73,.86,1.19,.78,1.00,.88,.59,.31,.09,.14,.27,.44,.18,1.48,9.11,08
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.1,.1,.1,.1,M,M,M,M,.1,.1,.1,.1,.1,.0,.1,.0,.0,.0,.0,.1,06
29 CO Tr PPB,EL CAJON LES,226.6,218.8,C,C,C,381.5,474.8,465.8,414.9,265.3,C,C,M,M,224.0,233.3,250.8,274.5,221.2,254.6,228.1,306.4,301.8,349.3,299.5,474.8,06
BCarbon ug/m3,10TH AVE MARINE TERM,1.33,.86,.56,.48,.69,.86,1.09,1.51,.77,.38,.48,.48,1.01,.41,.25,.24,.27,.27,.20,.25,.55,.44,.70,.51,.61,1.51,07
,ALPINE,.11,.10,.10,.18,.11,.32,.30,.28,.17,.17,.20,.20,.22,.19,.26,.25,.25,.30,.42,.52,.50,.46,.36,.32,.26,.52,19
,CHICANO PARK,.86,.62,.44,.44,.64,.86,1.17,1.23,.56,.30,.51,.45,.27,.27,.28,.32,.27,.26,1.44,3.57,4.11,2.76,1.35,1.74,1.03,4.11,20
,DOWNTOWN SES,.86,.52,.40,.34,.37,.73,1.12,.75,.35,.20,.50,.37,.28,.25,.26,.24,.24,.26,.22,.30,.50,.48,.89,.93,.47,1.12,06
,OCEANVIEW BLVD,1.08,.69,.50,.45,.91,1.08,.98,1.24,.44,.22,.57,.45,.38,.36,.35,.35,.33,.33,.24,.52,.44,.76,1.20,1.08,.62,1.24,07
,SAN YSIDRO,.485,.797,2.676,3.823,3.964,3.142,2.610,2.547,2.473,.268,.209,.325,.272,.223,.226,.282,.308,<,.438,.333,.422,.760,.930,.600,1.222,3.964,04
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
