,CHULA VISTA,.011,.013,C,C,.015,.016,.019,.014,.014,.010,.015,.007,.004,.004,.005,.008,.007,.008,.015,.021,.016,.021,.029,.023,.013,.029,22
,DOWNTOWN SES,.014,.008,C,C,.016,.023,.021,.013,.008,.012,.019,.011,.009,.009,.007,.006,.004,.007,.013,.016,.019,.016,.023,.022,.013,.023,05
,EL CAJON LES,.005,.007,C,C,C,.022,.028,.012,.013,.013,.004,.002,.003,.001,.001,.001,.002,.003,.007,.013,.014,.008,.004,.007,.008,.028,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.004,.006,C,C,.008,.016,.011,.013,.007,.004,.004,.004,.004,.003,.002,.002,.003,.004,.006,.007,.012,.014,.011,.008,.007,.016,05
,OTAY MESA DVN,.012,.011,C,C,.010,.020,.016,.014,.019,.014,.008,.004,.006,.005,.003,.003,.003,.004,.003,.003,.004,.009,.021,.015,.009,.021,22
,PENDLETON,.005,.006,C,C,.006,.008,.009,P,,,P,.005,.006,.008,.006,.002,.002,.002,.006,.006,.011,.014,.012,.011,.007,.014,21
03 NO2 PPM,ALPINE,.002,.002,C,C,.003,.002,.003,.005,.003,.002,.002,.001,.001,.002,.002,.001,.002,.002,.005,.004,.003,.004,.002,.001,.002,.005,07
,CARMEL MT RCH,.019,.016,C,C,.016,.020,.024,.014,.015,.009,.010,.009,.010,.008,.009,.009,.010,.014,.016,.018,.024,.025,.024,.023,.016,.025,21
,CHULA VISTA,.011,.013,C,C,.014,.014,.014,.009,.008,.007,.010,.006,.004,.004,.004,.006,.006,.008,.014,.020,.016,.021,.027,.021,.012,.027,22
,DOWNTOWN SES,.013,.008,C,C,.015,.018,.015,.008,.006,.009,.013,.008,.007,.007,.006,.006,.004,.007,.013,.016,.019,.017,.023,.022,.012,.023,22
,EL CAJON LES,.005,.007,C,C,C,.013,.012,.008,.007,.008,.003,.001,.002,.001,.001,.001,.002,.003,.007,.013,.014,.008,.004,.006,.006,.014,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.005,.006,C,C,.008,.013,.008,.008,.005,.004,.003,.003,.003,.003,.002,.002,.003,.004,.007,.007,.012,.014,.011,.008,.006,.014,21
,OTAY MESA DVN,.012,.009,C,C,.009,.017,.014,.010,.012,.010,.006,.003,.005,.004,.003,.003,.003,.004,.004,.003,.005,.009,.021,.015,.008,.021,22
,PENDLETON,.005,.005,C,C,.006,.007,.007,P,,,P,.003,.005,.007,.005,.002,.002,.002,.006,.006,.011,.014,.012,.011,.006,.014,21
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.000,.001,.001,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,07
,CARMEL MT RCH,.004,.005,C,C,.008,.015,.032,.011,.010,.006,.008,.008,.007,.006,.006,.006,.004,.004,.003,.003,.002,.003,.002,.004,.007,.032,06
,CHULA VISTA,.000,.000,C,C,.001,.002,.004,.005,.005,.003,.004,.002,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.001,.002,.002,.005,07
,DOWNTOWN SES,.000,.000,C,C,.002,.006,.006,.004,.002,.004,.006,.002,.002,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.002,.006,05
,EL CAJON LES,.000,.000,C,C,C,.009,.016,.005,.005,.005,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,.016,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.002,.002,.004,.002,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.004,07
,OTAY MESA DVN,.000,.001,C,C,.001,.003,.002,.004,.007,.004,.002,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.007,08
,PENDLETON,.000,.000,C,C,.000,.001,.002,P,,,P,.002,.001,.002,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.002,06
06 CO PPM,CARMEL MT RCH,.5,.5,C,C,C,.7,1.0,.5,.6,.5,.6,.6,.6,.6,.6,.6,.6,.7,.8,.8,.7,.8,.8,.9,.7,1.0,06
10 INTMP °C,ALPINE,27,27,27,27,27,27,27,25,24,23,23,23,23,24,24,23,24,24,24,24,24,25,26,25,25,27,00
,CARMEL MT RCH,26,26,26,26,26,26,25,26,26,25,25,25,25,25,25,24,25,25,25,26,26,26,26,26,26,26,00
,CHULA VISTA,24,24,24,25,24,25,24,24,25,26,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,26,09
,DOWNTOWN SES,26,26,26,26,26,26,26,26,26,25,25,24,24,24,24,24,24,24,25,25,25,25,25,26,25,26,00
,EL CAJON LES,25,26,26,26,26,26,26,26,25,25,25,25,25,25,24,24,24,24,24,24,25,25,25,25,25,26,01
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,24,24,24,25,26,25,25,25,25,25,25,25,25,25,25,26,25,26,26,25,26,09
,OTAY MESA DVN,26,26,26,26,26,26,27,26,26,26,25,25,25,24,24,24,24,23,23,24,25,25,25,25,25,27,06
,PENDLETON,26,26,26,26,26,25,25,P,,,P,24,24,24,24,24,25,25,25,25,25,25,25,25,25,26,00
11 PM2.5 µg/M3,ALPINE,3.5,3.6,4.3,4.8,3.3,-1.1,-1.0,-3.3,-8.2,-7.7,-3.7,-.3,-1.3,.3,1.9,.5,-.6,2.1,2.7,6.4,5.6,4.7,3.9,3.8,1.0,6.4,19
,DOWNTOWN SES,8.5,6.7,8.1,8.6,8.2,6.2,8.3,6.6,6.7,5.7,3.9,4.5,4.0,7.5,5.1,2.9,6.0,6.6,11.5,10.0,14.6,10.9,11.7,13.1,7.7,14.6,20
,EL CAJON LES,4.3,4.2,2.1,6.3,6.4,6.1,6.9,5.8,6.4,4.9,1.9,.3,2.6,6.4,4.7,1.0,-2.7,4.5,8.1,6.8,13.1,10.2,7.0,7.1,5.1,13.1,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,14.9,14.9,10.2,15.6,8.8,16.7,13.2,15.2,12.4,7.8,6.2,5.3,7.9,5.8,4.3,3.2,1.7,3.5,3.3,2.6,4.2,7.4,19.4,13.7,9.0,19.4,22
,PENDLETON,6.3,4.7,4.4,6.6,4.9,5.4,5.7,,,,11.8,9.9,9.2,11.1,8.5,7.4,7.6,10.8,9.1,8.3,10.4,16.6,15.3,12.1,8.8,16.6,21
12 VWDR °,ALPINE,96,77,53,82,100,90,83,343,278,311,298,295,293,286,288,284,288,296,340,86,97,76,77,42,0,343,07
,CHULA VISTA,92,64,73,81,57,110,101,101,62,317,267,253,259,265,289,279,287,301,284,175,162,92,107,101,0,317,09
,DOWNTOWN SES,39,41,357,85,37,44,36,64,20,263,259,288,288,290,293,298,322,333,333,337,359,323,3,355,0,359,20
,EL CAJON LES,95,214,96,255,85,105,149,34,350,298,257,247,290,288,308,289,301,304,306,39,52,96,74,61,0,350,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,60,65,53,43,32,76,55,124,327,339,325,294,301,306,308,318,326,311,315,338,22,2,5,41,0,339,09
,OTAY MESA DVN,97,357,47,317,52,119,349,247,212,225,312,275,292,293,292,290,288,321,337,354,47,359,113,114,0,359,21
,PENDLETON,48,51,52,50,54,59,52,P,,,P,285,281,294,294,281,298,305,307,345,22,54,69,73,0,345,19
13 SIGTHETA °,ALPINE,20,23,34,40,22,19,36,55,23,27,34,38,27,29,29,26,24,23,16,42,25,31,22,48,30,55,07
,CHULA VISTA,46,19,49,18,37,28,45,29,45,51,25,22,23,23,24,21,20,21,33,35,58,54,24,38,33,58,20
,DOWNTOWN SES,27,38,59,55,21,30,22,28,49,56,23,21,22,23,20,22,23,22,21,28,52,36,29,29,32,59,02
,EL CAJON LES,15,38,49,31,53,41,49,55,54,57,51,51,27,22,20,22,21,20,19,51,33,11,18,42,35,57,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,9,6,13,22,16,26,18,37,61,23,33,18,14,14,13,13,10,13,18,17,49,18,7,6,20,61,08
,OTAY MESA DVN,43,35,42,48,37,26,57,44,45,49,28,35,12,12,13,14,12,10,9,25,33,25,10,36,29,57,06
,PENDLETON,12,13,10,18,11,11,11,P,,,P,19,18,18,20,17,19,16,18,22,15,26,14,13,16,26,21
14 VWSP MPH,ALPINE,1.5,2.5,1.4,1.4,2.5,2.0,1.4,.3,3.2,3.7,3.7,3.9,5.7,5.9,6.0,5.0,5.0,2.7,1.6,1.7,.4,1.3,1.5,.8,.0,6.0,14
,CHULA VISTA,1.1,1.0,2.0,1.1,1.0,1.5,.7,1.9,1.2,1.8,4.6,7.1,6.2,6.7,6.5,6.8,6.5,4.5,1.3,.8,.6,.4,.9,1.7,.0,7.1,11
,DOWNTOWN SES,1.9,2.5,1.0,.7,2.5,1.7,2.5,2.2,1.9,1.4,4.8,6.9,6.8,6.9,7.1,6.3,6.9,5.2,3.4,2.6,1.1,1.7,2.0,1.4,.0,7.1,14
,EL CAJON LES,2.0,.3,.3,.6,.5,.2,.3,.7,.4,1.5,.8,3.1,7.0,8.5,8.0,7.5,6.5,4.8,2.7,1.2,1.0,3.3,2.3,1.5,.0,8.5,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,4.5,4.3,2.7,3.6,2.8,2.9,3.1,1.3,1.1,4.5,4.3,8.1,10.5,11.8,10.5,10.8,10.8,6.9,3.4,4.5,1.2,3.0,5.4,4.2,.0,11.8,13
,OTAY MESA DVN,.4,.9,1.0,.2,1.6,1.2,.1,.3,1.4,1.3,3.7,5.7,10.2,10.4,10.2,11.2,10.1,8.0,4.6,3.0,.6,.9,4.0,2.2,.0,11.2,15
,PENDLETON,4.7,4.9,5.2,4.5,5.9,4.9,5.6,P,,,P,4.8,5.2,6.4,5.9,5.0,6.3,7.0,4.5,3.0,3.1,1.8,3.1,4.0,.0,7.0,17
15 SWSP MPH,ALPINE,1.6,2.8,2.1,2.4,2.7,2.1,2.1,1.8,3.8,4.1,4.4,5.1,6.3,6.6,6.7,5.5,5.5,2.9,1.8,2.0,.4,1.5,1.7,1.4,3.2,6.7,14
,CHULA VISTA,1.5,1.2,2.4,1.4,1.2,1.8,1.1,2.1,2.4,2.7,5.0,7.6,6.8,7.3,7.2,7.2,7.0,5.1,1.8,.9,1.7,1.3,1.0,1.9,3.3,7.6,11
,DOWNTOWN SES,2.3,2.8,1.6,1.1,2.7,2.1,2.7,2.5,2.5,3.1,5.7,7.4,7.6,7.5,7.6,6.8,7.5,5.6,3.6,2.8,1.4,2.1,2.3,1.8,3.9,7.6,12
,EL CAJON LES,2.1,.3,.6,.8,.7,.3,.4,.8,.9,2.4,2.4,4.1,7.7,9.2,8.6,8.0,7.1,5.1,3.1,1.9,1.4,3.4,2.4,1.8,3.1,9.2,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,4.6,4.4,2.9,3.8,3.1,3.8,3.4,2.1,1.8,5.0,5.1,8.5,10.9,12.2,10.8,11.1,11.0,7.2,4.0,5.2,2.6,3.0,5.4,4.3,5.7,12.2,13
,OTAY MESA DVN,.8,1.0,1.9,.8,2.1,1.3,.7,.5,1.7,2.7,4.1,6.5,10.4,10.7,10.4,11.5,10.3,8.4,4.6,3.5,2.7,1.8,4.2,2.9,4.4,11.5,15
,PENDLETON,4.8,5.1,5.4,4.9,6.1,5.1,5.7,P,,,P,5.1,5.5,6.7,6.3,5.3,6.6,7.3,4.8,3.5,3.4,2.0,3.2,4.1,5.0,7.3,17
16 AMBTEMP °F,ALPINE,46.3,48.4,48.8,48.4,47.7,49.9,51.4,54.9,60.1,63.8,66.3,69.9,71.2,71.5,70.0,69.7,68.4,65.2,62.2,59.6,59.0,57.9,59.3,58.7,59.5,71.5,13
,CARMEL MT RCH,47.3,46.4,45.9,45.4,44.8,44.8,47.5,52.6,59.4,63.9,69.7,73.0,73.5,73.6,73.4,71.4,71.1,67.9,64.1,60.6,59.0,58.1,57.8,55.8,59.5,73.6,13
,CHULA VISTA,50.2,49.7,49.2,47.4,46.7,45.8,48.9,54.2,60.0,65.0,67.8,66.6,67.8,68.8,72.2,72.7,71.7,70.4,65.4,62.7,59.9,58.4,56.6,55.6,59.7,72.7,15
,DOWNTOWN SES,51.4,51.2,49.7,49.1,48.9,47.9,50.6,55.5,60.5,65.1,67.4,67.2,67.1,68.4,70.4,71.5,70.6,68.3,64.8,63.1,61.3,61.0,59.5,57.0,60.3,71.5,15
,EL CAJON LES,47.8,46.3,45.7,44.8,44.0,43.1,45.1,51.6,58.3,65.0,72.0,76.3,77.3,77.7,78.0,77.1,74.9,72.0,68.3,64.7,60.9,58.0,56.9,54.8,60.9,78.0,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,48.4,47.8,47.8,47.4,46.1,46.1,49.4,55.3,61.0,65.5,70.3,71.7,70.2,69.9,71.6,70.1,69.7,65.2,59.5,58.3,57.4,57.8,55.5,55.8,59.1,71.7,11
,OTAY MESA DVN,50.6,49.9,49.1,48.3,48.9,48.1,49.5,54.8,59.6,64.9,68.0,72.2,69.7,70.3,71.7,73.4,71.8,69.6,66.2,64.3,63.0,58.7,58.3,59.3,60.8,73.4,15
,PENDLETON,49.6,48.4,48.1,47.0,47.2,46.0,48.0,P,,,P,61.4,62.6,62.9,63.2,63.1,63.0,61.5,59.9,59.6,57.5,56.7,55.7,54.0,55.8,63.2,14
17 RELHUM %,ALPINE,91,78,71,63,57,46,41,40,28,21,22,18,19,21,21,20,21,27,30,36,39,39,33,31,38,91,00
,EL CAJON LES,84,88,89,90,91,91,88,70,54,39,24,16,21,15,13,14,18,21,28,38,45,48,49,53,49,91,04
,KEARNY MESA,86,88,88,88,90,89,86,74,60,47,35,35,42,40,33,34,29,50,74,76,76,63,65,55,63,90,04
18 PRES mmHg,EL CAJON LES,753,753,753,753,753,754,754,754,754,754,754,754,753,753,753,753,753,753,754,754,755,755,755,755,754,755,20
,KEARNY MESA,754,754,754,754,754,755,755,755,756,756,755,755,755,755,755,754,754,755,755,755,756,756,756,756,755,756,08
19 SOLAR W/M2,EL CAJON LES,-2,-2,-2,-2,-2,2,138,373,633,822,968,1027,1005,922,765,552,307,77,-4,-5,-4,-3,-2,-3,315,1027,11
,KEARNY MESA,0,0,0,0,0,5,141,364,588,781,909,973,961,883,749,562,339,108,2,0,0,0,0,0,307,973,11
25 NOY,EL CAJON LES,4.99,8.16,9.47,14.14,16.37,C,C,12.95,13.75,13.74,4.83,3.15,3.92,2.62,2.64,2.51,3.67,4.52,8.12,12.70,14.09,8.05,4.73,6.35,7.97,16.37,04
26 NOY-NO,EL CAJON LES,4.96,7.71,7.77,12.61,13.76,C,C,7.70,8.12,8.71,3.72,2.61,3.24,2.26,2.26,2.23,3.19,4.28,8.01,12.60,14.04,8.03,4.73,6.13,6.75,14.04,20
27 NO Trace,EL CAJON LES,.03,.45,1.70,1.53,2.60,C,C,5.24,5.62,5.02,1.10,.53,.68,.35,.38,.28,.48,.24,.10,.09,.05,.01,.00,.21,1.21,5.62,08
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.1,.1,.1,.1,.0,.0,.1,.0,.0,.0,.1,.1,.2,.2,.2,.1,.0,.0,.0,.2,18
29 CO Tr PPB,EL CAJON LES,256.2,254.1,C,C,C,339.5,444.7,293.0,322.3,337.2,227.8,172.5,202.9,158.5,159.6,161.4,184.5,197.3,251.8,366.9,413.5,299.5,226.9,264.0,263.5,444.7,06
BCarbon ug/m3,10TH AVE MARINE TERM,1.32,1.06,.45,1.13,.91,1.03,.90,.71,.65,1.12,1.04,.74,1.30,1.12,.54,.69,.67,.99,.83,2.28,1.59,1.93,1.40,.83,1.05,2.28,19
,ALPINE,.18,.12,.14,.14,.13,.09,.14,.18,.12,.04,.06,.06,.08,.10,.09,.07,.09,.14,.25,.30,.20,.22,.13,.10,.13,.30,19
,CHICANO PARK,.82,.68,.55,.65,.63,.73,.83,.53,.52,1.04,.83,.45,.53,.44,.43,.43,.36,.43,.66,1.04,1.16,1.56,1.52,1.17,.75,1.56,21
,DOWNTOWN SES,.69,.53,.52,.48,.55,.72,.57,.43,.30,.55,.78,.52,.51,.50,.37,.36,.23,.36,.63,1.12,1.04,.71,.87,1.34,.61,1.34,23
,OCEANVIEW BLVD,.87,.69,.49,.53,.62,.68,.54,.50,.40,.66,.82,.52,.49,.49,.32,.35,.26,.29,.42,.86,1.00,2.72,2.72,2.19,.81,2.72,21
,SAN YSIDRO,1.195,5.148,5.689,4.962,4.219,3.570,2.815,2.641,2.732,1.985,.898,.314,.254,.372,.325,.191,.207,.320,.404,.500,.758,1.130,1.505,2.828,1.873,5.689,02
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
