Current Date:,3/26/2021,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
3/25/2021
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.047,.049,C,C,.045,.041,.027,.041,.050,.049,.050,.049,.048,.048,.044,.041,.040,.040,.041,.041,.042,.041,.040,.041,.043,.050,08
,CHULA VISTA,.012,.018,C,C,.022,.016,.015,.021,.046,.048,.046,.047,.047,.045,.042,.042,.041,.041,.041,.041,.040,.040,.039,.040,.035,.048,09
,DOWNTOWN SES,.012,.014,C,C,.024,.020,.018,.028,M,M,,,P,.043,.042,.040,.041,.040,.040,.040,.040,.041,.041,.043,.033,.043,13
,EL CAJON LES,.018,.019,C,C,C,.026,.027,.040,.047,.049,M,M,M,M,.043,.041,.039,.039,.037,.036,.036,.034,.032,.033,.035,.049,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.019,.019,C,C,.013,.020,.022,.028,.048,.046,.045,.046,.046,.042,.041,.040,.039,.039,.038,.036,.034,.033,.032,.034,.034,.048,08
,OTAY MESA DVN,.024,.031,.033,.034,.025,.038,.036,.038,.036,.044,.045,.045,.044,.043,.040,.035,.035,.032,.034,.031,.033,.035,.029,.030,.035,.045,10
,PENDLETON,.028,.025,C,C,.023,.021,.023,.039,.042,.044,.043,.043,.039,.041,.041,.041,.041,.041,.039,.041,.042,.044,.044,.045,.037,.045,23
02 NOX PPM,ALPINE,.002,.002,C,C,.003,.006,.020,.007,.002,.003,.003,.002,.002,.001,.002,.001,.002,.002,.002,.001,.001,.001,.001,.001,.003,.020,06
,CARMEL MT RCH,.016,.009,C,C,.007,.007,.008,.008,.021,.031,.023,.021,.022,.024,.019,.018,.012,.013,.017,.014,.012,.012,.007,.010,.015,.031,09
,CHULA VISTA,.023,.021,C,C,.015,.022,.032,.034,.005,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.000,.001,.001,.001,.008,.034,07
,DOWNTOWN SES,.026,.024,C,C,.013,.019,.026,.023,M,M,,,P,.002,.002,.003,.002,.002,.002,.002,.002,.002,.002,.002,.009,.026,00
,EL CAJON LES,.011,.009,C,C,C,.007,.010,.003,.003,.002,M,M,M,M,.002,.001,.002,.002,.003,.003,.003,.004,.004,.004,.004,.011,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.014,.014,C,C,.024,.018,.019,.020,.004,.003,.002,.002,.002,.002,.002,.002,.002,.002,.002,.003,.004,.004,.005,.002,.007,.024,04
,OTAY MESA DVN,.013,.008,.008,.021,.039,.015,.018,.020,.018,.006,.004,.003,.002,.003,.003,.005,.004,.005,.003,.004,.003,.002,.003,.005,.009,.039,04
,PENDLETON,.009,.011,C,C,.011,.013,.017,.013,.008,.004,.002,.003,.007,.002,.001,.001,.001,.001,.004,.002,.002,.002,.002,.002,.005,.017,06
03 NO2 PPM,ALPINE,.002,.002,C,C,.003,.006,.017,.006,.002,.003,.002,.002,.002,.001,.002,.001,.002,.002,.002,.001,.001,.001,.001,.001,.003,.017,06
,CARMEL MT RCH,.015,.008,C,C,.007,.006,.007,.006,.013,.017,.012,.010,.011,.013,.010,.009,.006,.007,.009,.007,.006,.006,.004,.007,.009,.017,09
,CHULA VISTA,.023,.021,C,C,.015,.022,.028,.025,.004,.001,.001,.000,.000,.000,.000,.000,.001,.001,.001,.001,.000,.001,.001,.001,.007,.028,06
,DOWNTOWN SES,.025,.024,C,C,.013,.019,.023,.018,M,M,,,P,.002,.002,.003,.002,.003,.003,.003,.003,.003,.002,.002,.009,.025,00
,EL CAJON LES,.010,.009,C,C,C,.007,.009,.002,.002,.002,M,M,M,M,.001,.001,.002,.002,.003,.003,.003,.004,.004,.004,.004,.010,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.014,.014,C,C,.023,.018,.017,.016,.004,.003,.002,.002,.002,.002,.002,.002,.002,.002,.002,.003,.004,.004,.005,.003,.007,.023,04
,OTAY MESA DVN,.013,.008,.008,.010,.017,.008,.011,.012,.012,.005,.003,.002,.002,.003,.003,.005,.004,.005,.004,.004,.003,.002,.004,.005,.006,.017,04
,PENDLETON,.009,.010,C,C,.010,.012,.015,.008,.005,.003,.002,.003,.004,.002,.001,.001,.001,.001,.003,.002,.002,.002,.002,.002,.005,.015,06
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.003,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.003,06
,CARMEL MT RCH,.001,.000,C,C,.000,.001,.001,.001,.008,.014,.011,.011,.011,.011,.009,.009,.005,.006,.008,.007,.005,.006,.003,.003,.006,.014,09
,CHULA VISTA,.000,.000,C,C,.000,.001,.005,.009,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.009,07
,DOWNTOWN SES,.000,.000,C,C,.000,.000,.003,.004,M,M,,,P,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.004,07
,EL CAJON LES,.001,.000,C,C,C,.000,.001,.000,.000,.000,M,M,M,M,.000,.000,.000,.000,.000,.000,.000,.000,.001,.000,.000,.001,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.001,.001,.002,.004,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.004,07
,OTAY MESA DVN,.000,.000,.000,.011,.022,.007,.007,.008,.006,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.003,.022,04
,PENDLETON,.000,.001,C,C,.001,.001,.002,.004,.003,.001,.000,.000,.003,.001,.000,.000,.000,.000,.001,.000,.000,.000,.000,.000,.001,.004,07
06 CO PPM,CARMEL MT RCH,.4,.2,C,C,C,.2,.2,.2,.4,.4,.3,.3,.4,.4,.3,.3,.3,.3,.3,.3,.3,.3,.2,.2,.3,.4,00
10 INTMP °C,ALPINE,27,27,27,26,27,27,27,27,25,24,24,24,24,24,24,24,25,25,26,26,26,26,26,26,26,27,00
,CARMEL MT RCH,26,26,26,27,27,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,26,27,03
,CHULA VISTA,24,24,24,24,24,24,25,24,25,25,25,25,25,25,26,26,26,25,24,24,24,23,24,24,25,26,14
,DOWNTOWN SES,26,26,26,26,26,26,26,25,25,25,,,P,25,25,25,25,25,26,26,26,26,26,26,26,26,00
,EL CAJON LES,26,25,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,25,25,26,25,26,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,26,25,26,26,26,26,25,25,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,26,26,00
,OTAY MESA DVN,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,00
,PENDLETON,26,26,26,26,26,26,26,26,25,25,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,26,00
11 PM2.5 µg/M3,ALPINE,6.4,6.6,6.7,2.6,4.3,6.3,6.3,4.5,1.7,-.4,M,1.8,5.4,7.9,4.6,1.0,.0,.2,.6,.3,.3,.2,.7,.8,2.9,7.9,13
,DOWNTOWN SES,15.0,19.0,17.3,19.0,9.4,17.5,16.0,15.6,7.4,,,,11.0,9.7,5.5,2.1,.1,3.4,2.0,.7,1.6,-.3,.8,2.7,8.3,19.0,01
,EL CAJON LES,10.1,10.2,8.6,6.7,7.8,6.2,5.5,7.6,5.2,5.3,7.8,7.1,7.6,5.3,3.4,1.5,-1.2,1.1,3.0,3.1,2.9,3.0,4.4,8.7,5.4,10.2,01
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,26.5,19.8,12.3,14.1,12.3,10.0,11.4,7.9,8.9,8.2,8.3,7.7,10.1,8.5,5.2,4.0,4.4,2.9,1.1,.6,.3,-.4,1.2,3.6,7.8,26.5,00
,PENDLETON,8.6,9.4,6.4,5.6,5.9,7.4,11.1,10.2,11.5,10.4,9.0,10.7,7.9,7.4,6.9,6.0,5.7,3.5,3.0,2.8,7.8,6.0,5.5,4.6,7.2,11.5,08
12 VWDR °,ALPINE,272,141,116,144,224,133,127,145,186,192,224,223,236,223,230,223,233,244,247,290,282,277,269,240,0,290,19
,CHULA VISTA,111,114,103,104,130,130,141,153,203,232,245,235,240,239,220,231,217,240,254,250,255,255,218,288,0,288,23
,DOWNTOWN SES,112,104,100,103,112,123,145,181,219,220,,,P,236,226,217,234,249,253,263,275,251,265,279,0,279,23
,EL CAJON LES,242,102,105,148,76,111,137,143,176,223,231,225,236,232,217,219,221,226,241,258,265,218,163,257,0,265,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,128,133,138,153,143,131,155,155,213,225,235,241,235,225,239,238,241,251,258,265,261,256,283,261,0,283,22
,OTAY MESA DVN,123,119,133,148,155,134,137,141,159,210,228,224,235,223,245,226,246,246,262,258,268,274,231,166,0,274,21
,PENDLETON,83,69,63,60,75,91,135,201,213,218,237,226,233,201,211,248,258,256,257,263,264,260,257,260,0,264,20
13 SIGTHETA °,ALPINE,55,45,17,47,36,15,13,14,21,23,27,25,32,26,26,24,27,29,26,26,24,25,28,26,27,55,00
,CHULA VISTA,12,11,14,13,11,12,13,16,M,20,18,21,22,20,23,21,20,21,17,18,18,19,23,31,18,31,23
