,EL CAJON LES,15.4,9.6,8.2,6.4,4.9,7.6,5.1,M,M,7.4,6.5,8.1,10.9,9.9,7.9,8.9,8.3,5.9,11.2,7.6,4.3,5.0,7.9,9.2,8.0,15.4,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,3.9,15.7,24.2,1.6,2.9,4.4,6.8,23.6,22.5,,11.0,10.2,9.8,10.7,10.0,5.6,5.2,7.8,6.3,5.8,6.0,7.7,7.6,7.0,9.4,24.2,02
,PENDLETON,7.2,5.6,3.9,4.9,6.3,5.1,4.2,3.7,4.1,8.2,8.8,9.8,10.2,6.7,4.9,3.8,3.4,5.6,5.3,5.5,6.3,4.2,2.8,3.8,5.5,10.2,12
12 VWDR °,ALPINE,74,89,2,329,324,316,79,96,271,250,261,272,244,261,267,287,298,283,287,311,102,335,95,96,0,335,21
,CHULA VISTA,75,61,70,44,48,55,57,35,53,20,270,275,281,281,269,259,251,264,297,337,13,18,80,34,0,337,19
,DOWNTOWN SES,57,41,39,24,7,31,35,28,34,14,284,283,290,284,295,293,277,287,319,347,16,6,340,348,0,348,23
,EL CAJON LES,108,115,221,140,117,108,107,22,3,333,284,256,276,269,259,305,300,259,263,335,110,35,190,111,0,335,19
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,33,52,48,26,2,360,13,50,324,326,307,300,296,306,295,313,298,299,304,349,9,9,15,49,0,360,05
,OTAY MESA DVN,26,81,83,14,16,12,16,164,203,P,M,M,M,M,282,281,285,289,300,333,102,95,98,20,0,333,19
,PENDLETON,56,52,64,60,53,65,49,50,69,262,272,281,285,275,283,280,273,295,299,316,21,27,33,36,0,316,19
13 SIGTHETA °,ALPINE,27,31,25,31,39,36,18,50,42,31,30,30,30,34,35,32,34,28,20,24,22,28,51,46,32,51,22
,CHULA VISTA,17,40,47,23,16,16,17,23,28,43,44,20,21,25,19,19,18,18,17,22,22,37,28,23,25,47,02
,DOWNTOWN SES,27,38,44,29,29,16,19,22,38,59,23,20,25,24,27,28,17,18,23,23,30,28,17,16,27,59,09
,EL CAJON LES,12,33,49,38,48,25,12,53,60,58,58,35,29,37,37,31,34,20,18,24,50,28,51,32,36,60,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,8,7,11,17,10,11,19,47,25,42,34,15,14,22,17,20,13,8,8,13,14,15,8,16,17,47,07
,OTAY MESA DVN,9,22,23,16,13,14,23,22,35,P,M,M,M,M,14,15,14,12,16,16,31,10,13,26,18,35,08
,PENDLETON,12,9,7,10,10,8,11,13,37,17,13,17,17,15,17,17,15,18,16,22,18,9,16,8,15,37,08
14 VWSP MPH,ALPINE,.4,1.6,1.7,.9,.9,.8,1.5,.5,2.1,2.8,3.4,4.8,4.9,4.4,4.5,4.0,2.8,2.1,1.7,1.9,2.2,1.7,1.0,.7,.0,4.9,12
,CHULA VISTA,1.2,.7,.6,1.6,2.8,3.9,4.5,2.9,3.4,2.5,5.0,9.3,8.8,6.8,8.4,6.9,7.1,6.4,6.7,4.2,2.2,.5,.5,1.5,.0,9.3,11
,DOWNTOWN SES,.6,1.8,1.5,2.0,1.8,2.7,3.4,3.4,2.8,23.7,42.0,36.9,8.1,7.9,6.8,6.0,7.6,6.6,6.2,4.3,1.6,1.0,1.6,1.9,.0,42.0,10
,EL CAJON LES,1.9,.4,.5,.2,.5,2.5,3.9,.8,.6,1.0,1.8,4.6,5.8,4.6,4.3,3.8,2.8,4.4,5.0,3.6,.6,.3,.5,.5,.0,5.8,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,2.7,3.3,2.0,2.2,2.4,2.9,3.5,2.6,3.8,2.9,5.3,11.8,12.1,7.3,8.9,6.6,8.1,8.5,8.4,7.1,2.7,3.0,2.1,2.1,.0,12.1,12
,OTAY MESA DVN,4.2,2.6,2.3,2.1,2.4,3.4,1.7,2.7,.6,P,M,M,M,M,9.7,7.7,5.8,5.7,4.3,4.4,1.3,2.6,1.4,1.2,.0,9.7,14
,PENDLETON,4.0,4.1,5.0,4.8,3.8,4.8,5.0,4.9,1.6,4.1,5.2,6.7,6.1,5.6,5.7,4.4,4.3,5.7,8.3,3.4,1.9,4.4,3.4,4.2,.0,8.3,18
15 SWSP MPH,ALPINE,1.1,2.0,1.8,1.0,1.1,1.1,1.8,1.6,2.4,3.2,3.9,5.7,5.5,5.3,5.3,4.6,3.3,2.4,1.9,3.0,2.4,2.3,1.1,.9,2.7,5.7,11
,CHULA VISTA,1.2,1.0,.7,1.7,2.9,4.1,4.6,3.2,3.8,3.2,6.0,9.8,9.5,7.5,8.9,7.3,7.4,6.7,7.1,5.1,2.5,.8,.6,1.6,4.5,9.8,11
,DOWNTOWN SES,.7,1.9,1.6,2.1,2.0,2.8,3.6,3.6,3.3,46.7,46.7,39.5,8.9,8.7,7.7,6.8,8.0,7.1,6.7,5.2,1.9,1.3,1.7,2.0,9.2,46.7,09
,EL CAJON LES,1.9,.7,.6,.6,.8,2.5,4.0,1.7,2.0,1.8,2.8,5.5,6.8,5.5,5.1,4.7,3.5,4.7,5.2,4.5,1.8,1.4,1.6,.9,2.9,6.8,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.8,3.4,2.1,2.4,2.5,3.0,3.8,3.5,4.2,3.6,5.9,12.2,12.5,7.8,9.3,7.0,8.4,8.6,8.5,7.6,3.6,3.4,2.2,2.2,5.4,12.5,12
,OTAY MESA DVN,4.3,3.7,3.4,2.2,2.5,3.6,3.2,3.0,2.3,P,M,M,M,M,10.0,8.0,5.9,5.8,4.5,4.6,2.9,2.7,1.4,1.5,4.0,10.0,14
,PENDLETON,4.1,4.1,5.0,4.9,3.9,4.8,5.2,5.2,2.8,4.4,5.3,7.0,6.4,5.8,6.0,4.7,4.4,6.1,8.7,3.5,2.4,4.4,3.8,4.3,4.9,8.7,18
16 AMBTEMP °F,ALPINE,45.9,45.8,46.5,47.2,47.1,44.7,44.3,50.0,54.8,59.6,63.7,64.2,64.1,64.7,64.6,64.3,63.6,61.2,56.8,50.7,49.3,50.2,51.4,52.6,54.5,64.7,13
,CARMEL MT RCH,47.5,46.4,45.9,46.3,47.6,49.3,47.9,49.7,53.4,57.6,61.5,62.2,61.8,63.1,64.2,63.8,63.2,58.1,53.6,53.2,52.3,51.9,50.8,49.3,54.2,64.2,14
,CHULA VISTA,48.9,48.2,47.5,47.8,48.6,49.8,51.3,52.4,53.6,57.2,61.3,61.1,61.3,62.2,61.8,62.1,60.3,57.9,56.4,56.1,55.1,54.1,52.9,51.9,55.0,62.2,13
,DOWNTOWN SES,50.4,49.5,48.9,49.9,51.0,52.1,52.8,53.5,55.9,60.4,60.7,59.5,60.2,60.7,61.2,61.6,59.8,57.3,55.7,55.3,54.9,54.3,53.6,52.9,55.5,61.6,15
,EL CAJON LES,46.5,45.5,44.8,44.0,43.3,44.8,47.0,49.7,51.5,56.9,62.9,67.6,69.0,68.6,69.4,69.8,69.4,65.1,58.6,54.8,53.5,53.1,51.5,50.5,55.7,69.8,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,48.2,47.2,48.2,48.2,49.7,51.2,52.1,52.6,55.8,58.7,62.0,61.2,60.5,61.5,61.5,62.3,61.0,56.7,53.8,54.4,53.1,51.9,51.1,49.4,54.7,62.3,15
,OTAY MESA DVN,48.6,48.6,48.0,47.5,47.0,47.5,47.8,50.1,52.7,P,P,62.4,62.2,62.6,62.3,61.7,60.6,57.0,54.1,53.6,53.0,52.2,51.6,51.3,53.7,62.6,13
,PENDLETON,48.8,47.7,46.9,46.7,46.9,45.8,45.9,50.9,56.4,57.1,57.3,58.5,59.3,59.4,59.7,59.3,59.0,57.9,57.0,55.8,54.9,52.3,51.5,51.1,53.6,59.7,14
17 RELHUM %,ALPINE,95,84,87,80,77,86,85,66,55,50,38,45,41,50,47,42,41,51,69,94,98,93,85,77,68,98,20
,EL CAJON LES,90,91,92,92,93,91,89,86,82,67,51,46,47,47,44,44,45,56,70,81,84,84,88,89,73,93,04
,KEARNY MESA,91,95,95,95,94,92,88,88,78,70,63,68,71,68,69,67,70,79,89,89,91,92,92,94,83,95,01
18 PRES mmHg,EL CAJON LES,752,752,752,751,752,752,753,753,753,752,752,752,752,752,751,751,751,751,752,753,753,753,753,753,752,753,06
,KEARNY MESA,753,753,753,753,753,753,754,754,754,754,753,754,753,753,753,753,753,753,753,754,754,754,754,754,753,754,06
19 SOLAR W/M2,EL CAJON LES,-2,-2,-2,-2,-1,2,36,144,403,773,901,968,955,874,722,512,272,58,-4,-3,-3,-3,-3,-2,275,968,11
,KEARNY MESA,0,0,0,1,1,1,42,288,515,717,845,919,912,842,710,529,308,85,1,0,0,0,0,0,280,919,11
25 NOY,EL CAJON LES,11.63,11.12,14.05,14.28,16.24,C,C,8.73,M,M,8.46,M,7.35,5.90,5.51,6.38,7.28,7.21,7.19,4.42,4.88,10.40,10.12,11.99,9.11,16.24,04
26 NOY-NO,EL CAJON LES,11.39,10.74,12.89,12.07,12.46,C,C,7.52,M,M,6.42,M,6.30,5.21,4.93,5.67,6.49,6.81,7.02,4.34,4.76,9.90,9.87,11.82,8.24,12.89,02
27 NO Trace,EL CAJON LES,.23,.38,1.16,2.21,3.77,C,C,1.21,M,M,2.03,M,1.04,.68,.57,.71,.78,.40,.17,.07,.11,.49,.24,.17,.86,3.77,04
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.1,.2,.1,.1,.1,.1,.1,.0,.0,.0,.0,.0,.0,.0,.2,12
29 CO Tr PPB,EL CAJON LES,320.6,330.3,C,C,C,413.8,277.2,265.3,303.0,281.8,270.8,286.3,264.9,238.3,232.4,236.1,255.5,288.3,267.9,211.3,215.8,300.6,306.6,322.4,280.4,413.8,05
BCarbon ug/m3,10TH AVE MARINE TERM,.96,1.57,1.15,1.03,.71,.85,.68,.55,.63,.73,.47,.33,.54,.32,.22,.24,.25,.25,.19,.26,.34,.38,.51,.59,.57,1.57,01
,ALPINE,.41,.30,.26,.23,.23,.42,.41,.41,.25,.27,.17,.27,.32,.37,.30,.26,.24,.30,.42,.32,.39,.36,.26,.23,.31,.42,05
,CHICANO PARK,.91,.67,.61,.52,.68,1.07,.95,.56,.68,.56,.42,.32,.30,.36,.29,.27,.24,.23,2.05,2.93,1.15,.69,1.56,.94,.79,2.93,19
,DOWNTOWN SES,.77,.77,.68,.44,.34,.40,.65,<,.39,.52,.48,.37,.37,.34,.27,.29,.28,.30,.30,.41,.38,.53,.63,.72,.46,.77,00
,OCEANVIEW BLVD,.97,.94,.64,.49,.62,.66,.93,.57,.41,.54,.45,.39,.38,.39,.32,.35,.40,.39,.24,.24,.30,1.81,.97,.73,.59,1.81,21
,SAN YSIDRO,.736,.666,.576,.650,2.256,3.461,.393,.360,.345,.354,.423,.260,.252,.219,.191,.212,.261,.344,.238,.235,.299,.510,.591,.587,.601,3.461,05
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
