,DOWNTOWN SES,4.6,3.4,C,C,4.4,4.9,7.5,7.4,7.1,6.8,5.9,8.3,7.8,8.1,6.0,5.6,6.9,8.8,6.3,7.5,7.7,5.3,6.3,6.5,6.5,8.8,17
,EL CAJON LES,2.1,2.3,C,C,C,2.8,3.9,M,M,M,M,M,M,3.2,3.4,4.0,5.0,6.4,7.2,9.4,7.8,6.5,6.2,6.3,5.1,9.4,19
,KEARNY MESA,1.0,1.1,C,C,1.4,3.2,3.0,2.9,3.1,3.3,2.7,3.3,3.5,3.3,3.3,2.1,1.8,2.3,2.9,4.7,3.6,1.6,2.1,2.2,2.6,4.7,19
,OTAY MESA DVN,11.0,9.9,C,C,8.5,9.6,7.6,10.4,10.5,11.7,13.6,13.1,12.8,9.2,6.9,P,6.2,5.8,5.7,8.1,10.5,9.9,14.8,18.9,10.2,18.9,23
,PENDLETON,5.7,4.4,C,C,7.2,7.9,10.0,7.3,5.9,2.9,2.3,2.0,2.0,2.5,2.8,2.5,1.1,1.1,1.7,1.3,5.8,14.7,10.3,8.9,5.0,14.7,21
,SAN YSIDRO,2.8,2.8,C,C,4.1,4.9,5.6,7.4,7.7,7.8,7.2,6.3,4.9,3.7,3.8,4.2,5.0,6.9,9.1,9.9,8.6,6.8,5.0,5.7,5.9,9.9,19
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,.4,.5,.6,.5,.4,.4,.3,.5,.5,.5,.5,.4,.4,.4,.4,.4,.4,.3,.4,.3,.4,.6,06
,SAN YSIDRO,.2,.2,C,C,.2,.2,.3,.3,.2,.2,.3,.2,.2,.2,M,.2,.2,.3,.3,.3,.3,.2,.2,.2,.2,.3,06
07 H2S PPB,SAN YSIDRO,.1,.0,.1,.1,.1,.1,.1,.2,.2,.2,.2,.0,.2,.2,.1,.1,.2,.3,3.6,5.5,2.4,6.0,.1,.1,.8,6.0,21
10 INTMP °C,ALPINE,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,25,25,25,25,25,26,13
,CARMEL MT RCH,25,25,24,25,24,25,25,24,24,24,23,24,24,23,23,23,23,24,24,25,24,24,24,24,24,25,00
,CHULA VISTA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,DOWNTOWN SES,25,25,25,25,25,25,25,25,25,25,25,24,24,23,24,24,24,24,24,24,25,25,25,25,25,25,00
,EL CAJON LES,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,00
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,23,23,23,23,22,22,22,22,22,22,23,24,25,25,26,P,26,26,26,25,24,24,23,23,24,26,14
,PENDLETON,24,24,24,24,24,24,24,24,24,24,24,24,24,23,24,24,24,23,23,23,24,23,24,23,24,24,00
,SAN YSIDRO,25,26,26,25,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,25,25,25,26,01
11 PM2.5 µg/M3,ALPINE,8.0,7.7,7.7,7.8,7.6,7.3,7.0,7.9,10.3,10.8,11.6,11.6,10.6,10.3,11.2,11.6,11.1,11.1,10.3,10.2,11.0,10.7,10.2,8.5,9.6,11.6,10
,CARMEL MT RCH,7.7,7.6,7.9,7.9,7.0,8.1,7.3,9.4,M,M,M,11.2,13.0,13.4,12.2,11.5,9.9,7.7,6.6,6.3,6.9,8.0,8.5,9.6,8.9,13.4,13
,CHULA VISTA,8.4,8.8,9.3,9.7,10.0,10.2,10.4,10.9,11.8,12.8,13.4,15.0,13.6,10.0,8.4,8.4,8.2,7.3,7.2,7.3,7.7,7.6,8.4,10.8,9.8,15.0,11
,DOWNTOWN SES,8.5,7.7,8.1,8.8,9.1,9.4,10.5,8.8,9.3,10.3,11.8,12.5,11.8,10.6,8.6,7.2,6.9,6.9,6.4,7.2,7.9,9.5,11.5,12.0,9.2,12.5,11
,EL CAJON LES,10.2,11.2,11.8,11.7,12.8,12.6,14.3,14.4,16.3,12.2,M,M,13.1,12.8,12.4,11.3,9.7,8.5,8.3,7.4,7.0,7.5,8.1,9.2,11.0,16.3,08
,KEARNY MESA,7.2,7.2,7.4,6.9,6.9,7.7,8.1,8.3,8.6,9.6,11.5,13.5,14.9,13.4,13.5,8.7,8.2,6.0,5.8,5.9,6.4,8.3,9.4,9.4,8.8,14.9,12
,OTAY MESA DVN,14.8,14.1,14.3,15.4,14.3,14.1,13.0,15.7,16.4,16.3,16.3,15.9,16.0,14.3,11.3,P,9.0,8.0,8.5,13.5,11.3,11.7,14.9,21.7,13.9,21.7,23
,PENDLETON,8.9,9.3,10.3,10.4,12.2,13.2,12.6,12.0,11.8,11.7,12.0,10.2,10.6,9.7,7.6,5.6,5.9,6.6,9.2,9.6,8.9,7.5,7.3,10.3,9.7,13.2,05
,SAN YSIDRO,8.8,9.0,9.3,9.1,9.7,10.3,11.5,12.4,12.4,12.1,12.9,M,M,M,8.2,7.7,7.5,6.5,6.6,7.2,8.4,8.0,8.0,9.1,9.2,12.9,10
12 VWDR °,ALPINE,348,103,41,301,103,71,336,276,269,277,282,268,293,309,305,301,308,308,278,106,78,35,120,67,0,348,00
,CHULA VISTA,356,29,29,32,21,59,7,346,8,337,338,267,268,262,262,269,289,286,297,322,332,338,349,332,0,356,00
,DOWNTOWN SES,11,320,301,342,24,359,316,349,359,339,314,273,274,281,274,287,281,305,319,331,331,346,349,350,0,359,05
,EL CAJON LES,199,351,332,8,38,301,66,340,353,312,308,296,237,259,264,253,246,258,262,263,250,318,335,333,0,353,08
,KEARNY MESA,341,341,331,333,354,326,314,324,352,341,342,313,284,301,300,301,301,293,296,304,313,341,342,354,0,354,04
,OTAY MESA DVN,344,311,346,0,8,31,355,345,336,306,279,288,281,278,279,P,272,266,273,311,336,357,29,56,0,357,21
,PENDLETON,22,32,29,36,32,44,30,81,259,237,246,263,271,273,276,278,275,301,319,313,322,0,21,34,0,322,20
13 SIGTHETA °,ALPINE,61,64,52,55,40,59,49,20,23,26,30,31,28,28,30,28,28,25,26,42,50,50,32,44,38,64,01
,CHULA VISTA,37,34,27,52,44,27,40,26,31,32,33,25,21,19,18,19,18,18,18,17,17,14,21,24,26,52,03
,DOWNTOWN SES,24,25,26,30,21,57,39,45,33,29,39,35,24,18,18,25,21,25,22,20,20,24,27,32,28,57,05
,EL CAJON LES,33,34,29,47,28,53,32,42,50,38,43,69,47,33,21,25,20,20,18,17,17,26,18,18,32,69,11
,KEARNY MESA,24,31,19,17,30,45,27,35,39,47,40,33,17,17,<,14,11,7,6,7,8,16,18,19,23,47,09
,OTAY MESA DVN,28,18,25,23,21,40,21,23,22,21,17,16,12,13,13,P,11,11,11,27,16,10,34,50,21,50,23
,PENDLETON,8,8,8,11,11,10,36,46,40,15,9,14,17,17,17,18,17,15,10,10,10,13,12,8,16,46,07
14 VWSP MPH,ALPINE,.1,.7,.7,.9,1.6,.8,.9,2.2,2.6,3.3,3.6,4.2,4.6,4.7,4.7,4.3,3.3,2.1,.9,1.1,1.0,.6,.8,.9,.0,4.7,13
,CHULA VISTA,1.8,2.2,2.4,1.6,1.3,2.1,2.2,2.6,2.7,3.4,3.5,5.9,7.6,8.3,8.3,7.4,6.4,5.5,3.5,2.9,2.5,3.0,2.2,1.1,.0,8.3,13
,DOWNTOWN SES,2.9,2.8,2.9,2.3,3.2,1.5,2.2,2.3,2.8,3.5,3.4,5.5,7.2,9.0,9.4,7.4,6.5,4.9,4.1,3.9,4.0,4.0,3.1,2.2,.0,9.4,14
,EL CAJON LES,2.0,1.9,2.5,1.7,2.0,.2,1.1,1.1,1.8,2.3,3.2,.9,3.4,4.8,5.5,5.4,5.1,4.4,2.7,2.1,2.6,2.3,2.3,1.6,.0,5.5,14
,KEARNY MESA,2.6,2.5,3.4,4.2,2.6,2.2,2.7,3.7,2.9,3.2,4.1,5.3,9.1,9.2,9.8,9.9,8.5,7.9,5.5,4.1,5.5,5.9,4.9,3.4,.0,9.9,15
,OTAY MESA DVN,2.3,3.7,2.5,2.8,2.8,2.0,3.0,2.8,4.3,6.2,7.9,7.4,10.8,11.9,10.6,P,9.4,6.3,4.0,2.2,2.3,3.8,1.7,.6,.0,11.9,13
,PENDLETON,5.2,5.0,5.4,5.1,4.6,4.1,2.2,.7,1.7,3.6,6.3,5.8,5.0,4.5,4.2,3.8,3.6,4.5,5.7,4.4,4.2,2.6,2.7,3.7,.0,6.3,10
15 SWSP MPH,ALPINE,1.2,1.4,1.9,1.3,2.0,1.1,1.7,2.3,2.8,3.6,4.1,4.7,5.1,5.2,5.4,4.8,3.7,2.3,1.1,1.3,1.1,1.2,1.2,1.6,2.6,5.4,14
,CHULA VISTA,2.3,2.6,2.7,2.2,2.1,2.3,2.8,3.1,3.2,3.9,4.7,6.5,8.2,8.8,8.8,7.8,6.7,5.8,3.6,3.0,2.7,3.1,2.4,1.2,4.2,8.8,13
,DOWNTOWN SES,3.3,3.6,3.2,3.3,3.5,2.3,3.0,2.8,3.6,4.1,4.1,6.1,7.9,9.4,9.8,8.1,6.9,5.4,4.4,4.1,4.2,4.4,3.5,2.7,4.7,9.8,14
,EL CAJON LES,2.3,2.5,2.9,2.8,2.3,1.9,2.2,2.1,2.7,3.2,3.9,2.9,4.8,5.8,6.3,5.9,5.4,4.7,2.8,2.2,2.8,2.9,2.4,1.7,3.3,6.3,14
,KEARNY MESA,2.8,3.1,3.9,4.5,3.4,2.8,3.2,4.1,3.4,3.9,5.2,6.3,9.5,9.7,10.1,10.3,8.7,8.0,5.5,4.1,5.6,6.5,5.3,3.9,5.6,10.3,15
,OTAY MESA DVN,2.7,4.0,3.2,3.0,3.1,2.4,3.2,3.1,4.7,6.7,8.2,7.7,11.1,12.2,10.9,P,9.6,6.5,4.0,2.5,2.7,3.9,2.3,1.7,5.2,12.2,13
,PENDLETON,5.3,5.0,5.5,5.2,4.7,4.2,2.5,2.0,2.0,3.8,6.3,5.9,5.2,4.7,4.4,3.9,3.8,5.0,5.8,4.5,4.3,2.7,2.8,3.7,4.3,6.3,10
16 AMBTEMP °F,ALPINE,61.9,63.1,62.7,62.8,60.3,62.7,64.7,64.9,64.2,69.1,73.6,77.1,78.4,79.3,80.3,78.6,75.6,71.5,68.2,67.0,68.8,67.0,65.3,67.7,69.0,80.3,14
,CARMEL MT RCH,60.6,60.3,60.3,60.0,59.7,59.9,59.8,60.3,61.7,63.4,66.6,72.7,76.0,75.5,75.4,72.9,70.8,67.1,63.9,62.7,61.5,60.9,60.6,60.2,64.7,76.0,12
,CHULA VISTA,63.9,64.1,64.1,64.1,64.2,64.1,63.9,64.1,64.8,66.4,68.4,71.8,71.4,71.3,71.1,71.0,69.9,67.6,66.1,65.3,64.4,63.6,63.0,62.2,66.3,71.8,11
,DOWNTOWN SES,64.2,64.1,63.6,63.4,63.2,63.1,63.5,63.6,64.5,65.4,68.3,71.5,71.7,71.1,70.7,70.3,68.9,66.7,65.4,64.7,64.2,63.5,63.6,63.4,65.9,71.7,12
,EL CAJON LES,62.3,62.8,62.6,61.7,61.2,60.9,61.4,61.8,62.5,64.5,68.8,74.2,79.7,82.2,81.7,79.6,76.3,72.2,68.4,66.3,64.6,63.6,62.5,61.8,67.7,82.2,13
,KEARNY MESA,62.9,62.8,62.2,61.9,61.8,61.6,61.6,61.8,63.1,64.9,67.4,72.8,74.5,73.8,72.4,70.8,68.7,65.3,62.6,61.4,61.4,62.5,62.2,62.1,65.1,74.5,12
,OTAY MESA DVN,61.3,61.3,60.8,60.3,59.9,59.5,59.3,60.2,61.7,64.9,69.1,72.6,74.9,73.4,72.0,P,69.1,65.7,63.3,62.8,61.9,61.1,61.2,60.8,64.2,74.9,12
,PENDLETON,58.7,59.4,58.7,58.5,58.5,59.7,60.6,61.8,62.9,64.3,65.5,66.2,66.8,67.1,66.9,67.0,66.6,64.9,63.5,63.0,62.4,62.0,61.6,59.7,62.8,67.1,13
,SAN YSIDRO,64.5,64.5,64.5,64.9,64.7,64.6,64.6,65.2,66.0,67.2,69.4,72.1,73.0,71.9,72.0,71.4,69.9,67.2,64.9,63.7,63.9,64.4,64.8,64.1,66.8,73.0,12
17 RELHUM %,ALPINE,77,73,73,72,74,68,61,65,74,66,56,49,47,44,44,48,53,60,67,70,67,69,70,57,63,77,00
,EL CAJON LES,93,92,92,94,96,97,94,94,93,87,77,66,53,48,49,51,56,66,76,81,86,89,92,94,80,97,05
,KEARNY MESA,96,96,98,99,100,100,100,99,95,90,83,70,66,67,69,73,78,87,95,97,99,99,99,99,90,100,04
18 PRES mmHg,EL CAJON LES,745,745,745,745,745,746,746,746,747,747,747,746,745,745,745,745,745,745,745,746,746,746,746,746,746,747,08
,KEARNY MESA,746,746,746,746,746,746,747,747,747,748,747,747,746,746,746,746,746,746,746,747,747,747,747,747,747,748,09
19 SOLAR W/M2,EL CAJON LES,2,2,2,2,2,4,30,65,120,296,753,902,880,781,620,415,182,10,-2,-2,-1,-1,-1,0,211,902,11
,KEARNY MESA,-1,-1,-1,-1,-1,1,18,65,126,210,677,895,871,784,635,442,208,29,-1,-1,-1,-1,-1,-1,206,895,11
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,0,2,4,8,18,41,47,45,40,30,20,9,1,0,0,0,0,0,0,11,47,11
25 NOY,EL CAJON LES,3.68,4.07,4.79,3.83,4.14,C,C,7.54,8.10,7.56,7.36,5.78,6.81,6.85,6.50,6.62,6.48,7.10,7.51,9.58,8.56,7.22,7.35,7.60,6.59,9.58,19
26 NOY-NO,EL CAJON LES,3.70,4.09,4.80,3.84,4.16,C,C,6.97,7.26,6.35,5.71,5.06,6.18,6.31,5.91,5.92,5.90,6.87,7.24,9.37,8.18,7.18,7.25,7.58,6.17,9.37,19
27 NO Trace,EL CAJON LES,-.01,-.01,-.01,.00,-.01,C,C,.57,.83,1.20,1.64,.71,.62,.54,.58,.70,.58,.22,.26,.20,.37,.04,.09,.01,.41,1.64,10
28 SO2 Tr PPB,EL CAJON LES,M,C,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
29 CO Tr PPB,EL CAJON LES,178.3,178.8,C,C,C,202.5,233.8,M,M,M,C,C,M,286.9,253.9,245.3,226.0,239.1,257.2,290.6,260.9,209.9,178.1,179.8,228.0,290.6,19
BCarbon ug/m3,10TH AVE MARINE TERM,.36,<,2.68,<,1.28,1.27,2.98,6.88,<,<,.39,.33,.25,.28,.23,.21,.20,.27,.33,.39,<,1.83,1.50,1.33,1.21,6.88,07
,ALPINE,<,<,<,<,<,<,<,<,<,<,.35,.35,.32,.28,.30,<,<,<,<,.50,.46,.46,.47,.29,.38,.50,19
,BOSTON AVE,.18,.15,.15,.20,.43,.32,.58,.45,.48,.46,.50,.51,.43,.39,.23,.29,.29,.57,.35,.50,.40,.36,.29,.31,.37,.58,06
,CHICANO PARK,.18,.16,.14,<,.30,<,.37,.28,.35,.37,<,.40,<,.34,.26,.29,.34,.38,.35,<,<,.21,<,.21,.29,.40,11
,DOWNTOWN SES,.15,.12,.13,<,<,.16,.21,<,.23,.21,.23,.35,.32,.37,.28,.24,<,.28,.17,<,<,.19,.20,<,.23,.37,13
,OCEANVIEW BLVD,.15,.15,.14,.19,.21,.24,.28,.28,.26,.26,.32,<,.37,<,.39,.31,.41,.28,.24,.30,.35,.19,.21,.25,.26,.41,16
,OTAY MESA DVN,.46,.30,.27,.28,.24,.28,.24,.30,.27,.28,.42,.45,.50,.31,.24,.21,.21,.17,.18,.25,.26,.26,1.04,2.25,.40,2.25,23
,SAN YSIDRO,.20,.20,.21,.21,.24,.24,<,.35,.36,.35,.37,.41,.33,.23,<,.16,<,.24,<,<,.62,.50,.33,.29,.31,.62,20
PM10 STD,ALPINE,18.1,17.5,15.8,17.2,18.8,17.1,20.7,20.8,23.0,25.2,30.4,28.9,23.4,23.0,27.9,27.7,28.5,25.0,30.3,28.6,25.6,25.4,22.8,21.3,23.4,30.4,10
,CARMEL MT RCH,17.4,15.2,17.0,17.2,15.0,17.0,23.8,27.0,M,M,M,32.1,49.2,40.3,31.6,28.8,22.4,20.9,15.8,16.1,16.1,18.1,20.4,21.3,22.9,49.2,12
,CHULA VISTA,16.9,17.4,20.7,18.6,19.4,20.2,20.3,20.9,24.8,26.9,26.4,32.0,30.8,23.0,20.6,21.4,21.7,18.7,17.9,17.3,16.8,17.2,17.2,20.8,21.1,32.0,11
,DOWNTOWN SES,18.8,16.4,18.2,17.3,19.7,18.7,21.1,16.3,19.7,22.5,25.4,28.5,29.4,29.1,24.0,19.7,18.1,19.7,15.6,16.8,18.6,19.6,21.8,20.8,20.6,29.4,12
,EL CAJON LES,18.7,22.6,20.9,21.0,21.4,21.5,28.9,26.5,28.9,22.5,M,M,31.1,31.3,30.3,26.6,27.6,22.5,21.9,21.1,17.4,18.5,17.4,17.6,23.4,31.3,13
,KEARNY MESA,15.5,15.3,14.5,14.1,13.7,15.9,18.7,17.3,19.5,22.2,26.6,28.8,45.2,32.0,29.5,20.2,16.5,13.9,13.3,14.2,13.6,17.9,18.5,17.6,19.7,45.2,12
,OTAY MESA DVN,33.8,25.0,27.9,28.9,31.8,36.8,36.6,56.9,30.6,29.4,31.4,35.5,42.6,42.8,29.9,P,22.5,21.0,21.8,76.8,40.9,46.4,47.0,41.9,36.4,76.8,19
,PENDLETON,16.8,17.7,21.7,19.2,21.9,26.6,23.7,24.8,22.9,24.7,23.6,19.9,21.1,20.2,18.6,16.4,16.9,19.3,26.5,30.3,28.3,19.2,16.3,21.2,21.5,30.3,19
,SAN YSIDRO,17.3,17.5,17.0,17.2,19.1,18.9,25.8,25.8,23.5,22.8,23.9,M,M,M,21.5,18.8,17.3,15.9,22.4,20.7,21.5,20.9,17.2,19.1,20.1,25.8,06
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
