,CHULA VISTA,.026,C,C,.011,.008,.008,.014,.015,.019,.016,.013,.008,.007,.004,.003,.002,.003,.013,.019,.024,.037,.025,.027,.025,.015,.037,20
,DOWNTOWN SES,.027,C,C,.020,.018,.014,.021,.013,.015,.016,.014,.012,.010,.006,.005,.007,.010,.013,.026,.041,.043,.047,.050,.043,.021,.050,22
,EL CAJON LES,.013,C,C,C,.017,.018,.016,.015,.012,.008,.007,.006,.005,.004,.003,.002,.003,.009,.012,.015,.012,.011,.013,.015,.010,.018,05
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.015,C,C,.006,.004,.005,.005,.006,.005,.003,.007,.006,.004,.004,.003,.003,.003,.005,.013,.019,<,<,.015,.013,.007,.019,19
,OTAY MESA DVN,.059,C,C,.020,.015,.009,.014,.018,.011,.007,.011,.008,.007,.004,.004,.003,.003,.002,.004,.026,.015,.017,.041,.006,.014,.059,00
,PENDLETON,C,C,C,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,C,C
04 NO PPM,ALPINE,.000,C,C,.000,.000,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,06
,CARMEL MT RCH,.002,C,C,.003,.002,.004,.008,.008,.006,.012,.008,.006,.004,.004,.003,.004,.003,.004,.001,.001,.003,.005,.003,.004,.004,.012,09
,CHULA VISTA,.001,C,C,.000,.000,.000,.002,.003,.004,.003,.002,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.004,08
,DOWNTOWN SES,.001,C,C,.002,.001,.001,.004,.003,.003,.003,.003,.003,.001,.001,.001,.001,.001,.000,.001,.001,.001,.017,.006,.004,.003,.017,21
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,C,C,.000,.000,.000,.000,.001,.001,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,<,<,.000,.000,.000,.001,07
,OTAY MESA DVN,.023,C,C,.001,.001,.000,.002,.004,.002,.001,.002,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.001,.007,.000,.002,.023,00
,PENDLETON,C,C,C,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,C,C
06 CO PPM,CARMEL MT RCH,1.1,C,C,.6,.7,1.1,1.3,.9,.8,1.1,.9,.8,.7,.6,.5,.8,1.0,1.0,.9,.9,1.0,1.1,1.0,.8,.9,1.3,06
10 INTMP °C,ALPINE,25,25,25,25,25,25,25,25,24,24,24,24,24,23,24,24,24,24,24,24,24,25,25,25,24,25,00
,CARMEL MT RCH,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,26,25,26,26,26,26,26,00
,CHULA VISTA,25,24,25,24,24,25,25,24,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,25,00
,DOWNTOWN SES,23,23,23,23,23,23,23,24,23,23,23,22,22,22,21,22,22,22,23,23,23,23,23,23,23,24,07
,EL CAJON LES,24,25,24,25,25,25,25,25,25,24,24,24,24,24,23,24,24,24,24,24,24,24,24,25,24,25,01
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,24,24,24,24,24,24,23,23,23,23,24,25,25,26,26,26,25,25,23,23,<,<,23,23,24,26,13
,OTAY MESA DVN,25,25,25,25,25,25,25,25,25,25,24,23,23,23,23,23,22,23,23,24,24,24,24,25,24,25,00
,PENDLETON,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
11 PM2.5 µg/M3,ALPINE,6.8,5.9,4.4,5.3,3.8,2.9,2.5,1.5,1.9,1.8,1.6,4.8,3.6,7.2,6.2,6.8,9.4,7.8,4.7,6.3,6.6,6.9,5.9,5.8,5.0,9.4,16
,DOWNTOWN SES,22.8,25.0,22.1,15.9,7.9,7.5,5.2,3.9,4.0,12.7,9.8,9.1,10.7,9.4,12.1,9.4,7.5,12.5,17.5,22.9,22.4,26.2,19.6,19.8,13.9,26.2,21
,EL CAJON LES,10.5,12.1,9.0,7.8,14.3,11.9,11.7,10.4,8.0,6.2,10.1,13.1,10.1,8.6,6.3,9.5,8.4,9.7,10.7,16.1,14.6,11.0,14.4,9.4,10.5,16.1,19
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,104.4,52.7,27.5,26.1,17.7,8.8,15.7,17.0,9.7,8.4,9.1,8.8,8.8,8.2,5.4,8.9,6.6,4.2,10.1,24.0,12.5,12.5,40.6,4.7,18.8,104.4,00
,PENDLETON,11.7,9.8,10.2,7.1,7.2,4.5,5.8,6.5,8.8,12.4,14.7,13.0,11.5,15.3,16.6,13.3,11.5,12.5,33.6,21.1,6.7,5.6,4.6,8.7,11.3,33.6,18
12 VWDR °,ALPINE,87,84,86,86,78,90,97,125,132,149,154,137,92,233,240,224,257,327,358,78,72,86,92,84,0,358,18
,CHULA VISTA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M
,DOWNTOWN SES,69,10,348,5,44,40,58,58,194,204,218,250,248,266,278,192,194,212,77,190,87,352,342,7,0,352,21
,EL CAJON LES,149,206,244,115,111,115,241,250,269,337,279,250,252,223,217,246,264,242,105,97,101,83,205,55,0,337,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,117,65,52,44,41,49,25,49,163,212,216,242,245,267,280,268,301,299,0,39,<,<,302,22,0,302,22
,OTAY MESA DVN,130,151,116,150,142,29,139,149,153,165,232,279,299,296,288,289,308,351,28,117,51,127,31,357,0,357,23
,PENDLETON,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,0,<,<
13 SIGTHETA °,ALPINE,15,15,17,16,14,14,18,16,25,20,20,36,57,29,29,26,35,20,12,21,39,33,24,18,24,57,12
,CHULA VISTA,22,32,35,17,19,24,23,22,43,29,22,20,22,21,32,28,30,24,33,43,35,25,36,27,28,43,08
,DOWNTOWN SES,32,46,21,32,18,22,39,22,32,32,22,26,27,23,27,26,15,47,47,71,45,53,11,63,33,71,19
,EL CAJON LES,42,58,25,31,57,47,58,65,49,62,50,27,24,22,24,23,31,20,37,40,43,26,56,51,40,65,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,12,25,25,6,7,7,10,27,35,30,24,20,22,17,13,16,11,6,63,15,<,<,13,8,19,63,18
,OTAY MESA DVN,51,24,37,26,20,35,28,19,18,14,50,47,13,15,17,15,16,15,34,14,23,26,46,40,27,51,00
,PENDLETON,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
14 VWSP MPH,ALPINE,1.8,2.2,2.4,2.3,2.3,2.4,3.3,4.1,5.9,7.8,7.3,5.4,1.0,7.2,7.2,5.7,3.2,1.8,1.2,1.4,1.0,1.2,1.3,1.4,.0,7.8,09
,CHULA VISTA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,.0,M,M
,DOWNTOWN SES,.9,1.0,1.3,.9,.9,3.1,1.3,1.8,1.5,1.6,3.4,4.5,4.9,5.3,4.2,4.6,3.2,.9,.5,.3,.8,.2,3.6,.9,.0,5.3,13
,EL CAJON LES,.1,.2,.5,.3,.5,.4,.2,.3,.6,.4,2.2,4.8,6.4,8.2,7.8,5.4,2.7,1.8,1.2,.8,1.4,1.2,.3,.3,.0,8.2,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,1.7,.9,1.9,4.7,6.5,6.6,5.0,3.1,1.9,2.9,4.0,6.6,6.9,8.4,10.6,8.0,6.3,3.6,.8,2.8,<,<,3.5,4.7,.0,10.6,14
,OTAY MESA DVN,.8,.2,.2,.8,1.6,2.5,1.9,.6,2.8,5.1,1.7,6.7,9.4,9.5,7.6,6.5,4.9,3.5,3.1,4.8,1.6,1.6,.6,1.5,.0,9.5,13
,PENDLETON,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,.0,<,<
15 SWSP MPH,ALPINE,1.9,2.3,2.5,2.4,2.4,2.5,3.5,4.3,6.5,8.3,7.7,6.6,3.9,8.1,8.0,6.3,3.8,2.0,1.3,1.5,1.2,1.4,1.4,1.5,3.8,8.3,09
,CHULA VISTA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
,DOWNTOWN SES,.9,1.7,1.4,1.1,1.2,3.2,1.4,2.3,1.8,1.9,3.7,5.1,5.7,6.0,4.7,5.4,3.5,1.3,1.3,.7,1.1,.6,3.7,1.3,2.5,6.0,13
,EL CAJON LES,.4,.4,.5,.4,.6,.6,.5,.4,.9,.9,3.1,5.3,6.9,9.0,8.6,5.9,3.3,2.1,1.3,1.0,1.5,1.3,.5,.5,2.3,9.0,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.9,1.2,2.1,4.7,6.5,6.7,5.1,3.9,2.6,3.4,4.5,7.1,7.4,8.7,10.9,8.4,6.4,3.6,1.5,3.0,<,<,4.0,4.8,4.9,10.9,14
,OTAY MESA DVN,.9,.3,.6,1.0,1.7,3.1,2.0,.6,2.9,5.2,3.3,7.8,9.7,10.0,8.1,6.8,5.2,3.9,3.8,4.9,2.0,2.1,.7,2.0,3.7,10.0,13
,PENDLETON,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
16 AMBTEMP °F,ALPINE,72.4,73.6,73.4,72.5,73.1,71.9,75.2,78.8,84.9,86.3,87.1,88.9,90.1,89.6,86.4,83.8,81.6,78.3,76.2,73.8,73.4,73.1,72.5,72.7,78.7,90.1,12
,CARMEL MT RCH,68.1,67.6,65.9,65.9,65.0,63.7,67.5,73.8,82.1,86.9,89.8,91.0,92.8,92.9,88.6,85.2,84.7,81.8,78.4,76.3,75.0,72.6,69.8,68.5,77.2,92.9,13
,CHULA VISTA,64.8,65.0,65.1,65.1,65.0,67.1,67.8,75.0,80.5,81.2,82.0,83.6,85.7,84.6,83.6,84.4,83.3,78.8,76.2,74.4,72.4,71.7,69.1,68.4,74.8,85.7,12
,DOWNTOWN SES,63.7,63.2,63.2,61.3,61.1,62.7,63.7,70.7,73.9,75.3,77.0,80.1,82.2,80.5,79.9,75.7,73.2,70.9,71.2,69.8,68.3,66.6,66.3,65.6,70.3,82.2,12
,EL CAJON LES,65.0,63.2,62.1,60.5,59.2,58.7,60.8,67.8,75.8,82.3,89.7,91.9,94.3,93.3,90.2,89.6,87.7,83.7,78.7,75.2,72.8,70.5,68.2,67.0,75.3,94.3,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,66.7,68.4,69.1,68.5,68.9,69.4,72.6,81.7,86.2,86.9,87.9,90.1,92.0,91.4,88.7,87.7,85.5,81.9,78.9,76.3,<,<,69.2,69.2,79.0,92.0,12
,OTAY MESA DVN,69.5,69.7,69.0,70.0,68.2,69.5,68.9,75.2,81.9,86.7,89.6,93.0,90.9,89.5,88.0,86.6,83.6,80.1,79.4,78.3,76.5,75.8,74.4,71.6,78.6,93.0,11
,PENDLETON,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
17 RELHUM %,ALPINE,21,20,22,23,22,22,19,18,14,13,12,11,10,12,13,14,15,16,17,19,20,20,21,20,17,23,03
,EL CAJON LES,42,46,47,47,51,52,49,39,29,23,19,16,13,14,14,13,14,16,22,26,27,30,33,35,30,52,05
,KEARNY MESA,46,41,31,30,29,29,26,19,17,17,18,16,15,16,16,14,17,22,24,23,<,<,29,30,24,46,00
18 PRES mmHg,EL CAJON LES,748,748,747,747,747,748,748,748,748,748,747,747,746,746,746,746,747,747,747,747,747,747,748,748,747,748,00
,KEARNY MESA,748,748,748,748,748,748,748,748,749,748,748,748,747,747,747,747,747,747,748,748,<,<,748,748,748,749,08
19 SOLAR W/M2,EL CAJON LES,-6,-6,-6,-5,-5,-2,53,275,396,390,558,734,770,670,504,332,128,-2,-9,-7,-7,-6,-6,-5,197,770,12
,KEARNY MESA,0,0,0,0,0,3,103,281,417,416,387,769,743,610,531,349,154,13,0,0,<,<,0,0,217,769,11
25 NOY,EL CAJON LES,16.05,16.52,15.56,14.04,C,C,22.53,21.49,16.32,10.84,9.74,7.92,7.44,6.21,4.44,4.05,4.72,8.40,11.72,14.76,10.25,8.54,11.27,14.29,11.68,22.53,06
26 NOY-NO,EL CAJON LES,15.87,16.15,15.43,13.99,C,C,16.80,15.56,13.01,9.54,8.64,7.02,6.67,5.73,4.10,3.79,4.46,8.20,11.67,14.72,10.23,8.53,11.15,14.23,10.70,16.80,06
27 NO Trace,EL CAJON LES,.18,.36,.13,.04,C,C,5.73,5.93,3.30,1.30,1.09,.90,.77,.48,.33,.25,.25,.19,.05,.03,.02,.01,.12,.06,.97,5.93,07
28 SO2 Tr PPB,EL CAJON LES,.1,C,C,C,.1,.1,.1,.1,.1,.1,.2,.3,.3,.4,.2,.2,.2,.1,.2,.2,.1,.1,.1,.1,.1,.4,13
29 CO Tr PPB,EL CAJON LES,412.0,C,C,C,493.6,508.4,520.4,551.6,450.8,367.0,380.9,306.6,255.8,253.9,212.7,230.0,242.9,310.0,362.1,429.8,372.0,375.9,376.7,398.0,371.9,551.6,07
BCarbon ug/m3,10TH AVE MARINE TERM,2.25,2.02,2.23,2.17,1.92,1.31,2.02,2.52,1.19,2.30,1.39,1.31,1.76,1.55,4.31,1.18,1.31,2.74,4.53,1.87,1.74,1.46,1.85,2.57,2.06,4.53,18
,ALPINE,.14,.11,.12,.12,.10,.10,.11,.17,.12,.10,.10,.10,.10,.28,.24,.36,.61,.52,.40,.39,.37,.33,.25,.21,.23,.61,16
,CHICANO PARK,2.60,2.63,2.67,1.98,1.36,.99,.91,.89,1.00,1.34,1.05,.89,.88,.62,.66,.70,.84,1.15,1.59,1.86,1.97,2.56,3.00,3.01,1.55,3.01,23
,DOWNTOWN SES,2.23,2.51,1.80,1.34,.70,.57,.82,.51,.77,1.41,1.21,1.03,.93,.65,.53,.67,.84,1.10,1.60,1.79,2.73,3.22,3.20,3.31,1.48,3.31,23
,OCEANVIEW BLVD,1.60,2.23,1.95,1.23,.86,.85,1.05,1.20,.72,1.25,.92,.90,.61,.58,.46,.54,.63,.97,1.43,2.06,1.86,2.07,2.50,2.50,1.29,2.50,22
,SAN YSIDRO,1.72,3.66,4.65,3.45,2.83,2.97,2.08,1.21,1.95,1.90,1.12,1.12,1.21,.92,.53,.53,.60,.76,.85,1.21,1.11,1.00,1.34,1.61,1.68,4.65,02
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
