,OTAY MESA DVN,41,124,58,76,43,16,120,310,156,160,219,290,298,291,298,297,294,294,186,118,357,44,17,101,0,357,20
,PENDLETON,49,52,53,58,34,52,22,50,23,276,283,285,286,277,286,284,260,215,96,8,30,54,26,44,0,286,12
13 SIGTHETA °,ALPINE,13,15,17,36,21,18,20,19,49,37,30,30,27,29,34,34,31,15,15,17,18,21,50,39,26,50,22
,CHULA VISTA,38,39,32,26,31,32,38,27,36,47,30,25,20,20,20,20,21,35,14,12,29,43,47,29,30,47,09
,DOWNTOWN SES,22,73,62,62,28,44,65,26,42,53,22,21,17,15,25,24,21,16,57,9,24,31,23,53,35,73,01
,EL CAJON LES,36,69,53,65,58,50,52,31,53,54,37,44,48,25,26,18,19,49,29,9,37,51,36,47,42,69,01
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,10,7,12,8,35,13,7,28,61,63,35,24,14,14,14,13,10,5,16,9,9,50,16,11,20,63,09
,OTAY MESA DVN,45,21,22,47,31,53,51,49,30,18,39,27,15,10,11,11,11,57,29,37,26,31,18,28,30,57,17
,PENDLETON,10,8,8,11,13,15,21,19,27,38,17,16,17,15,18,18,14,17,35,27,8,32,58,35,21,58,22
14 VWSP MPH,ALPINE,2.4,1.5,1.1,1.1,1.0,2.0,2.2,1.9,1.7,2.3,3.4,4.0,4.8,4.4,4.0,3.1,1.8,1.2,1.9,1.9,2.0,1.2,1.5,1.5,.0,4.8,12
,CHULA VISTA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,.0,M,M
,DOWNTOWN SES,2.6,.9,.3,.3,1.3,.5,.6,1.8,.4,1.3,3.5,4.6,6.8,6.7,5.3,4.9,4.6,2.7,1.1,2.5,1.0,.9,1.4,.8,.0,6.8,12
,EL CAJON LES,1.4,.3,.0,.3,.5,.4,.3,.9,.8,.7,2.6,2.5,3.1,5.3,4.9,5.8,4.9,.8,1.6,2.3,.4,.8,.5,.4,.0,5.8,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,2.9,4.6,4.1,5.4,2.7,3.7,5.3,1.3,.4,1.5,3.5,6.4,9.4,9.2,8.0,7.5,7.1,6.0,3.8,4.8,4.4,1.3,1.3,3.1,.0,9.4,12
,OTAY MESA DVN,1.6,2.6,2.1,1.7,1.3,1.6,2.0,.5,2.8,4.6,2.6,4.7,7.9,9.9,8.5,7.6,4.9,1.2,.5,2.6,1.0,.5,4.3,1.9,.0,9.9,13
,PENDLETON,4.5,4.5,5.2,3.5,4.1,4.6,3.2,3.2,3.1,2.6,3.6,4.1,4.4,3.7,4.1,3.9,3.9,2.0,.5,2.4,3.6,1.2,1.4,1.8,.0,5.2,02
15 SWSP MPH,ALPINE,2.5,1.6,1.1,1.2,1.2,2.1,2.3,2.0,1.9,2.9,3.9,4.6,5.3,5.0,4.6,3.6,2.4,1.6,2.0,2.0,2.1,1.3,1.6,1.5,2.5,5.3,12
,CHULA VISTA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
,DOWNTOWN SES,2.8,1.2,.6,.7,1.4,1.1,1.3,2.0,.9,1.6,3.8,4.9,7.1,6.9,5.8,5.3,5.0,2.9,1.2,2.6,1.4,1.3,1.6,1.0,2.7,7.1,12
,EL CAJON LES,1.7,.5,.0,.5,.8,.9,.4,1.0,1.2,1.2,3.1,3.4,3.9,5.9,5.8,6.1,5.1,1.4,1.7,2.4,.8,1.1,1.3,.9,2.1,6.1,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,3.0,4.6,4.3,5.5,2.8,3.8,5.3,1.8,.8,2.4,4.7,7.0,9.7,9.5,8.2,7.9,7.3,6.0,4.3,4.9,4.5,1.5,1.4,3.2,4.8,9.7,12
,OTAY MESA DVN,2.6,3.1,3.9,3.6,2.5,2.2,2.5,1.2,2.9,4.8,3.6,5.3,8.2,10.1,8.7,7.8,5.1,1.6,.9,2.9,1.3,.7,4.5,2.6,3.9,10.1,13
,PENDLETON,4.6,4.6,5.4,3.7,4.2,4.9,3.4,3.4,3.6,2.9,3.8,4.3,4.6,3.8,4.3,4.2,4.0,2.6,1.4,2.5,3.6,1.8,1.6,2.0,3.6,5.4,02
16 AMBTEMP °F,ALPINE,59.2,60.1,59.7,59.8,60.6,60.5,61.2,66.0,70.0,73.4,75.3,77.5,78.4,78.9,79.1,77.4,74.6,71.3,70.0,69.9,70.4,70.3,70.0,69.8,69.3,79.1,14
,CARMEL MT RCH,52.1,52.4,52.4,51.4,51.2,51.5,54.0,59.3,66.4,72.1,77.4,78.7,79.3,78.6,77.9,77.2,74.2,70.8,69.3,68.4,67.0,65.0,63.7,63.3,65.6,79.3,12
,CHULA VISTA,55.0,54.4,53.6,53.2,53.1,53.1,54.1,60.7,67.3,72.5,77.5,78.3,77.9,76.5,76.0,76.3,74.2,70.4,67.0,65.2,64.0,62.8,61.7,60.5,65.2,78.3,11
,DOWNTOWN SES,56.9,55.4,54.5,54.4,54.4,54.1,55.4,62.3,68.2,73.3,75.8,77.6,75.6,74.9,75.6,76.8,74.7,72.2,70.1,68.1,66.2,64.3,63.5,62.0,66.1,77.6,11
,EL CAJON LES,52.8,51.5,50.2,49.5,49.0,48.6,49.6,54.3,61.8,69.6,76.8,81.1,83.2,84.4,84.1,82.8,78.6,74.0,69.0,66.7,64.6,61.8,59.9,58.4,65.1,84.4,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,54.2,54.2,54.1,53.9,54.0,55.2,56.4,62.7,69.6,74.9,78.2,80.8,79.7,76.8,76.2,75.9,72.5,67.7,65.2,63.9,64.0,62.7,62.6,63.1,65.8,80.8,11
,OTAY MESA DVN,55.3,54.7,55.3,54.5,56.1,56.2,57.8,61.4,69.5,74.9,80.0,81.7,81.5,79.9,79.0,78.1,74.1,69.2,67.9,67.4,66.8,66.7,66.2,65.9,67.5,81.7,11
,PENDLETON,55.1,54.8,53.8,53.4,53.9,53.6,53.2,59.4,64.1,66.3,67.2,67.7,68.5,69.1,69.5,69.0,66.9,65.2,65.4,63.6,63.2,61.5,60.2,60.0,61.9,69.5,14
17 RELHUM %,ALPINE,35,32,31,30,27,28,27,24,20,18,18,19,19,19,21,24,27,31,32,31,29,29,29,29,26,35,00
,EL CAJON LES,85,86,89,91,92,93,92,80,58,40,26,20,20,22,21,22,23,27,37,43,50,58,62,65,54,93,05
,KEARNY MESA,91,91,90,88,85,76,71,56,38,28,25,25,28,39,38,35,36,43,55,56,53,53,53,52,54,91,00
18 PRES mmHg,EL CAJON LES,752,752,752,752,753,753,753,754,753,753,753,752,751,751,751,750,750,751,751,751,751,751,751,751,752,754,07
,KEARNY MESA,753,753,753,753,753,753,754,754,754,754,753,753,752,752,751,751,751,751,751,751,752,752,751,751,752,754,06
19 SOLAR W/M2,EL CAJON LES,1,0,0,0,0,1,23,158,439,582,680,707,672,574,423,240,39,-2,-2,0,0,0,0,0,189,707,11
,KEARNY MESA,0,0,0,0,0,0,58,231,412,556,643,670,641,553,426,253,76,0,-1,-1,0,0,0,0,188,670,11
25 NOY,EL CAJON LES,7.31,10.37,14.33,20.07,24.75,C,C,52.09,47.57,M,M,7.45,8.63,10.74,6.58,5.62,6.70,15.84,23.10,19.12,21.95,23.76,22.27,22.31,18.52,52.09,07
26 NOY-NO,EL CAJON LES,7.02,9.66,12.29,12.85,12.11,C,C,16.52,20.60,M,M,5.71,6.95,8.80,5.62,4.69,6.43,15.53,22.86,18.88,20.39,22.54,21.14,20.30,13.54,22.86,18
27 NO Trace,EL CAJON LES,.29,.70,2.03,7.21,12.64,C,C,35.57,26.96,M,M,1.74,1.67,1.93,.95,.92,.27,.31,.23,.24,1.56,1.22,1.12,2.01,4.97,35.57,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.1,.1,.2,.1,.1,.1,.0,.1,.1,.1,.1,.1,.1,.1,.1,.1,.1,.0,.0,.0,.2,07
29 CO Tr PPB,EL CAJON LES,232.6,256.8,C,C,C,557.7,771.6,860.3,743.6,539.9,336.9,202.8,256.6,349.2,224.1,214.0,232.2,381.1,500.8,395.7,474.0,470.7,431.7,434.1,422.2,860.3,07
BCarbon ug/m3,10TH AVE MARINE TERM,1.28,.75,.71,.60,.68,.92,1.40,1.36,1.51,3.15,2.38,.81,.67,.59,1.08,.68,.77,2.03,1.33,1.41,1.70,1.83,1.94,2.44,1.33,3.15,09
,ALPINE,.03,.04,.04,.05,.05,.13,.24,.06,.25,.08,.08,.09,.13,.18,.27,.28,.27,.27,.22,.16,.15,.13,.11,.10,.14,.28,15
,CHICANO PARK,2.19,.75,.75,.71,1.05,1.84,2.12,1.24,1.28,2.18,1.37,1.03,.89,.99,.84,.75,.78,.84,1.44,2.08,1.97,2.90,3.00,2.55,1.48,3.00,22
,DOWNTOWN SES,.73,.65,.63,.56,.72,1.15,1.35,1.03,.93,.98,1.16,1.11,.88,.86,.67,.62,.56,.61,1.05,1.49,1.93,2.20,2.26,1.99,1.09,2.26,22
,OCEANVIEW BLVD,.78,.60,.61,.57,.93,.96,1.03,1.59,1.52,.67,1.07,1.03,.89,.80,.65,.44,.64,.77,1.20,1.75,1.73,2.32,2.23,2.13,1.12,2.32,21
,SAN YSIDRO,6.56,5.21,5.07,5.61,5.32,5.75,6.07,5.80,3.30,2.60,1.01,.66,1.08,.36,.36,.40,.72,.56,.84,.74,.94,1.21,1.41,1.85,2.64,6.56,00
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
