,OTAY MESA DVN,.034,.034,C,C,.007,.011,.018,.009,.005,.005,.005,.003,.004,.007,.007,.008,.005,.007,.008,.013,.017,.007,.007,.009,.010,.034,00
,PENDLETON,.008,.008,C,C,.023,.020,.014,.017,.013,.011,.019,.017,.017,.013,.016,.012,.018,.020,.020,.026,.034,.025,.010,.009,.017,.034,20
03 NO2 PPM,ALPINE,.001,.001,C,C,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.000,.001,.000,.001,.003,.004,.001,.004,.002,.001,.001,.004,19
,CARMEL MT RCH,.031,.016,.015,.019,.023,.037,.024,.017,C,C,C,.002,.004,.010,.015,.014,.016,.030,.037,.028,.027,.026,.013,.017,.020,.037,05
,CHULA VISTA,.015,.012,C,C,.020,.029,.031,.027,.015,.010,.014,.010,.005,.008,.009,.014,.011,.018,.037,.042,.026,.034,.028,.017,.020,.042,19
,DOWNTOWN SES,.024,.026,.024,.021,.023,.034,.041,.037,.025,M,.014,.009,.013,.013,.011,.008,.010,.014,.020,.026,.038,.040,.041,.038,.024,.041,06
,EL CAJON LES,.017,.019,C,C,C,.022,.022,.025,.024,.020,.006,.002,.002,.005,.005,.006,.009,.014,.019,.028,.030,.024,.027,.026,.017,.030,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,,,,,,,,,,P,.005,.004,.007,.005,.006,.007,.010,.014,.013,.018,.021,.024,.018,.017,.012,.024,21
,OTAY MESA DVN,.032,.032,C,C,.006,.008,.013,.007,.004,.004,.004,.002,.003,.005,.006,.006,.005,.006,.007,.012,.017,.006,.006,.008,.009,.032,00
,PENDLETON,.008,.008,C,C,.019,.018,.012,.012,.009,.008,.012,.012,.012,.010,.012,.010,.017,.019,.020,.026,.033,.022,.009,.009,.014,.033,20
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.000,.000,.000,.000,.000,.001,.000,.000,.000,.001,.000,.000,.000,.000,.000,.001,.001,.000,.000,.001,11
,CARMEL MT RCH,.006,.002,.002,.003,.007,.044,.018,.013,C,C,C,.001,.002,.007,.012,.009,.008,.012,.013,.009,.009,.006,.002,.003,.009,.044,05
,CHULA VISTA,.000,.000,C,C,.000,.004,.017,.021,.009,.003,.004,.002,.001,.002,.003,.002,.001,.000,.001,.008,.000,.002,.003,.000,.004,.021,07
,DOWNTOWN SES,.001,.001,.001,.001,.001,.007,.045,.037,.013,M,.005,.002,.004,.004,.003,.001,.001,.000,.002,.001,.003,.012,.020,.014,.008,.045,06
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,,,,,,,,,,P,.001,.001,.002,.001,.001,.001,.001,.000,.000,.000,.000,.001,.000,.000,.001,.002,12
,OTAY MESA DVN,.001,.002,C,C,.001,.003,.005,.002,.001,.001,.002,.001,.001,.002,.001,.001,.001,.000,.001,.001,.001,.001,.001,.001,.001,.005,06
,PENDLETON,.000,.000,C,C,.004,.003,.002,.005,.004,.003,.008,.005,.004,.003,.003,.002,.001,.000,.000,.001,.001,.003,.000,.000,.002,.008,10
06 CO PPM,CARMEL MT RCH,.7,.4,.3,.3,.4,1.3,.7,.4,C,C,C,.2,.2,.5,.8,.8,.7,1.4,1.5,1.0,.9,1.0,.5,.4,.7,1.5,18
10 INTMP °C,ALPINE,26,26,26,26,26,26,26,25,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,26,25,26,00
,CARMEL MT RCH,26,25,25,25,25,25,26,25,25,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,25,26,00
,CHULA VISTA,24,24,24,23,23,23,23,24,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,24,24,25,08
,DOWNTOWN SES,24,24,24,24,24,24,24,24,23,22,22,22,22,22,21,22,22,22,23,23,23,23,23,23,23,24,00
,EL CAJON LES,25,25,25,24,25,24,24,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,,,,,,,,,,P,24,23,23,23,23,23,23,24,24,25,25,25,24,24,24,25,19
,OTAY MESA DVN,25,26,26,26,26,26,25,25,25,25,24,24,24,23,23,23,23,23,24,24,25,25,25,25,25,26,01
,PENDLETON,25,25,25,25,24,24,24,25,25,25,25,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
11 PM2.5 µg/M3,ALPINE,6.4,3.5,2.6,1.4,.7,4.9,2.5,-2.1,-3.8,M,M,2.5,2.1,2.0,1.3,1.0,2.7,4.1,3.8,2.7,2.6,2.3,3.2,3.8,2.2,6.4,00
,DOWNTOWN SES,12.0,17.5,10.2,7.9,8.9,12.9,13.0,10.8,7.5,5.4,5.2,4.8,8.1,6.5,3.9,2.1,2.9,5.5,6.5,9.0,10.0,12.5,18.1,16.9,9.0,18.1,22
,EL CAJON LES,10.8,15.8,11.3,11.6,9.5,17.7,12.0,17.2,18.5,7.6,3.4,1.3,1.7,2.8,5.5,4.0,6.8,5.4,5.8,36.6,14.3,12.3,13.1,10.5,10.6,36.6,19
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,30.5,26.0,16.3,6.1,6.2,5.3,21.2,8.5,3.9,-1.1,M,M,M,3.6,5.5,3.4,-.2,2.8,3.9,11.0,12.0,6.2,36.9,8.2,10.2,36.9,22
,PENDLETON,10.8,11.5,8.9,7.3,10.7,8.5,7.3,4.7,1.9,2.3,4.6,13.6,10.1,8.2,5.3,5.0,10.9,18.0,8.9,12.4,9.9,7.1,3.7,4.4,8.1,18.0,17
12 VWDR °,ALPINE,13,327,13,351,18,61,66,67,65,59,70,81,92,93,97,90,90,87,342,312,348,3,355,355,0,355,22
,CHULA VISTA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M
,DOWNTOWN SES,351,35,19,18,34,343,359,336,6,296,286,291,289,300,310,318,330,327,346,56,41,36,15,359,0,359,06
,EL CAJON LES,123,187,120,129,140,152,93,267,246,3,308,292,304,246,260,256,249,213,106,87,115,131,102,110,0,308,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,,,,,,,,,,P,214,273,275,276,296,301,305,316,349,9,22,12,47,45,0,349,18
,OTAY MESA DVN,123,110,341,359,353,17,24,335,333,56,98,112,79,295,292,291,320,357,27,82,80,61,23,56,0,359,03
,PENDLETON,45,43,67,77,44,57,58,62,65,54,275,292,307,306,304,307,308,257,178,175,61,59,46,50,0,308,16
13 SIGTHETA °,ALPINE,59,56,41,33,41,38,34,36,34,34,36,34,33,28,33,33,29,34,51,35,19,17,30,17,35,59,00
,CHULA VISTA,26,36,48,30,38,38,34,41,21,20,24,22,19,19,22,21,21,12,37,10,27,25,30,42,28,48,02
,DOWNTOWN SES,31,54,42,55,63,60,36,54,47,25,19,18,19,22,22,22,20,21,20,45,24,35,30,53,35,63,04
,EL CAJON LES,44,63,71,69,48,65,64,49,49,57,24,48,40,22,20,19,20,24,25,55,66,37,39,38,44,71,02
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,,,,,,,,,,P,45,38,13,14,16,12,11,6,9,5,23,38,8,5,17,45,10
,OTAY MESA DVN,30,60,64,54,52,43,48,40,19,36,31,22,49,12,15,13,14,17,48,25,55,30,30,29,35,64,02
,PENDLETON,15,20,15,12,24,13,12,14,13,24,41,20,11,11,12,11,10,25,23,30,17,20,11,13,17,41,10
14 VWSP MPH,ALPINE,2.4,1.2,2.5,2.4,3.6,9.0,8.8,8.9,9.6,8.8,7.4,7.1,5.9,6.7,5.9,5.3,6.1,4.3,.6,1.6,2.2,2.4,1.5,1.8,.0,9.6,08
,CHULA VISTA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,.0,M,M
,DOWNTOWN SES,1.3,.9,.6,1.7,1.6,.9,.7,.8,1.3,3.5,5.9,7.0,8.2,8.0,8.2,7.7,6.1,3.6,3.3,1.2,2.1,1.3,1.0,.6,.0,8.2,12
,EL CAJON LES,.9,.2,.6,.5,.6,.2,.3,.3,1.1,1.1,4.2,2.7,3.4,7.7,7.6,6.5,4.8,2.0,1.7,.9,.5,.8,.6,1.3,.0,7.7,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,,,,,,,,,,P,2.8,5.2,11.5,11.6,10.7,10.8,7.3,6.2,5.9,6.6,3.0,1.6,4.7,4.4,.0,11.6,13
,OTAY MESA DVN,1.8,1.1,1.0,2.1,1.7,2.2,2.0,1.4,4.0,3.4,7.1,10.6,1.9,10.4,8.9,7.7,5.4,3.7,2.0,1.6,1.3,1.3,2.5,1.6,.0,10.6,11
,PENDLETON,5.1,4.7,4.4,5.1,3.2,4.2,6.4,5.5,5.3,3.5,1.3,7.3,13.0,13.0,11.5,10.9,8.4,2.0,2.3,.1,2.5,3.2,6.1,5.3,.0,13.0,12
15 SWSP MPH,ALPINE,3.8,3.2,3.9,2.8,4.9,10.7,10.3,10.4,11.1,10.2,8.7,8.2,6.8,7.5,6.7,6.1,6.8,5.0,1.6,2.2,2.5,2.5,2.0,1.9,5.8,11.1,08
,CHULA VISTA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
,DOWNTOWN SES,1.4,1.1,.7,2.4,2.3,1.3,.8,1.1,1.8,3.9,6.4,7.4,8.7,8.6,8.8,8.2,6.4,3.8,3.5,1.7,2.2,1.7,1.1,.7,3.6,8.8,14
,EL CAJON LES,1.3,.4,1.0,1.1,.9,.9,1.2,.9,1.5,1.5,4.6,3.6,4.5,8.3,8.1,6.9,5.2,2.3,1.9,1.5,1.0,1.8,.8,1.3,2.6,8.3,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,,,,,,,,,,P,3.7,6.2,11.7,12.0,11.2,11.1,7.5,6.4,6.1,6.7,3.2,2.1,4.8,4.4,6.9,12.0,13
,OTAY MESA DVN,2.0,1.6,1.9,3.0,2.8,3.2,2.7,2.2,4.3,5.1,8.2,11.3,9.0,10.6,9.5,8.0,5.6,4.8,2.7,2.1,1.9,1.8,2.9,2.5,4.6,11.3,11
,PENDLETON,5.4,4.9,4.7,5.2,3.5,4.3,6.6,5.9,5.5,4.0,3.0,8.4,13.2,13.2,11.7,11.1,8.5,3.6,2.5,1.8,2.7,3.4,6.2,5.5,6.0,13.2,12
16 AMBTEMP °F,ALPINE,67.2,66.6,66.2,64.8,66.8,68.7,69.1,71.1,73.1,75.4,77.8,79.6,81.2,81.5,81.2,79.5,76.0,71.9,70.1,68.7,68.3,67.8,67.2,67.6,72.0,81.5,13
,CARMEL MT RCH,55.7,56.2,55.7,57.3,58.1,65.1,67.6,74.2,78.5,81.6,84.2,85.4,86.8,87.2,83.2,81.5,79.0,75.8,74.0,73.0,71.6,68.5,64.5,63.9,72.0,87.2,13
,CHULA VISTA,56.9,56.1,54.8,54.4,54.5,55.5,58.7,66.5,73.2,80.5,83.4,85.5,84.4,83.7,83.7,83.7,81.3,77.8,73.7,69.9,68.3,65.2,63.3,63.8,70.0,85.5,11
,DOWNTOWN SES,57.9,56.9,56.3,56.3,56.7,55.8,58.7,66.3,76.1,79.6,81.8,83.3,83.2,82.4,82.3,81.8,79.8,77.1,74.3,71.6,69.0,66.7,64.9,62.3,70.0,83.3,11
,EL CAJON LES,52.7,51.9,50.5,49.2,48.5,48.0,49.4,55.3,64.3,75.1,83.2,86.2,88.5,87.1,86.7,84.3,80.1,75.4,69.8,66.5,63.2,60.1,57.8,55.6,66.2,88.5,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,,,,,,,,,,P,83.8,86.4,85.3,84.8,81.6,80.5,78.5,72.5,70.1,68.1,67.7,66.8,64.1,64.3,75.3,86.4,11
,OTAY MESA DVN,58.3,58.9,58.8,62.5,64.4,65.1,67.3,72.6,76.4,82.1,84.9,86.3,87.2,85.8,84.7,83.9,81.7,76.8,74.1,72.0,70.8,69.7,68.7,66.8,73.3,87.2,12
,PENDLETON,56.3,55.6,54.5,53.0,54.4,55.8,59.6,66.9,73.8,82.5,81.6,74.6,77.6,78.1,77.8,78.4,73.8,69.4,68.6,68.6,65.9,64.4,64.5,63.1,67.5,82.5,09
17 RELHUM %,ALPINE,16,16,17,18,16,13,13,12,11,10,9,8,7,6,6,6,6,9,11,12,11,14,13,12,11,18,03
,EL CAJON LES,73,74,76,78,79,79,77,62,44,25,12,9,8,12,12,16,16,18,25,31,36,37,43,47,41,79,04
,KEARNY MESA,,,,,,,,,,P,13,12,14,14,22,17,21,29,29,26,23,23,25,24,21,29,17
18 PRES mmHg,EL CAJON LES,750,750,750,750,750,750,751,751,751,751,750,750,749,749,749,749,749,749,749,749,750,750,750,750,750,751,06
,KEARNY MESA,,,,,,,,,,P,751,750,750,750,749,749,749,750,750,750,750,750,750,750,750,751,10
19 SOLAR W/M2,EL CAJON LES,-6,-6,-6,-6,-6,-4,28,268,460,614,718,753,725,M,494,299,61,-15,-18,-16,-16,-15,-15,-15,186,753,11
,KEARNY MESA,,,,,,,,,,P,704,727,695,611,475,301,116,5,-1,-1,-1,-1,0,0,259,727,11
25 NOY,EL CAJON LES,17.90,19.48,21.29,20.25,21.52,C,C,47.97,40.71,27.72,8.60,3.68,3.71,6.76,6.76,7.79,10.36,13.92,18.58,30.29,50.60,36.41,30.13,29.64,21.54,50.60,20
26 NOY-NO,EL CAJON LES,17.72,19.28,20.64,19.56,19.93,C,C,24.99,24.32,19.71,6.74,3.13,3.23,5.75,5.96,6.87,9.67,12.69,18.45,27.66,37.33,29.08,27.41,26.39,17.56,37.33,20
27 NO Trace,EL CAJON LES,.18,.19,.64,.69,1.59,C,C,22.98,16.39,8.00,1.86,.54,.47,1.01,.79,.91,.68,1.22,.13,2.62,13.26,7.32,2.72,3.24,3.97,22.98,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.1,.1,.2,.1,.1,.0,.0,.0,.0,.0,.1,.1,.0,.0,.3,.4,.2,.1,.1,.0,.4,20
29 CO Tr PPB,EL CAJON LES,444.6,460.2,C,C,C,617.5,724.1,870.2,715.7,556.7,257.8,159.3,167.8,237.0,220.3,232.0,259.2,358.7,388.0,627.9,663.8,587.2,979.9,960.5,499.4,979.9,22
BCarbon ug/m3,10TH AVE MARINE TERM,1.09,1.52,1.04,.92,.92,1.36,2.46,4.48,3.13,2.59,.87,.22,1.42,1.01,.50,.61,1.00,1.11,1.01,.81,1.55,2.44,2.67,2.69,1.56,4.48,07
,ALPINE,.09,.08,.11,.11,.09,.06,.03,.03,.02,.03,.04,.04,.05,.06,.05,.06,.08,.06,.10,.21,.07,.12,.10,.07,.07,.21,19
,CHICANO PARK,1.65,1.48,1.58,1.29,1.30,1.84,2.95,2.25,4.03,3.02,.97,.41,.56,.58,.58,.60,.48,.68,.81,1.13,1.72,2.35,2.17,1.97,1.52,4.03,08
,DOWNTOWN SES,1.90,1.23,.98,.88,.90,1.86,2.23,1.91,1.14,1.10,.82,.48,.48,.57,.50,.34,.37,.50,.56,.71,1.21,1.61,1.74,1.79,1.08,2.23,06
,OCEANVIEW BLVD,1.22,1.11,1.06,1.06,1.09,1.39,2.53,1.87,.80,.57,.75,.46,.50,.53,.39,.35,.35,.61,.92,.94,2.17,1.93,1.61,1.60,1.08,2.53,06
,SAN YSIDRO,.83,1.44,2.99,4.37,3.50,2.06,2.86,1.72,.70,.39,.39,.60,.60,.35,.21,.20,.37,.62,.85,1.03,1.45,2.37,2.03,1.66,1.40,4.37,03
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
