Current Date:,11/1/2021,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
10/31/2021
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.030,C,C,.029,.026,.034,.025,.022,.020,.029,.039,.046,.054,.058,.048,.050,.046,.040,.036,.033,.026,.025,.036,.040,.036,.058,13
,CHULA VISTA,.036,C,C,.038,.038,.036,.034,.035,.035,.039,.044,.045,.048,.046,.044,.044,.041,.039,.033,.030,.030,.016,.019,,.036,.048,12
,DOWNTOWN SES,.044,C,C,.045,.043,.043,.040,.037,.039,.042,.041,.043,.046,.046,.037,.039,.023,.037,.039,.037,.036,.034,.028,.023,.038,.046,12
,EL CAJON LES,.035,C,C,C,.027,.023,.023,.022,.029,.034,.041,.050,.042,.045,.044,.041,.037,.033,.029,.029,.029,.030,.021,.013,.032,.050,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.037,C,C,.038,.039,.039,.038,.039,.040,.043,.044,.045,.044,.042,.041,.040,.038,.034,.034,.033,.035,.033,.026,.015,.037,.045,11
,OTAY MESA DVN,.029,C,C,.029,.028,.026,.026,.027,.025,.029,.037,.047,.044,.048,.043,.037,.036,.034,.033,.031,.027,.023,.018,.014,.031,.048,13
,PENDLETON,.044,C,C,.043,.043,.042,.040,.039,.040,.041,.043,.044,.044,.044,.043,.042,.043,.044,.044,.043,.040,.027,.025,.027,.040,.044,00
02 NOX PPM,ALPINE,.004,C,C,.003,.003,.003,.005,.006,.011,.008,.003,.003,.004,.004,.007,.005,.006,.007,.008,.008,.013,.017,.004,.002,.006,.017,21
,CARMEL MT RCH,.004,C,C,.004,.004,.005,.008,.016,.006,.012,.013,.014,.013,.018,.016,.016,.011,.011,.010,.011,.014,.013,.011,.012,.011,.018,13
,CHULA VISTA,.004,C,C,.003,.003,.003,.004,.004,.004,.005,.004,.004,.003,.002,.002,.002,.002,.003,.006,.009,.008,.016,.012,,.005,.016,21
,DOWNTOWN SES,.003,C,C,.002,.003,.003,.005,.007,.006,.005,.008,.006,.004,.004,.012,.008,.026,.007,.007,.007,.007,.009,.011,.013,.007,.026,16
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.005,C,C,.004,.004,.003,.004,.005,.004,.005,.005,.006,.004,.004,.004,.003,.003,.006,.004,.005,.004,.005,.007,.010,.005,.010,23
,OTAY MESA DVN,.005,C,C,.005,.005,.005,.004,.005,.007,.007,.007,.006,.008,.006,.005,.005,.005,.004,.003,.004,.005,.006,.006,.010,.006,.010,23
,PENDLETON,.002,C,C,.002,.002,.002,.002,.003,.003,.003,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.003,.009,.010,.004,.003,.010,22
03 NO2 PPM,ALPINE,.004,C,C,.003,.003,.003,.004,.004,.006,.005,.003,.003,.003,.004,.006,.004,.006,.007,.007,.008,.012,.012,.004,.002,.005,.012,20
,CARMEL MT RCH,.003,C,C,.004,.003,.004,.006,.010,.005,.008,.008,.008,.008,.010,.009,.010,.006,.007,.007,.008,.010,.010,.009,.011,.007,.011,23
,CHULA VISTA,.005,C,C,.003,.003,.003,.004,.004,.004,.004,.004,.004,.003,.002,.002,.002,.002,.003,.006,.009,.008,.016,.012,,.005,.016,21
,DOWNTOWN SES,.003,C,C,.002,.003,.003,.005,.006,.005,.004,.006,.005,.003,.003,.009,.007,.020,.007,.007,.007,.007,.008,.011,.013,.007,.020,16
,EL CAJON LES,.003,C,C,C,.003,.003,.003,.003,.003,.002,.003,.003,.008,.004,.005,.005,.006,.007,.007,.007,.007,.006,.009,.010,.005,.010,23
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.005,C,C,.004,.004,.004,.004,.004,.004,.005,.005,.005,.004,.003,.003,.003,.003,.006,.004,.005,.004,.005,.007,.010,.005,.010,23
,OTAY MESA DVN,.004,C,C,.004,.004,.004,.004,.005,.006,.005,.006,.005,.006,.005,.004,.004,.004,.003,.003,.003,.004,.005,.005,.009,.005,.009,23
,PENDLETON,.002,C,C,.002,.002,.002,.003,.003,.003,.003,.002,.002,.002,.001,.001,.001,.001,.001,.001,.001,.003,.009,.009,.004,.003,.009,21
04 NO PPM,ALPINE,.000,C,C,.000,.000,.001,.001,.002,.005,.003,.001,.001,.001,.001,.002,.001,.000,.000,.000,.001,.001,.005,.000,.000,.001,.005,08
,CARMEL MT RCH,.000,C,C,.000,.001,.001,.002,.006,.002,.004,.005,.006,.005,.008,.006,.007,.005,.004,.004,.004,.005,.003,.002,.001,.004,.008,13
,CHULA VISTA,.000,C,C,.000,.000,.000,.000,.000,.000,.001,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,,.000,.001,09
,DOWNTOWN SES,.000,C,C,.000,.000,.000,.000,.001,.001,.001,.002,.001,.001,.001,.003,.001,.006,.000,.000,.000,.000,.000,.000,.000,.001,.006,16
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,C,C,.000,.000,.000,.000,.000,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,09
,OTAY MESA DVN,.000,C,C,.000,.001,.001,.000,.001,.001,.001,.001,.001,.002,.001,.001,.001,.001,.000,.000,.000,.000,.001,.001,.001,.001,.002,12
,PENDLETON,.000,C,C,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,00
06 CO PPM,CARMEL MT RCH,.3,C,C,.3,.2,.3,.4,.5,.3,.4,.5,.6,.6,.6,.6,.7,.5,.5,.5,.5,.6,.4,.4,.4,.5,.7,15
10 INTMP °C,ALPINE,27,27,27,26,27,27,27,26,25,25,24,25,25,25,25,25,25,25,26,26,26,26,26,26,26,27,00
,CARMEL MT RCH,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,00
,CHULA VISTA,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,,24,25,21
,DOWNTOWN SES,24,24,23,23,23,24,24,23,23,23,23,22,22,22,22,22,22,23,23,23,23,23,23,23,23,24,00
,EL CAJON LES,24,24,24,24,24,24,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,25,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,23,24,24,24,23,23,23,23,23,24,25,25,24,24,24,24,25,25,24,24,23,23,22,22,24,25,10
,OTAY MESA DVN,26,26,25,25,25,26,26,25,26,25,25,25,25,25,24,24,24,24,25,25,25,25,25,26,25,26,00
,PENDLETON,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
11 PM2.5 µg/M3,ALPINE,6.3,5.7,3.7,1.3,5.4,4.7,8.8,5.2,.3,-2.2,-.3,5.6,6.3,9.0,7.0,3.5,1.6,7.7,9.7,8.0,9.7,10.1,4.6,2.4,5.1,10.1,21
,DOWNTOWN SES,6.7,8.8,6.8,9.3,5.9,7.6,10.2,6.6,10.5,9.4,4.8,3.7,3.9,4.0,6.0,7.9,9.1,5.4,4.7,7.5,6.8,9.0,7.5,6.4,7.0,10.5,08
,EL CAJON LES,16.9,18.3,13.3,17.3,17.5,8.5,9.9,14.4,15.8,13.5,16.3,12.0,8.4,9.7,9.3,6.0,4.2,6.3,5.0,5.6,7.1,5.1,10.8,10.0,10.8,18.3,01
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,15.2,18.6,26.6,13.4,12.3,15.1,13.0,14.9,18.1,14.0,13.8,12.7,11.3,6.4,4.1,6.3,7.5,4.0,1.3,.2,2.0,5.0,7.8,14.2,10.7,26.6,02
,PENDLETON,9.1,7.6,4.7,5.9,6.6,9.2,8.3,9.7,7.3,7.9,5.4,2.8,3.3,3.1,2.3,1.4,1.7,3.8,7.1,5.0,4.3,6.6,8.4,5.6,5.7,9.7,07
12 VWDR °,ALPINE,42,78,340,334,32,332,328,241,246,259,280,264,255,249,250,248,288,342,14,2,81,95,74,105,0,342,17
,CHULA VISTA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,0,M,M
,DOWNTOWN SES,188,145,239,300,78,128,32,205,184,236,238,249,254,250,275,278,271,294,336,337,340,344,340,3,0,344,21
,EL CAJON LES,159,84,119,93,105,115,90,97,70,279,273,277,249,233,225,220,216,192,185,290,304,311,245,105,0,311,21
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,109,146,273,350,170,102,304,282,204,216,216,251,256,272,261,276,291,302,303,316,331,338,355,29,0,355,22
,OTAY MESA DVN,296,105,250,14,49,358,331,344,237,301,280,277,283,287,277,279,286,315,355,356,14,16,54,111,0,358,05
,PENDLETON,137,165,118,102,80,71,59,67,59,137,252,241,233,239,244,248,258,253,259,267,304,58,47,39,0,304,20
13 SIGTHETA °,ALPINE,35,49,22,45,30,45,61,46,27,23,32,39,33,30,34,31,25,21,26,46,35,45,42,18,35,61,06
